datetime,IF1209,IF1206,spread
2012-03-13 09:30:00,2710.8,2683.0,27.8
2012-03-13 09:31:00,2710.8,2682.8,28.0
2012-03-13 09:32:00,2711.8,2683.8,28.0
2012-03-13 09:33:00,2710.2,2682.0,28.2
2012-03-13 09:34:00,2710.2,2681.2,29.0
2012-03-13 09:35:00,2709.0,2681.0,28.0
2012-03-13 09:36:00,2709.0,2681.6,27.4
2012-03-13 09:37:00,2709.0,2680.4,28.6
2012-03-13 09:38:00,2711.6,2684.0,27.6
2012-03-13 09:39:00,2713.8,2684.8,29.0
2012-03-13 09:40:00,2713.8,2685.4,28.4
2012-03-13 09:41:00,2713.8,2684.6,29.2
2012-03-13 09:42:00,2712.4,2683.6,28.8
2012-03-13 09:43:00,2712.4,2684.6,27.8
2012-03-13 09:44:00,2711.0,2682.2,28.8
2012-03-13 09:45:00,2712.4,2683.8,28.6
2012-03-13 09:46:00,2711.0,2684.0,27.0
2012-03-13 09:47:00,2711.0,2684.0,27.0
2012-03-13 09:48:00,2712.6,2685.2,27.4
2012-03-13 09:49:00,2712.6,2685.0,27.6
2012-03-13 09:50:00,2712.6,2686.8,25.8
2012-03-13 09:51:00,2712.6,2686.0,26.6
2012-03-13 09:52:00,2712.6,2685.0,27.6
2012-03-13 09:53:00,2712.2,2685.0,27.2
2012-03-13 09:54:00,2712.0,2685.4,26.6
2012-03-13 09:55:00,2711.0,2682.6,28.4
2012-03-13 09:56:00,2711.0,2683.4,27.6
2012-03-13 09:57:00,2710.0,2683.4,26.6
2012-03-13 09:58:00,2709.0,2680.4,28.6
2012-03-13 09:59:00,2709.0,2680.8,28.2
2012-03-13 10:00:00,2708.0,2680.0,28.0
2012-03-13 10:01:00,2707.2,2680.0,27.2
2012-03-13 10:02:00,2707.2,2680.0,27.2
2012-03-13 10:03:00,2707.2,2680.0,27.2
2012-03-13 10:04:00,2709.2,2681.0,28.2
2012-03-13 10:05:00,2707.2,2679.6,27.6
2012-03-13 10:06:00,2707.0,2680.0,27.0
2012-03-13 10:07:00,2708.8,2681.0,27.8
2012-03-13 10:08:00,2709.0,2681.2,27.8
2012-03-13 10:09:00,2709.0,2681.2,27.8
2012-03-13 10:10:00,2709.2,2681.6,27.6
2012-03-13 10:11:00,2709.6,2682.6,27.0
2012-03-13 10:12:00,2709.6,2682.6,27.0
2012-03-13 10:13:00,2709.6,2682.4,27.2
2012-03-13 10:14:00,2709.6,2681.6,28.0
2012-03-13 10:15:00,2710.2,2683.0,27.2
2012-03-13 10:16:00,2710.2,2684.8,25.4
2012-03-13 10:17:00,2712.6,2686.6,26.0
2012-03-13 10:18:00,2714.8,2687.0,27.8
2012-03-13 10:19:00,2714.2,2687.0,27.2
2012-03-13 10:20:00,2715.0,2687.2,27.8
2012-03-13 10:21:00,2715.6,2687.8,27.8
2012-03-13 10:22:00,2714.4,2687.0,27.4
2012-03-13 10:23:00,2715.2,2688.0,27.2
2012-03-13 10:24:00,2715.8,2688.0,27.8
2012-03-13 10:25:00,2713.8,2687.4,26.4
2012-03-13 10:26:00,2713.8,2688.0,25.8
2012-03-13 10:27:00,2713.8,2686.4,27.4
2012-03-13 10:28:00,2713.8,2686.2,27.6
2012-03-13 10:29:00,2713.8,2686.0,27.8
2012-03-13 10:30:00,2713.8,2690.4,23.4
2012-03-13 10:31:00,2713.8,2688.6,25.2
2012-03-13 10:32:00,2718.0,2691.2,26.8
2012-03-13 10:33:00,2720.4,2693.0,27.4
2012-03-13 10:34:00,2722.0,2695.0,27.0
2012-03-13 10:35:00,2721.4,2695.0,26.4
2012-03-13 10:36:00,2723.0,2696.0,27.0
2012-03-13 10:37:00,2723.0,2696.2,26.8
2012-03-13 10:38:00,2723.0,2694.2,28.8
2012-03-13 10:39:00,2723.0,2695.0,28.0
2012-03-13 10:40:00,2724.0,2697.6,26.4
2012-03-13 10:41:00,2724.0,2696.4,27.6
2012-03-13 10:42:00,2723.2,2696.6,26.6
2012-03-13 10:43:00,2724.4,2696.6,27.8
2012-03-13 10:44:00,2724.4,2696.0,28.4
2012-03-13 10:45:00,2724.4,2695.0,29.4
2012-03-13 10:46:00,2721.0,2695.2,25.8
2012-03-13 10:47:00,2721.0,2695.6,25.4
2012-03-13 10:48:00,2721.0,2695.8,25.2
2012-03-13 10:49:00,2721.2,2695.4,25.8
2012-03-13 10:50:00,2721.2,2696.6,24.6
2012-03-13 10:51:00,2724.2,2696.0,28.2
2012-03-13 10:52:00,2723.6,2697.6,26.0
2012-03-13 10:53:00,2725.2,2699.2,26.0
2012-03-13 10:54:00,2728.8,2699.6,29.2
2012-03-13 10:55:00,2725.0,2699.2,25.8
2012-03-13 10:56:00,2727.0,2700.0,27.0
2012-03-13 10:57:00,2726.8,2700.0,26.8
2012-03-13 10:58:00,2727.6,2701.4,26.2
2012-03-13 10:59:00,2727.8,2698.0,29.8
2012-03-13 11:00:00,2723.0,2696.6,26.4
2012-03-13 11:01:00,2726.6,2696.6,30.0
2012-03-13 11:02:00,2724.2,2696.6,27.6
2012-03-13 11:03:00,2724.2,2696.0,28.2
2012-03-13 11:04:00,2723.2,2695.6,27.6
2012-03-13 11:05:00,2723.2,2696.4,26.8
2012-03-13 11:06:00,2725.0,2697.0,28.0
2012-03-13 11:07:00,2726.0,2696.8,29.2
2012-03-13 11:08:00,2726.0,2697.8,28.2
2012-03-13 11:09:00,2721.2,2692.8,28.4
2012-03-13 11:10:00,2720.6,2694.0,26.6
2012-03-13 11:11:00,2720.4,2693.6,26.8
2012-03-13 11:12:00,2721.0,2693.4,27.6
2012-03-13 11:13:00,2720.6,2693.0,27.6
2012-03-13 11:14:00,2720.6,2693.0,27.6
2012-03-13 11:15:00,2720.6,2693.0,27.6
2012-03-13 11:16:00,2720.6,2694.4,26.2
2012-03-13 11:17:00,2720.4,2693.0,27.4
2012-03-13 11:18:00,2720.4,2694.0,26.4
2012-03-13 11:19:00,2720.4,2694.0,26.4
2012-03-13 11:20:00,2722.0,2694.0,28.0
2012-03-13 11:21:00,2724.6,2696.0,28.6
2012-03-13 11:22:00,2724.6,2696.2,28.4
2012-03-13 11:23:00,2724.8,2696.2,28.6
2012-03-13 11:24:00,2724.8,2697.6,27.2
2012-03-13 11:25:00,2724.8,2697.0,27.8
2012-03-13 11:26:00,2724.8,2698.0,26.8
2012-03-13 11:27:00,2725.2,2696.4,28.8
2012-03-13 11:28:00,2725.2,2696.4,28.8
2012-03-13 11:29:00,2723.6,2696.4,27.2
2012-03-13 11:30:00,0.0,2696.4,-2696.4
2012-03-13 13:00:00,2723.6,2695.6,28.0
2012-03-13 13:01:00,2723.6,2695.8,27.8
2012-03-13 13:02:00,2723.6,2695.0,28.6
2012-03-13 13:03:00,2723.8,2695.6,28.2
2012-03-13 13:04:00,2723.8,2696.2,27.6
2012-03-13 13:05:00,2725.2,2696.2,29.0
2012-03-13 13:06:00,2725.8,2699.8,26.0
2012-03-13 13:07:00,2726.6,2699.6,27.0
2012-03-13 13:08:00,2726.6,2699.6,27.0
2012-03-13 13:09:00,2726.6,2699.0,27.6
2012-03-13 13:10:00,2726.6,2696.6,30.0
