datetime,IF2006,IF2003,spread
2019/12/10 9:30,3884.8,3890.6,-5.8
2019/12/10 9:31,3884.4,3891.4,-7
2019/12/10 9:32,3885.4,3891.8,-6.4
2019/12/10 9:33,3884.8,3891.2,-6.4
2019/12/10 9:34,3887.2,3894,-6.8
2019/12/10 9:35,3886,3892.4,-6.4
2019/12/10 9:36,3887.8,3893.6,-5.8
2019/12/10 9:37,3890.6,3897,-6.4
2019/12/10 9:38,3890.4,3896.2,-5.8
2019/12/10 9:39,3888.8,3895.8,-7
2019/12/10 9:40,3886,3891.4,-5.4
2019/12/10 9:41,3888,3894.8,-6.8
2019/12/10 9:42,3888.6,3894.6,-6
2019/12/10 9:43,3889.8,3896.6,-6.8
2019/12/10 9:44,3888.2,3894,-5.8
2019/12/10 9:45,3888.4,3894.4,-6
2019/12/10 9:46,3889,3895.2,-6.2
2019/12/10 9:47,3891.4,3896,-4.6
2019/12/10 9:48,3890.8,3896,-5.2
2019/12/10 9:49,3888,3893.8,-5.8
2019/12/10 9:50,3889,3895.4,-6.4
2019/12/10 9:51,3889.2,3895.2,-6
2019/12/10 9:52,3888.4,3895,-6.6
2019/12/10 9:53,3888.8,3894.4,-5.6
2019/12/10 9:54,3889.4,3893.2,-3.8
2019/12/10 9:55,3887.8,3894.2,-6.4
2019/12/10 9:56,3890.6,3895.8,-5.2
2019/12/10 9:57,3889.6,3896,-6.4
2019/12/10 9:58,3889.6,3895,-5.4
2019/12/10 9:59,3888.2,3894.4,-6.2
2019/12/10 10:00,3887.4,3893.4,-6
2019/12/10 10:01,3890.6,3895.8,-5.2
2019/12/10 10:02,3889.6,3895.2,-5.6
2019/12/10 10:03,3890.2,3895.4,-5.2
2019/12/10 10:04,3889.4,3894.8,-5.4
2019/12/10 10:05,3890.8,3896.6,-5.8
2019/12/10 10:06,3892.8,3897.8,-5
2019/12/10 10:07,3891.6,3898,-6.4
2019/12/10 10:08,3890.4,3897.8,-7.4
2019/12/10 10:09,3891.8,3897.6,-5.8
2019/12/10 10:10,3892.4,3899.4,-7
2019/12/10 10:11,3895.6,3902,-6.4
2019/12/10 10:12,3895,3899.2,-4.2
2019/12/10 10:13,3894.2,3899.8,-5.6
2019/12/10 10:14,3894.2,3899.8,-5.6
2019/12/10 10:15,3894.6,3899.2,-4.6
2019/12/10 10:16,3894.6,3899,-4.4
2019/12/10 10:17,3893.8,3899.4,-5.6
2019/12/10 10:18,3893.8,3898.8,-5
2019/12/10 10:19,3893.6,3898,-4.4
2019/12/10 10:20,3891.2,3897,-5.8
2019/12/10 10:21,3894.2,3897.8,-3.6
2019/12/10 10:22,3893.8,3900.2,-6.4
2019/12/10 10:23,3894.6,3899.8,-5.2
2019/12/10 10:24,3894.6,3899.4,-4.8
2019/12/10 10:25,3894,3899.2,-5.2
2019/12/10 10:26,3893.8,3899.4,-5.6
2019/12/10 10:27,3893.2,3898.8,-5.6
2019/12/10 10:28,3893,3898.8,-5.8
2019/12/10 10:29,3892.4,3899.4,-7
2019/12/10 10:30,3894.6,3901.2,-6.6
2019/12/10 10:31,3894.6,3900.8,-6.2
2019/12/10 10:32,3894.6,3900.8,-6.2
2019/12/10 10:33,3892.4,3898.4,-6
2019/12/10 10:34,3892.6,3898.8,-6.2
2019/12/10 10:35,3891.2,3898,-6.8
2019/12/10 10:36,3890.2,3897,-6.8
2019/12/10 10:37,3891,3896.6,-5.6
2019/12/10 10:38,3889.2,3896,-6.8
2019/12/10 10:39,3889.6,3895.4,-5.8
2019/12/10 10:40,3891.6,3897.4,-5.8
2019/12/10 10:41,3891.6,3897,-5.4
2019/12/10 10:42,3891.6,3897,-5.4
2019/12/10 10:43,3890.2,3896.2,-6
2019/12/10 10:44,3888.8,3894.8,-6
2019/12/10 10:45,3889.4,3895.4,-6
2019/12/10 10:46,3891,3896,-5
2019/12/10 10:47,3890,3896.4,-6.4
2019/12/10 10:48,3889.6,3896,-6.4
2019/12/10 10:49,3890.4,3896.2,-5.8
2019/12/10 10:50,3891.2,3898,-6.8
2019/12/10 10:51,3890.4,3897.4,-7
2019/12/10 10:52,3890.6,3896.2,-5.6
2019/12/10 10:53,3890.8,3896.4,-5.6
2019/12/10 10:54,3890.8,3896,-5.2
2019/12/10 10:55,3890.8,3896,-5.2
2019/12/10 10:56,3890.6,3896.2,-5.6
2019/12/10 10:57,3889.8,3894.6,-4.8
2019/12/10 10:58,3889.2,3896.2,-7
2019/12/10 10:59,3889,3894.8,-5.8
2019/12/10 11:00,3889.8,3894,-4.2
2019/12/10 11:01,3887.2,3892.2,-5
2019/12/10 11:02,3888.2,3893.4,-5.2
2019/12/10 11:03,3888.2,3892.8,-4.6
2019/12/10 11:04,3886.8,3891,-4.2
2019/12/10 11:05,3887,3892.6,-5.6
2019/12/10 11:06,3887.4,3891.4,-4
2019/12/10 11:07,3888.6,3894,-5.4
2019/12/10 11:08,3888,3891.8,-3.8
2019/12/10 11:09,3887.6,3891.6,-4
2019/12/10 11:10,3889,3893.4,-4.4
2019/12/10 11:11,3888.4,3893,-4.6
2019/12/10 11:12,3888.4,3893.4,-5
2019/12/10 11:13,3888.4,3893.8,-5.4
2019/12/10 11:14,3888,3893.4,-5.4
2019/12/10 11:15,3889.2,3894,-4.8
2019/12/10 11:16,3889.2,3894.6,-5.4
2019/12/10 11:17,3889.4,3894.2,-4.8
2019/12/10 11:18,3890,3894.4,-4.4
2019/12/10 11:19,3889.4,3893.4,-4
2019/12/10 11:20,3889.8,3894.6,-4.8
2019/12/10 11:21,3889.8,3894.2,-4.4
2019/12/10 11:22,3889.8,3894.8,-5
2019/12/10 11:23,3889.8,3894,-4.2
2019/12/10 11:24,3889,3893.8,-4.8
2019/12/10 11:25,3888,3894.2,-6.2
2019/12/10 11:26,3889.6,3893.2,-3.6
2019/12/10 11:27,3889.6,3895,-5.4
2019/12/10 11:28,3891.6,3896,-4.4
2019/12/10 11:29,3891.6,3894.6,-3
2019/12/10 11:30,0,0,0
2019/12/10 13:00,3890.8,3896.8,-6
2019/12/10 13:01,3890.8,3897,-6.2
2019/12/10 13:02,3890.8,3896,-5.2
2019/12/10 13:03,3891.2,3896,-4.8
2019/12/10 13:04,3892.6,3896.4,-3.8
2019/12/10 13:05,3891.8,3896.4,-4.6
2019/12/10 13:06,3892.2,3896.4,-4.2
2019/12/10 13:07,3893.4,3898,-4.6
2019/12/10 13:08,3892,3898,-6
2019/12/10 13:09,3891.2,3897,-5.8
2019/12/10 13:10,3891.8,3898.2,-6.4
2019/12/10 13:11,3891.6,3897.2,-5.6
2019/12/10 13:12,3892.4,3897,-4.6
2019/12/10 13:13,3891.2,3897.4,-6.2
2019/12/10 13:14,3893,3899.4,-6.4
2019/12/10 13:15,3894,3900.6,-6.6
2019/12/10 13:16,3894.8,3900.8,-6
2019/12/10 13:17,3893.4,3900.4,-7
2019/12/10 13:18,3892.8,3899.8,-7
2019/12/10 13:19,3894.6,3899.6,-5
2019/12/10 13:20,3894,3898.8,-4.8
2019/12/10 13:21,3893.6,3899,-5.4
2019/12/10 13:22,3893,3898.2,-5.2
2019/12/10 13:23,3893.6,3899.6,-6
2019/12/10 13:24,3892.4,3899.2,-6.8
2019/12/10 13:25,3892.2,3898,-5.8
2019/12/10 13:26,3893.2,3898.8,-5.6
2019/12/10 13:27,3895.4,3900.4,-5
2019/12/10 13:28,3894,3899.6,-5.6
2019/12/10 13:29,3893,3899,-6
2019/12/10 13:30,3894,3900,-6
