datetime,IF2012,IF2009,spread
2020-06-16 09:30:00,3778,3839,-61
2020-06-16 09:31:00,3777.4,3837.6,-60.2
2020-06-16 09:32:00,3782.4,3840.4,-58
2020-06-16 09:33:00,3778.2,3838,-59.8
2020-06-16 09:34:00,3784.8,3846.4,-61.6
2020-06-16 09:35:00,3793.2,3855.6,-62.4
2020-06-16 09:36:00,3789.4,3850.8,-61.4
2020-06-16 09:37:00,3789.2,3850.6,-61.4
2020-06-16 09:38:00,3789.6,3850.2,-60.6
2020-06-16 09:39:00,3788,3850,-62
2020-06-16 09:40:00,3790.4,3850,-59.6
2020-06-16 09:41:00,3789.8,3848.6,-58.8
2020-06-16 09:42:00,3791.8,3850.6,-58.8
2020-06-16 09:43:00,3793.2,3851.8,-58.6
2020-06-16 09:44:00,3793.2,3853.8,-60.6
2020-06-16 09:45:00,3795.6,3856.2,-60.6
2020-06-16 09:46:00,3792.4,3854,-61.6
2020-06-16 09:47:00,3793.4,3852.4,-59
2020-06-16 09:48:00,3792,3851.6,-59.6
2020-06-16 09:49:00,3792.8,3853.2,-60.4
2020-06-16 09:50:00,3792.4,3853.2,-60.8
2020-06-16 09:51:00,3792.6,3850.4,-57.8
2020-06-16 09:52:00,3792.6,3851,-58.4
2020-06-16 09:53:00,3790.8,3849.2,-58.4
2020-06-16 09:54:00,3791.8,3850.2,-58.4
2020-06-16 09:55:00,3789.6,3850,-60.4
2020-06-16 09:56:00,3789,3850,-61
2020-06-16 09:57:00,3786,3848.4,-62.4
2020-06-16 09:58:00,3787.6,3848.6,-61
2020-06-16 09:59:00,3788.8,3850,-61.2
2020-06-16 10:00:00,3792.2,3853.2,-61
2020-06-16 10:01:00,3792.2,3851.4,-59.2
2020-06-16 10:02:00,3789.4,3851,-61.6
2020-06-16 10:03:00,3787.8,3848.2,-60.4
2020-06-16 10:04:00,3787.8,3849.6,-61.8
2020-06-16 10:05:00,3788.6,3849.4,-60.8
2020-06-16 10:06:00,3785.6,3846.2,-60.6
2020-06-16 10:07:00,3783.2,3845.4,-62.2
2020-06-16 10:08:00,3785.8,3846.2,-60.4
2020-06-16 10:09:00,3787.8,3848,-60.2
2020-06-16 10:10:00,3789,3848,-59
2020-06-16 10:11:00,3788.6,3848.6,-60
2020-06-16 10:12:00,3789.6,3848.6,-59
2020-06-16 10:13:00,3785.2,3846.2,-61
2020-06-16 10:14:00,3785.4,3844.4,-59
2020-06-16 10:15:00,3784,3843.2,-59.2
2020-06-16 10:16:00,3783.4,3843.4,-60
2020-06-16 10:17:00,3783.6,3843,-59.4
2020-06-16 10:18:00,3782.2,3842.8,-60.6
2020-06-16 10:19:00,3784.2,3843.8,-59.6
2020-06-16 10:20:00,3784.4,3843.6,-59.2
2020-06-16 10:21:00,3784.6,3844.8,-60.2
2020-06-16 10:22:00,3788.8,3847.8,-59
2020-06-16 10:23:00,3789.8,3849,-59.2
2020-06-16 10:24:00,3789.2,3850,-60.8
2020-06-16 10:25:00,3789.6,3850,-60.4
2020-06-16 10:26:00,3790.4,3850,-59.6
2020-06-16 10:27:00,3788,3848.8,-60.8
2020-06-16 10:28:00,3787,3848,-61
2020-06-16 10:29:00,3786.8,3846.4,-59.6
2020-06-16 10:30:00,3791,3850.8,-59.8
2020-06-16 10:31:00,3789.8,3851.6,-61.8
2020-06-16 10:32:00,3791.2,3852.2,-61
2020-06-16 10:33:00,3792,3853.2,-61.2
2020-06-16 10:34:00,3790.8,3853.4,-62.6
2020-06-16 10:35:00,3792.8,3854.4,-61.6
2020-06-16 10:36:00,3794.4,3855.4,-61
2020-06-16 10:37:00,3794.4,3857.6,-63.2
2020-06-16 10:38:00,3796.4,3858,-61.6
2020-06-16 10:39:00,3796.6,3859.2,-62.6
2020-06-16 10:40:00,3796.4,3858.6,-62.2
2020-06-16 10:41:00,3794.4,3858,-63.6
2020-06-16 10:42:00,3793.6,3856,-62.4
2020-06-16 10:43:00,3794,3855.6,-61.6
2020-06-16 10:44:00,3797.2,3858.4,-61.2
2020-06-16 10:45:00,3793.8,3856.4,-62.6
2020-06-16 10:46:00,3793.4,3855.6,-62.2
2020-06-16 10:47:00,3792.2,3856.2,-64
2020-06-16 10:48:00,3794,3856.4,-62.4
2020-06-16 10:49:00,3795.6,3857.8,-62.2
2020-06-16 10:50:00,3794.8,3857.2,-62.4
2020-06-16 10:51:00,3795.6,3857.4,-61.8
2020-06-16 10:52:00,3795.2,3856.4,-61.2
2020-06-16 10:53:00,3794.6,3856,-61.4
2020-06-16 10:54:00,3794.4,3857.8,-63.4
2020-06-16 10:55:00,3794.8,3856.2,-61.4
2020-06-16 10:56:00,3794.2,3855.6,-61.4
2020-06-16 10:57:00,3794,3853.6,-59.6
2020-06-16 10:58:00,3795,3856.8,-61.8
2020-06-16 10:59:00,3795.4,3858.2,-62.8
2020-06-16 11:00:00,3796,3857.8,-61.8
2020-06-16 11:01:00,3794.6,3856.8,-62.2
2020-06-16 11:02:00,3795.2,3855.8,-60.6
2020-06-16 11:03:00,3793.2,3853.8,-60.6
2020-06-16 11:04:00,3794.2,3854.8,-60.6
