datetime,IF1306,IF1303,spread
2012-12-11 09:30:00,2310.4,2288.2,22.2
2012-12-11 09:31:00,2310.2,2288.4,21.8
2012-12-11 09:32:00,2310.2,2289.6,20.6
2012-12-11 09:33:00,2310.6,2290.0,20.6
2012-12-11 09:34:00,2312.2,2290.8,21.4
2012-12-11 09:35:00,2311.6,2289.4,22.2
2012-12-11 09:36:00,2311.6,2290.0,21.6
2012-12-11 09:37:00,2311.2,2289.0,22.2
2012-12-11 09:38:00,2310.4,2289.6,20.8
2012-12-11 09:39:00,2311.6,2291.4,20.2
2012-12-11 09:40:00,2311.6,2290.8,20.8
2012-12-11 09:41:00,2311.0,2290.4,20.6
2012-12-11 09:42:00,2309.8,2289.6,20.2
2012-12-11 09:43:00,2309.6,2288.4,21.2
2012-12-11 09:44:00,2308.4,2287.6,20.8
2012-12-11 09:45:00,2307.4,2286.6,20.8
2012-12-11 09:46:00,2307.6,2286.6,21.0
2012-12-11 09:47:00,2307.6,2286.6,21.0
2012-12-11 09:48:00,2307.6,2287.6,20.0
2012-12-11 09:49:00,2307.6,2287.2,20.4
2012-12-11 09:50:00,2308.0,2288.0,20.0
2012-12-11 09:51:00,2308.0,2288.2,19.8
2012-12-11 09:52:00,2308.6,2288.0,20.6
2012-12-11 09:53:00,2309.4,2288.6,20.8
2012-12-11 09:54:00,2309.4,2289.0,20.4
2012-12-11 09:55:00,2310.0,2290.0,20.0
2012-12-11 09:56:00,2310.0,2289.2,20.8
2012-12-11 09:57:00,2311.8,2290.2,21.6
2012-12-11 09:58:00,2312.0,2291.2,20.8
2012-12-11 09:59:00,2312.0,2291.0,21.0
2012-12-11 10:00:00,2312.0,2291.0,21.0
2012-12-11 10:01:00,2311.4,2290.6,20.8
2012-12-11 10:02:00,2312.8,2291.6,21.2
2012-12-11 10:03:00,2312.8,2291.8,21.0
2012-12-11 10:04:00,2311.2,2290.8,20.4
2012-12-11 10:05:00,2311.2,2291.0,20.2
2012-12-11 10:06:00,2311.2,2292.2,19.0
2012-12-11 10:07:00,2313.4,2292.8,20.6
2012-12-11 10:08:00,2312.4,2292.2,20.2
2012-12-11 10:09:00,2312.0,2290.8,21.2
2012-12-11 10:10:00,2311.8,2290.8,21.0
2012-12-11 10:11:00,2310.8,2290.0,20.8
2012-12-11 10:12:00,2310.8,2290.0,20.8
2012-12-11 10:13:00,2310.8,2290.4,20.4
2012-12-11 10:14:00,2310.4,2289.8,20.6
2012-12-11 10:15:00,2310.4,2290.2,20.2
2012-12-11 10:16:00,2311.8,2291.2,20.6
2012-12-11 10:17:00,2312.8,2292.0,20.8
2012-12-11 10:18:00,2312.2,2291.2,21.0
2012-12-11 10:19:00,2311.2,2291.2,20.0
2012-12-11 10:20:00,2312.2,2291.6,20.6
2012-12-11 10:21:00,2313.0,2291.8,21.2
2012-12-11 10:22:00,2313.2,2291.6,21.6
2012-12-11 10:23:00,2312.6,2292.2,20.4
2012-12-11 10:24:00,2313.4,2292.6,20.8
2012-12-11 10:25:00,2313.4,2292.8,20.6
2012-12-11 10:26:00,2312.6,2292.2,20.4
2012-12-11 10:27:00,2313.8,2293.4,20.4
2012-12-11 10:28:00,2313.8,2293.8,20.0
2012-12-11 10:29:00,2313.8,2293.0,20.8
2012-12-11 10:30:00,2313.8,2293.4,20.4
2012-12-11 10:31:00,2312.4,2291.8,20.6
2012-12-11 10:32:00,2312.4,2291.8,20.6
2012-12-11 10:33:00,2313.2,2292.0,21.2
2012-12-11 10:34:00,2313.8,2292.8,21.0
2012-12-11 10:35:00,2313.8,2292.4,21.4
2012-12-11 10:36:00,2312.4,2291.6,20.8
2012-12-11 10:37:00,2312.4,2291.4,21.0
2012-12-11 10:38:00,2313.4,2292.2,21.2
2012-12-11 10:39:00,2312.8,2292.2,20.6
2012-12-11 10:40:00,2315.6,2294.2,21.4
2012-12-11 10:41:00,2315.6,2293.2,22.4
2012-12-11 10:42:00,2315.6,2292.2,23.4
2012-12-11 10:43:00,2314.6,2294.0,20.6
2012-12-11 10:44:00,2315.8,2294.0,21.8
2012-12-11 10:45:00,2316.4,2295.0,21.4
2012-12-11 10:46:00,2316.4,2295.0,21.4
2012-12-11 10:47:00,2315.6,2293.4,22.2
2012-12-11 10:48:00,2315.0,2293.0,22.0
2012-12-11 10:49:00,2315.2,2293.2,22.0
2012-12-11 10:50:00,2315.0,2293.0,22.0
2012-12-11 10:51:00,2314.6,2291.2,23.4
2012-12-11 10:52:00,2314.2,2291.4,22.8
2012-12-11 10:53:00,2314.0,2290.8,23.2
2012-12-11 10:54:00,2314.2,2290.8,23.4
2012-12-11 10:55:00,2313.8,2290.6,23.2
2012-12-11 10:56:00,2313.2,2289.8,23.4
2012-12-11 10:57:00,2312.8,2290.4,22.4
2012-12-11 10:58:00,2313.6,2290.4,23.2
2012-12-11 10:59:00,2312.4,2289.0,23.4
2012-12-11 11:00:00,2312.0,2288.4,23.6
2012-12-11 11:01:00,2312.0,2288.4,23.6
2012-12-11 11:02:00,2312.0,2288.8,23.2
2012-12-11 11:03:00,2311.8,2289.0,22.8
2012-12-11 11:04:00,2312.2,2289.4,22.8
2012-12-11 11:05:00,2312.0,2289.0,23.0
2012-12-11 11:06:00,2312.0,2289.6,22.4
2012-12-11 11:07:00,2312.0,2289.0,23.0
2012-12-11 11:08:00,2312.4,2289.6,22.8
2012-12-11 11:09:00,2311.8,2289.2,22.6
2012-12-11 11:10:00,2311.8,2288.6,23.2
2012-12-11 11:11:00,2311.6,2289.2,22.4
2012-12-11 11:12:00,2311.2,2288.8,22.4
2012-12-11 11:13:00,2311.0,2288.8,22.2
2012-12-11 11:14:00,2311.0,2288.2,22.8
2012-12-11 11:15:00,2311.0,2287.8,23.2
2012-12-11 11:16:00,2312.2,2288.8,23.4
2012-12-11 11:17:00,2312.2,2288.4,23.8
2012-12-11 11:18:00,2312.2,2289.4,22.8
2012-12-11 11:19:00,2312.2,2289.0,23.2
2012-12-11 11:20:00,2312.2,2290.2,22.0
2012-12-11 11:21:00,2312.2,2289.6,22.6
2012-12-11 11:22:00,2312.2,2290.2,22.0
2012-12-11 11:23:00,2313.4,2290.6,22.8
2012-12-11 11:24:00,2313.8,2291.0,22.8
2012-12-11 11:25:00,2315.0,2292.0,23.0
2012-12-11 11:26:00,2315.0,2291.2,23.8
2012-12-11 11:27:00,2314.2,2290.6,23.6
2012-12-11 11:28:00,2314.0,2290.6,23.4
2012-12-11 11:29:00,2314.0,2290.8,23.2
2012-12-11 11:30:00,2314.0,2290.8,23.2
2012-12-11 13:00:00,2313.2,2290.2,23.0
2012-12-11 13:01:00,2312.8,2290.2,22.6
2012-12-11 13:02:00,2313.2,2290.0,23.2
2012-12-11 13:03:00,2313.2,2290.0,23.2
2012-12-11 13:04:00,2313.2,2290.0,23.2
2012-12-11 13:05:00,2313.4,2290.6,22.8
2012-12-11 13:06:00,2313.8,2291.0,22.8
2012-12-11 13:07:00,2313.8,2290.4,23.4
2012-12-11 13:08:00,2313.8,2291.2,22.6
2012-12-11 13:09:00,2314.8,2291.4,23.4
2012-12-11 13:10:00,2314.8,2291.6,23.2
2012-12-11 13:11:00,2313.8,2290.6,23.2
2012-12-11 13:12:00,2313.2,2290.2,23.0
2012-12-11 13:13:00,2312.4,2290.2,22.2
2012-12-11 13:14:00,2312.6,2290.0,22.6
2012-12-11 13:15:00,2312.6,2289.4,23.2
2012-12-11 13:16:00,2312.2,2289.6,22.6
2012-12-11 13:17:00,2311.6,2289.0,22.6
2012-12-11 13:18:00,2311.4,2289.6,21.8
2012-12-11 13:19:00,2312.0,2289.4,22.6
2012-12-11 13:20:00,2312.0,2289.2,22.8
2012-12-11 13:21:00,2312.0,2289.2,22.8
2012-12-11 13:22:00,2311.2,2289.4,21.8
2012-12-11 13:23:00,2312.2,2290.2,22.0
2012-12-11 13:24:00,2313.0,2290.0,23.0
2012-12-11 13:25:00,2312.8,2290.0,22.8
2012-12-11 13:26:00,2313.0,2291.0,22.0
2012-12-11 13:27:00,2314.6,2291.6,23.0
2012-12-11 13:28:00,2313.4,2291.2,22.2
2012-12-11 13:29:00,2314.4,2291.8,22.6
