datetime,IF1412,IF1409,spread
2014-06-10 09:30:00,2152.8,2139.4,13.4
2014-06-10 09:31:00,2148.2,2135.2,13.0
2014-06-10 09:32:00,2149.4,2136.4,13.0
2014-06-10 09:33:00,2154.8,2141.8,13.0
2014-06-10 09:34:00,2155.4,2142.2,13.2
2014-06-10 09:35:00,2154.0,2141.0,13.0
2014-06-10 09:36:00,2152.2,2139.0,13.2
2014-06-10 09:37:00,2154.4,2140.8,13.6
2014-06-10 09:38:00,2153.8,2140.0,13.8
2014-06-10 09:39:00,2152.8,2140.4,12.4
2014-06-10 09:40:00,2150.8,2137.4,13.4
2014-06-10 09:41:00,2149.0,2136.4,12.6
2014-06-10 09:42:00,2147.6,2134.0,13.6
2014-06-10 09:43:00,2148.6,2135.8,12.8
2014-06-10 09:44:00,2148.6,2135.6,13.0
2014-06-10 09:45:00,2148.2,2134.8,13.4
2014-06-10 09:46:00,2146.6,2133.2,13.4
2014-06-10 09:47:00,2145.0,2131.6,13.4
2014-06-10 09:48:00,2144.2,2131.6,12.6
2014-06-10 09:49:00,2145.0,2132.0,13.0
2014-06-10 09:50:00,2143.4,2131.8,11.6
2014-06-10 09:51:00,2144.2,2130.8,13.4
2014-06-10 09:52:00,2144.0,2130.0,14.0
2014-06-10 09:53:00,2144.2,2130.8,13.4
2014-06-10 09:54:00,2144.8,2131.0,13.8
2014-06-10 09:55:00,2144.8,2131.8,13.0
2014-06-10 09:56:00,2145.0,2132.0,13.0
2014-06-10 09:57:00,2145.8,2133.2,12.6
2014-06-10 09:58:00,2144.6,2131.2,13.4
2014-06-10 09:59:00,2144.8,2132.8,12.0
2014-06-10 10:00:00,2143.8,2130.6,13.2
2014-06-10 10:01:00,2143.8,2131.4,12.4
2014-06-10 10:02:00,2143.8,2131.0,12.8
2014-06-10 10:03:00,2142.6,2129.4,13.2
2014-06-10 10:04:00,2143.6,2130.4,13.2
2014-06-10 10:05:00,2144.0,2131.0,13.0
2014-06-10 10:06:00,2145.0,2132.4,12.6
2014-06-10 10:07:00,2145.4,2132.0,13.4
2014-06-10 10:08:00,2145.2,2132.0,13.2
2014-06-10 10:09:00,2144.0,2131.2,12.8
2014-06-10 10:10:00,2143.2,2130.0,13.2
2014-06-10 10:11:00,2143.8,2130.0,13.8
2014-06-10 10:12:00,2143.4,2129.2,14.2
2014-06-10 10:13:00,2142.2,2129.0,13.2
2014-06-10 10:14:00,2144.6,2130.0,14.6
2014-06-10 10:15:00,2143.8,2130.8,13.0
2014-06-10 10:16:00,2145.0,2131.4,13.6
2014-06-10 10:17:00,2148.0,2133.6,14.4
2014-06-10 10:18:00,2146.8,2132.8,14.0
2014-06-10 10:19:00,2146.0,2132.4,13.6
2014-06-10 10:20:00,2145.2,2132.6,12.6
2014-06-10 10:21:00,2144.6,2131.0,13.6
2014-06-10 10:22:00,2144.2,2131.2,13.0
2014-06-10 10:23:00,2145.8,2131.6,14.2
2014-06-10 10:24:00,2146.2,2132.2,14.0
2014-06-10 10:25:00,2145.2,2131.6,13.6
2014-06-10 10:26:00,2146.4,2133.2,13.2
2014-06-10 10:27:00,2145.8,2134.0,11.8
2014-06-10 10:28:00,2148.0,2134.0,14.0
2014-06-10 10:29:00,2148.0,2134.6,13.4
2014-06-10 10:30:00,2149.6,2137.0,12.6
2014-06-10 10:31:00,2148.6,2135.4,13.2
2014-06-10 10:32:00,2149.2,2135.8,13.4
2014-06-10 10:33:00,2147.0,2134.0,13.0
2014-06-10 10:34:00,2147.0,2134.0,13.0
2014-06-10 10:35:00,2146.8,2133.6,13.2
2014-06-10 10:36:00,2145.2,2132.0,13.2
2014-06-10 10:37:00,2145.6,2132.2,13.4
2014-06-10 10:38:00,2145.0,2132.4,12.6
2014-06-10 10:39:00,2146.2,2133.6,12.6
2014-06-10 10:40:00,2145.6,2132.6,13.0
2014-06-10 10:41:00,2145.0,2132.8,12.2
2014-06-10 10:42:00,2147.4,2133.8,13.6
2014-06-10 10:43:00,2146.4,2133.0,13.4
2014-06-10 10:44:00,2146.0,2132.6,13.4
2014-06-10 10:45:00,2145.4,2132.0,13.4
2014-06-10 10:46:00,2145.2,2132.0,13.2
2014-06-10 10:47:00,2145.2,2132.6,12.6
2014-06-10 10:48:00,2146.8,2133.2,13.6
2014-06-10 10:49:00,2146.8,2132.8,14.0
2014-06-10 10:50:00,2149.8,2136.2,13.6
2014-06-10 10:51:00,2148.6,2135.4,13.2
