datetime,IF1506,IF1503,spread
2014-12-09 09:30:00,3361.0,3341.2,19.8
2014-12-09 09:31:00,3373.0,3351.2,21.8
2014-12-09 09:32:00,3376.8,3354.8,22.0
2014-12-09 09:33:00,3381.4,3359.8,21.6
2014-12-09 09:34:00,3388.4,3364.6,23.8
2014-12-09 09:35:00,3386.0,3360.0,26.0
2014-12-09 09:36:00,3390.0,3366.2,23.8
2014-12-09 09:37:00,3389.4,3365.8,23.6
2014-12-09 09:38:00,3384.0,3361.0,23.0
2014-12-09 09:39:00,3389.8,3367.0,22.8
2014-12-09 09:40:00,3394.4,3372.6,21.8
2014-12-09 09:41:00,3402.8,3378.0,24.8
2014-12-09 09:42:00,3407.8,3385.8,22.0
2014-12-09 09:43:00,3421.2,3398.8,22.4
2014-12-09 09:44:00,3414.2,3391.4,22.8
2014-12-09 09:45:00,3414.0,3387.2,26.8
2014-12-09 09:46:00,3411.2,3388.0,23.2
2014-12-09 09:47:00,3410.2,3383.8,26.4
2014-12-09 09:48:00,3410.4,3384.8,25.6
2014-12-09 09:49:00,3397.4,3373.8,23.6
2014-12-09 09:50:00,3387.2,3364.4,22.8
2014-12-09 09:51:00,3379.6,3358.6,21.0
2014-12-09 09:52:00,3369.6,3348.4,21.2
2014-12-09 09:53:00,3371.6,3351.4,20.2
2014-12-09 09:54:00,3385.2,3362.0,23.2
2014-12-09 09:55:00,3387.0,3366.0,21.0
2014-12-09 09:56:00,3390.6,3367.2,23.4
2014-12-09 09:57:00,3394.6,3370.0,24.6
2014-12-09 09:58:00,3404.4,3375.0,29.4
2014-12-09 09:59:00,3385.2,3355.6,29.6
2014-12-09 10:00:00,3375.4,3346.0,29.4
2014-12-09 10:01:00,3366.2,3342.0,24.2
2014-12-09 10:02:00,3382.0,3353.0,29.0
2014-12-09 10:03:00,3385.0,3356.4,28.6
2014-12-09 10:04:00,3371.4,3342.2,29.2
2014-12-09 10:05:00,3379.6,3350.0,29.6
2014-12-09 10:06:00,3390.0,3360.2,29.8
2014-12-09 10:07:00,3388.4,3361.4,27.0
2014-12-09 10:08:00,3390.2,3363.8,26.4
2014-12-09 10:09:00,3381.0,3355.0,26.0
2014-12-09 10:10:00,3382.2,3356.8,25.4
2014-12-09 10:11:00,3377.0,3352.4,24.6
2014-12-09 10:12:00,3376.2,3352.8,23.4
2014-12-09 10:13:00,3375.0,3350.6,24.4
2014-12-09 10:14:00,3370.8,3346.2,24.6
2014-12-09 10:15:00,3380.0,3351.8,28.2
2014-12-09 10:16:00,3384.4,3358.6,25.8
2014-12-09 10:17:00,3385.0,3360.0,25.0
2014-12-09 10:18:00,3386.4,3363.0,23.4
2014-12-09 10:19:00,3398.0,3372.8,25.2
2014-12-09 10:20:00,3396.2,3371.0,25.2
2014-12-09 10:21:00,3396.4,3371.2,25.2
2014-12-09 10:22:00,3395.4,3373.2,22.2
2014-12-09 10:23:00,3392.2,3368.4,23.8
2014-12-09 10:24:00,3399.6,3373.6,26.0
2014-12-09 10:25:00,3395.2,3371.2,24.0
2014-12-09 10:26:00,3390.4,3367.2,23.2
2014-12-09 10:27:00,3389.2,3365.8,23.4
2014-12-09 10:28:00,3393.0,3369.0,24.0
2014-12-09 10:29:00,3392.2,3370.2,22.0
2014-12-09 10:30:00,3398.4,3377.0,21.4
2014-12-09 10:31:00,3400.6,3377.6,23.0
2014-12-09 10:32:00,3396.4,3375.4,21.0
2014-12-09 10:33:00,3393.2,3372.6,20.6
2014-12-09 10:34:00,3399.0,3376.0,23.0
2014-12-09 10:35:00,3403.6,3380.8,22.8
2014-12-09 10:36:00,3401.2,3378.0,23.2
2014-12-09 10:37:00,3397.2,3373.8,23.4
2014-12-09 10:38:00,3400.0,3375.8,24.2
2014-12-09 10:39:00,3397.6,3373.8,23.8
2014-12-09 10:40:00,3402.8,3379.8,23.0
2014-12-09 10:41:00,3409.0,3385.0,24.0
2014-12-09 10:42:00,3413.2,3388.2,25.0
2014-12-09 10:43:00,3411.8,3388.4,23.4
2014-12-09 10:44:00,3406.0,3384.6,21.4
2014-12-09 10:45:00,3415.0,3391.8,23.2
2014-12-09 10:46:00,3428.0,3404.6,23.4
2014-12-09 10:47:00,3428.4,3404.2,24.2
2014-12-09 10:48:00,3426.0,3399.8,26.2
2014-12-09 10:49:00,3422.8,3398.2,24.6
2014-12-09 10:50:00,3419.6,3396.8,22.8
2014-12-09 10:51:00,3416.8,3394.8,22.0
2014-12-09 10:52:00,3415.6,3393.2,22.4
2014-12-09 10:53:00,3402.8,3379.8,23.0
2014-12-09 10:54:00,3407.0,3386.6,20.4
2014-12-09 10:55:00,3409.4,3385.6,23.8
2014-12-09 10:56:00,3417.6,3394.4,23.2
2014-12-09 10:57:00,3417.8,3395.6,22.2
2014-12-09 10:58:00,3422.6,3400.0,22.6
2014-12-09 10:59:00,3426.6,3405.0,21.6
2014-12-09 11:00:00,3426.2,3405.4,20.8
2014-12-09 11:01:00,3420.0,3399.8,20.2
2014-12-09 11:02:00,3436.4,3412.8,23.6
2014-12-09 11:03:00,3431.2,3410.8,20.4
2014-12-09 11:04:00,3435.0,3413.8,21.2
2014-12-09 11:05:00,3437.4,3415.6,21.8
2014-12-09 11:06:00,3436.0,3413.6,22.4
2014-12-09 11:07:00,3431.2,3410.2,21.0
2014-12-09 11:08:00,3426.0,3405.0,21.0
2014-12-09 11:09:00,3430.0,3407.6,22.4
2014-12-09 11:10:00,3435.0,3411.6,23.4
2014-12-09 11:11:00,3433.0,3409.8,23.2
2014-12-09 11:12:00,3436.8,3412.6,24.2
2014-12-09 11:13:00,3436.0,3414.2,21.8
2014-12-09 11:14:00,3443.6,3418.0,25.6
2014-12-09 11:15:00,3442.8,3418.8,24.0
2014-12-09 11:16:00,3445.0,3422.2,22.8
2014-12-09 11:17:00,3452.0,3429.8,22.2
2014-12-09 11:18:00,3449.0,3426.6,22.4
2014-12-09 11:19:00,3455.4,3431.2,24.2
2014-12-09 11:20:00,3454.6,3432.0,22.6
2014-12-09 11:21:00,3453.6,3430.4,23.2
2014-12-09 11:22:00,3449.8,3425.8,24.0
2014-12-09 11:23:00,3449.2,3424.2,25.0
2014-12-09 11:24:00,3458.2,3435.0,23.2
2014-12-09 11:25:00,3456.6,3434.0,22.6
2014-12-09 11:26:00,3457.0,3436.0,21.0
2014-12-09 11:27:00,3459.4,3437.0,22.4
2014-12-09 11:28:00,3463.8,3440.0,23.8
2014-12-09 11:29:00,3461.0,3437.0,24.0
2014-12-09 11:30:00,3461.0,3437.8,23.2
2014-12-09 13:00:00,3474.0,3451.0,23.0
2014-12-09 13:01:00,3480.0,3456.4,23.6
2014-12-09 13:02:00,3481.6,3460.0,21.6
2014-12-09 13:03:00,3489.2,3465.8,23.4
2014-12-09 13:04:00,3484.2,3462.2,22.0
2014-12-09 13:05:00,3482.0,3463.0,19.0
2014-12-09 13:06:00,3496.6,3479.0,17.6
2014-12-09 13:07:00,3501.4,3484.6,16.8
2014-12-09 13:08:00,3509.6,3492.4,17.2
2014-12-09 13:09:00,3519.6,3498.2,21.4
2014-12-09 13:10:00,3517.8,3496.2,21.6
2014-12-09 13:11:00,3515.0,3494.6,20.4
2014-12-09 13:12:00,3503.0,3486.4,16.6
2014-12-09 13:13:00,3503.2,3486.2,17.0
2014-12-09 13:14:00,3507.4,3484.8,22.6
2014-12-09 13:15:00,3492.8,3475.2,17.6
2014-12-09 13:16:00,3506.6,3488.4,18.2
2014-12-09 13:17:00,3507.8,3492.0,15.8
2014-12-09 13:18:00,3507.2,3490.8,16.4
2014-12-09 13:19:00,3511.8,3496.6,15.2
2014-12-09 13:20:00,3522.2,3506.0,16.2
2014-12-09 13:21:00,3528.0,3510.6,17.4
2014-12-09 13:22:00,3513.0,3497.4,15.6
2014-12-09 13:23:00,3509.0,3492.2,16.8
2014-12-09 13:24:00,3508.0,3491.0,17.0
2014-12-09 13:25:00,3511.2,3495.4,15.8
2014-12-09 13:26:00,3510.8,3491.2,19.6
2014-12-09 13:27:00,3514.0,3495.8,18.2
2014-12-09 13:28:00,3493.0,3474.6,18.4
2014-12-09 13:29:00,3492.2,3471.8,20.4
2014-12-09 13:30:00,3474.6,3456.0,18.6
2014-12-09 13:31:00,3490.0,3471.8,18.2
2014-12-09 13:32:00,3476.2,3457.0,19.2
2014-12-09 13:33:00,3464.6,3442.6,22.0
2014-12-09 13:34:00,3460.6,3439.0,21.6
2014-12-09 13:35:00,3433.4,3418.6,14.8
2014-12-09 13:36:00,3430.0,3407.8,22.2
2014-12-09 13:37:00,3444.6,3424.6,20.0
2014-12-09 13:38:00,3443.8,3425.0,18.8
2014-12-09 13:39:00,3405.8,3391.6,14.2
2014-12-09 13:40:00,3424.8,3408.4,16.4
2014-12-09 13:41:00,3425.0,3404.4,20.6
2014-12-09 13:42:00,3440.6,3420.4,20.2
2014-12-09 13:43:00,3445.6,3423.4,22.2
2014-12-09 13:44:00,3448.0,3428.0,20.0
2014-12-09 13:45:00,3448.6,3423.2,25.4
2014-12-09 13:46:00,3447.0,3423.4,23.6
2014-12-09 13:47:00,3445.6,3420.0,25.6
2014-12-09 13:48:00,3436.0,3412.4,23.6
2014-12-09 13:49:00,3433.4,3409.0,24.4
2014-12-09 13:50:00,3415.6,3390.0,25.6
2014-12-09 13:51:00,3410.8,3383.8,27.0
2014-12-09 13:52:00,3401.4,3379.2,22.2
2014-12-09 13:53:00,3390.8,3370.8,20.0
2014-12-09 13:54:00,3384.6,3369.6,15.0
2014-12-09 13:55:00,3380.4,3363.6,16.8
2014-12-09 13:56:00,3400.8,3380.8,20.0
2014-12-09 13:57:00,3406.0,3388.8,17.2
2014-12-09 13:58:00,3401.8,3384.0,17.8
2014-12-09 13:59:00,3413.0,3392.0,21.0
2014-12-09 14:00:00,3419.6,3398.2,21.4
2014-12-09 14:01:00,3413.8,3391.8,22.0
2014-12-09 14:02:00,3405.6,3385.0,20.6
2014-12-09 14:03:00,3400.6,3380.2,20.4
2014-12-09 14:04:00,3403.2,3385.0,18.2
2014-12-09 14:05:00,3404.4,3386.8,17.6
2014-12-09 14:06:00,3421.2,3402.6,18.6
2014-12-09 14:07:00,3424.6,3405.4,19.2
2014-12-09 14:08:00,3430.6,3410.0,20.6
2014-12-09 14:09:00,3429.6,3409.4,20.2
2014-12-09 14:10:00,3416.0,3394.2,21.8
2014-12-09 14:11:00,3417.0,3397.0,20.0
2014-12-09 14:12:00,3394.2,3373.0,21.2
2014-12-09 14:13:00,3388.0,3366.0,22.0
2014-12-09 14:14:00,3374.0,3353.0,21.0
2014-12-09 14:15:00,3357.8,3339.8,18.0
2014-12-09 14:16:00,3362.8,3343.4,19.4
2014-12-09 14:17:00,3370.0,3354.0,16.0
2014-12-09 14:18:00,3347.2,3325.6,21.6
2014-12-09 14:19:00,3341.6,3320.6,21.0
2014-12-09 14:20:00,3340.0,3322.4,17.6
2014-12-09 14:21:00,3323.6,3308.0,15.6
2014-12-09 14:22:00,3307.0,3290.8,16.2
2014-12-09 14:23:00,3306.0,3289.4,16.6
2014-12-09 14:24:00,3307.8,3288.8,19.0
2014-12-09 14:25:00,3332.0,3309.4,22.6
2014-12-09 14:26:00,3339.2,3315.0,24.2
2014-12-09 14:27:00,3334.4,3308.8,25.6
2014-12-09 14:28:00,3340.6,3317.8,22.8
2014-12-09 14:29:00,3354.6,3331.0,23.6
2014-12-09 14:30:00,3345.2,3322.0,23.2
2014-12-09 14:31:00,3340.8,3316.2,24.6
2014-12-09 14:32:00,3343.6,3319.6,24.0
2014-12-09 14:33:00,3341.6,3320.0,21.6
2014-12-09 14:34:00,3337.8,3315.0,22.8
2014-12-09 14:35:00,3336.2,3315.6,20.6
2014-12-09 14:36:00,3333.0,3306.6,26.4
2014-12-09 14:37:00,3327.4,3302.0,25.4
2014-12-09 14:38:00,3308.0,3283.0,25.0
2014-12-09 14:39:00,3310.6,3288.6,22.0
2014-12-09 14:40:00,3296.8,3271.6,25.2
2014-12-09 14:41:00,3280.6,3257.6,23.0
2014-12-09 14:42:00,3300.0,3276.0,24.0
2014-12-09 14:43:00,3272.4,3252.4,20.0
2014-12-09 14:44:00,3255.0,3235.4,19.6
2014-12-09 14:45:00,3261.0,3240.0,21.0
2014-12-09 14:46:00,3255.2,3235.4,19.8
2014-12-09 14:47:00,3242.8,3223.0,19.8
2014-12-09 14:48:00,3245.8,3228.4,17.4
2014-12-09 14:49:00,3243.0,3222.8,20.2
2014-12-09 14:50:00,3200.0,3182.8,17.2
2014-12-09 14:51:00,3160.2,3142.2,18.0
2014-12-09 14:52:00,3173.4,3154.6,18.8
2014-12-09 14:53:00,3140.8,3125.4,15.4
2014-12-09 14:54:00,3090.6,3061.0,29.6
2014-12-09 14:55:00,3122.8,3102.6,20.2
2014-12-09 14:56:00,3124.4,3107.6,16.8
2014-12-09 14:57:00,3170.2,3150.4,19.8
2014-12-09 14:58:00,3173.8,3160.0,13.8
2014-12-09 14:59:00,3176.6,3161.0,15.6
2014-12-09 15:00:00,0.0,0.0,0.0
2014-12-10 09:30:00,3306.0,3292.0,14.0
2014-12-10 09:31:00,3321.0,3305.4,15.6
2014-12-10 09:32:00,3297.0,3281.2,15.8
2014-12-10 09:33:00,3285.0,3269.0,16.0
2014-12-10 09:34:00,3297.6,3282.6,15.0
2014-12-10 09:35:00,3280.0,3265.2,14.8
2014-12-10 09:36:00,3280.6,3265.0,15.6
2014-12-10 09:37:00,3260.6,3249.8,10.8
2014-12-10 09:38:00,3264.0,3253.8,10.2
2014-12-10 09:39:00,3256.8,3248.6,8.2
2014-12-10 09:40:00,3240.8,3233.0,7.8
2014-12-10 09:41:00,3258.6,3249.4,9.2
2014-12-10 09:42:00,3269.6,3258.6,11.0
2014-12-10 09:43:00,3277.0,3263.0,14.0
2014-12-10 09:44:00,3274.6,3262.0,12.6
2014-12-10 09:45:00,3285.0,3274.4,10.6
2014-12-10 09:46:00,3290.8,3278.0,12.8
2014-12-10 09:47:00,3297.4,3282.8,14.6
2014-12-10 09:48:00,3286.8,3273.2,13.6
2014-12-10 09:49:00,3277.0,3263.2,13.8
2014-12-10 09:50:00,3281.4,3265.8,15.6
2014-12-10 09:51:00,3283.6,3266.8,16.8
2014-12-10 09:52:00,3291.4,3274.2,17.2
2014-12-10 09:53:00,3284.2,3268.6,15.6
2014-12-10 09:54:00,3283.4,3264.8,18.6
2014-12-10 09:55:00,3287.2,3267.6,19.6
2014-12-10 09:56:00,3285.6,3266.6,19.0
2014-12-10 09:57:00,3298.6,3279.6,19.0
2014-12-10 09:58:00,3280.4,3261.2,19.2
2014-12-10 09:59:00,3276.4,3259.0,17.4
2014-12-10 10:00:00,3278.4,3259.4,19.0
2014-12-10 10:01:00,3278.0,3258.8,19.2
2014-12-10 10:02:00,3282.6,3264.2,18.4
2014-12-10 10:03:00,3285.0,3268.0,17.0
2014-12-10 10:04:00,3282.6,3264.8,17.8
2014-12-10 10:05:00,3279.8,3264.2,15.6
2014-12-10 10:06:00,3267.2,3251.2,16.0
2014-12-10 10:07:00,3260.0,3243.8,16.2
2014-12-10 10:08:00,3260.8,3245.0,15.8
2014-12-10 10:09:00,3261.6,3242.4,19.2
2014-12-10 10:10:00,3253.2,3235.0,18.2
2014-12-10 10:11:00,3265.6,3246.6,19.0
2014-12-10 10:12:00,3273.8,3251.6,22.2
2014-12-10 10:13:00,3268.0,3247.4,20.6
2014-12-10 10:14:00,3260.8,3240.4,20.4
2014-12-10 10:15:00,3265.0,3245.0,20.0
2014-12-10 10:16:00,3269.2,3250.4,18.8
2014-12-10 10:17:00,3261.6,3246.0,15.6
2014-12-10 10:18:00,3253.4,3236.4,17.0
2014-12-10 10:19:00,3243.8,3226.2,17.6
2014-12-10 10:20:00,3235.0,3214.8,20.2
2014-12-10 10:21:00,3239.0,3217.8,21.2
2014-12-10 10:22:00,3238.2,3218.0,20.2
2014-12-10 10:23:00,3240.8,3222.0,18.8
2014-12-10 10:24:00,3250.0,3229.2,20.8
2014-12-10 10:25:00,3262.0,3240.2,21.8
2014-12-10 10:26:00,3266.0,3246.6,19.4
2014-12-10 10:27:00,3265.0,3247.4,17.6
2014-12-10 10:28:00,3261.0,3242.4,18.6
2014-12-10 10:29:00,3266.6,3246.0,20.6
2014-12-10 10:30:00,3255.6,3235.0,20.6
2014-12-10 10:31:00,3250.4,3230.8,19.6
2014-12-10 10:32:00,3238.0,3221.0,17.0
2014-12-10 10:33:00,3224.8,3202.2,22.6
2014-12-10 10:34:00,3199.0,3180.6,18.4
2014-12-10 10:35:00,3208.0,3195.2,12.8
2014-12-10 10:36:00,3193.0,3191.0,2.0
2014-12-10 10:37:00,3214.0,3209.2,4.8
2014-12-10 10:38:00,3200.6,3194.8,5.8
2014-12-10 10:39:00,3192.8,3188.0,4.8
2014-12-10 10:40:00,3197.0,3192.4,4.6
2014-12-10 10:41:00,3177.4,3175.8,1.6
2014-12-10 10:42:00,3174.0,3172.6,1.4
2014-12-10 10:43:00,3174.4,3169.8,4.6
2014-12-10 10:44:00,3187.6,3182.8,4.8
2014-12-10 10:45:00,3195.2,3191.8,3.4
2014-12-10 10:46:00,3204.0,3199.0,5.0
2014-12-10 10:47:00,3208.6,3203.2,5.4
2014-12-10 10:48:00,3209.6,3203.8,5.8
2014-12-10 10:49:00,3221.0,3211.8,9.2
2014-12-10 10:50:00,3240.4,3231.4,9.0
2014-12-10 10:51:00,3247.6,3243.0,4.6
2014-12-10 10:52:00,3250.0,3244.4,5.6
2014-12-10 10:53:00,3246.4,3240.0,6.4
2014-12-10 10:54:00,3236.4,3232.0,4.4
2014-12-10 10:55:00,3260.8,3256.0,4.8
2014-12-10 10:56:00,3266.0,3260.0,6.0
2014-12-10 10:57:00,3267.8,3264.8,3.0
2014-12-10 10:58:00,3269.0,3263.8,5.2
2014-12-10 10:59:00,3273.8,3267.6,6.2
2014-12-10 11:00:00,3265.0,3257.0,8.0
2014-12-10 11:01:00,3264.6,3260.0,4.6
2014-12-10 11:02:00,3263.6,3260.0,3.6
2014-12-10 11:03:00,3276.2,3272.0,4.2
2014-12-10 11:04:00,3279.6,3275.4,4.2
2014-12-10 11:05:00,3279.4,3273.2,6.2
2014-12-10 11:06:00,3278.6,3272.2,6.4
2014-12-10 11:07:00,3277.6,3271.0,6.6
2014-12-10 11:08:00,3287.2,3282.2,5.0
2014-12-10 11:09:00,3290.8,3284.8,6.0
2014-12-10 11:10:00,3289.0,3283.8,5.2
2014-12-10 11:11:00,3297.4,3293.2,4.2
2014-12-10 11:12:00,3280.2,3274.6,5.6
2014-12-10 11:13:00,3270.0,3263.6,6.4
2014-12-10 11:14:00,3280.0,3273.0,7.0
2014-12-10 11:15:00,3277.0,3272.0,5.0
2014-12-10 11:16:00,3276.4,3270.6,5.8
2014-12-10 11:17:00,3281.0,3275.0,6.0
2014-12-10 11:18:00,3282.2,3277.8,4.4
2014-12-10 11:19:00,3285.0,3282.4,2.6
2014-12-10 11:20:00,3279.6,3275.6,4.0
2014-12-10 11:21:00,3264.4,3259.8,4.6
2014-12-10 11:22:00,3267.2,3260.0,7.2
2014-12-10 11:23:00,3284.4,3278.0,6.4
2014-12-10 11:24:00,3290.0,3285.4,4.6
2014-12-10 11:25:00,3298.0,3293.4,4.6
2014-12-10 11:26:00,3292.2,3288.4,3.8
2014-12-10 11:27:00,3295.2,3290.6,4.6
2014-12-10 11:28:00,3295.6,3289.2,6.4
2014-12-10 11:29:00,3286.2,3280.6,5.6
2014-12-10 11:30:00,3288.0,3280.6,7.4
2014-12-10 13:00:00,3279.0,3275.6,3.4
2014-12-10 13:01:00,3286.0,3281.4,4.6
2014-12-10 13:02:00,3283.6,3277.8,5.8
2014-12-10 13:03:00,3281.0,3274.0,7.0
2014-12-10 13:04:00,3270.2,3265.0,5.2
2014-12-10 13:05:00,3266.6,3262.8,3.8
2014-12-10 13:06:00,3263.8,3257.0,6.8
2014-12-10 13:07:00,3265.6,3256.0,9.6
2014-12-10 13:08:00,3250.4,3241.8,8.6
2014-12-10 13:09:00,3253.8,3246.0,7.8
2014-12-10 13:10:00,3266.4,3260.0,6.4
2014-12-10 13:11:00,3269.0,3257.0,12.0
2014-12-10 13:12:00,3274.2,3264.0,10.2
2014-12-10 13:13:00,3269.4,3260.0,9.4
2014-12-10 13:14:00,3277.4,3268.6,8.8
2014-12-10 13:15:00,3277.0,3267.4,9.6
2014-12-10 13:16:00,3278.4,3264.0,14.4
2014-12-10 13:17:00,3265.6,3255.8,9.8
2014-12-10 13:18:00,3247.8,3237.8,10.0
2014-12-10 13:19:00,3259.8,3249.8,10.0
2014-12-10 13:20:00,3247.0,3238.0,9.0
2014-12-10 13:21:00,3250.0,3240.0,10.0
2014-12-10 13:22:00,3247.0,3237.8,9.2
2014-12-10 13:23:00,3253.8,3244.2,9.6
2014-12-10 13:24:00,3268.6,3260.6,8.0
2014-12-10 13:25:00,3270.0,3263.0,7.0
2014-12-10 13:26:00,3266.6,3259.6,7.0
2014-12-10 13:27:00,3270.6,3263.0,7.6
2014-12-10 13:28:00,3262.0,3253.8,8.2
2014-12-10 13:29:00,3277.2,3269.4,7.8
2014-12-10 13:30:00,3276.8,3268.0,8.8
2014-12-10 13:31:00,3279.0,3272.6,6.4
2014-12-10 13:32:00,3279.0,3270.0,9.0
2014-12-10 13:33:00,3280.0,3271.8,8.2
2014-12-10 13:34:00,3273.0,3263.6,9.4
2014-12-10 13:35:00,3277.2,3270.0,7.2
2014-12-10 13:36:00,3277.2,3271.4,5.8
2014-12-10 13:37:00,3281.2,3273.6,7.6
2014-12-10 13:38:00,3281.8,3273.0,8.8
2014-12-10 13:39:00,3280.0,3272.4,7.6
2014-12-10 13:40:00,3286.6,3278.8,7.8
2014-12-10 13:41:00,3283.6,3276.2,7.4
2014-12-10 13:42:00,3283.6,3275.6,8.0
2014-12-10 13:43:00,3274.8,3269.0,5.8
2014-12-10 13:44:00,3270.6,3262.6,8.0
2014-12-10 13:45:00,3268.0,3261.0,7.0
2014-12-10 13:46:00,3261.2,3254.0,7.2
2014-12-10 13:47:00,3259.4,3251.4,8.0
2014-12-10 13:48:00,3263.8,3256.8,7.0
2014-12-10 13:49:00,3270.6,3260.2,10.4
2014-12-10 13:50:00,3262.2,3253.0,9.2
2014-12-10 13:51:00,3254.6,3246.4,8.2
2014-12-10 13:52:00,3250.0,3241.6,8.4
2014-12-10 13:53:00,3263.6,3255.6,8.0
2014-12-10 13:54:00,3269.6,3261.4,8.2
2014-12-10 13:55:00,3277.8,3270.4,7.4
2014-12-10 13:56:00,3280.6,3275.6,5.0
2014-12-10 13:57:00,3292.2,3288.0,4.2
