datetime,IF1809,IF1806,spread,open,high,low,close,index_volatility,volatility_a
2018/3/14 9:30,4028,4044.4,-16.4,4076.06,4076.18,4073.2,4074.28,9.916479236,0.25014897
2018/3/14 9:31,4034.6,4054.2,-19.6,4074.53,4081.06,4074.53,4080.56,10.18152118,0.265041939
2018/3/14 9:32,4032,4052,-20,4081.01,4082.96,4081.01,4082.76,10.3450961,0.163574922
2018/3/14 9:33,4026,4043.8,-17.8,4082.99,4082.99,4078.41,4078.41,10.48387992,0.138783827
2018/3/14 9:34,4024.6,4047.2,-22.6,4077.87,4077.87,4077.01,4077.33,10.68807612,0.204196195
2018/3/14 9:35,4025,4048.2,-23.2,4077.25,4077.6,4076.77,4076.77,10.894138,0.206061884
2018/3/14 9:36,4024.6,4045.4,-20.8,4077.18,4077.26,4076.27,4076.45,11.0875574,0.1934194
2018/3/14 9:37,4025.2,4044,-18.8,4076.44,4076.44,4075.14,4075.59,11.27843453,0.190877127
2018/3/14 9:38,4024.2,4046.2,-22,4075.37,4075.99,4075.23,4075.99,11.46384894,0.185414408
2018/3/14 9:39,4032.6,4055.6,-23,4075.5,4081.18,4075.5,4081.18,11.62760023,0.163751295
2018/3/14 9:40,4030.8,4056,-25.2,4081.61,4084.46,4081.61,4084.46,11.70671838,0.079118147
2018/3/14 9:41,4030.8,4053.4,-22.6,4084.55,4084.98,4084.21,4084.21,11.7541824,0.047464016
2018/3/14 9:42,4032,4056,-24,4083.4,4083.77,4083.3,4083.77,11.79180933,0.037626938
2018/3/14 9:43,4032,4055.2,-23.2,4083.53,4084.49,4083.53,4083.67,11.82476716,0.032957822
2018/3/14 9:44,4030.2,4050.4,-20.2,4084.05,4084.05,4080.45,4080.45,11.84887466,0.024107505
2018/3/14 9:45,4029,4048.8,-19.8,4080.26,4080.33,4079.35,4079.5,11.9071248,0.058250139
2018/3/14 9:46,4029,4050,-21,4079.22,4079.61,4078.76,4078.81,11.98618537,0.079060573
