datetime,IF1909,IF1906,spread,open,high,low,close,index_volatility,volatility_a
2019/3/13 9:32,3748.6,3759.4,-10.8,3743.94,3747.17,3742.8,3747.17,18.756417901608643,0.05857618882872373
2019/3/13 9:33,3751.8,3765.0,-13.2,3747.17,3754.27,3747.17,3754.27,18.780464600080034,0.02404669847139118
2019/3/13 9:34,3740.0,3753.8,-13.8,3754.27,3755.15,3747.15,3747.15,18.77247756936704,-0.007987030712993004
2019/3/13 9:35,3735.0,3748.4,-13.4,3747.15,3747.15,3741.12,3741.12,18.81497024742289,0.042492678055850774
2019/3/13 9:36,3731.4,3743.8,-12.4,3741.12,3741.12,3734.48,3734.48,18.89323964815121,0.0782694007283169
2019/3/13 9:37,3738.0,3750.2,-12.2,3734.48,3736.26,3732.53,3736.26,19.014556026709943,0.12131637855873478
2019/3/13 9:38,3737.0,3752.6,-15.6,3736.26,3741.04,3736.26,3741.04,19.115354598668237,0.10079857195829334
2019/3/13 9:39,3735.0,3751.2,-16.2,3741.04,3742.0,3740.51,3740.72,19.181733705603545,0.06637910693530813
2019/3/13 9:40,3740.0,3752.8,-12.8,3740.72,3742.59,3740.66,3742.59,19.258932744748922,0.07719903914537696
2019/3/13 9:41,3745.4,3757.2,-11.8,3742.59,3750.13,3742.59,3750.13,19.32337040310187,0.06443765835294712
2019/3/13 9:42,3739.0,3750.2,-11.2,3750.13,3752.33,3748.84,3748.84,19.35110138836425,0.02773098526238016
2019/3/13 9:43,3741.8,3752.4,-10.6,3748.84,3748.84,3745.97,3746.25,19.386925445748517,0.03582405738426786
2019/3/13 9:44,3741.2,3749.0,-7.8,3746.25,3748.36,3746.25,3748.36,19.433313160523248,0.04638771477473114
2019/3/13 9:45,3737.4,3747.4,-10.0,3748.36,3748.36,3743.49,3743.49,19.470210651178395,0.03689749065514647
2019/3/13 9:46,3740.6,3751.4,-10.8,3743.49,3743.79,3742.08,3743.79,19.528073589636993,0.05786293845859802
2019/3/13 9:47,3744.2,3755.8,-11.6,3743.79,3747.19,3743.79,3747.19,19.58298450271847,0.05491091308147844
2019/3/13 9:48,3745.8,3757.8,-12.0,3747.19,3752.15,3747.19,3752.15,19.615965710240697,0.03298120752222644
2019/3/13 9:49,3744.2,3755.4,-11.2,3752.15,3756.24,3752.15,3755.97,19.623808312657626,0.007842602416928912
2019/3/13 9:50,3745.4,3756.6,-11.2,3755.97,3756.32,3755.36,3756.32,19.626188817720678,0.00238050506305143
2019/3/13 9:51,3740.6,3752.6,-12.0,3756.32,3756.33,3751.86,3751.86,19.631584932816764,0.005396115096086618
2019/3/13 9:52,3743.2,3751.2,-8.0,3751.86,3751.86,3748.26,3748.31,19.650339900230495,0.01875496741373084
2019/3/13 9:53,3742.6,3753.6,-11.0,3748.31,3748.52,3747.68,3748.34,19.679067555930345,0.02872765569984992
2019/3/13 9:54,3742.6,3753.2,-10.6,3748.34,3749.03,3748.34,3749.0,19.712116938184835,0.0330493822544895
2019/3/13 9:55,3736.4,3749.0,-12.6,3749.0,3749.74,3748.06,3748.28,19.742476752592303,0.030359814407468377
2019/3/13 9:56,3735.2,3745.6,-10.4,3748.28,3748.28,3743.3,3743.3,19.773897354522205,0.03142060192990215
2019/3/13 9:57,3734.8,3745.8,-11.0,3743.3,3743.3,3741.12,3741.12,19.826678685721003,0.05278133119879769
2019/3/13 9:58,3733.6,3745.6,-12.0,3741.12,3741.12,3738.99,3738.99,19.888499638005193,0.061820952284190156
2019/3/13 9:59,3733.2,3746.0,-12.8,3738.99,3739.23,3738.04,3739.23,19.955544750998918,0.06704511299372484
2019/3/13 10:00,3728.0,3739.8,-11.8,3739.23,3739.32,3737.13,3737.13,20.020154848684033,0.06461009768511516
2019/3/13 10:01,3727.6,3740.4,-12.8,3737.13,3737.13,3735.32,3735.73,20.101061324623334,0.080906475939301
2019/3/13 10:02,3730.0,3742.4,-12.4,3735.73,3736.56,3735.4,3736.56,20.190291985076836,0.08923066045350225
2019/3/13 10:03,3735.4,3744.8,-9.4,3736.56,3740.73,3736.56,3740.73,20.27054820580764,0.08025622073080285
2019/3/13 10:04,3736.0,3746.8,-10.8,3740.73,3743.8,3740.73,3743.54,20.3262061333106,0.055657927502959836
2019/3/13 10:05,3732.4,3745.6,-13.2,3743.54,3744.29,3741.65,3741.65,20.36606823169504,0.03986209838443955
2019/3/13 10:06,3733.8,3745.4,-11.6,3741.65,3741.65,3741.07,3741.42,20.40735372428609,0.041285492591050854
2019/3/13 10:07,3724.8,3737.0,-12.2,3741.42,3741.42,3737.27,3737.27,20.43593695663272,0.028583232346630183
2019/3/13 10:08,3720.0,3732.0,-12.0,3737.27,3737.27,3729.9,3729.9,20.477518002288033,0.041581045655313176
2019/3/13 10:09,3720.2,3732.0,-11.8,3729.9,3729.9,3725.78,3725.78,20.568791692116903,0.09127368982887063
2019/3/13 10:10,3719.2,3731.0,-11.8,3725.72,3725.72,3725.17,3725.17,20.69395801029662,0.12516631817971557
2019/3/13 10:11,3716.0,3729.0,-13.0,3725.17,3725.17,3723.65,3723.75,20.822037024924427,0.1280790146278079
2019/3/13 10:12,3721.2,3731.6,-10.4,3723.75,3723.98,3723.09,3723.98,20.95516461365715,0.133127588732723
2019/3/13 10:13,3722.8,3733.0,-10.2,3723.98,3729.63,3723.98,3729.63,21.08139812501022,0.12623351135307104
2019/3/13 10:14,3722.4,3734.2,-11.8,3729.63,3731.39,3729.48,3731.39,21.167885534452665,0.08648740944244437
2019/3/13 10:15,3722.4,3734.2,-11.8,3731.39,3732.43,3731.39,3731.94,21.241187852291922,0.07330231783925711
2019/3/13 10:16,3722.2,3731.6,-9.4,3731.94,3731.97,3728.57,3728.57,21.315236257827053,0.07404840553513026
2019/3/13 10:17,3724.4,3733.8,-9.4,3728.57,3728.68,3727.47,3728.66,21.420294968364473,0.10505871053742055
2019/3/13 10:18,3719.0,3730.0,-11.0,3728.66,3729.18,3728.3,3728.66,21.525741387478583,0.10544641911410935
2019/3/13 10:19,3715.2,3726.6,-11.4,3728.66,3728.9,3725.08,3725.26,21.63002967035017,0.10428828287158609
2019/3/13 10:20,3709.6,3722.6,-13.0,3725.26,3725.26,3721.01,3721.09,21.75525753330415,0.12522786295398092
2019/3/13 10:21,3713.0,3723.6,-10.6,3721.09,3721.09,3718.51,3718.51,21.905843435066423,0.15058590176227327
2019/3/13 10:22,3716.0,3725.4,-9.4,3718.51,3718.58,3717.15,3717.98,22.074531298614506,0.16868786354808307
2019/3/13 10:23,3717.4,3727.0,-9.6,3717.98,3718.33,3717.28,3718.33,22.24749412158983,0.17296282297532528
2019/3/13 10:24,3715.8,3724.8,-9.0,3718.33,3718.96,3718.02,3718.77,22.417155773589872,0.16966165200004113
2019/3/13 10:25,3717.4,3730.6,-13.2,3718.77,3720.74,3718.62,3720.74,22.581141221104655,0.16398544751478283
2019/3/13 10:26,3718.2,3730.6,-12.4,3720.74,3725.13,3720.74,3725.13,22.72751604294547,0.14637482184081563
2019/3/13 10:27,3716.6,3728.6,-12.0,3725.13,3726.88,3724.94,3724.94,22.841888949625083,0.11437290667961264
2019/3/13 10:28,3718.0,3727.0,-9.0,3724.94,3725.47,3724.66,3724.84,22.95283742477256,0.11094847514747741
2019/3/13 10:29,3713.4,3725.2,-11.8,3724.84,3724.84,3724.07,3724.38,23.05765340401419,0.10481597924162855
2019/3/13 10:30,3710.4,3721.4,-11.0,3724.38,3724.68,3717.79,3717.79,23.162888307490274,0.10523490347608444
2019/3/13 10:31,3704.6,3719.8,-15.2,3717.79,3718.06,3714.76,3715.07,23.31261334666902,0.14972503917874747
2019/3/13 10:32,3706.0,3718.8,-12.8,3715.07,3715.07,3713.89,3713.89,23.481687206989168,0.1690738603201467
2019/3/13 10:33,3711.2,3722.4,-11.2,3713.89,3714.7,3713.87,3714.7,23.657599859125735,0.17591265213656726
2019/3/13 10:34,3710.2,3719.4,-9.2,3714.7,3716.77,3714.3,3716.77,23.818971132398428,0.1613712732726924
2019/3/13 10:35,3709.2,3720.8,-11.6,3716.77,3718.07,3716.55,3718.07,23.958688824873633,0.13971769247520527
2019/3/13 10:36,3708.2,3718.0,-9.8,3718.07,3718.69,3716.64,3716.94,24.07953413489368,0.12084531002004795
2019/3/13 10:37,3712.4,3724.0,-11.6,3716.94,3717.83,3716.3,3717.83,24.201530767483938,0.12199663259025684
2019/3/13 10:38,3711.6,3723.4,-11.8,3717.83,3720.09,3717.83,3720.09,24.318683162082664,0.11715239459872606
2019/3/13 10:39,3713.8,3725.0,-11.2,3720.09,3722.26,3720.09,3722.26,24.42165246370605,0.10296930162338569
2019/3/13 10:40,3717.0,3729.0,-12.0,3722.26,3724.86,3722.26,3724.86,24.51104524900367,0.08939278529761907
2019/3/13 10:41,3717.4,3728.6,-11.2,3724.86,3727.26,3724.86,3727.26,24.58109161262024,0.0700463636165729
2019/3/13 10:42,3719.0,3731.2,-12.2,3727.26,3729.34,3727.26,3728.33,24.631567945494698,0.05047633287445663
2019/3/13 10:43,3719.8,3729.0,-9.2,3728.33,3730.16,3728.26,3728.26,24.66549026641212,0.033922320917422866
2019/3/13 10:44,3718.4,3728.0,-9.6,3728.26,3728.79,3727.15,3727.15,24.689081055721275,0.023590789309153593
2019/3/13 10:45,3716.8,3729.8,-13.0,3727.15,3727.42,3726.14,3727.07,24.708364335431753,0.019283279710478496
