datetime,IF2003,IF1912,spread,open,high,low,close,index_volatility,volatility_a
2019/9/11 10:29,3937.0,3935.8,1.2,3938.57,3939.04,3938.13,3938.13,6.880581190118805,-0.07531188285837409
2019/9/11 10:30,3937.0,3937.8,-0.8,3938.13,3938.39,3937.2,3937.96,6.865531913987096,-0.01504927613170981
2019/9/11 10:31,3939.4,3940.0,-0.6,3937.96,3941.56,3937.96,3941.54,6.8885298894973035,0.02299797551020788
2019/9/11 10:32,3941.8,3939.8,2.0,3941.54,3942.52,3941.54,3941.99,6.895098438720095,0.0065685492227913755
2019/9/11 10:33,3940.8,3939.2,1.6,3941.99,3942.12,3941.54,3941.64,6.893043993647185,-0.0020544450729103048
2019/9/11 10:34,3938.8,3938.0,0.8,3941.63,3942.1,3940.82,3940.93,6.891141202481371,-0.0019027911658131558
2019/9/11 10:35,3938.0,3936.2,1.8,3940.93,3941.02,3939.21,3939.46,6.916407937053961,0.025266734572589655
2019/9/11 10:36,3938.0,3936.8,1.2,3939.46,3939.64,3938.08,3938.65,6.950630866647747,0.0342229295937857
2019/9/11 10:37,3938.0,3935.8,2.2,3938.65,3938.65,3937.4,3937.4,6.997950205210272,0.04731933856252546
2019/9/11 10:38,3935.0,3933.4,1.6,3937.4,3937.4,3936.16,3936.31,7.0548253500971265,0.0568751448868543
2019/9/11 10:39,3933.8,3932.6,1.2,3936.31,3936.31,3934.74,3934.8,7.118912139004872,0.06408678890774588
2019/9/11 10:40,3934.0,3933.0,1.0,3934.49,3935.73,3934.15,3934.79,7.200073250059245,0.08116111105437263
2019/9/11 10:41,3930.0,3928.6,1.4,3934.79,3934.79,3932.48,3932.48,7.276837475670315,0.0767642256110701
2019/9/11 10:42,3931.2,3930.0,1.2,3932.48,3932.69,3931.57,3931.57,7.373790334813712,0.09695285914339724
2019/9/11 10:43,3930.0,3929.6,0.4,3931.57,3932.29,3931.33,3931.98,7.476470760834929,0.10268042602121685
2019/9/11 10:44,3929.0,3928.2,0.8,3931.98,3932.65,3931.68,3931.88,7.574802592193659,0.09833183135872936
2019/9/11 10:45,3928.0,3928.2,-0.2,3931.88,3932.1,3930.28,3930.41,7.67125581699744,0.09645322480378127
2019/9/11 10:46,3931.6,3929.8,1.8,3930.41,3931.29,3930.12,3930.82,7.781951742812539,0.11069592581509902
2019/9/11 10:47,3931.4,3929.8,1.6,3930.82,3931.38,3930.33,3930.88,7.882963599102003,0.10101185628946396
2019/9/11 10:48,3930.2,3927.8,2.4,3930.88,3930.88,3929.48,3929.48,7.977819575483886,0.09485597638188281
2019/9/11 10:49,3929.4,3929.8,-0.4,3929.48,3930.44,3929.05,3929.92,8.087424004025284,0.10960442854139796
2019/9/11 10:50,3926.0,3925.6,0.4,3929.92,3929.92,3926.86,3927.06,8.192597749893798,0.10517374586851425
2019/9/11 10:51,3925.0,3922.4,2.6,3927.06,3927.06,3924.92,3924.92,8.326920582728901,0.13432283283510316
2019/9/11 10:52,3926.0,3924.8,1.2,3924.92,3925.8,3923.73,3925.53,8.483008301571275,0.1560877188423735
2019/9/11 10:53,3926.0,3925.2,0.8,3925.53,3925.86,3925.19,3925.29,8.627930590890703,0.1449222893194282
2019/9/11 10:54,3924.0,3925.4,-1.4,3925.29,3926.22,3925.29,3925.58,8.772525631214219,0.1445950403235159
2019/9/11 10:55,3928.8,3929.4,-0.6,3925.58,3930.13,3925.58,3930.13,8.91035730904618,0.13783167783196149
2019/9/11 10:56,3929.6,3929.4,0.2,3930.13,3930.45,3929.2,3929.48,8.997624771079929,0.0872674620337488
2019/9/11 10:57,3927.8,3927.4,0.4,3929.48,3929.87,3928.99,3928.99,9.089022605465308,0.09139783438537918
2019/9/11 10:58,3927.8,3926.2,1.6,3928.99,3929.31,3928.14,3928.14,9.183754005599832,0.09473140013452408
2019/9/11 10:59,3927.8,3924.6,3.2,3928.14,3928.34,3927.16,3927.47,9.28499275200467,0.10123874640483699
2019/9/11 11:00,3924.4,3925.6,-1.2,3927.47,3927.64,3926.36,3926.37,9.38936114300924,0.10436839100457007
2019/9/11 11:01,3927.6,3928.0,-0.4,3926.37,3928.71,3925.77,3928.39,9.499774484133445,0.11041334112420564
2019/9/11 11:02,3927.2,3927.8,-0.6,3928.41,3928.41,3927.31,3927.6,9.589291835391487,0.08951735125804205
2019/9/11 11:03,3927.0,3924.8,2.2,3927.6,3927.68,3925.96,3925.96,9.68770113169573,0.09840929630424355
2019/9/11 11:04,3923.6,3924.4,-0.8,3925.96,3925.96,3924.28,3924.59,9.801085344027127,0.11338421233139684
2019/9/11 11:05,3925.0,3926.6,-1.6,3924.59,3925.69,3923.68,3925.66,9.925333059864347,0.12424771583721927
2019/9/11 11:06,3927.2,3928.0,-0.8,3925.66,3927.53,3925.49,3926.81,10.036475289443091,0.11114222957874453
2019/9/11 11:07,3925.0,3926.8,-1.8,3926.81,3927.88,3926.46,3926.91,10.135450349743602,0.09897506030051062
2019/9/11 11:08,3924.6,3925.8,-1.2,3926.91,3926.91,3926.13,3926.13,10.23189048950747,0.09644013976386745
2019/9/11 11:09,3926.2,3925.6,0.6,3926.13,3926.13,3925.58,3925.84,10.333322963346117,0.1014324738386474
