datetime,IF2012,IF2009,spread,open,high,low,close,index_volatility,volatility_a
2020/6/17 10:22,3795.8,3859.6,-63.8,4011.27,4011.27,4011.27,4011.27,5.6800191027216655,-0.037495991588972544
2020/6/17 10:23,3795.0,3856.6,-61.6,4009.17,4009.17,4009.17,4009.17,5.6497167203616305,-0.03030238236003502
2020/6/17 10:24,3792.0,3855.6,-63.6,4007.41,4007.41,4007.41,4007.41,5.6302874479867295,-0.019429272374900997
2020/6/17 10:25,3792.6,3855.6,-63.0,4006.34,4006.34,4006.34,4006.34,5.609748364548564,-0.02053908343816513
2020/6/17 10:26,3791.6,3855.8,-64.2,4006.08,4006.08,4006.08,4006.08,5.589925138744315,-0.019823225804249667
2020/6/17 10:27,3793.0,3857.2,-64.2,4006.22,4006.22,4006.22,4006.22,5.573552538984687,-0.01637259975962735
2020/6/17 10:28,3794.4,3856.2,-61.8,4006.51,4006.51,4006.51,4006.51,5.550344602625985,-0.023207936358702774
2020/6/17 10:29,3793.2,3856.8,-63.6,4007.11,4007.11,4007.11,4007.11,5.527271384804466,-0.023073217821518277
2020/6/17 10:30,3792.8,3853.6,-60.8,4005.04,4005.04,4005.04,4005.04,5.495520674797805,-0.03175071000666119
2020/6/17 10:31,3787.8,3850.2,-62.4,4002.24,4002.24,4002.24,4002.24,5.478877534140331,-0.016643140657474298
2020/6/17 10:32,3787.0,3848.2,-61.2,4000.22,4000.22,4000.22,4000.22,5.4766234645924055,-0.002254069547925397
2020/6/17 10:33,3784.0,3847.4,-63.4,3996.66,3996.66,3996.66,3996.66,5.497100766792882,0.02047730220047672
2020/6/17 10:34,3784.2,3847.4,-63.2,3996.8,3996.8,3996.8,3996.8,5.515178008404265,0.018077241611383243
2020/6/17 10:35,3784.4,3847.2,-62.8,3996.57,3996.57,3996.57,3996.57,5.5356206695086065,0.02044266110434112
2020/6/17 10:36,3784.6,3847.0,-62.4,3996.25,3996.25,3996.25,3996.25,5.560920664395286,0.025299994886679222
2020/6/17 10:37,3785.8,3848.0,-62.2,3997.7,3997.7,3997.7,3997.7,5.5809498905125405,0.020029226117254773
2020/6/17 10:38,3787.0,3848.8,-61.8,3999.18,3999.18,3999.18,3999.18,5.5945100867264275,0.013560196213886933
2020/6/17 10:39,3786.0,3848.0,-62.0,3999.78,3999.78,3999.78,3999.78,5.605507800778184,0.010997714051756091
2020/6/17 10:40,3785.2,3847.6,-62.4,3999.2,3999.2,3999.2,3999.2,5.618445135590165,0.012937334811981671
2020/6/17 10:41,3784.8,3848.0,-63.2,3998.53,3998.53,3998.53,3998.53,5.634029318232736,0.015584182642570887
2020/6/17 10:42,3786.2,3848.2,-62.0,3998.57,3998.57,3998.57,3998.57,5.649617189159805,0.015587870927069147
2020/6/17 10:43,3788.0,3848.6,-60.6,3998.42,3998.42,3998.42,3998.42,5.664529456048174,0.014912266888368997
2020/6/17 10:44,3785.2,3848.0,-62.8,3997.44,3997.44,3997.44,3997.44,5.683344541638687,0.01881508559051248
2020/6/17 10:45,3782.6,3842.2,-59.6,3994.22,3994.22,3994.22,3994.22,5.723343516804343,0.039998975165656425
2020/6/17 10:46,3781.4,3843.2,-61.8,3992.75,3992.75,3992.75,3992.75,5.77774705071768,0.05440353391333641
2020/6/17 10:47,3782.8,3843.4,-60.6,3992.2,3992.2,3992.2,3992.2,5.835962803276067,0.058215752558387734
2020/6/17 10:48,3785.0,3845.6,-60.6,3992.99,3992.99,3992.99,3992.99,5.886114261505557,0.05015145822948952
2020/6/17 10:49,3785.0,3847.8,-62.8,3994.45,3994.45,3994.45,3994.45,5.924189003941296,0.038074742435739495
2020/6/17 10:50,3786.8,3848.6,-61.8,3996.49,3996.49,3996.49,3996.49,5.9485159870018345,0.024326983060538154
2020/6/17 10:51,3787.6,3850.0,-62.4,3996.94,3996.94,3996.94,3996.94,5.969704793716057,0.021188806714222075
2020/6/17 10:52,3789.6,3850.0,-60.4,3997.99,3997.99,3997.99,3997.99,5.983555380727444,0.013850587011387638
2020/6/17 10:53,3789.2,3852.8,-63.6,3998.0,3998.0,3998.0,3998.0,5.998171988709835,0.014616607982390839
2020/6/17 10:54,3789.6,3852.4,-62.8,3999.22,3999.22,3999.22,3999.22,6.008294707249745,0.010122718539910203
2020/6/17 10:55,3790.4,3852.0,-61.6,4000.39,4000.39,4000.39,4000.39,6.014463994021418,0.006169286771672944
2020/6/17 10:56,3790.0,3852.0,-62.0,4000.79,4000.79,4000.79,4000.79,6.019679994178566,0.00521600015714796
2020/6/17 10:57,3790.8,3851.6,-60.8,4001.99,4001.99,4001.99,4001.99,6.021692447147373,0.0020124529688070325
2020/6/17 10:58,3789.2,3851.2,-62.0,4000.79,4000.79,4000.79,4000.79,6.024937711184234,0.00324526403686054
2020/6/17 10:59,3788.8,3851.2,-62.4,4000.87,4000.87,4000.87,4000.87,6.029143414033643,0.004205702849409576
2020/6/17 11:00,3790.4,3852.6,-62.2,4001.95,4001.95,4001.95,4001.95,6.031121505822875,0.001978091789231584
2020/6/17 11:01,3789.8,3852.6,-62.8,4002.18,4002.18,4002.18,4002.18,6.033077587652096,0.0019560818292214677
2020/6/17 11:02,3789.0,3851.8,-62.8,4001.53,4001.53,4001.53,4001.53,6.03568405852829,0.0026064708761932565
2020/6/17 11:03,3790.4,3853.0,-62.6,4001.3,4001.3,4001.3,4001.3,6.03879835054129,0.003114292013000508
2020/6/17 11:04,3791.4,3853.8,-62.4,4001.62,4001.62,4001.62,4001.62,6.040597975742739,0.00179962520144894
2020/6/17 11:05,3792.2,3854.4,-62.2,4002.14,4002.14,4002.14,4002.14,6.040036918242017,-0.0005610575007217733
2020/6/17 11:06,3792.8,3855.0,-62.2,4004.05,4004.05,4004.05,4004.05,6.0367075747466785,-0.0033293434953387546
2020/6/17 11:07,3793.6,3855.6,-62.0,4004.35,4004.35,4004.35,4004.35,6.02857830917155,-0.008129265575128386
2020/6/17 11:08,3793.4,3854.6,-61.2,4004.62,4004.62,4004.62,4004.62,6.015832990202007,-0.012745318969543007
2020/6/17 11:09,3791.8,3854.4,-62.6,4004.2,4004.2,4004.2,4004.2,5.995004073248035,-0.020828916953972154
2020/6/17 11:10,3793.2,3854.8,-61.6,4005.37,4005.37,4005.37,4005.37,5.969829912087096,-0.025174161160938624
2020/6/17 11:11,3792.2,3855.2,-63.0,4004.51,4004.51,4004.51,4004.51,5.944388114222778,-0.02544179786431844
2020/6/17 11:12,3791.2,3853.2,-62.0,4002.6,4002.6,4002.6,4002.6,5.923463974239006,-0.020924139983772072
2020/6/17 11:13,3792.6,3855.2,-62.6,4003.89,4003.89,4003.89,4003.89,5.898119219167571,-0.025344755071435188
2020/6/17 11:14,3792.4,3854.8,-62.4,4003.79,4003.79,4003.79,4003.79,5.869248022883875,-0.02887119628369561
2020/6/17 11:15,3792.4,3853.0,-60.6,4002.71,4002.71,4002.71,4002.71,5.837483351283962,-0.03176467159991336
2020/6/17 11:16,3791.8,3852.2,-60.4,4002.17,4002.17,4002.17,4002.17,5.803271181472515,-0.03421216981144681
2020/6/17 11:17,3789.4,3853.4,-64.0,4002.02,4002.02,4002.02,4002.02,5.7681874728541755,-0.035083708618339315
2020/6/17 11:18,3789.6,3852.8,-63.2,4001.22,4001.22,4001.22,4001.22,5.7333908715076864,-0.0347966013464891
2020/6/17 11:19,3791.0,3853.2,-62.2,4002.06,4002.06,4002.06,4002.06,5.699416267132762,-0.033974604374924056
2020/6/17 11:20,3792.2,3855.0,-62.8,4003.19,4003.19,4003.19,4003.19,5.664621534505355,-0.0347947326274074
2020/6/17 11:21,3793.8,3855.6,-61.8,4005.31,4005.31,4005.31,4005.31,5.636981575423013,-0.02763995908234218
2020/6/17 11:22,3792.0,3856.0,-64.0,4007.16,4007.16,4007.16,4007.16,5.612442805401305,-0.024538770021707457
2020/6/17 11:23,3793.4,3855.4,-62.0,4006.43,4006.43,4006.43,4006.43,5.581097669278172,-0.031345136123133166
2020/6/17 11:24,3791.8,3853.4,-61.6,4005.19,4005.19,4005.19,4005.19,5.533095317166218,-0.04800235211195414
2020/6/17 11:25,3792.0,3854.4,-62.4,4006.36,4006.36,4006.36,4006.36,5.470497226451734,-0.0625980907144843
2020/6/17 11:26,3793.0,3854.6,-61.6,4006.37,4006.37,4006.37,4006.37,5.376198903201639,-0.09429832325009446
2020/6/17 11:27,3792.4,3855.8,-63.4,4006.8,4006.8,4006.8,4006.8,5.271035005326346,-0.10516389787529334
2020/6/17 11:28,3792.2,3854.4,-62.2,4006.98,4006.98,4006.98,4006.98,5.155397373412456,-0.11563763191388965
2020/6/17 11:29,3790.4,3854.6,-64.2,4006.27,4006.27,4006.27,4006.27,5.042708674886269,-0.11268869852618746
2020/6/17 13:00,3792.4,3855.6,-63.2,4006.56,4006.56,4006.56,4006.56,4.940254866087927,-0.10245380879834176
2020/6/17 13:01,3791.4,3854.4,-63.0,4005.64,4005.64,4005.64,4005.64,4.887704097231277,-0.05255076885665044
2020/6/17 13:02,3790.2,3853.0,-62.8,4005.15,4005.15,4005.15,4005.15,4.84690988694998,-0.04079421028129637
2020/6/17 13:03,3792.0,3854.2,-62.2,4004.33,4004.33,4004.33,4004.33,4.819589126522741,-0.027320760427238966
2020/6/17 13:04,3791.6,3854.2,-62.6,4004.77,4004.77,4004.77,4004.77,4.797972212254226,-0.021616914268514975
2020/6/17 13:05,3794.4,3855.6,-61.2,4006.48,4006.48,4006.48,4006.48,4.787685785807485,-0.010286426446741714
2020/6/17 13:06,3792.2,3854.6,-62.4,4006.16,4006.16,4006.16,4006.16,4.76985026910454,-0.017835516702944254
2020/6/17 13:07,3789.4,3851.8,-62.4,4002.28,4002.28,4002.28,4002.28,4.768850141777395,-0.0010001273271456057
2020/6/17 13:08,3787.8,3850.8,-63.0,4001.31,4001.31,4001.31,4001.31,4.767962941161413,-0.0008872006159821311
2020/6/17 13:09,3785.4,3849.0,-63.6,4000.47,4000.47,4000.47,4000.47,4.772306274528793,0.004343333367380353
2020/6/17 13:10,3788.0,3850.6,-62.6,3999.49,3999.49,3999.49,3999.49,4.781311629284857,0.009005354756063788
2020/6/17 13:11,3788.6,3851.2,-62.6,3999.81,3999.81,3999.81,3999.81,4.788539323366971,0.007227694082113878
2020/6/17 13:12,3789.0,3850.6,-61.6,4000.83,4000.83,4000.83,4000.83,4.788882157776388,0.00034283440941695886
2020/6/17 13:13,3789.0,3850.2,-61.2,3999.85,3999.85,3999.85,3999.85,4.790047855144272,0.0011656973678846327
2020/6/17 13:14,3787.8,3851.0,-63.2,3999.81,3999.81,3999.81,3999.81,4.788008052613908,-0.0020398025303638434
2020/6/17 13:15,3788.6,3851.2,-62.6,3999.81,3999.81,3999.81,3999.81,4.788575311965185,0.000567259351276661
2020/6/17 13:16,3789.4,3852.4,-63.0,4000.18,4000.18,4000.18,4000.18,4.786916109288447,-0.0016592026767376922
2020/6/17 13:17,3789.8,3851.8,-62.0,4001.19,4001.19,4001.19,4001.19,4.779755389448492,-0.007160719839955476
2020/6/17 13:18,3790.6,3853.2,-62.6,4002.34,4002.34,4002.34,4002.34,4.766912099751106,-0.01284328969738624
2020/6/17 13:19,3791.8,3853.6,-61.8,4002.89,4002.89,4002.89,4002.89,4.751532725265551,-0.01537937448555482
2020/6/17 13:20,3791.6,3853.0,-61.4,4003.14,4003.14,4003.14,4003.14,4.732589748381492,-0.018942976884058993
2020/6/17 13:21,3790.2,3851.4,-61.2,4002.9,4002.9,4002.9,4002.9,4.710102323407809,-0.022487424973682835
2020/6/17 13:22,3790.2,3850.4,-60.2,4002.2,4002.2,4002.2,4002.2,4.6953929633911775,-0.014709360016631479
2020/6/17 13:23,3789.6,3850.2,-60.6,4001.38,4001.38,4001.38,4001.38,4.683779520050945,-0.011613443340232621
2020/6/17 13:24,3790.2,3851.4,-61.2,4001.46,4001.46,4001.46,4001.46,4.673114748552961,-0.01066477149798395
2020/6/17 13:25,3788.8,3850.2,-61.4,4001.05,4001.05,4001.05,4001.05,4.674126935862835,0.0010121873098736245
2020/6/17 13:26,3790.0,3851.6,-61.6,4000.85,4000.85,4000.85,4000.85,4.680951140471773,0.006824204608938622
2020/6/17 13:27,3792.0,3853.6,-61.6,4000.81,4000.81,4000.81,4000.81,4.685135465893747,0.004184325421974222
2020/6/17 13:28,3790.8,3851.0,-60.2,4000.58,4000.58,4000.58,4000.58,4.693547733570173,0.008412267676425778
2020/6/17 13:29,3792.0,3851.6,-59.6,4000.67,4000.67,4000.67,4000.67,4.702416116863138,0.00886838329296502
2020/6/17 13:30,3791.6,3852.2,-60.6,3999.82,3999.82,3999.82,3999.82,4.71708225556519,0.01466613870205169
2020/6/17 13:31,3794.0,3854.4,-60.4,4001.53,4001.53,4001.53,4001.53,4.725070303000387,0.00798804743519721
2020/6/17 13:32,3794.6,3855.0,-60.4,4003.96,4003.96,4003.96,4003.96,4.726090558529847,0.0010202555294602789
2020/6/17 13:33,3794.8,3854.6,-59.8,4004.31,4004.31,4004.31,4004.31,4.726865069373913,0.0007745108440655457
2020/6/17 13:34,3793.8,3855.8,-62.0,4004.72,4004.72,4004.72,4004.72,4.725201672400319,-0.001663396973594189
2020/6/17 13:35,3793.4,3853.0,-59.6,4004.02,4004.02,4004.02,4004.02,4.7251855241132565,-1.614828706220095e-05
2020/6/17 13:36,3794.8,3854.6,-59.8,4003.39,4003.39,4003.39,4003.39,4.725292605049648,0.00010708093639166805
2020/6/17 13:37,3795.2,3855.0,-59.8,4004.31,4004.31,4004.31,4004.31,4.724282559103464,-0.00101004594618459
2020/6/17 13:38,3794.2,3855.0,-60.8,4004.54,4004.54,4004.54,4004.54,4.724985981561777,0.0007034224583133408
2020/6/17 13:39,3796.0,3856.0,-60.0,4005.08,4005.08,4005.08,4005.08,4.725189386473143,0.00020340491136572325
2020/6/17 13:40,3794.8,3855.6,-60.8,4005.81,4005.81,4005.81,4005.81,4.723896813580187,-0.0012925728929555902
2020/6/17 13:41,3795.0,3855.4,-60.4,4005.64,4005.64,4005.64,4005.64,4.723665998044357,-0.00023081553583015335
2020/6/17 13:42,3794.6,3855.0,-60.4,4004.2,4004.2,4004.2,4004.2,4.723735847477434,6.984943307664082e-05
2020/6/17 13:43,3794.2,3854.2,-60.0,4004.41,4004.41,4004.41,4004.41,4.721734922901853,-0.0020009245755803207
2020/6/17 13:44,3795.8,3856.6,-60.8,4004.23,4004.23,4004.23,4004.23,4.719794012350191,-0.0019409105516619007
2020/6/17 13:45,3795.0,3855.4,-60.4,4004.67,4004.67,4004.67,4004.67,4.717914135802682,-0.0018798765475089851
2020/6/17 13:46,3793.8,3852.4,-58.6,4003.64,4003.64,4003.64,4003.64,4.718871174998692,0.0009570391960096458
2020/6/17 13:47,3794.6,3853.8,-59.2,4003.4,4003.4,4003.4,4003.4,4.719230351219017,0.0003591762203249971
2020/6/17 13:48,3794.8,3854.6,-59.8,4003.57,4003.57,4003.57,4003.57,4.71873413986375,-0.0004962113552666736
2020/6/17 13:49,3793.8,3853.8,-60.0,4003.58,4003.58,4003.58,4003.58,4.719069824656786,0.00033568479303536236
2020/6/17 13:50,3793.6,3852.8,-59.2,4002.52,4002.52,4002.52,4002.52,4.722368773822162,0.0032989491653765413
2020/6/17 13:51,3794.4,3853.0,-58.6,4002.67,4002.67,4002.67,4002.67,4.726308582491018,0.003939808668855349
2020/6/17 13:52,3793.6,3853.6,-60.0,4002.34,4002.34,4002.34,4002.34,4.7311556739471765,0.004847091456158914
2020/6/17 13:53,3794.0,3853.8,-59.8,4002.21,4002.21,4002.21,4002.21,4.736331894342315,0.005176220395138209
2020/6/17 13:54,3795.4,3854.4,-59.0,4002.29,4002.29,4002.29,4002.29,4.740859091834971,0.0045271974926563985
2020/6/17 13:55,3793.6,3853.0,-59.4,4002.65,4002.65,4002.65,4002.65,4.742093380274672,0.001234288439700748
2020/6/17 13:56,3794.2,3853.8,-59.6,4002.44,4002.44,4002.44,4002.44,4.741201245048883,-0.0008921352257891257
2020/6/17 13:57,3795.2,3855.2,-60.0,4002.65,4002.65,4002.65,4002.65,4.740134995782386,-0.0010662492664970102
2020/6/17 13:58,3795.4,3853.8,-58.4,4003.06,4003.06,4003.06,4003.06,4.737365732133406,-0.0027692636489797806
2020/6/17 13:59,3792.8,3852.4,-59.6,4002.78,4002.78,4002.78,4002.78,4.735159161082173,-0.0022065710512331194
2020/6/17 14:00,3793.4,3853.0,-59.6,4001.34,4001.34,4001.34,4001.34,4.741667559663264,0.0065083985810909795
2020/6/17 14:01,3794.8,3853.6,-58.8,4001.27,4001.27,4001.27,4001.27,4.749138123719518,0.007470564056253792
2020/6/17 14:02,3793.6,3851.6,-58.0,3999.68,3999.68,3999.68,3999.68,4.763400280803041,0.014262157083523519
2020/6/17 14:03,3793.8,3853.0,-59.2,3998.6,3998.6,3998.6,3998.6,4.782830416852633,0.019430136049591873
2020/6/17 14:04,3793.0,3853.2,-60.2,3999.11,3999.11,3999.11,3999.11,4.798824780231358,0.015994363378725396
2020/6/17 14:05,3792.8,3852.4,-59.6,3998.85,3998.85,3998.85,3998.85,4.816137919856279,0.017313139624920204
2020/6/17 14:06,3795.4,3854.6,-59.2,3999.69,3999.69,3999.69,3999.69,4.829476351659238,0.013338431802959683
2020/6/17 14:07,3796.8,3855.2,-58.4,4001.53,4001.53,4001.53,4001.53,4.835366539372512,0.0058901877132733205
2020/6/17 14:08,3796.8,3856.6,-59.8,4003.25,4003.25,4003.25,4003.25,4.8364275164685155,0.0010609770960039455
2020/6/17 14:09,3799.8,3857.8,-58.0,4003.88,4003.88,4003.88,4003.88,4.8362341337458625,-0.0001933827226530127
2020/6/17 14:10,3800.0,3858.4,-58.4,4005.06,4005.06,4005.06,4005.06,4.8355905725848904,-0.0006435611609720837
2020/6/17 14:11,3802.4,3861.4,-59.0,4005.88,4005.88,4005.88,4005.88,4.834972569654945,-0.0006180029299454048
2020/6/17 14:12,3803.8,3863.8,-60.0,4007.94,4007.94,4007.94,4007.94,4.837828872463259,0.0028563028083139486
2020/6/17 14:13,3807.2,3864.8,-57.6,4008.95,4008.95,4008.95,4008.95,4.843268427675289,0.0054395552120301005
2020/6/17 14:14,3806.8,3864.2,-57.4,4009.04,4009.04,4009.04,4009.04,4.84882788026848,0.005559452593191239
2020/6/17 14:15,3806.0,3863.6,-57.6,4008.95,4008.95,4008.95,4008.95,4.853759667523104,0.004931787254623288
2020/6/17 14:16,3805.2,3862.0,-56.8,4008.77,4008.77,4008.77,4008.77,4.856779026829683,0.003019359306579261
2020/6/17 14:17,3807.0,3864.2,-57.2,4008.75,4008.75,4008.75,4008.75,4.857762140345366,0.0009831135156828097
2020/6/17 14:18,3806.2,3862.6,-56.4,4009.37,4009.37,4009.37,4009.37,4.860299072547165,0.0025369322017994023
2020/6/17 14:19,3806.8,3864.4,-57.6,4010.2,4010.2,4010.2,4010.2,4.867847556041563,0.007548483494398184
2020/6/17 14:20,3808.0,3865.0,-57.0,4011.28,4011.28,4011.28,4011.28,4.880327584073617,0.012480028032054058
2020/6/17 14:21,3808.2,3866.4,-58.2,4012.66,4012.66,4012.66,4012.66,4.899366627500496,0.019039043426878344
2020/6/17 14:22,3809.0,3867.8,-58.8,4014.24,4014.24,4014.24,4014.24,4.928854037316961,0.029487409816465693
2020/6/17 14:23,3810.6,3867.4,-56.8,4014.87,4014.87,4014.87,4014.87,4.964529518944097,0.03567548162713585
2020/6/17 14:24,3812.0,3869.2,-57.2,4015.1,4015.1,4015.1,4015.1,5.000668919631997,0.036139400687900114
2020/6/17 14:25,3811.2,3868.6,-57.4,4015.14,4015.14,4015.14,4015.14,5.036056882223407,0.035387962591409305
2020/6/17 14:26,3812.2,3868.6,-56.4,4015.41,4015.41,4015.41,4015.41,5.070913234347968,0.03485635212456106
2020/6/17 14:27,3810.0,3867.2,-57.2,4013.61,4013.61,4013.61,4013.61,5.089828108397601,0.018914874049633212
2020/6/17 14:28,3808.8,3867.4,-58.6,4013.97,4013.97,4013.97,4013.97,5.11102101244684,0.021192904049239125
2020/6/17 14:29,3811.2,3866.2,-55.0,4014.39,4014.39,4014.39,4014.39,5.136884717493295,0.025863705046455188
2020/6/17 14:30,3809.0,3866.0,-57.0,4013.4,4013.4,4013.4,4013.4,5.15632641574213,0.01944169824883435
2020/6/17 14:31,3807.0,3865.2,-58.2,4010.95,4010.95,4010.95,4010.95,5.162455508204697,0.006129092462566987
2020/6/17 14:32,3807.6,3865.2,-57.6,4011.78,4011.78,4011.78,4011.78,5.174190821123427,0.011735312918730756
2020/6/17 14:33,3806.0,3864.0,-58.0,4011.2,4011.2,4011.2,4011.2,5.184794231628168,0.010603410504741007
2020/6/17 14:34,3805.2,3863.6,-58.4,4010.41,4010.41,4010.41,4010.41,5.191635545808482,0.006841314180313418
2020/6/17 14:35,3806.0,3864.4,-58.4,4010.61,4010.61,4010.61,4010.61,5.199235879944358,0.007600334135876352
2020/6/17 14:36,3807.2,3865.8,-58.6,4011.42,4011.42,4011.42,4011.42,5.2119909786243,0.012755098679941845
2020/6/17 14:37,3809.0,3866.8,-57.8,4012.65,4012.65,4012.65,4012.65,5.2308850463841665,0.018894067759866573
2020/6/17 14:38,3808.8,3866.6,-57.8,4013.65,4013.65,4013.65,4013.65,5.255556451127858,0.02467140474369156
2020/6/17 14:39,3810.4,3867.4,-57.0,4013.61,4013.61,4013.61,4013.61,5.278940324556133,0.023383873428274526
