,datetime,code,open,high,low,close,volume,amt,open_interest
204,2015-11-06,000905.SH,7284.87,7456.24,7284.71,7446.85,15269300000.0,225629000000.0,0
205,2015-11-09,000905.SH,7415.76,7593.17,7350.86,7543.8,17752000000.0,269314000000.0,0
206,2015-11-10,000905.SH,7517.41,7633.01,7486.85,7575.01,16573800000.0,251903000000.0,0
207,2015-11-11,000905.SH,7589.66,7686.3,7556.37,7684.67,15208600000.0,227282000000.0,0
208,2015-11-12,000905.SH,7712.64,7739.65,7579.67,7682.45,16228000000.0,254057000000.0,0
209,2015-11-13,000905.SH,7601.15,7665.14,7478.41,7567.11,14755900000.0,231879000000.0,0
210,2015-11-16,000905.SH,7438.4,7719.7,7431.74,7718.85,11692000000.0,187603000000.0,0
211,2015-11-17,000905.SH,7787.08,7820.02,7635.92,7650.38,16275100000.0,258977000000.0,0
212,2015-11-18,000905.SH,7655.33,7699.61,7504.99,7526.94,12569000000.0,191824000000.0,0
213,2015-11-19,000905.SH,7553.0,7719.52,7538.28,7718.62,11052000000.0,175807000000.0,0
214,2015-11-20,000905.SH,7741.68,7844.06,7720.16,7806.27,14607600000.0,234537000000.0,0
215,2015-11-23,000905.SH,7816.85,7876.48,7710.05,7744.18,14238300000.0,227604000000.0,0
216,2015-11-24,000905.SH,7739.09,7799.01,7635.78,7798.5,11025900000.0,168541000000.0,0
217,2015-11-25,000905.SH,7803.29,7925.54,7795.16,7922.38,12443500000.0,206536000000.0,0
218,2015-11-26,000905.SH,7962.17,7974.74,7859.63,7874.08,14040500000.0,229452000000.0,0
219,2015-11-27,000905.SH,7839.31,7852.0,7317.65,7376.12,15297000000.0,234341000000.0,0
220,2015-11-30,000905.SH,7388.28,7467.47,7035.55,7408.4,12923400000.0,196800000000.0,0
221,2015-12-01,000905.SH,7403.94,7519.94,7358.37,7443.95,11300900000.0,173439000000.0,0
222,2015-12-02,000905.SH,7423.5,7444.22,7201.66,7405.86,10264700000.0,149758000000.0,0
223,2015-12-03,000905.SH,7413.22,7571.45,7412.65,7570.51,9532940000.0,142964000000.0,0
224,2015-12-04,000905.SH,7533.61,7600.34,7464.28,7511.67,10136300000.0,154876000000.0,0
225,2015-12-07,000905.SH,7526.22,7602.77,7476.19,7602.23,9288130000.0,146830000000.0,0
226,2015-12-08,000905.SH,7555.46,7555.46,7398.56,7404.14,9493880000.0,147230000000.0,0
227,2015-12-09,000905.SH,7369.11,7431.04,7322.87,7374.27,8330000000.0,132301000000.0,0
228,2015-12-10,000905.SH,7374.35,7437.71,7332.98,7350.21,7899040000.0,129507000000.0,0
229,2015-12-11,000905.SH,7320.16,7347.36,7253.84,7290.7,7213230000.0,111880000000.0,0
230,2015-12-14,000905.SH,7224.81,7441.76,7210.41,7441.03,7995730000.0,119229000000.0,0
231,2015-12-15,000905.SH,7448.71,7534.22,7447.11,7498.18,8602150000.0,134208000000.0,0
232,2015-12-16,000905.SH,7522.73,7574.65,7503.09,7529.4,8535120000.0,138083000000.0,0
233,2015-12-17,000905.SH,7570.67,7716.48,7570.67,7716.25,13005500000.0,199821000000.0,0
234,2015-12-18,000905.SH,7708.34,7746.51,7650.56,7699.37,11441700000.0,183995000000.0,0
235,2015-12-21,000905.SH,7698.44,7798.08,7692.1,7788.56,11501500000.0,180730000000.0,0
236,2015-12-22,000905.SH,7811.0,7856.95,7752.7,7856.61,11159300000.0,175827000000.0,0
237,2015-12-23,000905.SH,7859.13,7881.29,7756.33,7773.28,11816600000.0,186904000000.0,0
238,2015-12-24,000905.SH,7760.38,7778.94,7635.78,7753.04,9150930000.0,141331000000.0,0
239,2015-12-25,000905.SH,7759.84,7805.05,7738.87,7792.12,8125350000.0,128807000000.0,0
240,2015-12-28,000905.SH,7815.38,7837.63,7603.36,7603.36,10981400000.0,170494000000.0,0
241,2015-12-29,000905.SH,7591.71,7675.31,7545.35,7674.39,7729250000.0,120874000000.0,0
242,2015-12-30,000905.SH,7693.02,7747.35,7664.28,7741.05,8553320000.0,139407000000.0,0
243,2015-12-31,000905.SH,7745.64,7763.3,7617.39,7617.69,7978150000.0,132287000000.0,0
244,2016-01-04,000905.SH,7615.51,7624.1,6983.29,6983.4,7801500000.0,115089000000.0,0
245,2016-01-05,000905.SH,6663.73,7020.54,6627.64,6889.74,11342800000.0,156717000000.0,0
246,2016-01-06,000905.SH,6916.53,7066.08,6878.65,7065.61,10093000000.0,136351000000.0,0
247,2016-01-07,000905.SH,6937.42,6937.42,6454.97,6462.24,2842670000.0,34781500000.0,0
248,2016-01-08,000905.SH,6618.08,6689.14,6222.59,6570.43,11113000000.0,138934000000.0,0
249,2016-01-11,000905.SH,6435.89,6529.88,6128.22,6128.66,11560100000.0,133120000000.0,0
250,2016-01-12,000905.SH,6126.67,6205.59,5994.64,6136.66,9190520000.0,105727000000.0,0
251,2016-01-13,000905.SH,6168.99,6226.54,5924.04,5924.04,8612340000.0,98456700000.0,0
252,2016-01-14,000905.SH,5734.61,6137.51,5726.88,6124.82,9225140000.0,104255000000.0,0
253,2016-01-15,000905.SH,6078.62,6135.27,5852.24,5893.68,8863050000.0,102277000000.0,0
254,2016-01-18,000905.SH,5768.76,6051.18,5765.15,5978.91,7246980000.0,86980300000.0,0
255,2016-01-19,000905.SH,5965.35,6203.4,5956.23,6197.09,8798100000.0,106185000000.0,0
256,2016-01-20,000905.SH,6161.23,6244.96,6095.72,6138.5,9194750000.0,113395000000.0,0
257,2016-01-21,000905.SH,6031.17,6191.32,5886.88,5886.88,8188280000.0,100555000000.0,0
258,2016-01-22,000905.SH,5954.36,6013.97,5799.71,5980.61,6983070000.0,84429400000.0,0
259,2016-01-25,000905.SH,6034.08,6093.27,5976.34,6041.33,6530850000.0,78677700000.0,0
260,2016-01-26,000905.SH,5966.71,5982.5,5573.83,5589.31,8544390000.0,98104100000.0,0
261,2016-01-27,000905.SH,5604.17,5628.19,5240.65,5514.19,8792410000.0,95354900000.0,0
262,2016-01-28,000905.SH,5441.74,5511.32,5257.08,5271.23,6733810000.0,73152700000.0,0
263,2016-01-29,000905.SH,5262.46,5515.49,5248.21,5469.13,7235910000.0,78303700000.0,0
264,2016-02-01,000905.SH,5458.6,5493.98,5319.7,5399.48,6471610000.0,70863300000.0,0
265,2016-02-02,000905.SH,5407.71,5594.36,5407.67,5586.63,6657200000.0,75674200000.0,0
266,2016-02-03,000905.SH,5520.64,5634.92,5482.22,5610.17,6328070000.0,70624900000.0,0
267,2016-02-04,000905.SH,5631.32,5744.02,5631.32,5721.49,7108400000.0,83226200000.0,0
268,2016-02-05,000905.SH,5734.48,5747.98,5662.44,5664.2,5607550000.0,65322000000.0,0
269,2016-02-15,000905.SH,5485.72,5700.52,5482.8,5668.04,5363130000.0,63351300000.0,0
270,2016-02-16,000905.SH,5694.75,5918.59,5694.75,5902.53,8287710000.0,98534900000.0,0
271,2016-02-17,000905.SH,5889.5,5979.41,5854.22,5971.41,9058250000.0,107857000000.0,0
272,2016-02-18,000905.SH,6009.75,6034.85,5945.2,5957.13,9371480000.0,110110000000.0,0
