datetime,open,high,low,close
2018/1/2 10:43,4077.85,4077.85,4076.84,4077.13
2018/1/2 10:44,4077.03,4077.79,4076.73,4077.79
2018/1/2 10:45,4078.02,4079.08,4077.93,4079.08
2018/1/2 10:46,4079.38,4080.28,4079.1,4080.23
2018/1/2 10:47,4080.64,4081.35,4080.15,4081.28
2018/1/2 10:48,4081.14,4082.37,4081.14,4082.05
2018/1/2 10:49,4082.34,4082.63,4081.82,4082.63
2018/1/2 10:50,4082.28,4082.69,4081.97,4081.97
2018/1/2 10:51,4082.1,4082.27,4079.67,4080.37
2018/1/2 10:52,4080.54,4080.54,4078.32,4078.35
2018/1/2 10:53,4078.26,4078.26,4077.45,4077.89
2018/1/2 10:54,4077.79,4077.89,4076.68,4076.76
2018/1/2 10:55,4076.94,4077.17,4076.71,4076.74
2018/1/2 10:56,4076.49,4076.73,4076.11,4076.63
2018/1/2 10:57,4076.16,4076.54,4076.05,4076.54
2018/1/2 10:58,4076.51,4077.25,4075.97,4076.91
2018/1/2 10:59,4076.97,4077.8,4076.76,4077.6
2018/1/2 11:00,4077.44,4077.44,4076.42,4076.83
2018/1/2 11:01,4077.02,4077.06,4075.85,4075.85
2018/1/2 11:02,4076.37,4076.37,4075.2,4075.2
2018/1/2 11:03,4075.25,4075.99,4075.18,4075.65
2018/1/2 11:04,4075.39,4075.61,4075.16,4075.16
2018/1/2 11:05,4075.65,4075.73,4074.78,4075.73
2018/1/2 11:06,4075.38,4076.26,4075.36,4076.26
2018/1/2 11:07,4076.44,4078.05,4076.32,4078.05
2018/1/2 11:08,4078.01,4078.47,4077.65,4078.13
2018/1/2 11:09,4078.34,4078.74,4078.01,4078.74
2018/1/2 11:10,4078.64,4080.45,4078.64,4080.45
2018/1/2 11:11,4080.55,4081.41,4080.55,4081.27
2018/1/2 11:12,4081.61,4082.89,4081.48,4082.85
2018/1/2 11:13,4082.47,4083.29,4081.87,4082.42
2018/1/2 11:14,4082.32,4083.12,4082.32,4083.12
2018/1/2 11:15,4082.77,4084.09,4082.77,4083.83
2018/1/2 11:16,4083.47,4083.8,4082.76,4082.76
2018/1/2 11:17,4083.28,4083.28,4082.48,4082.67
2018/1/2 11:18,4082.91,4084.03,4082.39,4084.03
2018/1/2 11:19,4084.1,4084.24,4083.49,4083.85
2018/1/2 11:20,4083.73,4084.53,4083.45,4083.91
2018/1/2 11:21,4084.31,4084.31,4083.82,4083.94
2018/1/2 11:22,4084.19,4084.21,4083.78,4083.85
2018/1/2 11:23,4084.1,4084.43,4083.92,4083.98
2018/1/2 11:24,4084.27,4084.68,4083.36,4083.68
2018/1/2 11:25,4083.21,4083.32,4081.65,4081.65
2018/1/2 11:26,4082.17,4082.34,4081.27,4081.35
2018/1/2 11:27,4081.32,4081.42,4080.82,4081.05
2018/1/2 11:28,4080.82,4081.52,4080.59,4081.22
2018/1/2 11:29,4081.14,4081.14,4079.75,4079.75
2018/1/2 11:30,4080.19,4080.23,4080.19,4080.23
2018/1/2 13:00,4080.42,4082.08,4080.42,4081.97
2018/1/2 13:01,4082.22,4082.22,4080.6,4080.89
2018/1/2 13:02,4080.7,4080.89,4079.55,4079.81
2018/1/2 13:03,4079.73,4079.83,4078.98,4079.83
2018/1/2 13:04,4079.14,4079.49,4078.4,4079.49
2018/1/2 13:05,4079.3,4079.35,4078.46,4079.02
2018/1/2 13:06,4078.62,4079.2,4078.62,4078.77
2018/1/2 13:07,4078.51,4079.1,4078.28,4079.1
2018/1/2 13:08,4079.22,4080.51,4079.22,4080.44
2018/1/2 13:09,4079.92,4080.73,4079.92,4080.5
2018/1/2 13:10,4080.93,4080.93,4079.77,4080.56
2018/1/2 13:11,4080.07,4081.14,4080.07,4081.09
2018/1/2 13:12,4081.21,4081.21,4080.54,4081.03
2018/1/2 13:13,4080.89,4080.89,4079.46,4079.46
2018/1/2 13:14,4079.61,4080.08,4079.37,4080.08
2018/1/2 13:15,4079.47,4080.35,4079.47,4080.15
2018/1/2 13:16,4080.33,4081.05,4080.33,4080.8
2018/1/2 13:17,4080.73,4081.67,4080.62,4081.44
2018/1/2 13:18,4081.88,4082.28,4081.42,4082.25
2018/1/2 13:19,4082.08,4082.6,4081.66,4082.44
2018/1/2 13:20,4082.84,4082.9,4082.16,4082.77
2018/1/2 13:21,4083.08,4083.16,4082.27,4082.46
2018/1/2 13:22,4083.17,4083.17,4082.2,4082.72
2018/1/2 13:23,4082.2,4083.06,4082.2,4083.06
2018/1/2 13:24,4082.94,4083.29,4082.79,4083.29
2018/1/2 13:25,4083.25,4083.82,4082.97,4083.38
2018/1/2 13:26,4083.29,4084.41,4083.28,4084.28
2018/1/2 13:27,4084.21,4084.21,4083.57,4083.85
2018/1/2 13:28,4083.69,4084.09,4083.54,4083.81
2018/1/2 13:29,4083.72,4084.68,4083.72,4084.31
2018/1/2 13:30,4084.46,4085.32,4084.46,4084.96
2018/1/2 13:31,4084.9,4085.57,4084.84,4085.57
2018/1/2 13:32,4085.69,4086.68,4085.24,4085.98
2018/1/2 13:33,4085.87,4086.81,4085.87,4086.81
2018/1/2 13:34,4086.04,4087.44,4085.96,4087.08
2018/1/2 13:35,4087.57,4087.57,4086.41,4086.55
2018/1/2 13:36,4086.72,4086.72,4085.65,4085.87
2018/1/2 13:37,4085.89,4085.89,4084.99,4084.99
2018/1/2 13:38,4085.05,4085.05,4084.21,4084.6
2018/1/2 13:39,4084.65,4084.65,4083.96,4083.96
2018/1/2 13:40,4083.97,4084.16,4083.58,4084.16
2018/1/2 13:41,4083.85,4084.63,4083.85,4084.32
2018/1/2 13:42,4084.6,4085.26,4084.24,4084.56
2018/1/2 13:43,4084.39,4084.62,4083.95,4083.95
2018/1/2 13:44,4083.92,4084.34,4083.56,4083.72
2018/1/2 13:45,4083.54,4083.65,4083.13,4083.29
2018/1/2 13:46,4083.46,4083.46,4082.26,4082.66
2018/1/2 13:47,4082.56,4082.64,4081.46,4081.95
2018/1/2 13:48,4081.25,4081.69,4079.24,4079.71
2018/1/2 13:49,4079.93,4079.93,4079.1,4079.12
2018/1/2 13:50,4079.07,4079.16,4078.46,4078.65
2018/1/2 13:51,4078.66,4079.02,4078.12,4079.02
2018/1/2 13:52,4078.65,4078.65,4077.69,4078.11
2018/1/2 13:53,4078.34,4078.34,4077.44,4077.59
2018/1/2 13:54,4077.65,4077.67,4077.28,4077.55
2018/1/2 13:55,4077.61,4077.85,4077.15,4077.63
2018/1/2 13:56,4077.62,4077.98,4077.13,4077.98
2018/1/2 13:57,4077.18,4077.3,4076.18,4076.34
2018/1/2 13:58,4076.52,4076.52,4075.35,4075.75
2018/1/2 13:59,4075.64,4075.64,4074.65,4074.65
2018/1/2 14:00,4074.73,4074.73,4073.56,4073.68
2018/1/2 14:01,4073.63,4073.8,4073.48,4073.58
2018/1/2 14:02,4074.54,4074.82,4074.08,4074.63
2018/1/2 14:03,4074.77,4075.44,4074.53,4075.06
2018/1/2 14:04,4075.22,4075.59,4074.74,4075.33
2018/1/2 14:05,4075.91,4075.91,4075.03,4075.36
2018/1/2 14:06,4075.32,4075.82,4075.14,4075.82
2018/1/2 14:07,4075.82,4076.18,4075.28,4075.42
2018/1/2 14:08,4075.58,4075.89,4074.9,4075.39
2018/1/2 14:09,4075.46,4075.81,4074.87,4075.48
2018/1/2 14:10,4075.45,4075.73,4074.65,4074.71
2018/1/2 14:11,4074.73,4074.73,4074.02,4074.22
2018/1/2 14:12,4074.24,4074.24,4073.33,4073.33
2018/1/2 14:13,4073.39,4073.39,4071.77,4071.77
2018/1/2 14:14,4072.36,4072.36,4071.24,4071.24
2018/1/2 14:15,4071.5,4071.61,4070.67,4071.11
2018/1/2 14:16,4071.44,4072.93,4071.33,4072.81
2018/1/2 14:17,4073.22,4074.66,4073.09,4074.39
2018/1/2 14:18,4074.89,4077.47,4074.62,4077.47
2018/1/2 14:19,4077.04,4078.25,4077.04,4078.25
2018/1/2 14:20,4078.6,4079.27,4078.35,4078.84
2018/1/2 14:21,4079.08,4079.83,4079.08,4079.27
2018/1/2 14:22,4079.81,4080.55,4079.6,4080.46
2018/1/2 14:23,4080.31,4081.28,4080.31,4080.77
2018/1/2 14:24,4081.03,4081.83,4080.67,4081.68
2018/1/2 14:25,4081.12,4082.76,4081.12,4082.42
2018/1/2 14:26,4082.93,4084.17,4082.93,4084.17
2018/1/2 14:27,4084.21,4085.17,4084.14,4085
2018/1/2 14:28,4085.19,4085.57,4084.64,4085.08
2018/1/2 14:29,4085.08,4085.44,4084.79,4085.1
2018/1/2 14:30,4085.35,4085.37,4084.52,4084.74
2018/1/2 14:31,4084.57,4084.97,4084.3,4084.3
2018/1/2 14:32,4084.36,4085.68,4084.34,4085.51
2018/1/2 14:33,4085.41,4085.41,4084.64,4084.75
2018/1/2 14:34,4084.78,4084.78,4083.82,4083.82
2018/1/2 14:35,4084.3,4084.3,4083.23,4083.5
2018/1/2 14:36,4082.79,4083.58,4082.48,4082.48
2018/1/2 14:37,4082.68,4082.68,4082.03,4082.16
2018/1/2 14:38,4081.85,4082.52,4081.61,4082.18
2018/1/2 14:39,4082.25,4082.25,4081.58,4081.96
2018/1/2 14:40,4082.12,4082.66,4081.64,4082.66
2018/1/2 14:41,4082.15,4083.79,4082.15,4083.79
2018/1/2 14:42,4084.01,4085.17,4084,4084.75
2018/1/2 14:43,4084.92,4085.66,4084.92,4085.22
2018/1/2 14:44,4085,4085.6,4085,4085.43
2018/1/2 14:45,4085.08,4085.42,4084.76,4084.76
2018/1/2 14:46,4084.65,4085.13,4084.5,4084.94
2018/1/2 14:47,4084.55,4085.2,4084.33,4084.97
2018/1/2 14:48,4084.83,4085.25,4084.6,4084.89
2018/1/2 14:49,4084.67,4085.46,4084.67,4085.18
2018/1/2 14:50,4085.11,4086.24,4085.11,4086.24
2018/1/2 14:51,4085.79,4086.82,4085.79,4086.75
2018/1/2 14:52,4086.18,4087.77,4086.18,4087.45
2018/1/2 14:53,4087.37,4087.78,4087.09,4087.7
2018/1/2 14:54,4087.13,4087.55,4086.77,4087.03
2018/1/2 14:55,4086.88,4087.19,4086.73,4087.05
2018/1/2 14:56,4086.8,4087.11,4086.37,4086.48
2018/1/2 14:57,4086.38,4086.38,4085.68,4085.74
2018/1/2 14:58,4085.9,4086.41,4085.61,4086.41
2018/1/2 14:59,4086.57,4087.51,4086.38,4087.51
2018/1/2 15:00,4087.51,4087.77,4087.4,4087.4
2018/1/3 9:30,4091.46,4092.15,4089.73,4089.94
2018/1/3 9:31,4089.23,4090.15,4088.73,4089.95
2018/1/3 9:32,4090.43,4091.93,4090.28,4091.93
2018/1/3 9:33,4091.75,4093.52,4091.75,4093.52
2018/1/3 9:34,4093.25,4093.91,4093.08,4093.23
2018/1/3 9:35,4094.14,4094.33,4093.53,4093.62
2018/1/3 9:36,4093.86,4095.37,4093.86,4095.28
2018/1/3 9:37,4095.38,4098.78,4095.38,4098.78
2018/1/3 9:38,4098.74,4099.65,4098.05,4098.05
2018/1/3 9:39,4097.48,4097.48,4094.87,4094.87
2018/1/3 9:40,4094.7,4094.74,4093.44,4094.08
2018/1/3 9:41,4094.71,4097.34,4094.6,4097.34
2018/1/3 9:42,4097.57,4098.59,4097.57,4098.26
2018/1/3 9:43,4098.91,4098.92,4097.47,4097.77
2018/1/3 9:44,4097.15,4098.38,4097.15,4098.38
2018/1/3 9:45,4097.92,4099.31,4097.92,4099.08
2018/1/3 9:46,4098.92,4100.9,4098.8,4100.87
2018/1/3 9:47,4100.73,4102.85,4100.73,4102.69
2018/1/3 9:48,4103.06,4104.37,4102.95,4104.33
2018/1/3 9:49,4104.23,4107.37,4104.23,4107.29
2018/1/3 9:50,4107.83,4108.31,4106.35,4106.35
2018/1/3 9:51,4106.97,4107.08,4106.36,4106.48
2018/1/3 9:52,4106.87,4107.11,4106.07,4107.11
2018/1/3 9:53,4106.88,4108.14,4106.81,4107.9
2018/1/3 9:54,4108.32,4109.9,4108.32,4109.78
2018/1/3 9:55,4110.07,4110.69,4109.36,4109.36
2018/1/3 9:56,4109.62,4110.42,4109.49,4110.39
2018/1/3 9:57,4110.34,4110.96,4110.08,4110.32
2018/1/3 9:58,4110.06,4110.39,4109.47,4109.63
2018/1/3 9:59,4109.19,4109.19,4107.19,4107.19
2018/1/3 10:00,4107.1,4107.26,4106.86,4107.06
2018/1/3 10:01,4106.53,4107.15,4105.82,4105.82
2018/1/3 10:02,4105.88,4106.93,4105.88,4106.85
2018/1/3 10:03,4106.94,4109.19,4106.88,4109.19
2018/1/3 10:04,4109.34,4111.14,4109.11,4111
2018/1/3 10:05,4111.18,4112.65,4111.18,4112.65
2018/1/3 10:06,4112.69,4114.35,4112.69,4114.16
2018/1/3 10:07,4114.56,4116.11,4114.52,4116.11
2018/1/3 10:08,4116.43,4117.72,4115.88,4117.58
2018/1/3 10:09,4117.73,4119.26,4117.73,4119.26
2018/1/3 10:10,4119.65,4121.73,4119.64,4121.73
2018/1/3 10:11,4121.16,4121.94,4121.05,4121.93
2018/1/3 10:12,4121.78,4122.23,4121.42,4122.23
2018/1/3 10:13,4122.14,4122.35,4121.25,4121.61
2018/1/3 10:14,4121.55,4121.57,4121.15,4121.19
2018/1/3 10:15,4121.24,4121.66,4121.05,4121.58
2018/1/3 10:16,4121.75,4122.46,4121.57,4122.14
2018/1/3 10:17,4121.77,4122.7,4121.77,4122.24
2018/1/3 10:18,4122.41,4124.56,4122.41,4124.45
2018/1/3 10:19,4124.71,4126.04,4124.64,4126.02
2018/1/3 10:20,4126.27,4128.02,4126.27,4128.01
2018/1/3 10:21,4128.58,4128.82,4128.05,4128.05
2018/1/3 10:22,4128.17,4129.3,4128.17,4129.21
2018/1/3 10:23,4129.19,4130.16,4129.19,4129.95
2018/1/3 10:24,4130.54,4131.48,4130.38,4131.37
2018/1/3 10:25,4131.33,4131.98,4131.2,4131.36
2018/1/3 10:26,4131.15,4131.42,4129.72,4130.29
2018/1/3 10:27,4129.66,4130.03,4129.32,4129.52
2018/1/3 10:28,4129.09,4129.14,4127.82,4128.11
2018/1/3 10:29,4127.92,4127.92,4127.06,4127.23
2018/1/3 10:30,4126.63,4127.04,4126.1,4126.1
2018/1/3 10:31,4126.47,4126.59,4125.3,4125.3
2018/1/3 10:32,4125.74,4127.34,4125.59,4127.34
2018/1/3 10:33,4128.4,4129.82,4127.82,4129.79
2018/1/3 10:34,4130.34,4131.49,4130.23,4131.24
2018/1/3 10:35,4131.76,4133.1,4131.76,4133
2018/1/3 10:36,4132.99,4133.86,4132.75,4133.7
2018/1/3 10:37,4134.12,4135.06,4133.7,4134.55
2018/1/3 10:38,4135.2,4135.79,4134.65,4135.59
2018/1/3 10:39,4135.93,4136.98,4135.93,4136.68
2018/1/3 10:40,4136.83,4137.34,4136.39,4136.99
2018/1/3 10:41,4137.43,4137.95,4137.34,4137.61
2018/1/3 10:42,4137.7,4138.54,4137.6,4138.54
2018/1/3 10:43,4138.39,4139.61,4138.1,4139.61
2018/1/3 10:44,4139.36,4140.05,4139.36,4140.05
2018/1/3 10:45,4139.81,4139.81,4137.5,4137.71
2018/1/3 10:46,4137.33,4137.33,4136.06,4136.34
2018/1/3 10:47,4136.15,4136.15,4134.8,4134.91
2018/1/3 10:48,4134.86,4135.35,4134.61,4134.88
2018/1/3 10:49,4135.05,4135.25,4134.63,4134.63
2018/1/3 10:50,4134.68,4135.21,4134.4,4135.21
2018/1/3 10:51,4135.65,4135.65,4134.8,4134.84
2018/1/3 10:52,4134.63,4134.94,4133.11,4133.11
2018/1/3 10:53,4133.45,4133.45,4132.24,4132.64
2018/1/3 10:54,4132.68,4132.96,4131.94,4132.11
2018/1/3 10:55,4132.61,4133.17,4132.23,4132.74
2018/1/3 10:56,4133.07,4133.07,4132.18,4132.18
2018/1/3 10:57,4132.7,4133.71,4132.51,4132.88
2018/1/3 10:58,4133.93,4134.74,4133.69,4134.4
2018/1/3 10:59,4134.79,4135.47,4134.64,4135.47
2018/1/3 11:00,4135.67,4135.67,4134.8,4134.99
2018/1/3 11:01,4135.04,4135.17,4134.54,4134.75
2018/1/3 11:02,4134.51,4135.17,4134.51,4134.74
2018/1/3 11:03,4134.82,4134.82,4133.78,4134.44
2018/1/3 11:04,4133.8,4134.45,4133.8,4133.98
2018/1/3 11:05,4133.85,4134.29,4133.53,4133.92
2018/1/3 11:06,4133.66,4133.7,4132.77,4133.18
2018/1/3 11:07,4132.95,4132.95,4129.88,4129.88
2018/1/3 11:08,4129.94,4129.94,4127.87,4128.01
2018/1/3 11:09,4127.69,4128.14,4127.58,4128.04
2018/1/3 11:10,4127.99,4128.25,4127.63,4127.98
2018/1/3 11:11,4127.93,4128.79,4127.65,4128.34
2018/1/3 11:12,4128.26,4129.34,4127.99,4128.88
2018/1/3 11:13,4129.12,4129.65,4128.61,4129.19
2018/1/3 11:14,4129.2,4129.75,4128.5,4129.62
2018/1/3 11:15,4129.89,4129.97,4129.41,4129.49
2018/1/3 11:16,4129.89,4129.89,4129.06,4129.45
2018/1/3 11:17,4129.69,4132.42,4129.32,4132.42
2018/1/3 11:18,4132.69,4134,4132.62,4133.48
2018/1/3 11:19,4133.54,4133.81,4133.1,4133.51
2018/1/3 11:20,4133.37,4133.67,4132.62,4132.62
2018/1/3 11:21,4132.91,4133.57,4132.91,4133.55
2018/1/3 11:22,4133.12,4133.88,4133.07,4133.45
2018/1/3 11:23,4133.55,4134.43,4133.37,4134.43
2018/1/3 11:24,4133.67,4136.35,4133.67,4135.19
2018/1/3 11:25,4135.32,4137.65,4135.32,4136.51
2018/1/3 11:26,4136.58,4137.78,4136.58,4136.81
2018/1/3 11:27,4136.98,4138.01,4136.98,4137.85
2018/1/3 11:28,4137.26,4138.32,4137.26,4137.76
2018/1/3 11:29,4137.99,4138.52,4137.51,4138.52
2018/1/3 11:30,4138.18,4138.19,4138.18,4138.19
2018/1/3 13:00,4138.37,4139.88,4138.36,4138.36
2018/1/3 13:01,4138.53,4138.72,4137.94,4138.02
2018/1/3 13:02,4137.95,4138.31,4137.52,4137.65
2018/1/3 13:03,4137.58,4137.58,4136.84,4136.89
2018/1/3 13:04,4136.75,4136.75,4135.19,4135.21
2018/1/3 13:05,4134.85,4134.94,4134.38,4134.6
2018/1/3 13:06,4134.13,4134.51,4133.83,4133.83
2018/1/3 13:07,4133.49,4134.1,4133.23,4133.61
2018/1/3 13:08,4133.76,4134.28,4133.26,4133.26
2018/1/3 13:09,4133.32,4133.58,4132.74,4133.17
2018/1/3 13:10,4132.93,4133.56,4132.32,4132.87
2018/1/3 13:11,4132.87,4133.72,4132.87,4132.95
2018/1/3 13:12,4132.61,4133.09,4131.98,4131.98
2018/1/3 13:13,4132.41,4132.91,4131.74,4131.74
2018/1/3 13:14,4131.75,4132.35,4131.75,4132.35
2018/1/3 13:15,4131.74,4132.49,4131.73,4132.11
2018/1/3 13:16,4132.11,4132.11,4131.24,4131.47
2018/1/3 13:17,4131,4131.53,4130.19,4130.86
2018/1/3 13:18,4130.54,4130.54,4128.94,4129.29
2018/1/3 13:19,4128.92,4128.98,4127.88,4128.79
2018/1/3 13:20,4128.37,4128.37,4127.07,4127.45
2018/1/3 13:21,4127.14,4127.31,4125.88,4126.29
2018/1/3 13:22,4126.49,4126.49,4125.41,4125.41
2018/1/3 13:23,4125.49,4125.79,4124.93,4125.57
2018/1/3 13:24,4125.66,4126.38,4125.63,4126
2018/1/3 13:25,4125.83,4126.21,4125.45,4125.45
2018/1/3 13:26,4125.61,4125.75,4125.05,4125.72
2018/1/3 13:27,4125.53,4126.23,4125.17,4125.87
2018/1/3 13:28,4126.44,4127.72,4126.44,4127.49
2018/1/3 13:29,4127.69,4128.59,4127.68,4128.18
2018/1/3 13:30,4128.36,4128.37,4127.9,4128.28
2018/1/3 13:31,4128.11,4128.23,4127.69,4127.86
2018/1/3 13:32,4128.14,4128.14,4127.35,4127.57
2018/1/3 13:33,4127.84,4127.84,4126.1,4126.1
2018/1/3 13:34,4125.77,4125.77,4124.22,4124.22
2018/1/3 13:35,4124.27,4124.91,4123.79,4124.43
2018/1/3 13:36,4124.47,4124.75,4123.86,4123.96
2018/1/3 13:37,4123.7,4123.7,4121.15,4121.15
2018/1/3 13:38,4121.4,4121.4,4118.73,4118.73
2018/1/3 13:39,4118.74,4119.05,4116.9,4116.9
2018/1/3 13:40,4117.14,4117.14,4115.73,4115.73
2018/1/3 13:41,4114.49,4114.69,4112.99,4112.99
2018/1/3 13:42,4112.81,4114.71,4112.81,4114.26
2018/1/3 13:43,4114.63,4115.04,4112.36,4112.36
2018/1/3 13:44,4112.03,4112.03,4109.62,4109.62
2018/1/3 13:45,4109.46,4111.71,4109.37,4111.71
2018/1/3 13:46,4110.99,4111.34,4109.96,4109.96
2018/1/3 13:47,4109.95,4109.95,4107.27,4107.27
2018/1/3 13:48,4107.49,4107.49,4106.29,4106.37
2018/1/3 13:49,4106.25,4106.25,4104.68,4105.23
2018/1/3 13:50,4104.54,4108.26,4104.54,4108.26
2018/1/3 13:51,4108.64,4110.39,4108.64,4110.39
2018/1/3 13:52,4110.35,4111.77,4110.35,4111.77
2018/1/3 13:53,4111.76,4112.02,4111.53,4112.02
2018/1/3 13:54,4111.76,4112.45,4111.69,4112.45
2018/1/3 13:55,4111.69,4112.79,4111.69,4112.79
2018/1/3 13:56,4112.73,4113.96,4112.42,4113.96
2018/1/3 13:57,4113.64,4114.85,4113.64,4114.85
2018/1/3 13:58,4114.76,4114.87,4114.12,4114.12
2018/1/3 13:59,4114.22,4114.3,4113.09,4113.5
2018/1/3 14:00,4113.09,4113.25,4112.62,4113.14
2018/1/3 14:01,4113.05,4113.68,4112.89,4113.68
2018/1/3 14:02,4112.47,4113.51,4112.47,4113.34
2018/1/3 14:03,4113.45,4113.78,4113.13,4113.49
2018/1/3 14:04,4112.75,4113.96,4112.75,4113.8
2018/1/3 14:05,4113.76,4115.2,4113.69,4115.2
2018/1/3 14:06,4115,4116.21,4115,4116.21
2018/1/3 14:07,4115.62,4116.94,4115.62,4116.34
2018/1/3 14:08,4116.25,4117.33,4116.25,4117.01
2018/1/3 14:09,4117,4117.39,4116.73,4117.33
2018/1/3 14:10,4117.53,4117.53,4116.69,4117
2018/1/3 14:11,4116.36,4117.09,4116.31,4117.09
2018/1/3 14:12,4116.7,4117.76,4116.58,4117.57
2018/1/3 14:13,4117.56,4118.57,4117.56,4118.11
2018/1/3 14:14,4117.95,4118.72,4117.64,4118.39
2018/1/3 14:15,4118.48,4119.52,4118.31,4119.52
2018/1/3 14:16,4119.48,4120.44,4119.24,4120.44
2018/1/3 14:17,4120.63,4121.62,4120.63,4121.62
2018/1/3 14:18,4122.04,4122.04,4121.19,4121.93
2018/1/3 14:19,4121.54,4122.81,4121.41,4122.78
2018/1/3 14:20,4122.88,4123.89,4122.59,4123.89
2018/1/3 14:21,4123.45,4124.23,4123.42,4124.23
2018/1/3 14:22,4123.9,4125.1,4123.9,4125.1
2018/1/3 14:23,4124.58,4125.77,4124.58,4125.61
2018/1/3 14:24,4125.3,4125.96,4125.22,4125.49
2018/1/3 14:25,4125.06,4126.26,4125.06,4125.75
2018/1/3 14:26,4125.3,4125.6,4124.18,4124.18
2018/1/3 14:27,4124.38,4124.45,4123.68,4123.7
2018/1/3 14:28,4123.79,4123.79,4122.52,4122.75
