datetime,open,high,low,close
2020/1/1 13:57,4096.58,4096.58,4096.58,4096.58
2020/1/1 13:58,4096.58,4096.58,4096.58,4096.58
2020/1/1 13:59,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:00,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:01,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:02,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:03,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:04,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:05,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:06,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:07,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:08,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:09,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:10,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:11,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:12,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:13,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:14,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:15,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:16,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:17,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:18,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:19,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:20,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:21,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:22,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:23,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:24,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:25,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:26,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:27,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:28,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:29,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:30,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:31,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:32,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:33,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:34,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:35,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:36,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:37,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:38,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:39,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:40,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:41,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:42,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:43,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:44,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:45,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:46,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:47,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:48,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:49,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:50,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:51,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:52,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:53,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:54,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:55,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:56,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:57,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:58,4096.58,4096.58,4096.58,4096.58
2020/1/1 14:59,4096.58,4096.58,4096.58,4096.58
2020/1/2 9:30,4121.35,4126.06,4121.35,4126.06
2020/1/2 9:31,4126.06,4126.13,4124.92,4125.99
2020/1/2 9:32,4125.37,4130.1,4125.23,4130.1
2020/1/2 9:33,4130.1,4131.11,4129.84,4129.98
2020/1/2 9:34,4129.98,4130,4126.07,4126.07
2020/1/2 9:35,4126.07,4126.26,4124.65,4124.99
2020/1/2 9:36,4124.99,4131.16,4124.99,4131.16
2020/1/2 9:37,4131.16,4133.6,4131.16,4133.28
2020/1/2 9:38,4133.28,4133.54,4130.81,4130.81
2020/1/2 9:39,4130.81,4131.82,4130.06,4131.78
2020/1/2 9:40,4131.78,4132.72,4131.01,4131.01
2020/1/2 9:41,4131.01,4131.43,4130.43,4130.61
2020/1/2 9:42,4130.61,4130.61,4129.23,4129.68
2020/1/2 9:43,4129.68,4130.49,4129.68,4129.83
2020/1/2 9:44,4129.83,4129.83,4125.65,4125.65
2020/1/2 9:45,4125.65,4125.69,4124.86,4125.4
2020/1/2 9:46,4125.4,4126.93,4125.4,4126.93
2020/1/2 9:47,4126.93,4129.29,4126.93,4129.29
2020/1/2 9:48,4129.07,4130.36,4129.07,4129.56
2020/1/2 9:49,4129.56,4129.88,4129.29,4129.88
2020/1/2 9:50,4129.88,4132.1,4129.88,4132.02
2020/1/2 9:51,4132.02,4132.85,4131.71,4132.32
2020/1/2 9:52,4132.32,4135.15,4132.32,4134.97
2020/1/2 9:53,4135.07,4137.27,4134.82,4137.27
2020/1/2 9:54,4138.11,4143.07,4138.11,4143.07
2020/1/2 9:55,4143.07,4144.27,4142.13,4142.34
2020/1/2 9:56,4142.34,4142.34,4141.05,4141.99
2020/1/2 9:57,4141.99,4142.87,4141.18,4142.33
2020/1/2 9:58,4142.33,4142.65,4141.6,4142.55
2020/1/2 9:59,4142.55,4146.23,4142.55,4146.23
2020/1/2 10:00,4146.23,4149.09,4146.23,4148.99
2020/1/2 10:01,4148.99,4149.18,4147.65,4147.65
2020/1/2 10:02,4147.65,4148.21,4147,4148.21
2020/1/2 10:03,4148.21,4151.49,4148.03,4151.34
2020/1/2 10:04,4151.8,4152.62,4151.79,4152.59
2020/1/2 10:05,4152.59,4155.55,4152.59,4155.12
2020/1/2 10:06,4155.12,4155.33,4154.58,4154.6
2020/1/2 10:07,4154.6,4155.09,4154.59,4154.97
2020/1/2 10:08,4154.97,4155.05,4152.39,4152.39
2020/1/2 10:09,4152.39,4152.87,4150.75,4150.75
2020/1/2 10:10,4150.75,4153.38,4150.65,4153.38
2020/1/2 10:11,4153.38,4153.98,4153.1,4153.1
2020/1/2 10:12,4153.1,4154.41,4153.1,4154.41
2020/1/2 10:13,4154.41,4155.68,4154.21,4155.11
2020/1/2 10:14,4155.11,4155.95,4155.11,4155.63
2020/1/2 10:15,4155.63,4156.07,4154.77,4154.77
2020/1/2 10:16,4154.77,4156.45,4154.29,4156.45
2020/1/2 10:17,4156.45,4156.51,4155.93,4156.06
2020/1/2 10:18,4156.06,4156.18,4154.75,4154.76
2020/1/2 10:19,4154.76,4154.76,4153.02,4153.26
2020/1/2 10:20,4153.26,4153.26,4151.62,4152.11
2020/1/2 10:21,4152.11,4154.08,4151.42,4154.08
2020/1/2 10:22,4154.08,4155.73,4153.72,4155.54
2020/1/2 10:23,4155.54,4156.5,4155.54,4156.5
2020/1/2 10:24,4156.5,4158.28,4156.5,4158.28
2020/1/2 10:25,4158.28,4160.12,4158.28,4160.12
2020/1/2 10:26,4160.7,4161.87,4160.7,4161.87
2020/1/2 10:27,4161.87,4163.44,4161.87,4163.25
2020/1/2 10:28,4163.25,4164.91,4163.25,4164.91
2020/1/2 10:29,4164.91,4165.13,4163.13,4163.13
2020/1/2 10:30,4163.13,4163.24,4162.62,4162.92
2020/1/2 10:31,4162.67,4162.81,4162.17,4162.67
2020/1/2 10:32,4162.67,4163.29,4162.5,4162.77
2020/1/2 10:33,4162.77,4163.11,4162.01,4162.22
2020/1/2 10:34,4162.22,4162.49,4161.9,4162.49
2020/1/2 10:35,4162.49,4167.4,4162.49,4167.4
2020/1/2 10:36,4167.4,4167.89,4166.93,4167.58
2020/1/2 10:37,4167.98,4167.98,4166.89,4167.14
2020/1/2 10:38,4167.14,4167.73,4166.39,4166.39
2020/1/2 10:39,4166.39,4166.76,4166.29,4166.36
2020/1/2 10:40,4166.36,4168.26,4166.36,4167.93
2020/1/2 10:41,4167.93,4169.86,4167.93,4169.86
2020/1/2 10:42,4170.32,4171.13,4170.18,4170.41
2020/1/2 10:43,4170.41,4171.43,4170.06,4171.43
2020/1/2 10:44,4171.43,4171.94,4171.08,4171.8
2020/1/2 10:45,4171.8,4172.66,4171.58,4172.49
2020/1/2 10:46,4172.49,4172.49,4166.48,4166.48
2020/1/2 10:47,4166.42,4166.42,4163.15,4163.15
2020/1/2 10:48,4163.15,4163.15,4161.06,4161.06
2020/1/2 10:49,4161.06,4161.06,4157.75,4157.75
2020/1/2 10:50,4157.75,4157.75,4156.9,4157.39
2020/1/2 10:51,4157.39,4160.41,4157.1,4159.75
2020/1/2 10:52,4159.75,4160.62,4159.71,4159.97
2020/1/2 10:53,4159.78,4159.78,4158.78,4158.78
2020/1/2 10:54,4158.78,4159.76,4157.88,4157.88
2020/1/2 10:55,4157.88,4157.9,4157.21,4157.55
2020/1/2 10:56,4157.55,4157.85,4157.08,4157.5
2020/1/2 10:57,4157.5,4160.42,4157.27,4160.42
2020/1/2 10:58,4160.52,4162.63,4160.25,4162.63
2020/1/2 10:59,4162.17,4163.23,4161.95,4163.06
2020/1/2 11:00,4163.06,4163.86,4162.87,4163.3
2020/1/2 11:01,4163.3,4165.21,4163.08,4164.53
2020/1/2 11:02,4164.53,4165.58,4164.17,4165.58
2020/1/2 11:03,4165.58,4166.13,4164.9,4164.97
2020/1/2 11:04,4164.68,4165.36,4164.39,4164.39
2020/1/2 11:05,4164.39,4164.57,4161.91,4161.91
2020/1/2 11:06,4161.91,4162.57,4161.8,4161.85
2020/1/2 11:07,4161.85,4161.85,4160.72,4161.52
2020/1/2 11:08,4161.52,4161.52,4160.56,4160.56
2020/1/2 11:09,4160.63,4160.92,4160.54,4160.61
2020/1/2 11:10,4160.61,4162.64,4160.61,4162.49
2020/1/2 11:11,4162.49,4164.51,4162.49,4164.13
2020/1/2 11:12,4164.13,4165.36,4164.08,4165.36
2020/1/2 11:13,4165.36,4166.27,4165.15,4165.75
2020/1/2 11:14,4165.75,4166.11,4165.45,4165.47
2020/1/2 11:15,4165.43,4166.71,4165.43,4166.24
2020/1/2 11:16,4166.24,4166.65,4165.71,4166.27
2020/1/2 11:17,4166.27,4166.54,4165.89,4166.39
2020/1/2 11:18,4166.39,4167.21,4165.91,4166.92
2020/1/2 11:19,4166.92,4167.62,4166.58,4167.2
2020/1/2 11:20,4167.42,4168.15,4166.71,4166.71
2020/1/2 11:21,4166.71,4166.71,4162.55,4162.55
2020/1/2 11:22,4162.55,4162.89,4162.04,4162.29
2020/1/2 11:23,4162.29,4162.29,4159.93,4159.95
2020/1/2 11:24,4159.95,4160.01,4158.49,4158.49
2020/1/2 11:25,4158.37,4158.37,4157.18,4157.71
2020/1/2 11:26,4157.42,4157.59,4155.63,4155.63
2020/1/2 11:27,4155.63,4155.63,4154.31,4154.51
2020/1/2 11:28,4154.51,4154.84,4153.95,4154.59
2020/1/2 11:29,4154.59,4154.59,4153.84,4154.11
2020/1/2 13:00,4154.11,4156.44,4154.11,4156.33
2020/1/2 13:01,4156.33,4157.11,4156.33,4156.77
2020/1/2 13:02,4156.77,4157.6,4156.32,4156.32
2020/1/2 13:03,4156.32,4156.97,4156.03,4156.97
2020/1/2 13:04,4156.97,4158.56,4156.96,4157.99
2020/1/2 13:05,4157.99,4157.99,4157.36,4157.58
2020/1/2 13:06,4157.58,4157.91,4157,4157.42
2020/1/2 13:07,4157.42,4157.68,4156.99,4157.63
2020/1/2 13:08,4157.4,4158.43,4157.29,4157.29
2020/1/2 13:09,4157.29,4157.65,4155.84,4155.84
2020/1/2 13:10,4155.84,4155.85,4153.63,4153.63
2020/1/2 13:11,4153.63,4153.63,4151.61,4151.67
2020/1/2 13:12,4151.67,4151.97,4149.99,4149.99
2020/1/2 13:13,4149.99,4150.63,4149.99,4150.01
2020/1/2 13:14,4150.01,4150.16,4147.92,4148.2
2020/1/2 13:15,4148.2,4148.2,4147.49,4148.2
2020/1/2 13:16,4148.2,4148.91,4148.18,4148.91
2020/1/2 13:17,4148.91,4149.91,4148.91,4149.91
2020/1/2 13:18,4149.91,4150.14,4149.31,4149.73
2020/1/2 13:19,4149.73,4150.49,4149.17,4150.3
2020/1/2 13:20,4150.3,4150.73,4150.18,4150.42
2020/1/2 13:21,4150.42,4151.11,4150.28,4151.11
2020/1/2 13:22,4151.11,4151.3,4150.76,4150.76
2020/1/2 13:23,4150.76,4151.43,4150.59,4151.43
2020/1/2 13:24,4151.56,4152.17,4151.4,4151.9
2020/1/2 13:25,4151.9,4153,4151.9,4152.6
2020/1/2 13:26,4152.6,4153.7,4152.6,4153.43
2020/1/2 13:27,4153.43,4153.43,4151.8,4151.91
2020/1/2 13:28,4151.91,4152.12,4151.16,4151.32
2020/1/2 13:29,4151.32,4151.32,4149.77,4150.18
2020/1/2 13:30,4149.95,4149.95,4149.17,4149.79
2020/1/2 13:31,4149.79,4149.93,4148.99,4149.07
2020/1/2 13:32,4149.07,4149.28,4148.48,4149.13
2020/1/2 13:33,4149.13,4149.24,4148.63,4148.97
2020/1/2 13:34,4148.97,4148.97,4148.01,4148.28
2020/1/2 13:35,4148.2,4148.85,4148.2,4148.42
2020/1/2 13:36,4148.42,4149.21,4148.25,4148.72
2020/1/2 13:37,4148.72,4150.26,4148.72,4149.92
2020/1/2 13:38,4149.92,4151.18,4149.92,4151.16
2020/1/2 13:39,4151.16,4151.91,4150.94,4151.91
2020/1/2 13:40,4151.98,4152.54,4151.68,4152.46
2020/1/2 13:41,4152.46,4152.68,4152.23,4152.49
2020/1/2 13:42,4152.49,4153.04,4152.49,4152.71
2020/1/2 13:43,4152.71,4153.35,4152.63,4153.35
2020/1/2 13:44,4153.35,4154.72,4153.29,4154.37
2020/1/2 13:45,4154.37,4154.86,4154.37,4154.54
2020/1/2 13:46,4154.59,4155.06,4154.5,4154.72
2020/1/2 13:47,4154.72,4155.39,4154.72,4155.22
2020/1/2 13:48,4155.22,4155.66,4155.09,4155.15
2020/1/2 13:49,4155.15,4155.91,4155.15,4155.51
2020/1/2 13:50,4155.51,4159.04,4155.51,4159.04
2020/1/2 13:51,4159.04,4160.15,4158.85,4159.63
2020/1/2 13:52,4159.63,4160.66,4158.93,4158.93
2020/1/2 13:53,4158.93,4159.37,4158.24,4158.24
2020/1/2 13:54,4158.24,4158.65,4158.24,4158.4
2020/1/2 13:55,4158.4,4158.81,4158.2,4158.4
2020/1/2 13:56,4158.4,4159.02,4157.91,4158.62
2020/1/2 13:57,4158.12,4158.5,4157.89,4158.32
2020/1/2 13:58,4158.32,4159.32,4158.05,4159.32
2020/1/2 13:59,4159.32,4161.72,4159.32,4161.42
2020/1/2 14:00,4161.42,4162.31,4161.42,4162.14
2020/1/2 14:01,4162.14,4162.55,4161.82,4162.21
2020/1/2 14:02,4162.55,4162.66,4161.9,4162.06
2020/1/2 14:03,4162.06,4162.06,4160.49,4160.99
2020/1/2 14:04,4160.99,4160.99,4160.14,4160.14
2020/1/2 14:05,4160.14,4160.31,4159.53,4159.64
2020/1/2 14:06,4159.64,4160.19,4158.68,4158.68
2020/1/2 14:07,4158.87,4158.87,4157.28,4157.28
2020/1/2 14:08,4157.28,4157.28,4155.78,4155.78
2020/1/2 14:09,4155.78,4155.98,4154.93,4154.93
2020/1/2 14:10,4154.93,4155.09,4153.45,4153.45
2020/1/2 14:11,4153.45,4153.75,4153.33,4153.48
2020/1/2 14:12,4153.48,4153.49,4152.51,4152.51
2020/1/2 14:13,4152.8,4152.8,4151.93,4152.63
2020/1/2 14:14,4152.63,4152.92,4151.85,4151.85
2020/1/2 14:15,4151.85,4152.3,4151.85,4151.89
2020/1/2 14:16,4151.89,4152.91,4151.89,4152.6
2020/1/2 14:17,4152.6,4153.52,4152.6,4153.27
2020/1/2 14:18,4153.27,4154.17,4153.27,4153.89
2020/1/2 14:19,4154.14,4154.3,4154.06,4154.22
2020/1/2 14:20,4154.22,4154.22,4153.61,4153.61
2020/1/2 14:21,4153.61,4153.61,4152.83,4153.23
2020/1/2 14:22,4153.23,4153.4,4152.86,4153.29
2020/1/2 14:23,4153.29,4153.9,4152.81,4153.9
2020/1/2 14:24,4153.74,4156.58,4153.37,4156.58
2020/1/2 14:25,4156.58,4157.17,4156.3,4157.14
2020/1/2 14:26,4157.14,4157.44,4156.95,4156.95
2020/1/2 14:27,4156.95,4156.95,4153.17,4153.17
2020/1/2 14:28,4153.17,4154.11,4153.17,4154.11
2020/1/2 14:29,4154.03,4154.69,4153.7,4154.18
2020/1/2 14:30,4154.18,4154.5,4154.05,4154.35
