datetime,open,high,low,close
2019/1/1 10:55,3010.65,3010.65,3010.65,3010.65
2019/1/1 10:56,3010.65,3010.65,3010.65,3010.65
2019/1/1 10:57,3010.65,3010.65,3010.65,3010.65
2019/1/1 10:58,3010.65,3010.65,3010.65,3010.65
2019/1/1 10:59,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:00,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:01,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:02,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:03,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:04,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:05,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:06,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:07,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:08,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:09,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:10,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:11,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:12,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:13,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:14,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:15,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:16,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:17,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:18,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:19,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:20,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:21,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:22,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:23,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:24,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:25,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:26,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:27,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:28,3010.65,3010.65,3010.65,3010.65
2019/1/1 11:29,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:00,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:01,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:02,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:03,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:04,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:05,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:06,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:07,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:08,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:09,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:10,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:11,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:12,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:13,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:14,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:15,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:16,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:17,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:18,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:19,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:20,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:21,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:22,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:23,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:24,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:25,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:26,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:27,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:28,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:29,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:30,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:31,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:32,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:33,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:34,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:35,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:36,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:37,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:38,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:39,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:40,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:41,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:42,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:43,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:44,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:45,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:46,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:47,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:48,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:49,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:50,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:51,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:52,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:53,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:54,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:55,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:56,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:57,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:58,3010.65,3010.65,3010.65,3010.65
2019/1/1 13:59,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:00,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:01,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:02,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:03,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:04,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:05,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:06,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:07,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:08,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:09,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:10,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:11,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:12,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:13,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:14,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:15,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:16,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:17,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:18,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:19,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:20,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:21,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:22,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:23,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:24,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:25,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:26,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:27,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:28,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:29,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:30,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:31,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:32,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:33,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:34,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:35,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:36,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:37,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:38,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:39,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:40,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:41,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:42,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:43,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:44,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:45,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:46,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:47,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:48,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:49,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:50,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:51,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:52,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:53,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:54,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:55,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:56,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:57,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:58,3010.65,3010.65,3010.65,3010.65
2019/1/1 14:59,3010.65,3010.65,3010.65,3010.65
2019/1/2 9:30,3017.07,3018.78,3017.07,3018.41
2019/1/2 9:31,3018.41,3018.41,3015.82,3015.94
2019/1/2 9:32,3015.94,3016.2,3012.57,3013.4
2019/1/2 9:33,3013.4,3013.66,3012.25,3013.66
2019/1/2 9:34,3013.66,3016.12,3012.58,3015.58
2019/1/2 9:35,3015.58,3015.86,3010.86,3010.86
2019/1/2 9:36,3010.86,3010.86,3009.26,3009.34
2019/1/2 9:37,3009.34,3009.34,3008.11,3008.24
2019/1/2 9:38,3008.24,3008.59,3007.22,3007.46
2019/1/2 9:39,3007.46,3007.46,3006.43,3006.43
2019/1/2 9:40,3006.43,3008.31,3006.43,3008.3
2019/1/2 9:41,3008.3,3009.34,3008.3,3008.98
2019/1/2 9:42,3008.98,3009.07,3005.1,3005.1
2019/1/2 9:43,3005.1,3005.1,3001.67,3001.67
2019/1/2 9:44,3001.67,3001.71,2999.8,2999.8
2019/1/2 9:45,2999.8,3000.69,2999.72,3000.33
2019/1/2 9:46,3000.33,3002.27,3000.33,3002.27
2019/1/2 9:47,3002.27,3003.73,3001.99,3003.24
2019/1/2 9:48,3003.24,3003.28,3000.4,3000.54
2019/1/2 9:49,3000.54,3000.54,2997.61,2997.61
2019/1/2 9:50,2997.61,2997.61,2992.38,2992.38
2019/1/2 9:51,2992.38,2992.38,2988.91,2989.54
2019/1/2 9:52,2989.54,2991.41,2989.45,2991.41
2019/1/2 9:53,2991.41,2992.6,2990.66,2990.66
2019/1/2 9:54,2990.66,2990.66,2989.2,2989.5
2019/1/2 9:55,2989.5,2991.86,2989.17,2991.86
2019/1/2 9:56,2991.86,2995.51,2991.86,2995.51
2019/1/2 9:57,2995.56,2995.74,2994.5,2994.73
2019/1/2 9:58,2994.73,2994.73,2992.5,2992.5
2019/1/2 9:59,2992.5,2992.56,2991.81,2992.27
2019/1/2 10:00,2992.27,2992.66,2991.14,2991.14
2019/1/2 10:01,2991.14,2991.24,2988.52,2988.52
2019/1/2 10:02,2988.52,2988.67,2983.34,2983.34
2019/1/2 10:03,2983.34,2983.34,2979.41,2979.41
2019/1/2 10:04,2979.41,2980.19,2979.41,2980.07
2019/1/2 10:05,2980.07,2980.07,2979.22,2979.56
2019/1/2 10:06,2979.56,2980.15,2977.99,2978.22
2019/1/2 10:07,2978.22,2978.66,2976.94,2977.73
2019/1/2 10:08,2977.61,2978.44,2977.61,2978.23
2019/1/2 10:09,2978.19,2978.48,2977.01,2977.01
2019/1/2 10:10,2977.01,2977.9,2975.59,2975.9
2019/1/2 10:11,2975.9,2979.33,2975.9,2979.33
2019/1/2 10:12,2979.33,2980.86,2979.33,2980.86
2019/1/2 10:13,2980.86,2982.5,2980.86,2981.47
2019/1/2 10:14,2981.47,2981.9,2980.33,2980.7
2019/1/2 10:15,2980.7,2981.18,2980.18,2981.14
2019/1/2 10:16,2981.14,2981.14,2978.22,2978.87
2019/1/2 10:17,2978.87,2978.93,2978.19,2978.7
2019/1/2 10:18,2978.7,2978.7,2978.05,2978.26
2019/1/2 10:19,2978.26,2978.26,2976.91,2977.41
2019/1/2 10:20,2977.41,2977.41,2974.87,2975.43
2019/1/2 10:21,2975.43,2975.43,2973.02,2973.39
2019/1/2 10:22,2973.39,2973.39,2972.32,2973.15
2019/1/2 10:23,2973.15,2974.84,2973.13,2974.84
2019/1/2 10:24,2975.19,2977.78,2975.19,2977.78
2019/1/2 10:25,2977.53,2979.01,2977.43,2978.01
2019/1/2 10:26,2978.01,2978.59,2977.49,2978.59
2019/1/2 10:27,2978.59,2979.69,2977.32,2977.32
2019/1/2 10:28,2977.32,2977.7,2975.93,2977.68
2019/1/2 10:29,2977.68,2978.39,2977.22,2977.34
2019/1/2 10:30,2977.34,2978.41,2977.34,2977.36
2019/1/2 10:31,2977.36,2977.88,2976.25,2976.68
2019/1/2 10:32,2976.68,2976.68,2976.01,2976.52
2019/1/2 10:33,2976.52,2977.56,2976.33,2977.56
2019/1/2 10:34,2977.56,2978.17,2977.51,2978.15
2019/1/2 10:35,2978.32,2979.11,2977.98,2978.87
2019/1/2 10:36,2978.87,2979.14,2975.45,2976.14
2019/1/2 10:37,2976.14,2976.82,2976.14,2976.36
2019/1/2 10:38,2976.36,2976.99,2976.16,2976.97
2019/1/2 10:39,2976.97,2977.7,2976.69,2977.02
2019/1/2 10:40,2977.02,2977.7,2975.32,2975.32
2019/1/2 10:41,2975.32,2975.71,2974.41,2975.06
2019/1/2 10:42,2975.06,2975.38,2972.41,2972.69
2019/1/2 10:43,2972.69,2973.11,2972.69,2972.97
2019/1/2 10:44,2972.97,2973.7,2972.66,2973.03
2019/1/2 10:45,2973.03,2973.45,2971.87,2972.32
2019/1/2 10:46,2972.32,2972.6,2971.08,2971.72
2019/1/2 10:47,2971.72,2972.36,2971.48,2972.06
2019/1/2 10:48,2972.06,2972.06,2969.57,2969.57
2019/1/2 10:49,2969.57,2969.57,2968.1,2968.1
2019/1/2 10:50,2968.1,2968.62,2968.1,2968.38
2019/1/2 10:51,2968.38,2968.8,2968.11,2968.5
2019/1/2 10:52,2968.5,2969.85,2968.5,2969.85
2019/1/2 10:53,2969.85,2973.95,2969.85,2973.95
2019/1/2 10:54,2973.95,2975.31,2973.95,2975.04
2019/1/2 10:55,2975.04,2975.44,2974.24,2975.03
2019/1/2 10:56,2975.03,2975.68,2975,2975.49
2019/1/2 10:57,2975.49,2975.81,2974.58,2974.96
2019/1/2 10:58,2974.96,2975.68,2974.85,2975.29
2019/1/2 10:59,2975.29,2975.39,2974.82,2975.29
2019/1/2 11:00,2975.29,2976.26,2975.29,2976.26
2019/1/2 11:01,2976.26,2976.86,2975.85,2975.95
2019/1/2 11:02,2975.58,2977.2,2975.58,2977.2
2019/1/2 11:03,2976.52,2978.87,2976.26,2978.87
2019/1/2 11:04,2978.87,2979.7,2978.87,2979.7
2019/1/2 11:05,2979.7,2979.7,2975.37,2975.68
2019/1/2 11:06,2975.68,2976.59,2975.68,2975.9
2019/1/2 11:07,2975.9,2976.45,2975.77,2975.83
2019/1/2 11:08,2975.83,2976.45,2975.56,2976.21
2019/1/2 11:09,2976.21,2976.81,2975.8,2975.8
2019/1/2 11:10,2975.8,2976.71,2975.53,2975.69
2019/1/2 11:11,2975.69,2976.03,2975.06,2975.17
2019/1/2 11:12,2975.17,2975.17,2973.25,2973.25
2019/1/2 11:13,2973.25,2973.36,2972.6,2973.36
2019/1/2 11:14,2973.36,2974.16,2972.83,2973.57
2019/1/2 11:15,2973.57,2973.57,2971.26,2972.01
2019/1/2 11:16,2972.01,2972.4,2970.21,2970.69
2019/1/2 11:17,2970.69,2971.5,2970.64,2971.5
2019/1/2 11:18,2971.5,2972,2971.19,2972
2019/1/2 11:19,2972,2972,2971.38,2971.81
2019/1/2 11:20,2971.81,2971.81,2969.99,2970.21
2019/1/2 11:21,2970.21,2970.81,2970.08,2970.76
2019/1/2 11:22,2970.76,2974.81,2970.63,2974.59
2019/1/2 11:23,2974.59,2975.1,2974.36,2974.36
2019/1/2 11:24,2974.36,2974.68,2973.19,2973.28
2019/1/2 11:25,2973.28,2974.4,2973.22,2974.11
2019/1/2 11:26,2974.11,2974.26,2973.87,2974.08
2019/1/2 11:27,2974.08,2974.65,2973.75,2973.75
2019/1/2 11:28,2973.75,2974.51,2973.75,2974.51
2019/1/2 11:29,2974.51,2974.77,2973.99,2974.55
2019/1/2 13:00,2974.55,2975.26,2973.42,2973.42
2019/1/2 13:01,2973.42,2974.2,2972.75,2973.42
2019/1/2 13:02,2973.42,2973.54,2972.97,2973.24
2019/1/2 13:03,2973.24,2973.33,2972.87,2972.87
2019/1/2 13:04,2972.87,2973.28,2972.62,2972.71
2019/1/2 13:05,2972.71,2973.6,2972.6,2972.62
2019/1/2 13:06,2972.62,2973,2971.8,2971.88
2019/1/2 13:07,2971.81,2971.81,2971.33,2971.56
2019/1/2 13:08,2971.56,2972.11,2971.51,2971.51
2019/1/2 13:09,2971.51,2971.88,2970.9,2970.9
2019/1/2 13:10,2970.9,2971.48,2970.74,2970.8
2019/1/2 13:11,2970.8,2971.24,2970.28,2970.92
2019/1/2 13:12,2970.54,2971.59,2970.54,2971.27
2019/1/2 13:13,2971.27,2971.71,2971.11,2971.11
2019/1/2 13:14,2971.11,2971.11,2970.23,2970.94
2019/1/2 13:15,2970.94,2970.94,2968.31,2968.31
2019/1/2 13:16,2968.31,2968.34,2967.16,2967.16
2019/1/2 13:17,2966.88,2967.08,2965.33,2965.33
2019/1/2 13:18,2965.33,2965.73,2965.33,2965.55
2019/1/2 13:19,2965.55,2966.07,2965.2,2965.89
2019/1/2 13:20,2965.89,2965.89,2964.95,2964.95
2019/1/2 13:21,2964.95,2965.48,2964.67,2965.24
2019/1/2 13:22,2965.24,2965.29,2964.56,2964.56
2019/1/2 13:23,2964.56,2965.17,2963.97,2965.17
2019/1/2 13:24,2965.17,2965.45,2964.57,2965.21
2019/1/2 13:25,2965.21,2965.62,2964.86,2964.86
2019/1/2 13:26,2964.86,2965.51,2964.23,2964.73
2019/1/2 13:27,2964.73,2964.84,2963.46,2963.82
2019/1/2 13:28,2963.72,2963.85,2963.13,2963.75
2019/1/2 13:29,2963.75,2963.77,2963.22,2963.41
2019/1/2 13:30,2963.41,2963.82,2963.13,2963.38
2019/1/2 13:31,2963.38,2963.54,2961.39,2961.39
2019/1/2 13:32,2961.39,2961.46,2959.4,2959.4
2019/1/2 13:33,2959.4,2959.56,2958.73,2958.78
2019/1/2 13:34,2958.78,2959.5,2958.59,2959.5
2019/1/2 13:35,2959.5,2960.05,2959.08,2960.05
2019/1/2 13:36,2960.05,2962.33,2960.05,2962.33
2019/1/2 13:37,2962.33,2964.07,2962.29,2964.07
2019/1/2 13:38,2964.07,2965.17,2964.07,2965.13
2019/1/2 13:39,2965.13,2965.73,2965.13,2965.64
2019/1/2 13:40,2965.64,2966.97,2965.51,2966.97
2019/1/2 13:41,2966.97,2968.06,2966.97,2967.67
2019/1/2 13:42,2967.67,2967.7,2967.26,2967.51
2019/1/2 13:43,2967.51,2967.51,2966.91,2967.39
2019/1/2 13:44,2967.6,2967.6,2965.51,2965.51
2019/1/2 13:45,2966.02,2966.06,2965.63,2965.75
2019/1/2 13:46,2965.75,2965.92,2965.21,2965.65
2019/1/2 13:47,2965.65,2965.98,2965.45,2965.91
2019/1/2 13:48,2965.91,2966.01,2964.63,2964.63
2019/1/2 13:49,2964.63,2964.88,2964.38,2964.65
2019/1/2 13:50,2964.65,2964.65,2963.7,2964.57
2019/1/2 13:51,2964.57,2964.57,2963.79,2964.21
2019/1/2 13:52,2964.21,2964.47,2964.02,2964.12
2019/1/2 13:53,2964.12,2964.41,2963.81,2964.41
2019/1/2 13:54,2964.41,2964.77,2963.97,2964.48
2019/1/2 13:55,2964.4,2964.49,2964.15,2964.23
2019/1/2 13:56,2964.23,2964.23,2960.84,2960.84
2019/1/2 13:57,2960.84,2961.09,2959.37,2959.37
2019/1/2 13:58,2959.37,2959.39,2958.49,2958.95
2019/1/2 13:59,2958.95,2959.45,2958.73,2959.45
2019/1/2 14:00,2959.45,2959.49,2958.89,2959.47
2019/1/2 14:01,2959.3,2959.95,2959.3,2959.83
2019/1/2 14:02,2959.83,2960.66,2959.83,2960.48
2019/1/2 14:03,2960.48,2960.48,2959.11,2959.11
2019/1/2 14:04,2959.11,2959.42,2958.79,2958.97
2019/1/2 14:05,2958.97,2960.91,2958.52,2960.91
2019/1/2 14:06,2960.91,2965.89,2960.91,2965.66
2019/1/2 14:07,2965.66,2968.89,2965.66,2968.89
2019/1/2 14:08,2968.89,2970.08,2968.89,2969.83
2019/1/2 14:09,2969.83,2970.42,2969.61,2969.79
2019/1/2 14:10,2969.79,2969.95,2969.55,2969.71
2019/1/2 14:11,2969.71,2971.33,2969.6,2970.89
2019/1/2 14:12,2970.89,2970.89,2969.74,2970.32
2019/1/2 14:13,2970.32,2970.46,2969.18,2969.18
2019/1/2 14:14,2969.18,2969.54,2969.08,2969.28
2019/1/2 14:15,2969.28,2970.03,2969.28,2969.71
2019/1/2 14:16,2969.71,2969.8,2968.93,2969.25
2019/1/2 14:17,2969.24,2969.3,2968.7,2969.26
2019/1/2 14:18,2969.26,2969.96,2969.08,2969.96
2019/1/2 14:19,2969.96,2970.66,2969.85,2970.66
2019/1/2 14:20,2970.66,2970.9,2970.03,2970.03
2019/1/2 14:21,2970.03,2970.88,2970.03,2970.52
2019/1/2 14:22,2970.52,2971.38,2970.52,2971.38
2019/1/2 14:23,2971.38,2971.56,2970.77,2970.77
2019/1/2 14:24,2970.77,2970.89,2969.8,2969.8
2019/1/2 14:25,2969.8,2970.29,2969.58,2970.29
2019/1/2 14:26,2970.29,2970.43,2969.76,2970.43
2019/1/2 14:27,2970.43,2971.15,2970.11,2971.15
2019/1/2 14:28,2971.15,2972.73,2971.14,2972.73
2019/1/2 14:29,2972.73,2974.17,2972.73,2974.1
2019/1/2 14:30,2974.1,2975.99,2974.1,2975.99
