datetime,IC1706,IC1703,spread
2016-12-13 09:30:00,5719.0,5930.2,-211.2
2016-12-13 09:31:00,5704.0,5930.0,-226.0
2016-12-13 09:32:00,5700.0,5920.8,-220.8
2016-12-13 09:33:00,5698.2,5900.8,-202.6
2016-12-13 09:34:00,5698.0,5897.6,-199.6
2016-12-13 09:35:00,5684.6,5890.0,-205.4
2016-12-13 09:36:00,5692.4,5900.4,-208.0
2016-12-13 09:37:00,5695.2,5911.4,-216.2
2016-12-13 09:38:00,5696.6,5892.2,-195.6
2016-12-13 09:39:00,5692.0,5893.8,-201.8
2016-12-13 09:40:00,5680.0,5893.6,-213.6
2016-12-13 09:41:00,5684.0,5893.2,-209.2
2016-12-13 09:42:00,5689.4,5894.8,-205.4
2016-12-13 09:43:00,5700.0,5906.0,-206.0
2016-12-13 09:44:00,5716.0,5930.0,-214.0
2016-12-13 09:45:00,5726.4,5930.0,-203.6
2016-12-13 09:46:00,5726.0,5923.0,-197.0
2016-12-13 09:47:00,5726.0,5927.0,-201.0
2016-12-13 09:48:00,5717.0,5928.2,-211.2
2016-12-13 09:49:00,5717.0,5925.0,-208.0
2016-12-13 09:50:00,5722.0,5931.0,-209.0
2016-12-13 09:51:00,5722.0,5929.8,-207.8
2016-12-13 09:52:00,5708.4,5926.4,-218.0
2016-12-13 09:53:00,5714.2,5918.8,-204.6
2016-12-13 09:54:00,5699.6,5922.8,-223.2
2016-12-13 09:55:00,5714.6,5927.4,-212.8
2016-12-13 09:56:00,5711.8,5915.6,-203.8
2016-12-13 09:57:00,5711.8,5907.8,-196.0
2016-12-13 09:58:00,5700.8,5907.8,-207.0
2016-12-13 09:59:00,5700.8,5907.8,-207.0
2016-12-13 10:00:00,5706.2,5916.4,-210.2
2016-12-13 10:01:00,5706.0,5916.2,-210.2
2016-12-13 10:02:00,5700.0,5911.4,-211.4
2016-12-13 10:03:00,5707.4,5917.4,-210.0
2016-12-13 10:04:00,5710.2,5914.8,-204.6
2016-12-13 10:05:00,5710.2,5914.8,-204.6
2016-12-13 10:06:00,5707.0,5917.4,-210.4
2016-12-13 10:07:00,5707.0,5922.6,-215.6
2016-12-13 10:08:00,5704.8,5919.0,-214.2
2016-12-13 10:09:00,5704.8,5912.0,-207.2
2016-12-13 10:10:00,5708.0,5913.2,-205.2
2016-12-13 10:11:00,5708.0,5912.2,-204.2
2016-12-13 10:12:00,5706.0,5915.8,-209.8
2016-12-13 10:13:00,5707.2,5915.8,-208.6
2016-12-13 10:14:00,5702.8,5908.8,-206.0
2016-12-13 10:15:00,5700.8,5909.4,-208.6
2016-12-13 10:16:00,5700.0,5909.4,-209.4
2016-12-13 10:17:00,5704.2,5909.6,-205.4
2016-12-13 10:18:00,5697.2,5908.6,-211.4
2016-12-13 10:19:00,5697.4,5910.0,-212.6
2016-12-13 10:20:00,5697.4,5905.0,-207.6
2016-12-13 10:21:00,5688.4,5905.0,-216.6
2016-12-13 10:22:00,5692.0,5907.8,-215.8
2016-12-13 10:23:00,5692.8,5912.4,-219.6
2016-12-13 10:24:00,5692.8,5914.0,-221.2
2016-12-13 10:25:00,5689.4,5908.2,-218.8
2016-12-13 10:26:00,5689.4,5914.0,-224.6
2016-12-13 10:27:00,5694.6,5915.8,-221.2
2016-12-13 10:28:00,5699.6,5915.6,-216.0
2016-12-13 10:29:00,5700.0,5914.0,-214.0
2016-12-13 10:30:00,5700.0,5914.8,-214.8
2016-12-13 10:31:00,0.0,5915.0,-5915.0
2016-12-13 10:32:00,5700.0,5914.8,-214.8
2016-12-13 10:33:00,5700.0,5913.6,-213.6
2016-12-13 10:34:00,5700.8,5915.8,-215.0
2016-12-13 10:35:00,5702.6,5914.4,-211.8
2016-12-13 10:36:00,5702.6,5913.6,-211.0
2016-12-13 10:37:00,5702.6,5913.6,-211.0
2016-12-13 10:38:00,5698.6,5913.6,-215.0
2016-12-13 10:39:00,5698.6,5910.6,-212.0
2016-12-13 10:40:00,5698.6,5904.2,-205.6
2016-12-13 10:41:00,5698.6,5907.2,-208.6
2016-12-13 10:42:00,5698.6,5899.2,-200.6
2016-12-13 10:43:00,5698.6,5902.0,-203.4
2016-12-13 10:44:00,5698.6,5900.2,-201.6
2016-12-13 10:45:00,5686.4,5900.2,-213.8
2016-12-13 10:46:00,5686.4,5900.2,-213.8
2016-12-13 10:47:00,5682.0,5887.0,-205.0
2016-12-13 10:48:00,5676.2,5886.6,-210.4
2016-12-13 10:49:00,5681.0,5886.6,-205.6
2016-12-13 10:50:00,5686.8,5891.8,-205.0
2016-12-13 10:51:00,5679.0,5891.8,-212.8
2016-12-13 10:52:00,5682.0,5893.0,-211.0
2016-12-13 10:53:00,5685.0,5898.8,-213.8
2016-12-13 10:54:00,5684.0,5898.8,-214.8
2016-12-13 10:55:00,5684.0,5898.8,-214.8
2016-12-13 10:56:00,5684.0,5898.8,-214.8
2016-12-13 10:57:00,5684.0,5898.8,-214.8
2016-12-13 10:58:00,5684.0,5898.8,-214.8
2016-12-13 10:59:00,5684.0,5898.8,-214.8
2016-12-13 11:00:00,5684.0,5903.0,-219.0
2016-12-13 11:01:00,5679.8,5903.0,-223.2
2016-12-13 11:02:00,5676.4,5902.8,-226.4
2016-12-13 11:03:00,5676.4,5902.8,-226.4
2016-12-13 11:04:00,5676.4,5901.8,-225.4
2016-12-13 11:05:00,5676.4,5901.8,-225.4
2016-12-13 11:06:00,0.0,5896.0,-5896.0
2016-12-13 11:07:00,5677.2,5896.0,-218.8
2016-12-13 11:08:00,5670.0,5885.0,-215.0
2016-12-13 11:09:00,5669.0,5882.2,-213.2
2016-12-13 11:10:00,5671.2,5888.8,-217.6
2016-12-13 11:11:00,5671.2,5889.2,-218.0
2016-12-13 11:12:00,5672.6,5889.4,-216.8
2016-12-13 11:13:00,5671.8,5891.0,-219.2
2016-12-13 11:14:00,5671.8,5889.6,-217.8
2016-12-13 11:15:00,5670.4,5892.0,-221.6
2016-12-13 11:16:00,5674.0,5892.6,-218.6
2016-12-13 11:17:00,5672.2,5893.6,-221.4
2016-12-13 11:18:00,5672.2,5898.6,-226.4
2016-12-13 11:19:00,5672.2,5895.0,-222.8
2016-12-13 11:20:00,5678.0,5900.8,-222.8
2016-12-13 11:21:00,5678.0,5906.0,-228.0
2016-12-13 11:22:00,5678.0,5907.0,-229.0
2016-12-13 11:23:00,5681.0,5906.6,-225.6
2016-12-13 11:24:00,5681.0,5907.2,-226.2
2016-12-13 11:25:00,5685.6,5907.2,-221.6
2016-12-13 11:26:00,5685.6,5911.6,-226.0
2016-12-13 11:27:00,5685.8,5911.0,-225.2
2016-12-13 11:28:00,5685.8,5911.0,-225.2
2016-12-13 11:29:00,5689.0,5907.2,-218.2
2016-12-13 11:30:00,0.0,0.0,0.0
2016-12-13 13:00:00,5689.8,5915.0,-225.2
2016-12-13 13:01:00,5689.8,5915.8,-226.0
2016-12-13 13:02:00,5689.8,5915.6,-225.8
2016-12-13 13:03:00,5689.6,5913.2,-223.6
2016-12-13 13:04:00,0.0,5907.2,-5907.2
2016-12-13 13:05:00,5686.2,5911.6,-225.4
2016-12-13 13:06:00,5686.2,5908.4,-222.2
2016-12-13 13:07:00,5686.2,5911.6,-225.4
2016-12-13 13:08:00,5694.8,5910.0,-215.2
2016-12-13 13:09:00,5694.8,5911.0,-216.2
2016-12-13 13:10:00,5694.8,5914.8,-220.0
2016-12-13 13:11:00,5696.0,5917.4,-221.4
2016-12-13 13:12:00,5697.0,5922.8,-225.8
2016-12-13 13:13:00,5702.8,5924.0,-221.2
2016-12-13 13:14:00,5702.8,5924.4,-221.6
2016-12-13 13:15:00,5702.8,5934.4,-231.6
2016-12-13 13:16:00,5715.0,5931.4,-216.4
2016-12-13 13:17:00,5715.0,5934.6,-219.6
2016-12-13 13:18:00,5719.0,5937.0,-218.0
2016-12-13 13:19:00,5722.2,5943.2,-221.0
2016-12-13 13:20:00,5722.2,5951.0,-228.8
2016-12-13 13:21:00,5726.0,5944.8,-218.8
2016-12-13 13:22:00,5720.2,5944.0,-223.8
2016-12-13 13:23:00,5725.4,5950.4,-225.0
2016-12-13 13:24:00,5718.0,5947.8,-229.8
2016-12-13 13:25:00,5718.0,5942.8,-224.8
2016-12-13 13:26:00,5718.0,5944.0,-226.0
2016-12-13 13:27:00,5718.0,5945.8,-227.8
2016-12-13 13:28:00,5718.0,5943.0,-225.0
2016-12-13 13:29:00,5717.6,5945.2,-227.6
2016-12-13 13:30:00,5727.4,5949.0,-221.6
2016-12-13 13:31:00,5727.4,5956.4,-229.0
2016-12-13 13:32:00,5734.2,5959.8,-225.6
2016-12-13 13:33:00,5734.0,5956.2,-222.2
2016-12-13 13:34:00,5734.0,5958.8,-224.8
2016-12-13 13:35:00,5734.2,5954.6,-220.4
2016-12-13 13:36:00,5733.4,5953.4,-220.0
2016-12-13 13:37:00,5731.2,5952.8,-221.6
2016-12-13 13:38:00,5726.2,5950.8,-224.6
2016-12-13 13:39:00,5725.4,5951.0,-225.6
2016-12-13 13:40:00,5725.4,5948.8,-223.4
2016-12-13 13:41:00,5725.4,5948.0,-222.6
2016-12-13 13:42:00,5720.2,5945.0,-224.8
2016-12-13 13:43:00,5720.2,5940.4,-220.2
2016-12-13 13:44:00,5711.4,5943.4,-232.0
2016-12-13 13:45:00,5719.4,5937.2,-217.8
2016-12-13 13:46:00,5719.4,5942.2,-222.8
2016-12-13 13:47:00,5717.6,5943.4,-225.8
2016-12-13 13:48:00,5717.6,5944.2,-226.6
2016-12-13 13:49:00,5717.6,5943.8,-226.2
2016-12-13 13:50:00,5717.6,5944.8,-227.2
2016-12-13 13:51:00,5718.6,5942.8,-224.2
2016-12-13 13:52:00,5715.0,5940.2,-225.2
2016-12-13 13:53:00,5715.0,5940.2,-225.2
2016-12-13 13:54:00,5715.0,5938.0,-223.0
2016-12-13 13:55:00,5715.0,5939.0,-224.0
2016-12-13 13:56:00,5714.8,5937.6,-222.8
2016-12-13 13:57:00,5712.2,5935.0,-222.8
2016-12-13 13:58:00,5715.4,5937.8,-222.4
2016-12-13 13:59:00,5715.4,5942.4,-227.0
2016-12-13 14:00:00,5711.4,5944.6,-233.2
2016-12-13 14:01:00,5711.4,5944.6,-233.2
2016-12-13 14:02:00,5711.4,5950.0,-238.6
2016-12-13 14:03:00,5711.4,5945.4,-234.0
2016-12-13 14:04:00,5711.4,5947.2,-235.8
2016-12-13 14:05:00,5723.4,5951.2,-227.8
2016-12-13 14:06:00,5735.4,5951.2,-215.8
2016-12-13 14:07:00,5735.2,5946.8,-211.6
2016-12-13 14:08:00,5724.0,5950.0,-226.0
2016-12-13 14:09:00,5724.0,5945.4,-221.4
2016-12-13 14:10:00,5724.0,5946.0,-222.0
2016-12-13 14:11:00,5724.0,5946.0,-222.0
2016-12-13 14:12:00,5724.0,5947.2,-223.2
2016-12-13 14:13:00,5724.0,5945.0,-221.0
2016-12-13 14:14:00,5724.0,5943.6,-219.6
2016-12-13 14:15:00,5724.0,5953.2,-229.2
2016-12-13 14:16:00,5727.2,5954.4,-227.2
2016-12-13 14:17:00,5727.2,5953.8,-226.6
2016-12-13 14:18:00,5728.4,5950.6,-222.2
2016-12-13 14:19:00,5728.4,5953.8,-225.4
2016-12-13 14:20:00,5725.6,5950.4,-224.8
2016-12-13 14:21:00,5725.6,5950.4,-224.8
2016-12-13 14:22:00,5725.6,5951.2,-225.6
2016-12-13 14:23:00,5725.6,5953.8,-228.2
2016-12-13 14:24:00,5725.6,5956.2,-230.6
2016-12-13 14:25:00,5722.4,5953.8,-231.4
2016-12-13 14:26:00,5726.6,5957.8,-231.2
2016-12-13 14:27:00,5728.0,5957.2,-229.2
2016-12-13 14:28:00,5728.0,5952.0,-224.0
2016-12-13 14:29:00,5720.4,5952.0,-231.6
2016-12-13 14:30:00,5722.4,5954.8,-232.4
2016-12-13 14:31:00,5725.0,5954.8,-229.8
2016-12-13 14:32:00,5725.0,5954.6,-229.6
2016-12-13 14:33:00,5727.8,5954.6,-226.8
2016-12-13 14:34:00,5730.0,5956.4,-226.4
2016-12-13 14:35:00,5730.0,5956.2,-226.2
2016-12-13 14:36:00,5730.0,5953.8,-223.8
2016-12-13 14:37:00,5730.0,5949.4,-219.4
2016-12-13 14:38:00,5733.8,5950.4,-216.6
2016-12-13 14:39:00,5731.0,5951.0,-220.0
2016-12-13 14:40:00,5729.4,5954.4,-225.0
2016-12-13 14:41:00,5728.4,5947.8,-219.4
2016-12-13 14:42:00,5728.4,5954.4,-226.0
2016-12-13 14:43:00,5728.4,5949.0,-220.6
2016-12-13 14:44:00,5729.4,5946.0,-216.6
2016-12-13 14:45:00,5729.4,5946.2,-216.8
2016-12-13 14:46:00,5725.6,5943.0,-217.4
2016-12-13 14:47:00,5725.6,5938.0,-212.4
2016-12-13 14:48:00,5725.6,5937.6,-212.0
2016-12-13 14:49:00,5720.4,5943.6,-223.2
2016-12-13 14:50:00,5720.4,5943.8,-223.4
