datetime,IC1912,IC1909,spread
2019-06-11 09:30:00,4392.0,4497.0,-105.0
2019-06-11 09:31:00,4399.2,4506.8,-107.6
2019-06-11 09:32:00,4402.4,4506.2,-103.8
2019-06-11 09:33:00,4404.0,4505.0,-101.0
2019-06-11 09:34:00,4398.0,4502.0,-104.0
2019-06-11 09:35:00,4400.0,4507.8,-107.8
2019-06-11 09:36:00,4392.0,4499.4,-107.4
2019-06-11 09:37:00,4392.4,4500.0,-107.6
2019-06-11 09:38:00,4406.4,4510.8,-104.4
2019-06-11 09:39:00,4415.0,4520.2,-105.2
2019-06-11 09:40:00,4412.2,4516.8,-104.6
2019-06-11 09:41:00,4415.8,4519.0,-103.2
2019-06-11 09:42:00,4410.6,4515.8,-105.2
2019-06-11 09:43:00,4409.2,4512.4,-103.2
2019-06-11 09:44:00,4411.4,4512.4,-101.0
2019-06-11 09:45:00,4415.6,4518.0,-102.4
2019-06-11 09:46:00,4417.6,4521.4,-103.8
2019-06-11 09:47:00,4415.2,4515.0,-99.8
2019-06-11 09:48:00,4412.8,4513.8,-101.0
2019-06-11 09:49:00,4409.4,4514.6,-105.2
2019-06-11 09:50:00,4410.4,4513.4,-103.0
2019-06-11 09:51:00,4408.0,4507.2,-99.2
2019-06-11 09:52:00,4413.0,4513.4,-100.4
2019-06-11 09:53:00,4420.0,4520.8,-100.8
2019-06-11 09:54:00,4424.2,4526.0,-101.8
2019-06-11 09:55:00,4425.0,4526.4,-101.4
2019-06-11 09:56:00,4431.8,4531.6,-99.8
2019-06-11 09:57:00,4435.0,4535.6,-100.6
2019-06-11 09:58:00,4437.0,4536.8,-99.8
2019-06-11 09:59:00,4442.0,4543.4,-101.4
2019-06-11 10:00:00,4452.0,4552.8,-100.8
2019-06-11 10:01:00,4457.8,4558.4,-100.6
2019-06-11 10:02:00,4450.0,4552.2,-102.2
2019-06-11 10:03:00,4458.0,4559.0,-101.0
2019-06-11 10:04:00,4463.0,4563.4,-100.4
2019-06-11 10:05:00,4459.8,4559.2,-99.4
2019-06-11 10:06:00,4453.0,4551.8,-98.8
2019-06-11 10:07:00,4455.0,4555.4,-100.4
2019-06-11 10:08:00,4465.8,4564.8,-99.0
2019-06-11 10:09:00,4469.6,4572.4,-102.8
2019-06-11 10:10:00,4475.0,4579.4,-104.4
2019-06-11 10:11:00,4473.4,4575.0,-101.6
2019-06-11 10:12:00,4472.2,4573.8,-101.6
2019-06-11 10:13:00,4464.8,4567.4,-102.6
2019-06-11 10:14:00,4466.0,4568.2,-102.2
2019-06-11 10:15:00,4468.0,4571.0,-103.0
2019-06-11 10:16:00,4478.6,4580.0,-101.4
2019-06-11 10:17:00,4475.4,4577.8,-102.4
2019-06-11 10:18:00,4479.4,4587.0,-107.6
2019-06-11 10:19:00,4479.0,4582.6,-103.6
2019-06-11 10:20:00,4474.8,4581.2,-106.4
2019-06-11 10:21:00,4474.2,4578.2,-104.0
2019-06-11 10:22:00,4477.8,4583.2,-105.4
2019-06-11 10:23:00,4480.2,4583.2,-103.0
2019-06-11 10:24:00,4485.4,4588.8,-103.4
2019-06-11 10:25:00,4485.0,4587.8,-102.8
2019-06-11 10:26:00,4486.6,4590.2,-103.6
2019-06-11 10:27:00,4490.4,4595.0,-104.6
2019-06-11 10:28:00,4490.2,4595.2,-105.0
2019-06-11 10:29:00,4495.8,4601.0,-105.2
2019-06-11 10:30:00,4500.8,4604.2,-103.4
2019-06-11 10:31:00,4492.0,4597.4,-105.4
2019-06-11 10:32:00,4496.6,4600.0,-103.4
2019-06-11 10:33:00,4496.6,4601.2,-104.6
2019-06-11 10:34:00,4497.0,4603.6,-106.6
2019-06-11 10:35:00,4493.2,4599.6,-106.4
2019-06-11 10:36:00,4498.8,4607.0,-108.2
2019-06-11 10:37:00,4509.8,4618.0,-108.2
2019-06-11 10:38:00,4510.0,4615.8,-105.8
2019-06-11 10:39:00,4500.0,4608.8,-108.8
2019-06-11 10:40:00,4504.6,4610.2,-105.6
2019-06-11 10:41:00,4513.4,4617.6,-104.2
2019-06-11 10:42:00,4503.6,4611.6,-108.0
2019-06-11 10:43:00,4508.4,4614.2,-105.8
2019-06-11 10:44:00,4502.2,4610.0,-107.8
2019-06-11 10:45:00,4505.2,4613.6,-108.4
2019-06-11 10:46:00,4507.2,4610.2,-103.0
2019-06-11 10:47:00,4503.6,4611.4,-107.8
2019-06-11 10:48:00,4506.0,4614.2,-108.2
2019-06-11 10:49:00,4510.4,4618.0,-107.6
2019-06-11 10:50:00,4511.4,4616.4,-105.0
2019-06-11 10:51:00,4520.0,4628.8,-108.8
2019-06-11 10:52:00,4519.4,4627.4,-108.0
2019-06-11 10:53:00,4525.0,4632.6,-107.6
2019-06-11 10:54:00,4525.4,4631.0,-105.6
2019-06-11 10:55:00,4517.2,4622.6,-105.4
2019-06-11 10:56:00,4519.8,4626.8,-107.0
2019-06-11 10:57:00,4526.2,4632.0,-105.8
2019-06-11 10:58:00,4527.8,4632.0,-104.2
2019-06-11 10:59:00,4534.2,4639.8,-105.6
2019-06-11 11:00:00,4531.0,4637.8,-106.8
2019-06-11 11:01:00,4530.0,4638.0,-108.0
2019-06-11 11:02:00,4526.6,4633.8,-107.2
