datetime,IC1906,IC1903,spread
2018-12-11 09:30:00,4252.4,4303.4,-51.0
2018-12-11 09:31:00,4244.0,4303.8,-59.8
2018-12-11 09:32:00,4255.0,4306.6,-51.6
2018-12-11 09:33:00,4247.2,4301.8,-54.6
2018-12-11 09:34:00,4247.2,4301.6,-54.4
2018-12-11 09:35:00,4247.2,4302.0,-54.8
2018-12-11 09:36:00,4246.0,4298.0,-52.0
2018-12-11 09:37:00,4250.6,4304.0,-53.4
2018-12-11 09:38:00,4262.0,4309.6,-47.6
2018-12-11 09:39:00,4261.4,4311.0,-49.6
2018-12-11 09:40:00,4265.6,4315.2,-49.6
2018-12-11 09:41:00,4261.8,4310.8,-49.0
2018-12-11 09:42:00,4261.6,4310.4,-48.8
2018-12-11 09:43:00,4261.6,4310.0,-48.4
2018-12-11 09:44:00,4256.2,4310.0,-53.8
2018-12-11 09:45:00,4258.6,4310.0,-51.4
2018-12-11 09:46:00,4258.6,4312.0,-53.4
2018-12-11 09:47:00,4258.6,4312.4,-53.8
2018-12-11 09:48:00,4258.6,4308.8,-50.2
2018-12-11 09:49:00,4258.6,4310.8,-52.2
2018-12-11 09:50:00,4262.2,4315.4,-53.2
2018-12-11 09:51:00,4262.2,4314.8,-52.6
2018-12-11 09:52:00,4263.0,4317.4,-54.4
2018-12-11 09:53:00,4263.2,4312.8,-49.6
2018-12-11 09:54:00,4263.2,4315.2,-52.0
2018-12-11 09:55:00,4261.2,4312.2,-51.0
2018-12-11 09:56:00,4257.0,4306.6,-49.6
2018-12-11 09:57:00,4261.0,4310.2,-49.2
2018-12-11 09:58:00,4261.0,4314.0,-53.0
2018-12-11 09:59:00,4265.0,4315.4,-50.4
2018-12-11 10:00:00,4271.0,4323.8,-52.8
2018-12-11 10:01:00,4270.0,4319.8,-49.8
2018-12-11 10:02:00,4270.0,4320.4,-50.4
2018-12-11 10:03:00,4267.0,4319.8,-52.8
2018-12-11 10:04:00,4267.6,4314.2,-46.6
2018-12-11 10:05:00,4264.0,4312.8,-48.8
2018-12-11 10:06:00,4262.8,4312.8,-50.0
2018-12-11 10:07:00,4261.0,4313.0,-52.0
2018-12-11 10:08:00,4261.0,4312.4,-51.4
2018-12-11 10:09:00,4261.0,4310.4,-49.4
2018-12-11 10:10:00,4264.8,4312.6,-47.8
2018-12-11 10:11:00,4264.8,4313.6,-48.8
2018-12-11 10:12:00,4261.4,4310.8,-49.4
2018-12-11 10:13:00,4261.4,4309.6,-48.2
2018-12-11 10:14:00,4261.4,4314.8,-53.4
2018-12-11 10:15:00,4269.0,4316.0,-47.0
2018-12-11 10:16:00,4263.6,4309.6,-46.0
2018-12-11 10:17:00,4266.6,4317.0,-50.4
2018-12-11 10:18:00,4266.6,4315.4,-48.8
2018-12-11 10:19:00,4266.6,4314.8,-48.2
2018-12-11 10:20:00,4266.6,4317.2,-50.6
2018-12-11 10:21:00,4264.2,4317.2,-53.0
2018-12-11 10:22:00,4262.4,4311.8,-49.4
2018-12-11 10:23:00,4262.4,4311.0,-48.6
2018-12-11 10:24:00,4262.4,4311.6,-49.2
2018-12-11 10:25:00,4256.4,4312.6,-56.2
2018-12-11 10:26:00,4256.4,4311.0,-54.6
2018-12-11 10:27:00,4263.8,4311.8,-48.0
2018-12-11 10:28:00,4260.0,4311.6,-51.6
2018-12-11 10:29:00,4260.0,4313.0,-53.0
2018-12-11 10:30:00,4267.4,4318.0,-50.6
2018-12-11 10:31:00,4268.0,4319.8,-51.8
2018-12-11 10:32:00,4268.0,4320.0,-52.0
2018-12-11 10:33:00,4268.0,4315.8,-47.8
2018-12-11 10:34:00,4268.0,4317.6,-49.6
2018-12-11 10:35:00,4268.0,4313.8,-45.8
2018-12-11 10:36:00,4268.0,4315.0,-47.0
2018-12-11 10:37:00,4268.0,4313.8,-45.8
2018-12-11 10:38:00,4259.8,4309.2,-49.4
2018-12-11 10:39:00,4259.8,4312.8,-53.0
2018-12-11 10:40:00,4259.8,4311.6,-51.8
2018-12-11 10:41:00,4262.4,4313.0,-50.6
2018-12-11 10:42:00,4262.4,4308.6,-46.2
2018-12-11 10:43:00,4262.4,4308.6,-46.2
2018-12-11 10:44:00,4262.4,4310.0,-47.6
2018-12-11 10:45:00,4262.4,4305.4,-43.0
2018-12-11 10:46:00,4258.4,4305.2,-46.8
2018-12-11 10:47:00,4250.2,4299.0,-48.8
2018-12-11 10:48:00,4250.2,4300.0,-49.8
2018-12-11 10:49:00,4250.2,4300.0,-49.8
2018-12-11 10:50:00,4250.2,4297.8,-47.6
2018-12-11 10:51:00,4250.2,4300.4,-50.2
2018-12-11 10:52:00,4250.2,4300.6,-50.4
2018-12-11 10:53:00,4251.0,4301.2,-50.2
2018-12-11 10:54:00,4251.0,4302.6,-51.6
2018-12-11 10:55:00,4251.0,4301.6,-50.6
2018-12-11 10:56:00,4251.0,4301.2,-50.2
2018-12-11 10:57:00,4251.0,4303.8,-52.8
2018-12-11 10:58:00,4251.0,4303.8,-52.8
2018-12-11 10:59:00,4251.0,4303.4,-52.4
2018-12-11 11:00:00,4251.0,4301.6,-50.6
2018-12-11 11:01:00,4251.6,4302.0,-50.4
2018-12-11 11:02:00,4251.6,4303.2,-51.6
