datetime,IC1703,IC1612,spread
2016-09-13 09:30:00,5863.0,6045.0,-182.0
2016-09-13 09:31:00,5862.0,6037.0,-175.0
2016-09-13 09:32:00,5862.0,6033.0,-171.0
2016-09-13 09:33:00,5859.6,6038.6,-179.0
2016-09-13 09:34:00,5859.6,6036.0,-176.4
2016-09-13 09:35:00,5859.4,6031.0,-171.6
2016-09-13 09:36:00,5850.2,6029.0,-178.8
2016-09-13 09:37:00,5850.6,6030.2,-179.6
2016-09-13 09:38:00,5854.8,6035.0,-180.2
2016-09-13 09:39:00,5857.2,6030.6,-173.4
2016-09-13 09:40:00,5859.0,6035.8,-176.8
2016-09-13 09:41:00,5862.4,6035.8,-173.4
2016-09-13 09:42:00,5858.0,6038.6,-180.6
2016-09-13 09:43:00,5859.0,6035.8,-176.8
2016-09-13 09:44:00,5862.8,6037.0,-174.2
2016-09-13 09:45:00,5865.6,6044.0,-178.4
2016-09-13 09:46:00,5865.2,6044.2,-179.0
2016-09-13 09:47:00,5865.2,6044.0,-178.8
2016-09-13 09:48:00,5865.2,6040.6,-175.4
2016-09-13 09:49:00,5865.2,6041.0,-175.8
2016-09-13 09:50:00,5865.2,6041.4,-176.2
2016-09-13 09:51:00,5852.8,6033.2,-180.4
2016-09-13 09:52:00,5852.0,6037.0,-185.0
2016-09-13 09:53:00,5852.0,6036.0,-184.0
2016-09-13 09:54:00,5852.0,6034.0,-182.0
2016-09-13 09:55:00,5852.4,6031.8,-179.4
2016-09-13 09:56:00,5852.0,6033.2,-181.2
2016-09-13 09:57:00,5853.6,6030.4,-176.8
2016-09-13 09:58:00,5852.6,6027.6,-175.0
2016-09-13 09:59:00,5852.2,6028.8,-176.6
2016-09-13 10:00:00,5852.2,6028.0,-175.8
2016-09-13 10:01:00,5852.2,6029.0,-176.8
2016-09-13 10:02:00,5852.2,6028.8,-176.6
2016-09-13 10:03:00,5852.2,6030.8,-178.6
2016-09-13 10:04:00,5852.2,6027.6,-175.4
2016-09-13 10:05:00,5849.0,6027.4,-178.4
2016-09-13 10:06:00,5842.0,6025.0,-183.0
2016-09-13 10:07:00,5842.0,6025.0,-183.0
2016-09-13 10:08:00,5842.0,6025.0,-183.0
2016-09-13 10:09:00,5842.0,6026.0,-184.0
2016-09-13 10:10:00,5842.0,6026.2,-184.2
2016-09-13 10:11:00,5844.8,6026.2,-181.4
2016-09-13 10:12:00,5844.8,6022.8,-178.0
2016-09-13 10:13:00,5844.8,6025.4,-180.6
2016-09-13 10:14:00,5844.6,6025.0,-180.4
2016-09-13 10:15:00,5844.6,6025.0,-180.4
2016-09-13 10:16:00,5844.6,6025.0,-180.4
2016-09-13 10:17:00,5842.0,6024.0,-182.0
2016-09-13 10:18:00,5840.8,6025.6,-184.8
2016-09-13 10:19:00,5840.8,6023.0,-182.2
2016-09-13 10:20:00,5844.8,6024.0,-179.2
2016-09-13 10:21:00,5845.0,6020.4,-175.4
2016-09-13 10:22:00,5842.2,6023.4,-181.2
2016-09-13 10:23:00,5842.2,6023.4,-181.2
2016-09-13 10:24:00,5842.2,6020.2,-178.0
2016-09-13 10:25:00,5845.0,6019.2,-174.2
2016-09-13 10:26:00,5845.0,6024.6,-179.6
2016-09-13 10:27:00,5845.0,6024.8,-179.8
2016-09-13 10:28:00,5845.8,6022.4,-176.6
2016-09-13 10:29:00,5845.8,6024.4,-178.6
2016-09-13 10:30:00,5845.0,6024.6,-179.6
2016-09-13 10:31:00,5845.0,6026.0,-181.0
2016-09-13 10:32:00,5845.0,6026.6,-181.6
2016-09-13 10:33:00,5845.8,6026.6,-180.8
2016-09-13 10:34:00,5845.8,6025.6,-179.8
2016-09-13 10:35:00,5846.0,6030.6,-184.6
2016-09-13 10:36:00,5847.0,6031.0,-184.0
