datetime,IC1809,IC1806,spread
2018-03-13 09:30:00,6095.2,6172.2,-77.0
2018-03-13 09:31:00,6084.4,6176.0,-91.6
2018-03-13 09:32:00,6084.4,6183.0,-98.6
2018-03-13 09:33:00,6080.4,6167.4,-87.0
2018-03-13 09:34:00,6068.8,6173.0,-104.2
2018-03-13 09:35:00,6079.8,6175.0,-95.2
2018-03-13 09:36:00,6080.0,6173.0,-93.0
2018-03-13 09:37:00,6080.0,6172.6,-92.6
2018-03-13 09:38:00,6080.0,6175.2,-95.2
2018-03-13 09:39:00,6080.0,6174.0,-94.0
2018-03-13 09:40:00,6080.0,6173.8,-93.8
2018-03-13 09:41:00,6070.2,6173.8,-103.6
2018-03-13 09:42:00,6074.0,6172.4,-98.4
2018-03-13 09:43:00,6074.0,6172.4,-98.4
2018-03-13 09:44:00,6075.4,6170.0,-94.6
2018-03-13 09:45:00,6076.0,6170.0,-94.0
2018-03-13 09:46:00,6076.0,6168.4,-92.4
2018-03-13 09:47:00,6070.0,6171.2,-101.2
2018-03-13 09:48:00,6072.6,6169.0,-96.4
2018-03-13 09:49:00,6072.6,6167.2,-94.6
2018-03-13 09:50:00,6072.6,6171.0,-98.4
2018-03-13 09:51:00,6070.0,6167.0,-97.0
2018-03-13 09:52:00,6069.0,6165.0,-96.0
2018-03-13 09:53:00,6067.0,6160.0,-93.0
2018-03-13 09:54:00,6061.6,6159.0,-97.4
2018-03-13 09:55:00,6065.0,6158.4,-93.4
2018-03-13 09:56:00,6065.0,6162.2,-97.2
2018-03-13 09:57:00,6063.2,6161.8,-98.6
2018-03-13 09:58:00,6065.0,6162.8,-97.8
2018-03-13 09:59:00,6060.0,6158.8,-98.8
2018-03-13 10:00:00,6062.0,6155.0,-93.0
2018-03-13 10:01:00,6062.0,6155.0,-93.0
2018-03-13 10:02:00,6062.0,6153.2,-91.2
2018-03-13 10:03:00,6062.0,6151.8,-89.8
2018-03-13 10:04:00,6051.0,6143.8,-92.8
2018-03-13 10:05:00,6050.0,6145.0,-95.0
