datetime,IC1803,IC1712,spread
2017-09-12 09:30:00,6424.2,6545.0,-120.8
2017-09-12 09:31:00,6435.2,6544.6,-109.4
2017-09-12 09:32:00,6435.2,6547.2,-112.0
2017-09-12 09:33:00,6435.2,6552.2,-117.0
2017-09-12 09:34:00,6444.8,6547.8,-103.0
2017-09-12 09:35:00,6444.8,6550.8,-106.0
2017-09-12 09:36:00,6444.0,6547.2,-103.2
2017-09-12 09:37:00,6438.0,6540.8,-102.8
2017-09-12 09:38:00,6438.0,6547.4,-109.4
2017-09-12 09:39:00,6438.0,6546.4,-108.4
2017-09-12 09:40:00,6438.0,6546.4,-108.4
2017-09-12 09:41:00,6438.0,6548.0,-110.0
2017-09-12 09:42:00,6438.0,6550.2,-112.2
2017-09-12 09:43:00,6456.4,6551.2,-94.8
2017-09-12 09:44:00,6448.0,6550.0,-102.0
2017-09-12 09:45:00,6455.0,6549.0,-94.0
2017-09-12 09:46:00,6452.6,6552.2,-99.6
2017-09-12 09:47:00,6452.6,6551.6,-99.0
2017-09-12 09:48:00,6465.8,6562.2,-96.4
2017-09-12 09:49:00,6465.8,6559.8,-94.0
2017-09-12 09:50:00,6467.0,6561.0,-94.0
2017-09-12 09:51:00,6465.0,6561.8,-96.8
2017-09-12 09:52:00,6460.0,6550.8,-90.8
2017-09-12 09:53:00,6459.8,6551.6,-91.8
2017-09-12 09:54:00,6459.8,6549.0,-89.2
2017-09-12 09:55:00,6455.0,6544.0,-89.0
2017-09-12 09:56:00,6458.0,6545.0,-87.0
2017-09-12 09:57:00,6457.8,6543.4,-85.6
2017-09-12 09:58:00,6461.6,6548.6,-87.0
2017-09-12 09:59:00,6464.4,6550.8,-86.4
2017-09-12 10:00:00,6464.4,6557.0,-92.6
2017-09-12 10:01:00,6462.0,6556.8,-94.8
2017-09-12 10:02:00,6462.0,6556.8,-94.8
2017-09-12 10:03:00,6472.6,6557.0,-84.4
2017-09-12 10:04:00,6466.8,6553.2,-86.4
2017-09-12 10:05:00,6462.0,6550.2,-88.2
2017-09-12 10:06:00,6462.0,6554.4,-92.4
2017-09-12 10:07:00,6462.0,6556.2,-94.2
2017-09-12 10:08:00,6461.6,6554.8,-93.2
2017-09-12 10:09:00,6461.6,6556.6,-95.0
2017-09-12 10:10:00,6461.6,6555.0,-93.4
2017-09-12 10:11:00,6464.4,6557.0,-92.6
2017-09-12 10:12:00,6472.4,6558.8,-86.4
2017-09-12 10:13:00,6471.6,6560.6,-89.0
2017-09-12 10:14:00,6471.6,6560.4,-88.8
2017-09-12 10:15:00,6466.8,6561.0,-94.2
2017-09-12 10:16:00,6466.8,6561.0,-94.2
2017-09-12 10:17:00,6466.8,6561.0,-94.2
2017-09-12 10:18:00,6466.8,6557.8,-91.0
2017-09-12 10:19:00,6466.8,6562.0,-95.2
2017-09-12 10:20:00,6466.8,6562.0,-95.2
2017-09-12 10:21:00,6466.8,6564.6,-97.8
2017-09-12 10:22:00,6466.4,6560.4,-94.0
2017-09-12 10:23:00,6465.4,6551.4,-86.0
2017-09-12 10:24:00,6466.4,6550.0,-83.6
2017-09-12 10:25:00,6466.4,6557.6,-91.2
2017-09-12 10:26:00,6466.0,6557.6,-91.6
2017-09-12 10:27:00,6465.8,6557.6,-91.8
2017-09-12 10:28:00,6465.4,6557.6,-92.2
2017-09-12 10:29:00,6465.0,6554.0,-89.0
2017-09-12 10:30:00,6470.0,6553.0,-83.0
2017-09-12 10:31:00,6464.2,6553.8,-89.6
2017-09-12 10:32:00,6461.6,6552.0,-90.4
2017-09-12 10:33:00,6461.4,6551.2,-89.8
2017-09-12 10:34:00,6461.4,6554.8,-93.4
2017-09-12 10:35:00,6461.4,6558.4,-97.0
2017-09-12 10:36:00,6461.4,6559.2,-97.8
2017-09-12 10:37:00,6461.4,6559.0,-97.6
2017-09-12 10:38:00,6461.4,6563.6,-102.2
2017-09-12 10:39:00,6461.4,6563.6,-102.2
2017-09-12 10:40:00,6476.8,6561.2,-84.4
2017-09-12 10:41:00,6469.2,6565.8,-96.6
2017-09-12 10:42:00,6469.2,6566.0,-96.8
2017-09-12 10:43:00,6478.8,6565.6,-86.8
2017-09-12 10:44:00,6478.8,6566.0,-87.2
2017-09-12 10:45:00,6469.8,6565.6,-95.8
2017-09-12 10:46:00,6475.8,6572.8,-97.0
2017-09-12 10:47:00,6475.8,6570.0,-94.2
2017-09-12 10:48:00,6475.8,6570.0,-94.2
2017-09-12 10:49:00,6475.8,6575.2,-99.4
2017-09-12 10:50:00,6475.8,6575.2,-99.4
2017-09-12 10:51:00,6473.2,6566.6,-93.4
2017-09-12 10:52:00,6473.4,6568.6,-95.2
2017-09-12 10:53:00,6473.4,6572.4,-99.0
2017-09-12 10:54:00,6473.4,6574.4,-101.0
2017-09-12 10:55:00,6473.4,6575.2,-101.8
2017-09-12 10:56:00,6473.4,6567.6,-94.2
2017-09-12 10:57:00,6477.8,6572.8,-95.0
2017-09-12 10:58:00,6477.8,6575.0,-97.2
2017-09-12 10:59:00,6477.8,6575.6,-97.8
2017-09-12 11:00:00,6477.8,6572.2,-94.4
2017-09-12 11:01:00,6477.8,6569.0,-91.2
2017-09-12 11:02:00,6477.8,6570.0,-92.2
2017-09-12 11:03:00,6477.8,6575.2,-97.4
2017-09-12 11:04:00,6475.0,6570.8,-95.8
2017-09-12 11:05:00,6475.0,6573.8,-98.8
2017-09-12 11:06:00,6472.0,6570.0,-98.0
2017-09-12 11:07:00,6472.0,6567.6,-95.6
2017-09-12 11:08:00,6472.0,6567.0,-95.0
2017-09-12 11:09:00,6472.0,6563.4,-91.4
2017-09-12 11:10:00,6469.8,6564.2,-94.4
