datetime,IC1612,IC1609,spread
2016-06-15 09:30:00,5218.2,5419.8,-201.6
2016-06-15 09:31:00,5244.8,5434.6,-189.8
2016-06-15 09:32:00,5252.4,5446.6,-194.2
2016-06-15 09:33:00,5248.2,5449.4,-201.2
2016-06-15 09:34:00,5262.6,5459.0,-196.4
2016-06-15 09:35:00,5262.2,5462.6,-200.4
2016-06-15 09:36:00,5260.0,5466.8,-206.8
2016-06-15 09:37:00,5260.0,5461.8,-201.8
2016-06-15 09:38:00,5260.2,5461.4,-201.2
2016-06-15 09:39:00,5266.8,5467.8,-201.0
2016-06-15 09:40:00,5272.0,5474.0,-202.0
2016-06-15 09:41:00,5278.0,5473.2,-195.2
2016-06-15 09:42:00,5273.2,5472.0,-198.8
2016-06-15 09:43:00,5268.8,5472.0,-203.2
2016-06-15 09:44:00,5263.6,5470.0,-206.4
2016-06-15 09:45:00,5274.8,5475.6,-200.8
2016-06-15 09:46:00,5279.2,5485.8,-206.6
2016-06-15 09:47:00,5280.0,5480.0,-200.0
2016-06-15 09:48:00,5280.2,5490.8,-210.6
2016-06-15 09:49:00,5286.0,5499.8,-213.8
2016-06-15 09:50:00,5294.8,5507.0,-212.2
2016-06-15 09:51:00,5284.2,5508.4,-224.2
2016-06-15 09:52:00,5285.4,5501.8,-216.4
2016-06-15 09:53:00,5287.6,5501.2,-213.6
2016-06-15 09:54:00,5290.2,5505.2,-215.0
2016-06-15 09:55:00,5290.0,5506.0,-216.0
2016-06-15 09:56:00,5285.0,5500.4,-215.4
2016-06-15 09:57:00,5275.0,5495.0,-220.0
2016-06-15 09:58:00,5276.0,5493.2,-217.2
2016-06-15 09:59:00,5273.0,5495.0,-222.0
2016-06-15 10:00:00,5277.0,5495.2,-218.2
2016-06-15 10:01:00,5286.2,5505.6,-219.4
2016-06-15 10:02:00,5295.8,5518.6,-222.8
2016-06-15 10:03:00,5308.0,5529.4,-221.4
2016-06-15 10:04:00,5310.4,5533.0,-222.6
2016-06-15 10:05:00,5308.0,5531.8,-223.8
2016-06-15 10:06:00,5310.0,5527.6,-217.6
2016-06-15 10:07:00,5310.0,5522.8,-212.8
2016-06-15 10:08:00,5310.4,5530.0,-219.6
2016-06-15 10:09:00,5327.8,5549.0,-221.2
2016-06-15 10:10:00,5339.4,5553.8,-214.4
2016-06-15 10:11:00,5336.0,5558.4,-222.4
2016-06-15 10:12:00,5336.0,5559.2,-223.2
2016-06-15 10:13:00,5339.0,5564.0,-225.0
2016-06-15 10:14:00,5340.8,5555.8,-215.0
2016-06-15 10:15:00,5332.0,5555.6,-223.6
2016-06-15 10:16:00,5340.2,5556.8,-216.6
2016-06-15 10:17:00,5337.0,5556.6,-219.6
2016-06-15 10:18:00,5328.2,5553.6,-225.4
2016-06-15 10:19:00,5330.2,5551.4,-221.2
2016-06-15 10:20:00,5327.0,5550.6,-223.6
2016-06-15 10:21:00,5327.0,5543.2,-216.2
2016-06-15 10:22:00,5327.0,5543.2,-216.2
2016-06-15 10:23:00,5327.0,5538.0,-211.0
2016-06-15 10:24:00,5325.0,5538.0,-213.0
2016-06-15 10:25:00,5325.0,5543.2,-218.2
2016-06-15 10:26:00,5327.0,5544.8,-217.8
2016-06-15 10:27:00,5327.0,5544.2,-217.2
2016-06-15 10:28:00,5320.0,5545.8,-225.8
2016-06-15 10:29:00,5320.0,5545.8,-225.8
2016-06-15 10:30:00,5330.0,5551.0,-221.0
2016-06-15 10:31:00,5327.8,5552.0,-224.2
2016-06-15 10:32:00,5332.8,5552.0,-219.2
2016-06-15 10:33:00,5335.0,5549.6,-214.6
2016-06-15 10:34:00,5335.0,5550.2,-215.2
