volume,volatility,time
14.21991701,12.74564907,2217
14.2406639,12.7949869,2218
14.18672199,12.83722919,2219
14.18257261,12.88571637,2220
14.17427386,12.92563913,2221
14.10788382,12.9680177,2222
14.10788382,13.00862177,2223
14.08298755,13.06226789,2224
14.02904564,13.11992754,2225
13.9626556,13.1820018,2226
13.89626556,13.26489078,2227
13.82987552,13.35681005,2228
13.56016598,13.44908134,2229
13.49792531,13.53592852,2230
13.38174274,13.62243813,2231
13.41078838,13.70642451,2232
13.36929461,13.79461693,2233
13.29045643,13.88849494,2234
13.29460581,13.99254843,2235
13.26970954,14.1092022,2236
13.29460581,14.21984823,2237
13.22821577,14.34389191,2238
13.22821577,14.45259164,2239
13.17427386,14.55317456,2240
12.92946058,14.64096285,2241
12.81742739,14.6989212,2242
12.51452282,14.74287402,2243
12.13278008,14.76513714,2244
11.89211618,14.78074184,2245
11.79253112,14.79843619,2246
11.70954357,14.81467455,2247
11.65975104,14.83570562,2248
11.63070539,14.85677927,2249
11.60165975,14.8768632,2250
11.5560166,14.90395391,2251
11.46058091,14.94643287,2252
11.36514523,14.99993539,2253
11.28630705,15.06890045,2254
11.24481328,15.15156619,2255
11.22406639,15.24231339,2256
11.17427386,15.31580041,2257
11.0746888,15.39104232,2258
11.06224066,15.47456216,2259
11.09543568,15.57216408,2260
11.09128631,15.68855801,2261
11.08298755,15.82236343,2262
11.02074689,15.9702385,2263
10.98755187,16.12024188,2264
10.96680498,16.27564861,2265
10.96680498,16.42758856,2266
10.95020747,16.56634101,2267
10.8340249,16.69264738,2268
10.78838174,16.81700345,2269
10.73858921,16.93769128,2270
10.6846473,17.00852227,2271
10.63070539,17.05676792,2272
10.61410788,17.10493647,2273
10.7219917,17.14556128,2274
10.73858921,17.18947024,2275
10.79253112,17.25402025,2276
10.81327801,17.29178306,2277
10.81742739,17.31918993,2278
10.84647303,17.37164589,2279
10.86307054,17.42857262,2280
10.85477178,17.489849,2281
10.87966805,17.55694324,2282
10.88381743,17.61120276,2283
10.89211618,17.65672172,2284
10.89626556,17.6913379,2285
10.8879668,17.7065043,2286
10.89626556,17.74064901,2287
10.8879668,17.79031712,2288
10.87966805,17.8614013,2289
10.91701245,17.90327478,2290
10.91286307,17.93925749,2291
10.90041494,17.97713362,2292
10.89626556,18.01696185,2293
10.90871369,18.03372742,2294
10.93775934,18.04675698,2295
10.89211618,18.0587511,2296
10.87551867,18.05898688,2297
10.8879668,18.04886155,2298
10.8879668,18.00358295,2299
10.87551867,17.95621469,2300
10.86721992,17.90355782,2301
10.89626556,17.83991398,2302
10.90041494,17.79316049,2303
10.91701245,17.74159961,2304
10.97925311,17.68576441,2305
11.00829876,17.6276384,2306
11.04979253,17.57045493,2307
11.09128631,17.50599312,2308
11.10788382,17.42879617,2309
11.06224066,17.32801144,2310
11.02904564,17.22388437,2311
11.04149378,17.09711287,2312
11.04564315,16.97916782,2313
11.05394191,16.86885904,2314
11.09128631,16.75363556,2315
11.19087137,16.627792,2316
11.29045643,16.4825351,2317
11.29875519,16.34478662,2318
11.29875519,16.21842423,2319
11.29875519,16.11186978,2320
11.30290456,16.01079137,2321
11.31120332,15.8829442,2322
11.32365145,15.76323647,2323
11.37344398,15.6511085,2324
11.35684647,15.53685143,2325
11.26970954,15.43081739,2326
11.2780083,15.32757193,2327
11.30290456,15.22782072,2328
11.31120332,15.12955933,2329
11.31950207,15.01704856,2330
11.32780083,14.88945504,2331
11.34439834,14.75750889,2332
11.25311203,14.62105175,2333
11.21161826,14.47904402,2334
11.23236515,14.34075856,2335
11.19917012,14.20964611,2336
11.18257261,14.09514475,2337
11.21161826,13.9929476,2338
11.29045643,13.891541,2339
11.29045643,13.77787551,2340
11.22821577,13.67413918,2341
11.24481328,13.56579132,2342
11.23236515,13.46112121,2343
11.26556017,13.36855283,2344
11.21991701,13.28277448,2345
11.13278008,13.19614269,2346
10.95435685,13.12612943,2347
10.97510373,13.06763488,2348
10.98340249,13.01660014,2349
10.99170124,12.96447796,2350
11.03319502,12.92668365,2351
11.05809129,12.89492377,2352
11.07883817,12.85302359,2353
11.08298755,12.79295732,2354
10.95435685,12.73549992,2355
10.88381743,12.67316738,2356
10.80912863,12.60869048,2357
10.75518672,12.55759371,2358
10.73029046,12.4981462,2359
10.75518672,12.43908877,2360
10.73858921,12.38387356,2361
10.63900415,12.35368788,2362
10.53941909,12.35357877,2363
10.48547718,12.36095468,2364
10.46058091,12.35258419,2365
10.41908714,12.33660622,2366
10.39004149,12.31307535,2367
10.39834025,12.28907715,2368
10.68879668,12.26490384,2369
10.76348548,12.22017967,2370
10.78838174,12.18013003,2371
10.75103734,12.14680511,2372
10.73443983,12.10681356,2373
10.72614108,12.05504102,2374
10.67219917,11.99487283,2375
10.69294606,11.93737949,2376
10.69709544,11.86899866,2377
10.60580913,11.7985182,2378
10.593361,11.72688735,2379
10.56431535,11.65848647,2380
10.51037344,11.58496011,2381
10.43153527,11.51023879,2382
10.2406639,11.43108411,2383
10.16182573,11.3488846,2384
10.09128631,11.26482646,2385
10.06639004,11.1791204,2386
10.01659751,11.08516769,2387
9.987551867,10.98228217,2388
10.00414938,10.87018874,2389
9.941908714,10.73909716,2390
9.817427386,10.60734493,2391
9.65560166,10.4906262,2392
9.572614108,10.37608652,2393
9.547717842,10.25554802,2394
9.473029046,10.14029613,2395
9.452282158,10.03034708,2396
9.406639004,9.920822746,2397
9.510373444,9.806192172,2398
9.502074689,9.686246569,2399
9.543568465,9.56964428,2400
9.53526971,9.470794949,2401
9.585062241,9.382441935,2402
9.585062241,9.301704479,2403
9.556016598,9.22062116,2404
9.560165975,9.147397049,2405
9.572614108,9.07964648,2406
9.531120332,9.005910647,2407
9.435684647,8.927779768,2408
9.385892116,8.842591079,2409
9.402489627,8.750976598,2410
9.485477178,8.644068836,2411
9.506224066,8.533980436,2412
9.489626556,8.415529551,2413
9.46473029,8.312736345,2414
9.460580913,8.22499287,2415
9.460580913,8.143387118,2416
9.477178423,8.065484688,2417
9.473029046,7.986740308,2418
9.502074689,7.90826403,2419
9.531120332,7.835878553,2420
9.485477178,7.769093684,2421
9.493775934,7.7054472,2422
9.477178423,7.626755123,2423
9.385892116,7.54729125,2424
9.385892116,7.472532619,2425
9.435684647,7.410679287,2426
9.385892116,7.359527551,2427
9.390041494,7.31273689,2428
9.410788382,7.264841101,2429
9.443983402,7.210748512,2430
9.46473029,7.153579115,2431
9.481327801,7.096870519,2432
9.518672199,7.04202003,2433
9.514522822,6.994132479,2434
9.468879668,6.954903426,2435
9.481327801,6.913198958,2436
9.435684647,6.839987171,2437
9.32780083,6.762933919,2438
9.348547718,6.676913675,2439
9.34439834,6.594351952,2440
9.390041494,6.515348494,2441
9.373443983,6.440820371,2442
9.340248963,6.361535912,2443
9.369294606,6.292655008,2444
9.34439834,6.243034328,2445
9.340248963,6.200302101,2446
9.331950207,6.158912018,2447
9.348547718,6.106159151,2448
9.269709544,6.050551214,2449
9.269709544,5.995842037,2450
9.336099585,5.93919844,2451
9.336099585,5.895347709,2452
9.468879668,5.861629786,2453
9.477178423,5.833711385,2454
9.485477178,5.798437367,2455
9.477178423,5.759106943,2456
9.468879668,5.716996948,2457
9.468879668,5.670338688,2458
9.427385892,5.631998232,2459
9.43153527,5.602989064,2460
9.443983402,5.578278445,2461
9.435684647,5.559225166,2462
9.398340249,5.541569797,2463
9.369294606,5.532504278,2464
9.336099585,5.529484454,2465
9.290456432,5.532228893,2466
9.282157676,5.544237943,2467
9.248962656,5.561574567,2468
9.199170124,5.594699053,2469
9.145228216,5.63864031,2470
9.112033195,5.70290529,2471
9.091286307,5.763359057,2472
9.024896266,5.841043423,2473
9.141078838,5.915342252,2474
9.157676349,5.987557023,2475
9.132780083,6.049334481,2476
9.112033195,6.097167024,2477
9.082987552,6.141884658,2478
9.091286307,6.188767506,2479
9.087136929,6.229137446,2480
9.107883817,6.274486391,2481
9.136929461,6.318478781,2482
9.149377593,6.359843846,2483
9.136929461,6.397865056,2484
9.170124481,6.434823074,2485
9.149377593,6.47355321,2486
9.161825726,6.514828856,2487
9.182572614,6.559776778,2488
9.203319502,6.604795785,2489
9.199170124,6.663898516,2490
9.219917012,6.740931459,2491
9.2406639,6.82029169,2492
9.253112033,6.902867459,2493
9.356846473,6.987516097,2494
9.356846473,7.068103233,2495
9.336099585,7.138466898,2496
9.352697095,7.195633162,2497
9.34439834,7.247655705,2498
9.331950207,7.294147825,2499
9.336099585,7.336428252,2500
9.31120332,7.373936861,2501
9.302904564,7.399424062,2502
9.286307054,7.411790605,2503
9.290456432,7.418235517,2504
9.273858921,7.417689888,2505
9.290456432,7.420651476,2506
9.286307054,7.427802254,2507
9.219917012,7.435107765,2508
9.203319502,7.440136376,2509
9.195020747,7.443475293,2510
9.215767635,7.45519314,2511
9.211618257,7.470087282,2512
9.20746888,7.49205107,2513
9.190871369,7.506082149,2514
9.099585062,7.51842931,2515
9.095435685,7.531829712,2516
9.053941909,7.54790411,2517
9.029045643,7.573918081,2518
9.157676349,7.598060878,2519
9.203319502,7.610941361,2520
9.2406639,7.617528071,2521
9.319502075,7.61610747,2522
9.32780083,7.619487541,2523
9.32780083,7.608909251,2524
9.319502075,7.596626985,2525
9.298755187,7.584677973,2526
9.298755187,7.559665672,2527
9.253112033,7.524533705,2528
9.282157676,7.464143342,2529
9.269709544,7.416832125,2530
9.232365145,7.376447098,2531
9.228215768,7.342279912,2532
9.22406639,7.314719293,2533
9.2406639,7.298560924,2534
9.228215768,7.280938578,2535
9.182572614,7.268122817,2536
9.211618257,7.258260739,2537
9.219917012,7.246267068,2538
9.232365145,7.239302441,2539
9.236514523,7.227071554,2540
9.253112033,7.209835111,2541
9.290456432,7.182281156,2542
9.219917012,7.145344928,2543
9.232365145,7.106054826,2544
9.228215768,7.058593195,2545
9.199170124,7.016151824,2546
9.195020747,6.982084419,2547
9.161825726,6.963564615,2548
9.116182573,6.951932561,2549
9.087136929,6.946758537,2550
9.12033195,6.943429868,2551
9.157676349,6.955714734,2552
9.170124481,6.958539298,2553
9.182572614,6.948296083,2554
9.149377593,6.943611514,2555
9.116182573,6.948179397,2556
9.01659751,6.964890822,2557
8.929460581,6.984458888,2558
8.921161826,7.007281555,2559
8.929460581,7.019219002,2560
8.929460581,7.027972592,2561
8.929460581,7.031178134,2562
8.933609959,7.035787541,2563
8.921161826,7.037771777,2564
8.929460581,7.034750158,2565
8.892116183,7.028840033,2566
9.049792531,7.021889346,2567
9.278008299,7.017578076,2568
9.43153527,7.018174441,2569
9.473029046,7.019632033,2570
9.489626556,7.023621448,2571
9.614107884,7.017488716,2572
9.684647303,7.013123381,2573
9.7593361,7.007809887,2574
9.780082988,7.004221648,2575
9.788381743,6.997160543,2576
9.821576763,6.986357678,2577
9.867219917,6.971474647,2578
9.863070539,6.951630219,2579
9.821576763,6.926953419,2580
9.917012448,6.899513348,2581
9.933609959,6.879224556,2582
9.921161826,6.854320499,2583
9.925311203,6.831693293,2584
9.846473029,6.811718921,2585
9.863070539,6.792517878,2586
9.867219917,6.767548549,2587
9.867219917,6.738643531,2588
9.7593361,6.700699447,2589
9.684647303,6.6544651,2590
9.705394191,6.601029622,2591
9.746887967,6.542814926,2592
9.780082988,6.48790319,2593
9.734439834,6.442009706,2594
9.738589212,6.389637356,2595
9.763485477,6.33251329,2596
9.788381743,6.273905017,2597
9.780082988,6.201934089,2598
9.800829876,6.150061239,2599
9.809128631,6.101986418,2600
9.800829876,6.057376137,2601
9.854771784,6.009657429,2602
9.834024896,5.96959134,2603
9.933609959,5.928293986,2604
9.929460581,5.904910936,2605
9.925311203,5.885519893,2606
9.929460581,5.869781437,2607
9.937759336,5.843600487,2608
10,5.804713027,2609
9.622406639,5.763757768,2610
9.53526971,5.715976343,2611
9.456431535,5.658614568,2612
9.423236515,5.602425676,2613
9.443983402,5.550632841,2614
9.493775934,5.51264742,2615
9.518672199,5.473293695,2616
9.489626556,5.432171227,2617
9.543568465,5.387455691,2618
9.564315353,5.339552416,2619
9.580912863,5.289092312,2620
9.56846473,5.248107484,2621
9.705394191,5.208110816,2622
9.709543568,5.173998685,2623
9.705394191,5.142118305,2624
9.717842324,5.114774905,2625
9.713692946,5.088604581,2626
9.755186722,5.06228367,2627
9.77593361,5.035210985,2628
9.834024896,5.011810046,2629
9.813278008,4.99275223,2630
9.875518672,4.976668707,2631
10.17012448,4.978093594,2632
10.22406639,4.969617188,2633
10.24896266,4.955065183,2634
10.37759336,4.931350115,2635
10.41078838,4.903918915,2636
10.46887967,4.871637882,2637
10.51452282,4.842646314,2638
10.4439834,4.817211053,2639
10.48962656,4.792718457,2640
10.4439834,4.755967173,2641
10.44813278,4.718008619,2642
10.41078838,4.685300505,2643
10.39004149,4.658300691,2644
10.39834025,4.627596586,2645
10.42738589,4.599230348,2646
10.46887967,4.56297663,2647
10.48962656,4.517448448,2648
10.58091286,4.471693331,2649
10.6473029,4.425485397,2650
10.7593361,4.382232307,2651
10.67634855,4.333649991,2652
10.6473029,4.286992806,2653
10.62655602,4.249878782,2654
10.61825726,4.21645207,2655
10.66390041,4.188461079,2656
10.66390041,4.155735615,2657
10.68049793,4.123184722,2658
10.69294606,4.092128188,2659
10.67634855,4.082328315,2660
10.64315353,4.082329155,2661
10.65145228,4.081952743,2662
10.63070539,4.066349386,2663
10.62240664,4.060861566,2664
10.63900415,4.07366147,2665
10.62655602,4.09292825,2666
10.56846473,4.117998178,2667
10.60580913,4.147378928,2668
10.62240664,4.18043545,2669
10.61410788,4.204581083,2670
10.58091286,4.222306291,2671
10.58506224,4.242467033,2672
10.68879668,4.25810891,2673
10.69709544,4.27964246,2674
10.66804979,4.306990338,2675
10.69294606,4.334415397,2676
10.7219917,4.350159264,2677
10.7593361,4.357702948,2678
10.76348548,4.354894832,2679
10.91286307,4.350000613,2680
10.95850622,4.344172509,2681
10.96680498,4.347868231,2682
10.94605809,4.352636078,2683
10.98340249,4.360234404,2684
10.95435685,4.363175162,2685
10.94190871,4.356134837,2686
10.9626556,4.341377105,2687
11.01244813,4.311192572,2688
11.01244813,4.279695374,2689
11.02904564,4.25411966,2690
11.10373444,4.226786529,2691
11.05809129,4.192668104,2692
11.05809129,4.170838004,2693
10.93775934,4.1814859,2694
10.92116183,4.196521128,2695
10.91701245,4.186700983,2696
10.90871369,4.168337845,2697
10.94190871,4.137855906,2698
11.0373444,4.135664084,2699
11.1120332,4.152760326,2700
11.29460581,4.17194732,2701
11.30290456,4.190085142,2702
11.34024896,4.199519341,2703
11.35684647,4.215323112,2704
11.36929461,4.228456638,2705
11.43568465,4.239748452,2706
11.48547718,4.244790137,2707
11.5186722,4.256877306,2708
11.51037344,4.282488625,2709
11.62655602,4.313594208,2710
11.69709544,4.350960526,2711
11.70954357,4.392262988,2712
11.71784232,4.440853493,2713
11.6846473,4.515352623,2714
11.54356846,4.602012286,2715
11.56016598,4.68792524,2716
11.65560166,4.763401795,2717
11.65975104,4.824945508,2718
11.82572614,4.874894108,2719
11.85062241,4.912258476,2720
11.86307054,4.939027906,2721
11.9253112,4.960161414,2722
11.92946058,4.983099849,2723
11.90871369,5.008808171,2724
11.90456432,5.036008395,2725
11.95020747,5.067142689,2726
12.02074689,5.101717515,2727
12.01244813,5.133267558,2728
12.04564315,5.158351074,2729
12.08298755,5.17801002,2730
12.07053942,5.194330984,2731
12.06224066,5.206618302,2732
12.02904564,5.220448488,2733
12.02904564,5.225200776,2734
11.9253112,5.227716156,2735
11.90456432,5.231203293,2736
11.90456432,5.237025863,2737
11.87136929,5.241445573,2738
11.89211618,5.243844693,2739
11.91286307,5.24607701,2740
11.98755187,5.24563015,2741
12.04564315,5.245012485,2742
12.06639004,5.243964086,2743
12.0746888,5.243176836,2744
12.11618257,5.242365135,2745
12.13278008,5.240249934,2746
12.11618257,5.238390679,2747
12.11618257,5.236733114,2748
12.11618257,5.234917551,2749
12.1659751,5.233096972,2750
12.17427386,5.23812315,2751
12.17842324,5.245144695,2752
12.18672199,5.263105989,2753
12.17427386,5.289594183,2754
12.15767635,5.323034046,2755
12.14107884,5.338499445,2756
12.12863071,5.364242847,2757
12.10373444,5.405176439,2758
12.09543568,5.44360903,2759
11.98755187,5.488488163,2760
11.91701245,5.561356023,2761
11.88381743,5.615009496,2762
11.83817427,5.652072948,2763
11.80912863,5.669503015,2764
11.87136929,5.693853259,2765
11.90041494,5.720113537,2766
11.9253112,5.751652945,2767
11.9253112,5.790712943,2768
11.94605809,5.843566696,2769
11.93360996,5.920554359,2770
12,6.00808034,2771
12.02904564,6.097918051,2772
12.07883817,6.173679058,2773
12.14522822,6.242940386,2774
12.1659751,6.307338334,2775
12.17012448,6.364570837,2776
12.20746888,6.420255124,2777
12.2033195,6.474006372,2778
12.29045643,6.517233948,2779
12.26970954,6.554274177,2780
12.49377593,6.583103159,2781
12.60580913,6.614045729,2782
12.63070539,6.654321831,2783
12.65145228,6.698158341,2784
12.65560166,6.733477855,2785
12.67219917,6.768215688,2786
12.66804979,6.800468942,2787
12.65560166,6.841526292,2788
12.68049793,6.897891789,2789
12.70954357,6.968227684,2790
12.72614108,7.041234858,2791
12.7219917,7.110755523,2792
12.70539419,7.201293655,2793
12.70954357,7.31380336,2794
12.68879668,7.422971168,2795
12.67634855,7.542016854,2796
12.70954357,7.660831756,2797
12.67219917,7.789365275,2798
12.66804979,7.911594049,2799
12.67219917,8.031256199,2800
12.67219917,8.170529586,2801
12.66390041,8.268719054,2802
12.65145228,8.358057091,2803
12.66390041,8.440679593,2804
12.67219917,8.521856253,2805
12.58921162,8.60613796,2806
12.51037344,8.684224572,2807
12.24896266,8.762625647,2808
12.01659751,8.859030656,2809
11.8340249,8.956487337,2810
11.78838174,9.043810683,2811
11.76348548,9.106812758,2812
11.63070539,9.168092375,2813
11.5186722,9.223043401,2814
11.41908714,9.270598551,2815
11.38174274,9.315163717,2816
11.37759336,9.362023795,2817
11.32365145,9.406552687,2818
11.2780083,9.443977674,2819
11.28215768,9.476945128,2820
11.22821577,9.507937327,2821
11.12863071,9.524887488,2822
11.11618257,9.539090732,2823
11.09128631,9.555346765,2824
11.09128631,9.575115173,2825
11.10788382,9.592942579,2826
11.11618257,9.610625456,2827
11.13278008,9.633521566,2828
11.14937759,9.656291943,2829
11.14937759,9.684120212,2830
11.14107884,9.711750397,2831
11.07883817,9.7395568,2832
10.98755187,9.771960791,2833
10.95020747,9.807006615,2834
10.9253112,9.845478179,2835
10.8879668,9.881630982,2836
10.85892116,9.912037012,2837
10.81327801,9.941361149,2838
10.80082988,9.966965153,2839
10.79253112,9.986426409,2840
10.7966805,10.00692424,2841
10.82987552,10.02565479,2842
10.74688797,10.04677135,2843
10.76763485,10.06620457,2844
10.68879668,10.08679822,2845
10.68879668,10.1140558,2846
10.73443983,10.14247414,2847
10.73029046,10.17826135,2848
10.78838174,10.21379475,2849
10.70124481,10.25802584,2850
10.74688797,10.30535565,2851
10.72614108,10.34736383,2852
10.80912863,10.38976816,2853
10.80082988,10.42947238,2854
10.82987552,10.46222578,2855
10.80912863,10.49397595,2856
10.80497925,10.52887798,2857
10.82572614,10.55930585,2858
10.77593361,10.58519086,2859
10.80497925,10.60825698,2860
10.83817427,10.63257651,2861
10.93360996,10.63197877,2862
10.81742739,10.63526794,2863
10.82987552,10.63781165,2864
10.84647303,10.64066922,2865
10.85477178,10.64333978,2866
10.93360996,10.64239505,2867
10.97510373,10.64324549,2868
10.99170124,10.64448263,2869
11.01659751,10.64848685,2870
11.19502075,10.65154008,2871
11.17427386,10.66062058,2872
10.98755187,10.66778763,2873
10.98755187,10.67272071,2874
10.97510373,10.67616364,2875
10.93775934,10.68143986,2876
10.9253112,10.69084883,2877
10.82987552,10.70268778,2878
10.79253112,10.71984147,2879
10.83817427,10.73704511,2880
10.80082988,10.74687282,2881
10.74273859,10.75604947,2882
10.71784232,10.77009581,2883
10.74273859,10.78329889,2884
10.81327801,10.79452878,2885
10.89211618,10.8036541,2886
10.8879668,10.81068096,2887
10.84232365,10.81445502,2888
10.87966805,10.82038472,2889
10.93360996,10.82374657,2890
10.90041494,10.8273813,2891
10.81742739,10.83278961,2892
10.9253112,10.83884978,2893
10.95020747,10.84682156,2894
10.98340249,10.85552402,2895
11.02489627,10.86325135,2896
11,10.87089846,2897
11.02489627,10.87734811,2898
11.00829876,10.88250723,2899
11.07053942,10.89089482,2900
11.12448133,10.89895466,2901
11.17012448,10.9007149,2902
11.19502075,10.90009263,2903
11.27385892,10.89942709,2904
11.31120332,10.89870413,2905
11.36929461,10.89767233,2906
11.406639,10.89668663,2907
11.43983402,10.89605423,2908
11.43983402,10.8962641,2909
11.45228216,10.8972507,2910
11.51452282,10.89735774,2911
11.57261411,10.89783455,2912
11.58506224,10.89782885,2913
11.45643154,10.89775324,2914
11.45228216,10.89765737,2915
11.46473029,10.89755186,2916
11.48547718,10.89733873,2917
11.49792531,10.89592602,2918
11.47302905,10.89327891,2919
11.50207469,10.89007939,2920
11.41078838,10.88676408,2921
11.4813278,10.88489763,2922
11.44813278,10.88301326,2923
11.48547718,10.88207048,2924
11.51452282,10.87975089,2925
11.52697095,10.87361049,2926
11.54771784,10.86423133,2927
11.68879668,10.84691683,2928
11.66804979,10.82252147,2929
11.70539419,10.78740654,2930
11.73443983,10.74589905,2931
11.65145228,10.70675233,2932
11.69294606,10.65073579,2933
11.72614108,10.58052302,2934
11.71784232,10.50613215,2935
11.74688797,10.44736538,2936
11.80497925,10.39321622,2937
11.86307054,10.34070793,2938
11.85477178,10.27887381,2939
11.78423237,10.1983881,2940
11.7966805,10.11553827,2941
11.84232365,10.03015239,2942
12.01659751,9.952003658,2943
12.02074689,9.871850324,2944
12.09958506,9.795915892,2945
12.13692946,9.722147388,2946
12.10788382,9.649963548,2947
12.20746888,9.570832098,2948
12.29875519,9.487123346,2949
12.38174274,9.401803712,2950
12.3526971,9.310651292,2951
12.36514523,9.212816405,2952
12.44813278,9.104680908,2953
12.61410788,8.96614131,2954
12.69709544,8.809658295,2955
12.77593361,8.646070622,2956
12.77178423,8.482507931,2957
12.7593361,8.327567882,2958
12.80497925,8.181449776,2959
12.7966805,8.045228389,2960
12.9253112,7.923925609,2961
12.91701245,7.817944303,2962
12.87551867,7.70586177,2963
12.84647303,7.588185576,2964
12.85892116,7.462776206,2965
12.88381743,7.338908648,2966
12.80912863,7.21242044,2967
12.7593361,7.085797482,2968
12.7593361,6.970448131,2969
12.72614108,6.854941729,2970
12.6846473,6.727242157,2971
12.69294606,6.607919607,2972
12.72614108,6.484732722,2973
12.73858921,6.387881813,2974
12.75103734,6.299535266,2975
12.75103734,6.211332246,2976
12.79253112,6.128778901,2977
12.81327801,6.052742104,2978
12.87136929,5.989244564,2979
12.90871369,5.921651371,2980
12.93775934,5.866951647,2981
12.95850622,5.81180094,2982
12.88381743,5.774509906,2983
13.14107884,5.73834594,2984
13.26970954,5.707708747,2985
13.29045643,5.678724225,2986
13.32780083,5.68322971,2987
13.40248963,5.691911388,2988
13.56846473,5.703145486,2989
13.83817427,5.710914244,2990
14.02904564,5.800851872,2991
14.04979253,5.991567753,2992
14.36929461,6.24671646,2993
14.49792531,6.484089073,2994
14.7219917,6.749878492,2995
14.81742739,6.93644037,2996
14.87136929,7.185443261,2997
14.89211618,7.385676221,2998
14.96680498,7.587905252,2999
14.99170124,7.732814943,3000
15.02489627,7.911279537,3001
15.0746888,8.0954958,3002
15.08713693,8.264584227,3003
15.08713693,8.447261765,3004
15.15352697,8.626032028,3005
15.10788382,8.851512833,3006
15.12863071,9.08205841,3007
15.15767635,9.299593199,3008
15.15767635,9.523748758,3009
15.17012448,9.793515669,3010
15.15352697,10.08742444,3011
15.18257261,10.35487317,3012
15.2033195,10.61272454,3013
15.15352697,10.89763741,3014
15.09958506,11.17775336,3015
15.08713693,11.43150924,3016
15.11618257,11.68524311,3017
15.12033195,11.92270833,3018
15.09958506,12.15381607,3019
15.03319502,12.35412626,3020
15.04564315,12.5239726,3021
14.83817427,12.65480812,3022
14.75103734,12.79462728,3023
14.76763485,12.95567936,3024
14.80497925,13.13821357,3025
14.83817427,13.32200992,3026
14.83817427,13.4855554,3027
14.91701245,13.65213551,3028
14.9253112,13.82089557,3029
14.92116183,13.98178471,3030
14.89626556,14.14389612,3031
14.89211618,14.33119289,3032
14.85892116,14.5201665,3033
14.84647303,14.67940797,3034
14.84647303,14.85122998,3035
14.86721992,15.02186059,3036
14.86721992,15.18369926,3037
14.82157676,15.32362456,3038
14.84647303,15.45746686,3039
14.82157676,15.5937385,3040
14.84647303,15.73560646,3041
14.87136929,15.88392619,3042
14.87966805,16.01783181,3043
14.9253112,16.13956652,3044
14.9253112,16.25165025,3045
14.93775934,16.35214507,3046
14.95435685,16.45146164,3047
15.02904564,16.56731359,3048
15.07883817,16.68212976,3049
15.07883817,16.78789973,3050
15.12863071,16.89022296,3051
15.17427386,16.99516584,3052
15.28215768,17.09915456,3053
15.47717842,17.20649861,3054
15.53526971,17.32312435,3055
15.60165975,17.43243544,3056
15.69294606,17.54467351,3057
15.75103734,17.6854969,3058
15.78838174,17.83210329,3059
15.8879668,17.97569844,3060
15.98755187,18.11861735,3061
16.15352697,18.26199067,3062
16.17012448,18.42455817,3063
16.1659751,18.57552364,3064
16.23236515,18.72717507,3065
16.36514523,18.89104737,3066
16.39419087,19.04600721,3067
16.38589212,19.18812204,3068
16.38174274,19.33505042,3069
16.37344398,19.4833129,3070
16.51037344,19.6354528,3071
16.54356846,19.77489771,3072
16.60995851,19.90570072,3073
16.78008299,20.02077019,3074
16.78838174,20.12146159,3075
16.84232365,20.21811445,3076
16.91701245,20.30955798,3077
16.97095436,20.3960675,3078
17.06224066,20.45300959,3079
17.07883817,20.501548,3080
17.16182573,20.5449783,3081
17.16182573,20.56474617,3082
17.2406639,20.59365375,3083
17.50622407,20.62940705,3084
17.53112033,20.66649272,3085
17.56016598,20.70453186,3086
17.6473029,20.75063074,3087
17.65560166,20.80287453,3088
17.67634855,20.85272788,3089
17.65145228,20.90833899,3090
17.66390041,20.96499676,3091
17.6473029,21.02632396,3092
17.65560166,21.09454932,3093
17.61410788,21.17364482,3094
17.62655602,21.25885384,3095
17.593361,21.33262546,3096
17.5560166,21.3990485,3097
17.60995851,21.47659636,3098
17.65145228,21.55937327,3099
17.6846473,21.63217792,3100
17.63900415,21.70611309,3101
17.63070539,21.75463375,3102
17.56431535,21.80894708,3103
17.593361,21.86763369,3104
17.58921162,21.91992319,3105
17.62240664,21.97174954,3106
17.59751037,22.02155192,3107
17.59751037,22.07410854,3108
17.68049793,22.12849145,3109
17.7219917,22.19560982,3110
17.82572614,22.26048186,3111
17.82572614,22.33953835,3112
17.92946058,22.41556595,3113
17.86307054,22.47931485,3114
17.80082988,22.54242115,3115
17.90871369,22.60591189,3116
17.89211618,22.66925629,3117
17.97510373,22.73234709,3118
18.02904564,22.80059185,3119
18.10373444,22.85391977,3120
18.20746888,22.89627655,3121
18.21576763,22.92003434,3122
18.22406639,22.93429777,3123
18.25311203,22.94220309,3124
18.21161826,22.9458057,3125
18.15352697,22.94566574,3126
18.13278008,22.93553765,3127
18.1659751,22.91278173,3128
18.19917012,22.88722165,3129
18.19917012,22.85220995,3130
18.10788382,22.81529419,3131
18.12448133,22.78286552,3132
18.15352697,22.74393881,3133
18.08713693,22.69981268,3134
18.06224066,22.64775398,3135
18.07883817,22.59526579,3136
18.04564315,22.54095362,3137
18.03319502,22.48132899,3138
18.01659751,22.41806828,3139
18.1120332,22.35506573,3140
18.11618257,22.28956549,3141
18.1659751,22.20395721,3142
18.15352697,22.10592182,3143
18.13692946,22.0005629,3144
18.12448133,21.89188752,3145
18.08713693,21.77435141,3146
18.0746888,21.65177781,3147
18.09128631,21.52202742,3148
18.16182573,21.38415005,3149
18.14522822,21.23680017,3150
