,datetime,code,open,volume,amt,open_interest,index,index_smooth
3717,2019/12/31 11:27,IF2006.CFE,4104.8,4,4923060,13397.38095,4083.03,4084.284603
3718,2019/12/31 11:28,IF2006.CFE,4102,3,3691860,13398.5,4082.47,4084.36046
3719,2019/12/31 11:29,IF2006.CFE,4102.6,9,11075040,13400.41071,4082.5,4084.440502
3720,2019/12/31 13:00,IF2006.CFE,4100,18,22138020,13411.77612,4082.86,4084.624561
3721,2019/12/31 13:01,IF2006.CFE,4099.4,8,9838620,13417.2381,4080.88,4084.805941
3722,2019/12/31 13:02,IF2006.CFE,4099,15,18443940,13420.82051,4080.31,4084.981423
3723,2019/12/31 13:03,IF2006.CFE,4098.4,10,12295200,13425.62069,4080.23,4085.165858
3724,2019/12/31 13:04,IF2006.CFE,4099.2,6,7378200,13425.43243,4080.4,4085.358159
3725,2019/12/31 13:05,IF2006.CFE,4097.8,20,24581580,13433.65625,4080.52,4085.538828
3726,2019/12/31 13:06,IF2006.CFE,4096.4,23,28256880,13445.66667,4078.35,4085.732092
3727,2019/12/31 13:07,IF2006.CFE,4093.2,15,18423180,13458.5303,4076.55,4085.937197
3728,2019/12/31 13:08,IF2006.CFE,4094.2,14,17196000,13466.31746,4076.27,4086.155439
3729,2019/12/31 13:09,IF2006.CFE,4093.6,19,23341860,13476.27869,4076.26,4086.368452
3730,2019/12/31 13:10,IF2006.CFE,4095.6,3,3686100,13484,4076.68,4086.566151
3731,2019/12/31 13:11,IF2006.CFE,4096,10,12288060,13486.45161,4077.02,4086.756736
3732,2019/12/31 13:12,IF2006.CFE,4095.4,5,6142920,13493,4077.55,4086.946067
3733,2019/12/31 13:13,IF2006.CFE,4095.4,3,3685800,13495.27273,4076.88,4087.122845
3734,2019/12/31 13:14,IF2006.CFE,4095.2,8,9826620,13499.89655,4076.27,4087.300544
3735,2019/12/31 13:15,IF2006.CFE,4094.2,2,2456700,13503.9375,4075.78,4087.472092
3736,2019/12/31 13:16,IF2006.CFE,4094.6,30,36829200,13504.2,4075.54,4087.638033
3737,2019/12/31 13:17,IF2006.CFE,4091,13,15961740,13502.19118,4073.65,4087.815481
3738,2019/12/31 13:18,IF2006.CFE,4093.4,7,8593320,13506.23944,4073.16,4087.997322
3739,2019/12/31 13:19,IF2006.CFE,4090.6,8,9821580,13512.28358,4072.84,4088.171213
3740,2019/12/31 13:20,IF2006.CFE,4093,12,14730780,13522.01515,4071.6,4088.334477
3741,2019/12/31 13:21,IF2006.CFE,4091.8,21,25767240,13527.11111,4070.66,4088.514728
3742,2019/12/31 13:22,IF2006.CFE,4090.2,11,13502760,13529.76056,4069.6,4088.692594
3743,2019/12/31 13:23,IF2006.CFE,4093.4,7,8594640,13531.02128,4070.83,4088.878075
3744,2019/12/31 13:24,IF2006.CFE,4092,1,1227900,13533,4071.35,4089.071381
3745,2019/12/31 13:25,IF2006.CFE,4093.4,10,12276180,13535.16216,4072.22,4089.295188
3746,2019/12/31 13:26,IF2006.CFE,4091.6,7,8592780,13538.17949,4071.41,4089.516569
3747,2019/12/31 13:27,IF2006.CFE,4092.2,7,8599320,13539.19231,4071.75,4089.735941
3748,2019/12/31 13:28,IF2006.CFE,4095.2,13,15975660,13544.60606,4072.64,4089.966736
3749,2019/12/31 13:29,IF2006.CFE,4096.8,14,17204460,13550,4074.6,4090.19523
3750,2019/12/31 13:30,IF2006.CFE,4096,7,8602860,13556.43333,4075.36,4090.441841
3751,2019/12/31 13:31,IF2006.CFE,4097.8,8,9831720,13560.78049,4075.43,4090.690628
3752,2019/12/31 13:32,IF2006.CFE,4096,6,7376280,13562,4075.41,4090.928117
3753,2019/12/31 13:33,IF2006.CFE,4097.2,8,9832680,13564.93333,4076.57,4091.165146
3754,2019/12/31 13:34,IF2006.CFE,4095.2,4,4915080,13569.20833,4075.85,4091.426778
3755,2019/12/31 13:35,IF2006.CFE,4096.6,3,3686940,13570.46667,4075.56,4091.7041
3756,2019/12/31 13:36,IF2006.CFE,4096.4,5,6146700,13570.86111,4075.43,4091.999749
3757,2019/12/31 13:37,IF2006.CFE,4098.4,18,22139940,13571.2069,4076.53,4092.301004
3758,2019/12/31 13:38,IF2006.CFE,4100,7,8608440,13582.68182,4078.71,4092.603222
3759,2019/12/31 13:39,IF2006.CFE,4099,15,18451440,13587.62963,4078.68,4092.88887
3760,2019/12/31 13:40,IF2006.CFE,4101,5,6150960,13592.67442,4079.71,4093.158117
3761,2019/12/31 13:41,IF2006.CFE,4100.2,3,3690600,13594.125,4080.45,4093.442929
3762,2019/12/31 13:42,IF2006.CFE,4100.4,6,7381440,13597.17073,4080.91,4093.72205
3763,2019/12/31 13:43,IF2006.CFE,4101.8,6,7383600,13599.61111,4080.59,4094.002301
3764,2019/12/31 13:44,IF2006.CFE,4100.4,9,11070540,13599.375,4081.68,4094.279916
3765,2019/12/31 13:45,IF2006.CFE,4100.4,4,4921620,13599.8,4081.61,4094.562385
3766,2019/12/31 13:46,IF2006.CFE,4101.6,4,4921080,13601.76271,4081.54,4094.839038
3767,2019/12/31 13:47,IF2006.CFE,4101.8,3,3692280,13603.66667,4082.4,4095.12046
3768,2019/12/31 13:48,IF2006.CFE,4102.8,12,14765220,13606.2973,4082.93,4095.411799
3769,2019/12/31 13:49,IF2006.CFE,4101.2,7,8615640,13609.03509,4083.22,4095.699707
3770,2019/12/31 13:50,IF2006.CFE,4103.6,11,13541700,13613.54717,4084.16,4095.984979
3771,2019/12/31 13:51,IF2006.CFE,4104.2,1,1231200,13617.74,4085.03,4096.266444
3772,2019/12/31 13:52,IF2006.CFE,4104,20,24618360,13620.53704,4084.87,4096.561674
3773,2019/12/31 13:53,IF2006.CFE,4103.4,9,11078160,13633.53333,4083.81,4096.857657
3774,2019/12/31 13:54,IF2006.CFE,4101.8,1,1230900,13634,4083.08,4097.148703
3775,2019/12/31 13:55,IF2006.CFE,4103,1,1230660,13634.73684,4083.09,4097.433264
3776,2019/12/31 13:56,IF2006.CFE,4102.8,5,6153660,13635.06667,4083.17,4097.730628
3777,2019/12/31 13:57,IF2006.CFE,4102.4,6,7388280,13636.53846,4082.94,4098.033264
3778,2019/12/31 13:58,IF2006.CFE,4105,4,4925880,13639.86111,4082.76,4098.347071
3779,2019/12/31 13:59,IF2006.CFE,4105,6,7388820,13639.95833,4083.22,4098.669331
3780,2019/12/31 14:00,IF2006.CFE,4104.8,5,6157980,13644.91429,4084.16,4098.998075
3781,2019/12/31 14:01,IF2006.CFE,4105.6,5,6158700,13647.55319,4085.34,4099.322594
3782,2019/12/31 14:02,IF2006.CFE,4105.6,5,6156660,13650.5,4085.69,4099.658452
3783,2019/12/31 14:03,IF2006.CFE,4103.2,8,9846780,13653.13889,4085.01,4099.990209
3784,2019/12/31 14:04,IF2006.CFE,4102.4,9,11077980,13654.94118,4084.38,4100.31728
3785,2019/12/31 14:05,IF2006.CFE,4103.2,5,6157560,13659.95238,4083.29,4100.646987
3786,2019/12/31 14:06,IF2006.CFE,4105.8,7,8624160,13663.65385,4084.18,4101.008201
3787,2019/12/31 14:07,IF2006.CFE,4107.4,7,8625960,13664.26866,4084.88,4101.372092
3788,2019/12/31 14:08,IF2006.CFE,4106.6,18,22181760,13671.10938,4086.09,4101.735523
3789,2019/12/31 14:09,IF2006.CFE,4108.8,12,14790600,13681.80357,4086.05,4102.098828
3790,2019/12/31 14:10,IF2006.CFE,4109,19,23436540,13687.56,4086.65,4102.468075
3791,2019/12/31 14:11,IF2006.CFE,4112,22,27143520,13695.03175,4088.91,4102.835481
3792,2019/12/31 14:12,IF2006.CFE,4111.8,20,24668100,13705.97101,4090.14,4103.209414
3793,2019/12/31 14:13,IF2006.CFE,4108.6,19,23431680,13716.87059,4089.5,4103.583389
3794,2019/12/31 14:14,IF2006.CFE,4112,6,7400580,13721.31343,4090.22,4103.957197
3795,2019/12/31 14:15,IF2006.CFE,4111.6,6,7402800,13722.77612,4090.06,4104.332008
3796,2019/12/31 14:16,IF2006.CFE,4112.8,10,12343800,13725.40678,4091.44,4104.71159
3797,2019/12/31 14:17,IF2006.CFE,4115.8,15,18518700,13732.4625,4092.09,4105.061925
3798,2019/12/31 14:18,IF2006.CFE,4116.2,12,14812380,13737.48387,4092.92,4105.39795
3799,2019/12/31 14:19,IF2006.CFE,4114.8,11,13574760,13744.52459,4092.77,4105.724644
3800,2019/12/31 14:20,IF2006.CFE,4113.6,16,19734900,13749.10606,4091.6,4106.041925
3801,2019/12/31 14:21,IF2006.CFE,4110.4,7,8633100,13758.29825,4090.84,4106.349331
3802,2019/12/31 14:22,IF2006.CFE,4110.8,3,3701100,13761,4089.69,4106.665397
3803,2019/12/31 14:23,IF2006.CFE,4112.6,5,6167940,13762.46809,4090.14,4106.982218
3804,2019/12/31 14:24,IF2006.CFE,4112.6,5,6168660,13764,4090.5,4107.296109
3805,2019/12/31 14:25,IF2006.CFE,4112.2,12,14799480,13767.63636,4090.15,4107.607782
3806,2019/12/31 14:26,IF2006.CFE,4110.4,8,9872100,13771.91935,4089.64,4107.921339
3807,2019/12/31 14:27,IF2006.CFE,4115.8,42,51903240,13782.62069,4090.52,4108.239205
3808,2019/12/31 14:28,IF2006.CFE,4121.8,20,24718620,13793.39394,4095.9,4108.570669
3809,2019/12/31 14:29,IF2006.CFE,4119,27,33403080,13804.34694,4095.85,4108.906402
3810,2019/12/31 14:30,IF2006.CFE,4125.6,33,40818000,13826.10256,4097.66,4109.240628
3811,2019/12/31 14:31,IF2006.CFE,4122.6,12,14839920,13837.42,4096.79,4109.578536
3812,2019/12/31 14:32,IF2006.CFE,4121,10,12358200,13842.67901,4096.48,4109.924059
3813,2019/12/31 14:33,IF2006.CFE,4120,10,12359580,13847.91304,4095.14,4110.277573
3814,2019/12/31 14:34,IF2006.CFE,4119.4,12,14827140,13856.69565,4094.24,4110.632678
3815,2019/12/31 14:35,IF2006.CFE,4118,14,17307360,13863.70769,4094.05,4110.987866
3816,2019/12/31 14:36,IF2006.CFE,4120.6,2,2472120,13868.46512,4095.61,4111.335272
3817,2019/12/31 14:37,IF2006.CFE,4120.2,6,7418400,13872.14583,4095.7,4111.685146
3818,2019/12/31 14:38,IF2006.CFE,4122,9,11125500,13873.81818,4095.16,4112.032678
3819,2019/12/31 14:39,IF2006.CFE,4119.8,9,11124720,13879.08163,4095.06,4112.377155
3820,2019/12/31 14:40,IF2006.CFE,4120.2,31,38288580,13896.33333,4094.08,4112.722301
3821,2019/12/31 14:41,IF2006.CFE,4111.8,16,19757700,13909.89583,4090.92,4113.074435
3822,2019/12/31 14:42,IF2006.CFE,4116.4,12,14818080,13923.59649,4090.35,4113.434017
3823,2019/12/31 14:43,IF2006.CFE,4116,12,14824320,13930.88372,4090.73,4113.797866
3824,2019/12/31 14:44,IF2006.CFE,4118.6,10,12361740,13936.90323,4092.04,4114.160418
3825,2019/12/31 14:45,IF2006.CFE,4121,12,14825040,13942.07143,4094.05,4114.520084
3826,2019/12/31 14:46,IF2006.CFE,4118.4,4,4941960,13946.21429,4092.74,4114.88251
3827,2019/12/31 14:47,IF2006.CFE,4118.2,13,16058760,13956.3,4093,4115.243138
3828,2019/12/31 14:48,IF2006.CFE,4117,3,3706260,13960.13793,4093.11,4115.601046
3829,2019/12/31 14:49,IF2006.CFE,4118,5,6180960,13961.75,4093.3,4115.954686
3830,2019/12/31 14:50,IF2006.CFE,4121.6,10,12359760,13967.04545,4094.52,4116.30954
3831,2019/12/31 14:51,IF2006.CFE,4119.8,4,4942740,13970.88608,4094.53,4116.660879
3832,2019/12/31 14:52,IF2006.CFE,4117.4,5,6177600,13972.9434,4094.15,4116.991883
3833,2019/12/31 14:53,IF2006.CFE,4118.2,11,13591620,13979.4,4095.11,4117.322887
3834,2019/12/31 14:54,IF2006.CFE,4119.6,7,8651460,13986.42857,4095.17,4117.644184
3835,2019/12/31 14:55,IF2006.CFE,4119.6,29,35848020,14001.32203,4096,4117.956234
3836,2019/12/31 14:56,IF2006.CFE,4120.6,7,8652600,14015.5098,4096.14,4118.26749
3837,2019/12/31 14:57,IF2006.CFE,4119.8,12,14836560,14022.40984,4096.52,4118.573598
3838,2019/12/31 14:58,IF2006.CFE,4123,23,28439820,14030.92045,4096.88,4118.874895
3839,2019/12/31 14:59,IF2006.CFE,4122.4,22,27208380,14043.11688,4096.88,4119.175021
3840,2020/1/2 9:30,IF2006.CFE,4143.8,148,184406640,14009.74336,4121.35,4119.481423
3841,2020/1/2 9:31,IF2006.CFE,4160.4,104,129865300,13991.97436,4126.06,4119.799498
3842,2020/1/2 9:32,IF2006.CFE,4161.8,97,121188960,13969.35043,4125.37,4120.119749
3843,2020/1/2 9:33,IF2006.CFE,4168,137,171364960,13957.16379,4130.1,4120.437406
3844,2020/1/2 9:34,IF2006.CFE,4167,71,88665240,13942.54464,4129.98,4120.75728
3845,2020/1/2 9:35,IF2006.CFE,4157.8,45,56136720,13909.77,4126.07,4121.090502
3846,2020/1/2 9:36,IF2006.CFE,4159.2,39,48693120,13897.98947,4124.99,4121.42954
3847,2020/1/2 9:37,IF2006.CFE,4165,46,57508200,13881.98969,4131.16,4121.769079
3848,2020/1/2 9:38,IF2006.CFE,4167,53,66241680,13874,4133.28,4122.108577
3849,2020/1/2 9:39,IF2006.CFE,4164,52,64980780,13858.06863,4130.81,4122.445858
3850,2020/1/2 9:40,IF2006.CFE,4165.8,43,53712660,13845.85,4131.78,4122.775649
3851,2020/1/2 9:41,IF2006.CFE,4163.4,35,43718400,13851.10638,4131.01,4123.093975
3852,2020/1/2 9:42,IF2006.CFE,4163,26,32479200,13854.88235,4130.61,4123.406904
3853,2020/1/2 9:43,IF2006.CFE,4164.4,38,47466440,13854.52941,4129.68,4123.715356
3854,2020/1/2 9:44,IF2006.CFE,4162,56,69867420,13854.82653,4129.83,4124.025941
3855,2020/1/2 9:45,IF2006.CFE,4157.8,11,13722180,13853.98969,4125.65,4124.329958
3856,2020/1/2 9:46,IF2006.CFE,4159.4,25,31206180,13855.2,4125.4,4124.641883
3857,2020/1/2 9:47,IF2006.CFE,4160.8,10,12487440,13858.8875,4126.93,4124.958828
3858,2020/1/2 9:48,IF2006.CFE,4163.6,64,79936320,13864.44048,4129.07,4125.281297
3859,2020/1/2 9:49,IF2006.CFE,4165,34,42478500,13864.625,4129.56,4125.608201
3860,2020/1/2 9:50,IF2006.CFE,4165.6,45,56256780,13865.85185,4129.88,4125.941423
3861,2020/1/2 9:51,IF2006.CFE,4168.2,27,33759300,13866.05814,4132.02,4126.279582
