,Unnamed: 0,datetime,code,open,volume,amt,open_interest,index,volume_smooth120,volume_smooth240,volatility_day,volatility_fix,volatility_delay_day,volatility_delay_fix
34,154.0,2019/12/10 13:34,IF2006.CFE,3892.2,4.0,4670400.0,5977.583333,3892.2,6.9916666670000005,7.7302904560000005,2.092900067819121,2.092900067819121,2.0314290536466277,2.0314290536466277
35,155.0,2019/12/10 13:35,IF2006.CFE,3892.0,10.0,11677740.0,5979.714286,3891.75,7.2,7.721991701,2.063818302965176,2.063818302965176,2.003221407113259,2.003221407113259
36,156.0,2019/12/10 13:36,IF2006.CFE,3893.2,1.0,1167780.0,5977.625,3891.04,7.225,7.742738589,2.0376475285715343,2.0376475285715343,1.9710021961084037,1.9710021961084037
37,157.0,2019/12/10 13:37,IF2006.CFE,3892.6,0.0,0.0,5978.0,3890.54,7.2583333329999995,7.800829876,2.017395608588212,2.017395608588212,1.9383891310748427,1.9383891310748427
38,158.0,2019/12/10 13:38,IF2006.CFE,3894.8,6.0,7010940.0,5978.05,3891.39,7.275,7.900414938,1.9915087333088095,1.9915087333088095,1.9859117956063264,1.9859117956063264
39,159.0,2019/12/10 13:39,IF2006.CFE,3894.8,7.0,8180520.0,5978.558824000001,3892.44,7.266666667000001,7.941908714,1.9714910442352436,1.9714910442352436,2.0464918763580977,2.0464918763580977
40,160.0,2019/12/10 13:40,IF2006.CFE,3895.0,7.0,8178480.0,5979.875,3892.76,7.2,7.98340249,1.9560674834984064,1.9560674834984064,2.0832239083298143,2.0832239083298143
41,161.0,2019/12/10 13:41,IF2006.CFE,3895.0,1.0,1168500.0,5980.352940999999,3892.24,7.558333332999999,8.020746888,1.9351795811597579,1.9351795811597579,2.0792482866410453,2.0792482866410453
42,162.0,2019/12/10 13:42,IF2006.CFE,3895.0,5.0,5841360.0,5982.285714,3893.13,7.7,7.995850622000001,1.9262975861691625,1.9262975861691625,2.116255507668462,2.116255507668462
43,163.0,2019/12/10 13:43,IF2006.CFE,3893.6,1.0,1168080.0,5983.7727270000005,3892.49,7.7583333329999995,8.020746888,1.9084816533239655,1.9084816533239655,2.1207051652513145,2.1207051652513145
44,164.0,2019/12/10 13:44,IF2006.CFE,3894.6,4.0,4674000.0,5985.0,3892.26,7.833333333,8.049792531,1.8892269501400856,1.8892269501400856,2.092900067819121,2.092900067819121
45,165.0,2019/12/10 13:45,IF2006.CFE,3895.4,2.0,2337600.0,5985.0,3892.67,7.983333332999999,8.078838174,1.8742206950117692,1.8742206950117692,2.063818302965176,2.063818302965176
46,166.0,2019/12/10 13:46,IF2006.CFE,3895.4,20.0,23390640.0,5984.438596,3892.88,8.283333333,8.091286307,1.8620406986967988,1.8620406986967988,2.0376475285715343,2.0376475285715343
47,167.0,2019/12/10 13:47,IF2006.CFE,3899.6,19.0,22230360.0,5984.368421,3896.01,8.733333333,8.12033195,1.9417308532845345,1.9417308532845345,2.017395608588212,2.017395608588212
48,168.0,2019/12/10 13:48,IF2006.CFE,3899.4,14.0,16376880.0,5987.236842,3897.86,8.783333333,8.20746888,2.103608549519743,2.103608549519743,1.9915087333088095,1.9915087333088095
49,169.0,2019/12/10 13:49,IF2006.CFE,3897.4,6.0,7016940.0,5989.69697,3898.17,8.891666667,8.278008299,2.25810628624959,2.25810628624959,1.9714910442352436,1.9714910442352436
50,170.0,2019/12/10 13:50,IF2006.CFE,3898.4,8.0,9357840.0,5990.539683,3897.86,8.891666667,8.298755187000001,2.37616985089932,2.37616985089932,1.9560674834984064,1.9560674834984064
51,171.0,2019/12/10 13:51,IF2006.CFE,3898.2,5.0,5848320.0,5991.346939,3898.35,8.95,8.307053942000001,2.5015067870428056,2.5015067870428056,1.9351795811597579,1.9351795811597579
52,172.0,2019/12/10 13:52,IF2006.CFE,3899.0,5.0,5847480.0,5993.363636,3897.52,8.975,8.307053942000001,2.577927973770672,2.577927973770672,1.9262975861691625,1.9262975861691625
53,173.0,2019/12/10 13:53,IF2006.CFE,3897.2,27.0,31567080.0,5999.4,3897.34,8.983333333,8.32780083,2.63972099291552,2.63972099291552,1.9084816533239655,1.9084816533239655
54,174.0,2019/12/10 13:54,IF2006.CFE,3896.8,13.0,15200700.0,6014.836066,3896.74,8.966666667,8.365145228,2.6767984701106435,2.6767984701106435,1.8892269501400856,1.8892269501400856
55,175.0,2019/12/10 13:55,IF2006.CFE,3897.2,7.0,8184960.0,6017.9696969999995,3896.44,9.066666667,8.456431535,2.7021380364652283,2.7021380364652283,1.8742206950117692,1.8742206950117692
56,176.0,2019/12/10 13:56,IF2006.CFE,3897.8,5.0,5844060.0,6020.305556,3896.5,9.1,8.473029046,2.7261521096070944,2.7261521096070944,1.8620406986967988,1.8620406986967988
57,177.0,2019/12/10 13:57,IF2006.CFE,3896.0,3.0,3506040.0,6019.928571,3895.53,9.1,8.522821577,2.727616853221605,2.727616853221605,1.9417308532845345,1.9417308532845345
58,178.0,2019/12/10 13:58,IF2006.CFE,3896.0,3.0,3506700.0,6021.0,3894.66,9.125,8.564315353,2.715682174957254,2.715682174957254,2.103608549519743,2.103608549519743
59,179.0,2019/12/10 13:59,IF2006.CFE,3896.6,6.0,7013280.0,6021.761904999999,3894.36,9.208333332999999,8.56846473,2.700571338727323,2.700571338727323,2.25810628624959,2.25810628624959
60,180.0,2019/12/10 14:00,IF2006.CFE,3896.8,4.0,4677660.0,6021.981481,3894.56,9.341666667,8.630705394,2.6876170899412952,2.6876170899412952,2.37616985089932,2.37616985089932
61,181.0,2019/12/10 14:01,IF2006.CFE,3897.8,6.0,7016280.0,6023.387097,3896.81,9.408333333,8.67219917,2.7125415019099135,2.7125415019099135,2.5015067870428056,2.5015067870428056
62,182.0,2019/12/10 14:02,IF2006.CFE,3898.8,0.0,0.0,6023.0,3896.44,9.458333332999999,8.697095436,2.7271334844623976,2.7271334844623976,2.577927973770672,2.577927973770672
63,183.0,2019/12/10 14:03,IF2006.CFE,3898.8,11.0,12864300.0,6021.7272729999995,3895.89,9.525,8.734439834,2.730158659967158,2.730158659967158,2.63972099291552,2.63972099291552
64,184.0,2019/12/10 14:04,IF2006.CFE,3899.0,2.0,2338680.0,6021.0,3896.88,9.591666667,8.734439834,2.75087616381381,2.75087616381381,2.6767984701106435,2.6767984701106435
65,185.0,2019/12/10 14:05,IF2006.CFE,3898.4,0.0,0.0,6021.0,3897.1,9.608333333,8.784232365,2.774245121889345,2.774245121889345,2.7021380364652283,2.7021380364652283
66,186.0,2019/12/10 14:06,IF2006.CFE,3898.2,5.0,5848380.0,6018.5454549999995,3897.33,9.816666667,8.784232365,2.800398063866269,2.800398063866269,2.7261521096070944,2.7261521096070944
67,187.0,2019/12/10 14:07,IF2006.CFE,3900.0,7.0,8188260.0,6018.28,3897.04,9.875,8.788381742999999,2.8182515124399647,2.8182515124399647,2.727616853221605,2.727616853221605
68,188.0,2019/12/10 14:08,IF2006.CFE,3899.6,0.0,0.0,6018.0,3896.94,10.06666667,8.800829876,2.8325026841252017,2.8325026841252017,2.715682174957254,2.715682174957254
69,189.0,2019/12/10 14:09,IF2006.CFE,3899.6,6.0,7019580.0,6017.7,3897.9,10.33333333,8.804979252999999,2.8648528437472063,2.8648528437472063,2.700571338727323,2.700571338727323
70,190.0,2019/12/10 14:10,IF2006.CFE,3899.8,10.0,11702100.0,6015.388889,3897.75,10.58333333,8.788381742999999,2.8912958115603398,2.8912958115603398,2.6876170899412952,2.6876170899412952
71,191.0,2019/12/10 14:11,IF2006.CFE,3901.4,5.0,5850960.0,6016.782609000001,3898.7,10.825,8.813278008,2.9368805756162435,2.9368805756162435,2.7125415019099135,2.7125415019099135
72,192.0,2019/12/10 14:12,IF2006.CFE,3900.0,1.0,1170300.0,6019.0,3898.7,11.04166667,8.838174274,2.978816591027349,2.978816591027349,2.7271334844623976,2.7271334844623976
73,193.0,2019/12/10 14:13,IF2006.CFE,3901.0,10.0,11707800.0,6018.645833,3899.13,11.13333333,8.867219917,3.0275891279505434,3.0275891279505434,2.730158659967158,2.730158659967158
74,194.0,2019/12/10 14:14,IF2006.CFE,3903.6,4.0,4683360.0,6020.465517000001,3899.87,11.2,8.892116182999999,3.0910615911042396,3.0910615911042396,2.75087616381381,2.75087616381381
75,195.0,2019/12/10 14:15,IF2006.CFE,3903.0,4.0,4681740.0,6021.0,3900.64,11.24166667,8.883817427,3.1701989241743833,3.1701989241743833,2.774245121889345,2.774245121889345
76,196.0,2019/12/10 14:16,IF2006.CFE,3900.8,0.0,0.0,6021.0,3899.91,11.175,8.933609959,3.224275458886545,3.224275458886545,2.800398063866269,2.800398063866269
77,197.0,2019/12/10 14:17,IF2006.CFE,3900.8,11.0,12870000.0,6022.023810000001,3899.87,11.19166667,8.995850622,3.2733390777535614,3.2733390777535614,2.8182515124399647,2.8182515124399647
78,198.0,2019/12/10 14:18,IF2006.CFE,3899.4,10.0,11696820.0,6029.575,3899.34,11.24166667,9.045643154,3.307494894987984,3.307494894987984,2.8325026841252017,2.8325026841252017
79,199.0,2019/12/10 14:19,IF2006.CFE,3898.2,4.0,4679280.0,6033.035714,3898.88,11.23333333,9.074688797,3.3304924936110956,3.3304924936110956,2.8648528437472063,2.8648528437472063
80,200.0,2019/12/10 14:20,IF2006.CFE,3899.2,28.0,32749440.0,6036.883117,3898.81,11.43333333,9.078838174,3.3505087139082566,3.3505087139082566,2.8912958115603398,2.8912958115603398
81,201.0,2019/12/10 14:21,IF2006.CFE,3899.0,20.0,23395020.0,6049.0,3897.53,11.475,9.10373444,3.3505354593506866,3.3505354593506866,2.9368805756162435,2.9368805756162435
82,202.0,2019/12/10 14:22,IF2006.CFE,3899.0,32.0,37442940.0,6062.974359000001,3897.66,11.49166667,9.116182573,3.351643331376056,3.351643331376056,2.978816591027349,2.978816591027349
83,203.0,2019/12/10 14:23,IF2006.CFE,3901.4,12.0,14044920.0,6076.327273,3897.58,11.51666667,9.149377592999999,3.351274734625413,3.351274734625413,3.0275891279505434,3.0275891279505434
84,204.0,2019/12/10 14:24,IF2006.CFE,3900.4,14.0,16382520.0,6081.981818,3898.34,11.5,9.178423237,3.3601522456857102,3.3601522456857102,3.0910615911042396,3.0910615911042396
85,205.0,2019/12/10 14:25,IF2006.CFE,3901.0,10.0,11701080.0,6088.407407,3898.1,11.58333333,9.22406639,3.3649571087860206,3.3649571087860206,3.1701989241743833,3.1701989241743833
86,206.0,2019/12/10 14:26,IF2006.CFE,3900.0,30.0,35108220.0,6097.5875,3897.76,11.575,9.232365145,3.365009775823214,3.365009775823214,3.224275458886545,3.224275458886545
87,207.0,2019/12/10 14:27,IF2006.CFE,3900.4,12.0,14042520.0,6111.883117,3897.39,11.51666667,9.261410788,3.36071296294671,3.36071296294671,3.2733390777535614,3.2733390777535614
88,208.0,2019/12/10 14:28,IF2006.CFE,3901.0,14.0,16381980.0,6120.257576,3896.9,11.55,9.298755187000001,3.3517928092261586,3.3517928092261586,3.307494894987984,3.307494894987984
89,209.0,2019/12/10 14:29,IF2006.CFE,3901.0,14.0,16379820.0,6134.285714,3896.98,11.55833333,9.298755187000001,3.3434766429165133,3.3434766429165133,3.3304924936110956,3.3304924936110956
90,210.0,2019/12/10 14:30,IF2006.CFE,3899.2,36.0,42131880.0,6151.77451,3896.78,11.63333333,9.336099585,3.3335458278684436,3.3335458278684436,3.3505087139082566,3.3505087139082566
91,211.0,2019/12/10 14:31,IF2006.CFE,3902.0,5.0,5852460.0,6161.262295,3898.63,11.59166667,9.365145228,3.342600021761794,3.342600021761794,3.3505354593506866,3.3505354593506866
92,212.0,2019/12/10 14:32,IF2006.CFE,3901.8,32.0,37455600.0,6174.871429,3898.49,11.63333333,9.336099585,3.3490863663032258,3.3490863663032258,3.351643331376056,3.351643331376056
93,213.0,2019/12/10 14:33,IF2006.CFE,3901.2,74.0,86637300.0,6214.407407,3897.95,11.65,9.336099585,3.348790049260228,3.348790049260228,3.351274734625413,3.351274734625413
94,214.0,2019/12/10 14:34,IF2006.CFE,3903.0,22.0,25770960.0,6247.8,3898.41,11.70833333,9.352697095,3.35318738514403,3.35318738514403,3.3601522456857102,3.3601522456857102
95,215.0,2019/12/10 14:35,IF2006.CFE,3905.0,32.0,37490160.0,6275.7790700000005,3899.7,11.63333333,9.331950207,3.374295398093296,3.374295398093296,3.3649571087860206,3.3649571087860206
96,216.0,2019/12/10 14:36,IF2006.CFE,3904.4,4.0,4685520.0,6290.745763,3900.34,11.68333333,9.319502075,3.404208263856528,3.404208263856528,3.365009775823214,3.365009775823214
97,217.0,2019/12/10 14:37,IF2006.CFE,3904.0,5.0,5855820.0,6294.689655,3900.38,11.86666667,9.331950207,3.4329708669524592,3.4329708669524592,3.36071296294671,3.36071296294671
98,218.0,2019/12/10 14:38,IF2006.CFE,3903.4,3.0,3513720.0,6298.583333,3899.69,12.05,9.356846473,3.449662545287501,3.449662545287501,3.3517928092261586,3.3517928092261586
99,219.0,2019/12/10 14:39,IF2006.CFE,3903.8,4.0,4683900.0,6299.581395,3899.49,12.11666667,9.356846473,3.462594488241421,3.462594488241421,3.3434766429165133,3.3434766429165133
100,220.0,2019/12/10 14:40,IF2006.CFE,3903.0,3.0,3512580.0,6301.842105,3899.13,12.175,9.365145228,3.47020250997674,3.47020250997674,3.3335458278684436,3.3335458278684436
101,221.0,2019/12/10 14:41,IF2006.CFE,3902.8,45.0,52692120.0,6313.567568,3899.13,12.25833333,9.32780083,3.4771665541486736,3.4771665541486736,3.342600021761794,3.342600021761794
102,222.0,2019/12/10 14:42,IF2006.CFE,3902.8,17.0,19903260.0,6350.267857,3899.28,12.36666667,9.348547717999999,3.4852505588832168,3.4852505588832168,3.3490863663032258,3.3490863663032258
103,223.0,2019/12/10 14:43,IF2006.CFE,3901.8,7.0,8193300.0,6359.575,3899.33,12.49166667,9.394190871000001,3.493264583197893,3.493264583197893,3.348790049260228,3.348790049260228
104,224.0,2019/12/10 14:44,IF2006.CFE,3902.0,12.0,14051520.0,6366.688889,3899.17,12.525,9.423236515,3.4988582342402155,3.4988582342402155,3.35318738514403,3.35318738514403
105,225.0,2019/12/10 14:45,IF2006.CFE,3903.6,19.0,22249680.0,6381.5,3898.93,12.56666667,9.43153527,3.501426714247173,3.501426714247173,3.374295398093296,3.374295398093296
106,226.0,2019/12/10 14:46,IF2006.CFE,3903.2,36.0,42168060.0,6412.175676,3899.13,12.45,9.435684647,3.505623459875797,3.505623459875797,3.404208263856528,3.404208263856528
107,227.0,2019/12/10 14:47,IF2006.CFE,3904.0,56.0,65606040.0,6452.051546,3899.36,12.35,9.439834025,3.5117783724354723,3.5117783724354723,3.4329708669524592,3.4329708669524592
108,228.0,2019/12/10 14:48,IF2006.CFE,3904.4,11.0,12885480.0,6481.416667,3899.99,12.46666667,9.43153527,3.5245825112528775,3.5245825112528775,3.449662545287501,3.449662545287501
109,229.0,2019/12/10 14:49,IF2006.CFE,3904.0,19.0,22246620.0,6492.384615,3900.33,12.55833333,9.427385892,3.5407932540277582,3.5407932540277582,3.462594488241421,3.462594488241421
110,230.0,2019/12/10 14:50,IF2006.CFE,3903.2,2.0,2341320.0,6505.466667000001,3900.18,12.575,9.410788382,3.5542215651499967,3.5542215651499967,3.47020250997674,3.47020250997674
111,231.0,2019/12/10 14:51,IF2006.CFE,3902.0,7.0,8193000.0,6510.1,3899.72,12.6,9.414937758999999,3.5616414278244335,3.5616414278244335,3.4771665541486736,3.4771665541486736
112,232.0,2019/12/10 14:52,IF2006.CFE,3902.8,3.0,3511080.0,6512.857143,3899.68,12.59166667,9.452282158,3.5680883876318163,3.5680883876318163,3.4852505588832168,3.4852505588832168
113,233.0,2019/12/10 14:53,IF2006.CFE,3900.8,4.0,4680420.0,6516.181818,3898.6,12.44166667,9.460580913,3.564371148190921,3.564371148190921,3.493264583197893,3.493264583197893
114,234.0,2019/12/10 14:54,IF2006.CFE,3900.6,2.0,2340720.0,6518.75,3898.7,12.44166667,9.456431535,3.561271665994726,3.561271665994726,3.4988582342402155,3.4988582342402155
115,235.0,2019/12/10 14:55,IF2006.CFE,3901.2,13.0,15209460.0,6525.52,3898.81,12.59166667,9.46473029,3.5588638441052707,3.5588638441052707,3.501426714247173,3.501426714247173
116,236.0,2019/12/10 14:56,IF2006.CFE,3899.2,5.0,5849280.0,6527.2727270000005,3899.11,12.625,9.46473029,3.5587098845055385,3.5587098845055385,3.505623459875797,3.505623459875797
117,237.0,2019/12/10 14:57,IF2006.CFE,3899.0,2.0,2339820.0,6531.166667,3900.12,12.70833333,9.468879668,3.5679058771866337,3.5679058771866337,3.5117783724354723,3.5117783724354723
118,238.0,2019/12/10 14:58,IF2006.CFE,3900.4,5.0,5849760.0,6534.305556,3900.53,12.775,9.46473029,3.5810104482956713,3.5810104482956713,3.5245825112528775,3.5245825112528775
119,239.0,2019/12/10 14:59,IF2006.CFE,3899.2,14.0,16374000.0,6541.5,3900.53,12.81666667,9.456431535,3.593388580860054,3.593388580860054,3.5407932540277582,3.5407932540277582
120,240.0,2019/12/11 9:30,IF2006.CFE,3907.8,17.0,19905180.0,6539.927536,3907.16,12.94166667,9.452282158,3.725759152835938,3.725759152835938,3.5542215651499967,3.5542215651499967
121,241.0,2019/12/11 9:31,IF2006.CFE,3901.6,8.0,9360960.0,6535.734694,3902.97,12.98333333,9.452282158,3.766366610082959,3.766366610082959,3.5616414278244335,3.5616414278244335
122,242.0,2019/12/11 9:32,IF2006.CFE,3900.2,6.0,7020960.0,6530.483871,3902.3,13.075,9.460580913,3.795370178797305,3.795370178797305,3.5680883876318163,3.5680883876318163
123,243.0,2019/12/11 9:33,IF2006.CFE,3900.8,10.0,11700480.0,6529.222222,3903.01,13.05833333,9.468879668,3.8329980914613815,3.8329980914613815,3.564371148190921,3.564371148190921
124,244.0,2019/12/11 9:34,IF2006.CFE,3900.0,11.0,12871680.0,6525.7727270000005,3903.21,13.11666667,9.46473029,3.8717688773995635,3.8717688773995635,3.561271665994726,3.561271665994726
125,245.0,2019/12/11 9:35,IF2006.CFE,3900.4,5.0,5851380.0,6523.226415,3904.57,13.25833333,9.473029046,3.930196118273568,3.930196118273568,3.5588638441052707,3.5588638441052707
126,246.0,2019/12/11 9:36,IF2006.CFE,3901.0,28.0,32763540.0,6513.793103,3905.29,13.28333333,9.473029046,3.9981914102089964,3.9981914102089964,3.5587098845055385,3.5587098845055385
127,247.0,2019/12/11 9:37,IF2006.CFE,3901.0,12.0,14041980.0,6500.9565219999995,3904.83,13.31666667,9.473029046,4.054939424224577,4.054939424224577,3.5679058771866337,3.5679058771866337
128,248.0,2019/12/11 9:38,IF2006.CFE,3900.4,40.0,46834800.0,6502.927711,3904.79,13.36666667,9.468879668,4.108310915767456,4.108310915767456,3.5810104482956713,3.5810104482956713
129,249.0,2019/12/11 9:39,IF2006.CFE,3904.4,37.0,43339800.0,6514.309524,3905.32,13.36666667,9.402489627000001,4.167666311643365,4.167666311643365,3.593388580860054,3.593388580860054
130,250.0,2019/12/11 9:40,IF2006.CFE,3904.6,35.0,40957980.0,6514.4,3905.76,13.3,9.385892116,4.231417291010069,4.231417291010069,3.725759152835938,3.725759152835938
131,251.0,2019/12/11 9:41,IF2006.CFE,3899.6,33.0,38591820.0,6511.582418,3903.07,13.325,9.390041494,4.254367390164585,4.254367390164585,3.766366610082959,3.766366610082959
132,252.0,2019/12/11 9:42,IF2006.CFE,3898.2,28.0,32742000.0,6512.421687,3902.44,13.4,9.402489627000001,4.269383595138223,4.269383595138223,3.795370178797305,3.795370178797305
133,253.0,2019/12/11 9:43,IF2006.CFE,3897.8,12.0,14031660.0,6510.0,3902.61,13.375,9.402489627000001,4.285427762966741,4.285427762966741,3.8329980914613815,3.8329980914613815
134,254.0,2019/12/11 9:44,IF2006.CFE,3898.2,10.0,11699880.0,6508.078431,3903.68,13.40833333,9.427385892,4.3126988828714845,4.3126988828714845,3.8717688773995635,3.8717688773995635
135,255.0,2019/12/11 9:45,IF2006.CFE,3898.4,6.0,7016580.0,6504.645161,3904.51,13.425,9.439834025,4.349183418140469,4.349183418140469,3.930196118273568,3.930196118273568
136,256.0,2019/12/11 9:46,IF2006.CFE,3899.2,10.0,11696940.0,6500.702128,3904.86,13.53333333,9.44813278,4.388711600757696,4.388711600757696,3.9981914102089964,3.9981914102089964
137,257.0,2019/12/11 9:47,IF2006.CFE,3898.4,7.0,8186160.0,6501.58209,3904.09,13.60833333,9.377593361,4.416860166250271,4.416860166250271,4.054939424224577,4.054939424224577
138,258.0,2019/12/11 9:48,IF2006.CFE,3898.2,11.0,12860820.0,6503.245283,3902.67,13.63333333,9.360995851,4.4287735425681225,4.4287735425681225,4.108310915767456,4.108310915767456
139,259.0,2019/12/11 9:49,IF2006.CFE,3897.4,2.0,2338860.0,6503.32,3901.93,13.675,9.360995851,4.433642762205492,4.433642762205492,4.167666311643365,4.167666311643365
140,260.0,2019/12/11 9:50,IF2006.CFE,3897.4,26.0,30389960.0,6508.396226,3901.41,13.49166667,9.356846473,4.434195556908785,4.434195556908785,4.231417291010069,4.231417291010069
141,261.0,2019/12/11 9:51,IF2006.CFE,3895.0,7.0,8175540.0,6510.757576,3899.26,13.38333333,9.356846473,4.422903360585214,4.422903360585214,4.254367390164585,4.254367390164585
142,262.0,2019/12/11 9:52,IF2006.CFE,3893.0,4.0,4672320.0,6509.12,3897.64,13.15833333,9.381742739,4.407806822657645,4.407806822657645,4.269383595138223,4.269383595138223
143,263.0,2019/12/11 9:53,IF2006.CFE,3894.2,4.0,4672380.0,6507.121951,3898.59,13.13333333,9.377593361,4.394620808723904,4.394620808723904,4.285427762966741,4.285427762966741
144,264.0,2019/12/11 9:54,IF2006.CFE,3894.0,3.0,3503640.0,6505.0,3899.03,13.08333333,9.381742739,4.382828763105662,4.382828763105662,4.3126988828714845,4.3126988828714845
145,265.0,2019/12/11 9:55,IF2006.CFE,3892.0,11.0,12841980.0,6505.280702,3898.99,13.09166667,9.360995851,4.370993431750851,4.370993431750851,4.349183418140469,4.349183418140469
146,266.0,2019/12/11 9:56,IF2006.CFE,3891.4,2.0,2334540.0,6503.37931,3896.59,12.85833333,9.360995851,4.356216463833302,4.356216463833302,4.388711600757696,4.388711600757696
147,267.0,2019/12/11 9:57,IF2006.CFE,3890.8,6.0,7002600.0,6503.802817,3895.95,12.825,9.360995851,4.3422844305696815,4.3422844305696815,4.416860166250271,4.416860166250271
148,268.0,2019/12/11 9:58,IF2006.CFE,3891.8,7.0,8172600.0,6501.725806,3894.53,12.8,9.31120332,4.332259338819035,4.332259338819035,4.4287735425681225,4.4287735425681225
149,269.0,2019/12/11 9:59,IF2006.CFE,3891.4,5.0,5835240.0,6500.565789,3895.11,12.725,9.319502075,4.320390937043647,4.320390937043647,4.433642762205492,4.433642762205492
150,270.0,2019/12/11 10:00,IF2006.CFE,3890.0,10.0,11665800.0,6501.819672,3895.81,12.51666667,9.348547717999999,4.307033316015073,4.307033316015073,4.434195556908785,4.434195556908785
