,datetime,IF2012,IF2009,spread,volume,avg3
0,2020/6/19 9:30,3873.2,3926.0,-52.8,1,-57.6
1,2020/6/19 9:31,3879.6,3934.0,-54.4,1,-57.6
2,2020/6/19 9:32,3884.0,3936.6,-52.6,1,-57.6
3,2020/6/19 9:33,3882.0,3935.6,-53.6,1,-57.6
4,2020/6/19 9:34,3884.2,3937.2,-53.0,1,-57.6
5,2020/6/19 9:35,3885.0,3937.8,-52.8,1,-57.6
6,2020/6/19 9:36,3890.4,3944.2,-53.8,1,-57.6
7,2020/6/19 9:37,3890.0,3941.8,-51.8,1,-57.6
8,2020/6/19 9:38,3890.6,3943.2,-52.6,1,-57.6
9,2020/6/19 9:39,3894.4,3945.4,-51.0,1,-57.400000000000006
10,2020/6/19 9:40,3897.4,3947.8,-50.4,1,-57.400000000000006
11,2020/6/19 9:41,3894.8,3947.6,-52.8,1,-57.400000000000006
12,2020/6/19 9:42,3898.8,3948.6,-49.8,1,-57.400000000000006
13,2020/6/19 9:43,3902.4,3952.4,-50.0,1,-57.400000000000006
14,2020/6/19 9:44,3905.0,3955.0,-50.0,1,-57.400000000000006
15,2020/6/19 9:45,3904.2,3953.2,-49.0,1,-57.400000000000006
16,2020/6/19 9:46,3904.4,3953.0,-48.6,1,-57.400000000000006
17,2020/6/19 9:47,3906.6,3953.8,-47.2,1,-57.400000000000006
18,2020/6/19 9:48,3912.2,3961.0,-48.8,1,-57.400000000000006
19,2020/6/19 9:49,3910.6,3958.8,-48.2,1,-57.400000000000006
20,2020/6/19 9:50,3912.2,3958.2,-46.0,1,-57.400000000000006
21,2020/6/19 9:51,3911.6,3958.8,-47.2,1,-57.400000000000006
22,2020/6/19 9:52,3911.4,3956.8,-45.4,1,-57.2
23,2020/6/19 9:53,3909.2,3956.2,-47.0,1,-57.2
24,2020/6/19 9:54,3909.2,3955.4,-46.2,1,-57.2
25,2020/6/19 9:55,3911.6,3957.4,-45.8,1,-57.2
26,2020/6/19 9:56,3912.0,3957.8,-45.8,1,-57.2
27,2020/6/19 9:57,3907.4,3953.4,-46.0,1,-57.2
28,2020/6/19 9:58,3901.2,3947.6,-46.4,1,-57.2
29,2020/6/19 9:59,3902.0,3947.4,-45.4,1,-57.2
30,2020/6/19 10:00,3903.0,3949.8,-46.8,1,-57.2
31,2020/6/19 10:01,3906.2,3952.6,-46.4,1,-57.2
32,2020/6/19 10:02,3907.4,3952.2,-44.8,1,-57.0
33,2020/6/19 10:03,3908.0,3953.0,-45.0,1,-57.0
34,2020/6/19 10:04,3907.0,3951.8,-44.8,1,-57.0
35,2020/6/19 10:05,3909.4,3953.0,-43.6,1,-57.0
36,2020/6/19 10:06,3910.0,3954.0,-44.0,1,-57.0
37,2020/6/19 10:07,3910.0,3954.2,-44.2,1,-57.0
38,2020/6/19 10:08,3909.8,3955.8,-46.0,1,-57.0
39,2020/6/19 10:09,3907.6,3953.6,-46.0,1,-57.0
40,2020/6/19 10:10,3906.8,3952.8,-46.0,1,-57.0
41,2020/6/19 10:11,3909.0,3953.6,-44.6,1,-57.0
42,2020/6/19 10:12,3910.2,3954.0,-43.8,1,-56.800000000000004
43,2020/6/19 10:13,3911.4,3957.8,-46.4,1,-56.800000000000004
44,2020/6/19 10:14,3916.0,3960.2,-44.2,1,-56.800000000000004
45,2020/6/19 10:15,3917.8,3962.8,-45.0,1,-56.800000000000004
46,2020/6/19 10:16,3922.2,3966.0,-43.8,1,-56.800000000000004
47,2020/6/19 10:17,3927.8,3974.0,-46.2,1,-56.800000000000004
48,2020/6/19 10:18,3926.2,3972.0,-45.8,1,-56.800000000000004
49,2020/6/19 10:19,3926.8,3971.4,-44.6,1,-56.800000000000004
50,2020/6/19 10:20,3932.2,3978.2,-46.0,1,-56.800000000000004
51,2020/6/19 10:21,3931.2,3975.4,-44.2,1,-56.6
52,2020/6/19 10:22,3931.2,3973.0,-41.8,1,-56.6
53,2020/6/19 10:23,3929.8,3973.0,-43.2,1,-56.6
54,2020/6/19 10:24,3927.0,3968.8,-41.8,1,-56.6
55,2020/6/19 10:25,3928.2,3970.0,-41.8,1,-56.6
56,2020/6/19 10:26,3929.2,3971.6,-42.4,1,-56.6
57,2020/6/19 10:27,3929.4,3972.2,-42.8,1,-56.6
58,2020/6/19 10:28,3930.0,3973.0,-43.0,1,-56.6
59,2020/6/19 10:29,3928.6,3972.4,-43.8,1,-56.6
60,2020/6/19 10:30,3929.4,3970.8,-41.4,1,-56.400000000000006
61,2020/6/19 10:31,3929.8,3972.4,-42.6,1,-56.400000000000006
62,2020/6/19 10:32,3935.4,3975.8,-40.4,1,-56.400000000000006
63,2020/6/19 10:33,3931.6,3973.0,-41.4,1,-56.400000000000006
64,2020/6/19 10:34,3929.8,3970.8,-41.0,1,-56.400000000000006
65,2020/6/19 10:35,3929.0,3969.8,-40.8,1,-56.400000000000006
66,2020/6/19 10:36,3927.6,3968.0,-40.4,1,-56.400000000000006
67,2020/6/19 10:37,3927.0,3966.2,-39.2,1,-56.2
68,2020/6/19 10:38,3925.8,3964.0,-38.2,1,-56.2
69,2020/6/19 10:39,3924.4,3962.8,-38.4,1,-56.2
70,2020/6/19 10:40,3924.0,3963.0,-39.0,1,-56.2
71,2020/6/19 10:41,3926.6,3966.4,-39.8,1,-56.2
72,2020/6/19 10:42,3927.0,3967.0,-40.0,1,-56.2
73,2020/6/19 10:43,3927.2,3968.0,-40.8,1,-56.0
74,2020/6/19 10:44,3927.2,3967.8,-40.6,1,-56.0
75,2020/6/19 10:45,3927.4,3967.2,-39.8,1,-56.0
76,2020/6/19 10:46,3928.6,3969.8,-41.2,1,-56.0
77,2020/6/19 10:47,3930.0,3970.6,-40.6,1,-56.0
78,2020/6/19 10:48,3930.8,3972.4,-41.6,1,-56.0
79,2020/6/19 10:49,3929.8,3971.6,-41.8,1,-56.0
80,2020/6/19 10:50,3931.0,3973.0,-42.0,1,-55.800000000000004
81,2020/6/19 10:51,3928.2,3970.0,-41.8,1,-55.800000000000004
82,2020/6/19 10:52,3929.0,3970.4,-41.4,1,-55.800000000000004
83,2020/6/19 10:53,3932.8,3972.4,-39.6,1,-55.800000000000004
84,2020/6/19 10:54,3935.0,3976.6,-41.6,1,-55.800000000000004
85,2020/6/19 10:55,3932.0,3973.2,-41.2,1,-55.800000000000004
86,2020/6/19 10:56,3929.2,3971.0,-41.8,1,-55.800000000000004
87,2020/6/19 10:57,3927.4,3969.8,-42.4,1,-55.6
88,2020/6/19 10:58,3930.0,3973.0,-43.0,1,-55.6
89,2020/6/19 10:59,3931.6,3975.0,-43.4,1,-55.6
90,2020/6/19 11:00,3930.2,3973.2,-43.0,1,-55.6
91,2020/6/19 11:01,3929.8,3971.6,-41.8,1,-55.6
92,2020/6/19 11:02,3928.4,3969.6,-41.2,1,-55.6
93,2020/6/19 11:03,3928.0,3968.0,-40.0,1,-55.6
94,2020/6/19 11:04,3929.0,3970.0,-41.0,1,-55.400000000000006
95,2020/6/19 11:05,3927.8,3967.4,-39.6,1,-55.400000000000006
96,2020/6/19 11:06,3927.6,3968.4,-40.8,1,-55.400000000000006
97,2020/6/19 11:07,3928.6,3970.0,-41.4,1,-55.400000000000006
98,2020/6/19 11:08,3928.4,3969.4,-41.0,1,-55.400000000000006
99,2020/6/19 11:09,3930.0,3971.4,-41.4,1,-55.400000000000006
100,2020/6/19 11:10,3929.6,3969.4,-39.8,1,-55.400000000000006
101,2020/6/19 11:11,3928.2,3968.2,-40.0,1,-55.2
102,2020/6/19 11:12,3928.0,3969.2,-41.2,1,-55.2
103,2020/6/19 11:13,3928.4,3970.0,-41.6,1,-55.2
104,2020/6/19 11:14,3929.2,3970.4,-41.2,1,-55.2
105,2020/6/19 11:15,3930.0,3970.8,-40.8,1,-55.2
106,2020/6/19 11:16,3930.4,3970.0,-39.6,1,-55.2
107,2020/6/19 11:17,3929.6,3967.8,-38.2,1,-55.2
108,2020/6/19 11:18,3926.4,3965.4,-39.0,1,-55.0
109,2020/6/19 11:19,3927.0,3965.8,-38.8,1,-55.0
110,2020/6/19 11:20,3926.0,3965.4,-39.4,1,-55.0
111,2020/6/19 11:21,3928.4,3968.0,-39.6,1,-55.0
112,2020/6/19 11:22,3928.2,3967.8,-39.6,1,-55.0
113,2020/6/19 11:23,3924.6,3963.4,-38.8,1,-55.0
114,2020/6/19 11:24,3922.0,3961.0,-39.0,1,-54.800000000000004
115,2020/6/19 11:25,3921.4,3962.0,-40.6,1,-54.800000000000004
116,2020/6/19 11:26,3923.4,3964.6,-41.2,1,-54.800000000000004
117,2020/6/19 11:27,3922.0,3963.6,-41.6,1,-54.800000000000004
118,2020/6/19 11:28,3920.6,3963.4,-42.8,1,-54.800000000000004
119,2020/6/19 11:29,3918.2,3959.6,-41.4,1,-54.800000000000004
120,2020/6/19 13:00,3923.0,3965.4,-42.4,1,-54.800000000000004
121,2020/6/19 13:01,3925.6,3967.8,-42.2,1,-54.800000000000004
122,2020/6/19 13:02,3926.8,3969.4,-42.6,1,-54.6
123,2020/6/19 13:03,3926.8,3969.6,-42.8,1,-54.6
124,2020/6/19 13:04,3927.6,3969.2,-41.6,1,-54.6
125,2020/6/19 13:05,3927.8,3969.6,-41.8,1,-54.6
126,2020/6/19 13:06,3929.8,3971.0,-41.2,1,-54.6
127,2020/6/19 13:07,3929.6,3970.8,-41.2,1,-54.6
128,2020/6/19 13:08,3927.8,3969.2,-41.4,1,-54.400000000000006
129,2020/6/19 13:09,3928.0,3969.8,-41.8,1,-54.400000000000006
130,2020/6/19 13:10,3928.4,3971.4,-43.0,1,-54.400000000000006
131,2020/6/19 13:11,3929.2,3971.2,-42.0,1,-54.400000000000006
132,2020/6/19 13:12,3930.6,3972.2,-41.6,1,-54.400000000000006
133,2020/6/19 13:13,3930.8,3973.6,-42.8,1,-54.400000000000006
134,2020/6/19 13:14,3931.8,3971.8,-40.0,1,-54.400000000000006
135,2020/6/19 13:15,3931.0,3974.0,-43.0,1,-54.400000000000006
136,2020/6/19 13:16,3926.8,3971.4,-44.6,1,-54.2
137,2020/6/19 13:17,3926.8,3971.6,-44.8,1,-54.2
138,2020/6/19 13:18,3927.0,3971.0,-44.0,1,-54.2
139,2020/6/19 13:19,3927.6,3972.2,-44.6,1,-54.2
140,2020/6/19 13:20,3926.8,3970.0,-43.2,1,-54.2
141,2020/6/19 13:21,3927.6,3972.4,-44.8,1,-54.2
142,2020/6/19 13:22,3927.8,3973.2,-45.4,1,-54.2
143,2020/6/19 13:23,3929.4,3975.0,-45.6,1,-54.2
144,2020/6/19 13:24,3929.0,3974.2,-45.2,1,-54.2
145,2020/6/19 13:25,3928.2,3973.4,-45.2,1,-54.0
146,2020/6/19 13:26,3928.0,3974.2,-46.2,1,-54.0
147,2020/6/19 13:27,3929.4,3975.2,-45.8,1,-54.0
148,2020/6/19 13:28,3933.4,3979.2,-45.8,1,-54.0
149,2020/6/19 13:29,3935.0,3979.4,-44.4,1,-54.0
150,2020/6/19 13:30,3932.0,3977.4,-45.4,1,-54.0
151,2020/6/19 13:31,3934.0,3977.4,-43.4,1,-54.0
152,2020/6/19 13:32,3931.2,3976.8,-45.6,1,-54.0
153,2020/6/19 13:33,3933.8,3978.6,-44.8,1,-53.800000000000004
154,2020/6/19 13:34,3932.0,3977.8,-45.8,1,-53.800000000000004
155,2020/6/19 13:35,3931.4,3979.0,-47.6,1,-53.800000000000004
156,2020/6/19 13:36,3931.4,3979.6,-48.2,1,-53.800000000000004
157,2020/6/19 13:37,3931.6,3979.6,-48.0,1,-53.800000000000004
158,2020/6/19 13:38,3931.0,3979.2,-48.2,1,-53.800000000000004
159,2020/6/19 13:39,3931.8,3979.0,-47.2,1,-53.800000000000004
160,2020/6/19 13:40,3931.8,3978.6,-46.8,1,-53.800000000000004
161,2020/6/19 13:41,3932.0,3977.6,-45.6,1,-53.800000000000004
162,2020/6/19 13:42,3932.0,3978.2,-46.2,1,-53.800000000000004
163,2020/6/19 13:43,3932.0,3977.6,-45.6,1,-53.6
164,2020/6/19 13:44,3932.0,3978.4,-46.4,1,-53.6
165,2020/6/19 13:45,3932.2,3978.2,-46.0,1,-53.6
166,2020/6/19 13:46,3932.6,3978.4,-45.8,1,-53.6
167,2020/6/19 13:47,3933.2,3979.0,-45.8,1,-53.6
168,2020/6/19 13:48,3935.8,3984.0,-48.2,1,-53.6
169,2020/6/19 13:49,3938.2,3984.8,-46.6,1,-53.6
170,2020/6/19 13:50,3937.6,3985.0,-47.4,1,-53.6
171,2020/6/19 13:51,3943.6,3988.8,-45.2,1,-53.400000000000006
172,2020/6/19 13:52,3943.2,3987.6,-44.4,1,-53.400000000000006
173,2020/6/19 13:53,3945.6,3990.2,-44.6,1,-53.400000000000006
174,2020/6/19 13:54,3950.4,3994.8,-44.4,1,-53.400000000000006
175,2020/6/19 13:55,3948.6,3995.0,-46.4,1,-53.400000000000006
176,2020/6/19 13:56,3949.2,3993.8,-44.6,1,-53.400000000000006
177,2020/6/19 13:57,3951.0,3995.4,-44.4,1,-53.400000000000006
178,2020/6/19 13:58,3951.0,3995.0,-44.0,1,-53.400000000000006
179,2020/6/19 13:59,3951.2,3996.4,-45.2,1,-53.2
180,2020/6/19 14:00,3956.0,4001.0,-45.0,1,-53.2
181,2020/6/19 14:01,3958.8,4003.2,-44.4,1,-53.2
182,2020/6/19 14:02,3956.0,3999.8,-43.8,1,-53.2
183,2020/6/19 14:03,3954.4,3999.0,-44.6,1,-53.2
184,2020/6/19 14:04,3957.0,4001.0,-44.0,1,-53.2
185,2020/6/19 14:05,3956.2,4000.6,-44.4,1,-53.2
186,2020/6/19 14:06,3956.8,4001.2,-44.4,1,-53.2
187,2020/6/19 14:07,3955.2,3999.2,-44.0,1,-53.0
188,2020/6/19 14:08,3954.8,3996.6,-41.8,1,-53.0
189,2020/6/19 14:09,3953.8,3995.8,-42.0,1,-53.0
190,2020/6/19 14:10,3952.4,3994.0,-41.6,1,-53.0
191,2020/6/19 14:11,3951.2,3994.2,-43.0,1,-53.0
192,2020/6/19 14:12,3951.6,3994.4,-42.8,1,-53.0
193,2020/6/19 14:13,3954.6,3997.6,-43.0,1,-53.0
194,2020/6/19 14:14,3955.0,3999.2,-44.2,1,-52.800000000000004
195,2020/6/19 14:15,3958.4,4002.0,-43.6,1,-52.800000000000004
196,2020/6/19 14:16,3960.6,4004.0,-43.4,1,-52.800000000000004
197,2020/6/19 14:17,3960.8,4004.6,-43.8,1,-52.800000000000004
198,2020/6/19 14:18,3961.8,4003.4,-41.6,1,-52.800000000000004
199,2020/6/19 14:19,3965.0,4007.6,-42.6,1,-52.800000000000004
200,2020/6/19 14:20,3966.6,4009.0,-42.4,1,-52.800000000000004
201,2020/6/19 14:21,3967.6,4008.2,-40.6,1,-52.6
202,2020/6/19 14:22,3971.8,4011.8,-40.0,1,-52.6
203,2020/6/19 14:23,3972.0,4013.2,-41.2,1,-52.6
204,2020/6/19 14:24,3971.8,4011.6,-39.8,1,-52.6
205,2020/6/19 14:25,3969.4,4009.2,-39.8,1,-52.6
206,2020/6/19 14:26,3968.6,4008.6,-40.0,1,-52.6
207,2020/6/19 14:27,3971.2,4010.2,-39.0,1,-52.400000000000006
208,2020/6/19 14:28,3972.2,4010.4,-38.2,1,-52.400000000000006
209,2020/6/19 14:29,3970.6,4010.2,-39.6,1,-52.400000000000006
210,2020/6/19 14:30,3971.8,4010.0,-38.2,1,-52.400000000000006
211,2020/6/19 14:31,3970.2,4008.4,-38.2,1,-52.400000000000006
212,2020/6/19 14:32,3969.2,4008.0,-38.8,1,-52.400000000000006
213,2020/6/19 14:33,3971.6,4008.6,-37.0,1,-52.2
214,2020/6/19 14:34,3974.0,4013.0,-39.0,1,-52.2
215,2020/6/19 14:35,3978.0,4016.0,-38.0,1,-52.2
216,2020/6/19 14:36,3979.6,4017.0,-37.4,1,-52.2
217,2020/6/19 14:37,3977.6,4016.8,-39.2,1,-52.2
218,2020/6/19 14:38,3979.2,4016.6,-37.4,1,-52.0
219,2020/6/19 14:39,3981.8,4017.6,-35.8,1,-52.0
220,2020/6/19 14:40,3986.2,4019.0,-32.8,1,-52.0
221,2020/6/19 14:41,3987.0,4018.6,-31.6,1,-52.0
222,2020/6/19 14:42,3986.4,4015.0,-28.6,1,-52.0
223,2020/6/19 14:43,3985.6,4014.2,-28.6,1,-51.800000000000004
224,2020/6/19 14:44,3984.2,4012.8,-28.6,1,-51.800000000000004
225,2020/6/19 14:45,3980.6,4011.2,-30.6,1,-51.800000000000004
226,2020/6/19 14:46,3976.8,4009.4,-32.6,1,-51.800000000000004
227,2020/6/19 14:47,3975.6,4008.2,-32.6,1,-51.6
228,2020/6/19 14:48,3970.4,4001.2,-30.8,1,-51.6
229,2020/6/19 14:49,3967.0,3998.6,-31.6,1,-51.6
230,2020/6/19 14:50,3967.8,3999.8,-32.0,1,-51.6
231,2020/6/19 14:51,3966.6,4000.0,-33.4,1,-51.6
232,2020/6/19 14:52,3967.0,4000.0,-33.0,1,-51.400000000000006
233,2020/6/19 14:53,3965.8,3997.0,-31.2,1,-51.400000000000006
234,2020/6/19 14:54,3966.6,3998.4,-31.8,1,-51.400000000000006
235,2020/6/19 14:55,3967.6,4000.4,-32.8,1,-51.400000000000006
236,2020/6/19 14:56,3966.4,3998.8,-32.4,1,-51.400000000000006
237,2020/6/19 14:57,3963.4,3995.0,-31.6,1,-51.2
238,2020/6/19 14:58,3961.4,3992.2,-30.8,1,-51.2
239,2020/6/19 14:59,3963.2,3996.0,-32.8,1,-51.2
240,2020/6/22 9:30,3993.0,4015.2,-22.2,1,-51.2
241,2020/6/22 9:31,4001.0,4015.8,-14.8,1,-51.0
242,2020/6/22 9:32,4006.0,4018.4,-12.4,1,-51.0
243,2020/6/22 9:33,4016.4,4024.6,-8.2,1,-51.0
244,2020/6/22 9:34,4018.2,4027.4,-9.2,1,-50.800000000000004
245,2020/6/22 9:35,4019.0,4029.8,-10.8,1,-50.800000000000004
246,2020/6/22 9:36,4021.0,4032.0,-11.0,1,-50.800000000000004
247,2020/6/22 9:37,4025.0,4035.4,-10.4,1,-50.6
248,2020/6/22 9:38,4021.4,4031.4,-10.0,1,-50.6
249,2020/6/22 9:39,4020.8,4031.4,-10.6,1,-50.400000000000006
250,2020/6/22 9:40,4018.0,4030.4,-12.4,1,-50.400000000000006
251,2020/6/22 9:41,4017.2,4030.0,-12.8,1,-50.400000000000006
252,2020/6/22 9:42,4016.6,4030.8,-14.2,1,-50.2
253,2020/6/22 9:43,4016.0,4031.4,-15.4,1,-50.2
254,2020/6/22 9:44,4021.2,4038.6,-17.4,1,-50.2
255,2020/6/22 9:45,4022.6,4041.2,-18.6,1,-50.2
256,2020/6/22 9:46,4018.8,4036.6,-17.8,1,-50.0
257,2020/6/22 9:47,4016.0,4036.6,-20.6,1,-50.0
258,2020/6/22 9:48,4015.0,4036.0,-21.0,1,-50.0
259,2020/6/22 9:49,4016.8,4035.2,-18.4,1,-49.800000000000004
260,2020/6/22 9:50,4020.0,4040.2,-20.2,1,-49.800000000000004
261,2020/6/22 9:51,4021.8,4039.6,-17.8,1,-49.800000000000004
262,2020/6/22 9:52,4021.4,4036.4,-15.0,1,-49.6
263,2020/6/22 9:53,4020.2,4038.0,-17.8,1,-49.6
264,2020/6/22 9:54,4018.2,4036.8,-18.6,1,-49.6
265,2020/6/22 9:55,4017.8,4036.4,-18.6,1,-49.400000000000006
266,2020/6/22 9:56,4016.2,4033.8,-17.6,1,-49.400000000000006
267,2020/6/22 9:57,4014.6,4033.8,-19.2,1,-49.400000000000006
268,2020/6/22 9:58,4011.0,4029.4,-18.4,1,-49.400000000000006
269,2020/6/22 9:59,4008.8,4029.0,-20.2,1,-49.2
270,2020/6/22 10:00,4010.8,4029.4,-18.6,1,-49.2
271,2020/6/22 10:01,4017.4,4034.8,-17.4,1,-49.2
272,2020/6/22 10:02,4014.6,4033.2,-18.6,1,-49.0
273,2020/6/22 10:03,4016.4,4035.0,-18.6,1,-49.0
274,2020/6/22 10:04,4021.2,4037.4,-16.2,1,-49.0
275,2020/6/22 10:05,4017.8,4034.4,-16.6,1,-48.800000000000004
276,2020/6/22 10:06,4021.6,4038.2,-16.6,1,-48.800000000000004
277,2020/6/22 10:07,4019.2,4038.8,-19.6,1,-48.800000000000004
278,2020/6/22 10:08,4020.0,4039.6,-19.6,1,-48.6
279,2020/6/22 10:09,4024.0,4044.0,-20.0,1,-48.6
280,2020/6/22 10:10,4025.0,4044.6,-19.6,1,-48.6
281,2020/6/22 10:11,4033.2,4050.2,-17.0,1,-48.6
282,2020/6/22 10:12,4035.2,4052.4,-17.2,1,-48.400000000000006
283,2020/6/22 10:13,4032.0,4049.4,-17.4,1,-48.400000000000006
284,2020/6/22 10:14,4029.0,4049.6,-20.6,1,-48.400000000000006
285,2020/6/22 10:15,4030.0,4048.6,-18.6,1,-48.2
286,2020/6/22 10:16,4030.0,4048.8,-18.8,1,-48.2
287,2020/6/22 10:17,4031.8,4050.2,-18.4,1,-48.2
288,2020/6/22 10:18,4036.2,4053.8,-17.6,1,-48.0
289,2020/6/22 10:19,4030.2,4050.6,-20.4,1,-48.0
290,2020/6/22 10:20,4032.6,4050.0,-17.4,1,-48.0
291,2020/6/22 10:21,4028.6,4047.8,-19.2,1,-48.0
292,2020/6/22 10:22,4025.8,4045.6,-19.8,1,-47.800000000000004
293,2020/6/22 10:23,4028.8,4047.2,-18.4,1,-47.800000000000004
294,2020/6/22 10:24,4029.6,4048.8,-19.2,1,-47.800000000000004
295,2020/6/22 10:25,4031.4,4050.4,-19.0,1,-47.6
296,2020/6/22 10:26,4031.4,4051.2,-19.8,1,-47.6
297,2020/6/22 10:27,4029.6,4048.4,-18.8,1,-47.6
298,2020/6/22 10:28,4028.6,4046.8,-18.2,1,-47.400000000000006
299,2020/6/22 10:29,4029.8,4048.2,-18.4,1,-47.400000000000006
300,2020/6/22 10:30,4031.4,4049.6,-18.2,1,-47.400000000000006
301,2020/6/22 10:31,4029.4,4049.2,-19.8,1,-47.2
302,2020/6/22 10:32,4027.4,4045.6,-18.2,1,-47.2
303,2020/6/22 10:33,4026.0,4044.2,-18.2,1,-47.2
304,2020/6/22 10:34,4024.2,4042.6,-18.4,1,-47.2
305,2020/6/22 10:35,4024.2,4043.2,-19.0,1,-47.0
306,2020/6/22 10:36,4020.6,4040.2,-19.6,1,-47.0
307,2020/6/22 10:37,4022.0,4039.8,-17.8,1,-47.0
308,2020/6/22 10:38,4022.4,4041.6,-19.2,1,-46.800000000000004
309,2020/6/22 10:39,4026.8,4045.0,-18.2,1,-46.800000000000004
310,2020/6/22 10:40,4026.8,4045.4,-18.6,1,-46.800000000000004
311,2020/6/22 10:41,4023.6,4042.0,-18.4,1,-46.6
312,2020/6/22 10:42,4020.2,4039.8,-19.6,1,-46.6
313,2020/6/22 10:43,4021.0,4041.2,-20.2,1,-46.6
314,2020/6/22 10:44,4022.0,4038.8,-16.8,1,-46.6
315,2020/6/22 10:45,4023.6,4040.4,-16.8,1,-46.400000000000006
316,2020/6/22 10:46,4024.2,4041.4,-17.2,1,-46.400000000000006
317,2020/6/22 10:47,4024.8,4043.4,-18.6,1,-46.400000000000006
318,2020/6/22 10:48,4027.6,4045.4,-17.8,1,-46.2
319,2020/6/22 10:49,4026.6,4043.4,-16.8,1,-46.2
320,2020/6/22 10:50,4025.2,4042.4,-17.2,1,-46.2
321,2020/6/22 10:51,4026.0,4045.0,-19.0,1,-46.0
322,2020/6/22 10:52,4027.8,4046.8,-19.0,1,-46.0
323,2020/6/22 10:53,4027.0,4045.6,-18.6,1,-46.0
324,2020/6/22 10:54,4025.4,4043.0,-17.6,1,-46.0
325,2020/6/22 10:55,4026.4,4045.4,-19.0,1,-45.800000000000004
326,2020/6/22 10:56,4025.0,4045.0,-20.0,1,-45.800000000000004
327,2020/6/22 10:57,4023.0,4043.6,-20.6,1,-45.800000000000004
328,2020/6/22 10:58,4021.0,4041.0,-20.0,1,-45.6
329,2020/6/22 10:59,4020.0,4038.6,-18.6,1,-45.6
330,2020/6/22 11:00,4019.2,4039.2,-20.0,1,-45.6
331,2020/6/22 11:01,4018.8,4037.0,-18.2,1,-45.400000000000006
332,2020/6/22 11:02,4015.6,4034.2,-18.6,1,-45.400000000000006
333,2020/6/22 11:03,4016.0,4036.4,-20.4,1,-45.400000000000006
334,2020/6/22 11:04,4017.6,4037.4,-19.8,1,-45.400000000000006
335,2020/6/22 11:05,4018.8,4039.2,-20.4,1,-45.2
336,2020/6/22 11:06,4021.2,4042.6,-21.4,1,-45.2
337,2020/6/22 11:07,4023.2,4042.6,-19.4,1,-45.2
338,2020/6/22 11:08,4021.2,4041.4,-20.2,1,-45.0
339,2020/6/22 11:09,4021.4,4041.6,-20.2,1,-45.0
340,2020/6/22 11:10,4020.2,4041.2,-21.0,1,-45.0
341,2020/6/22 11:11,4019.4,4039.6,-20.2,1,-45.0
342,2020/6/22 11:12,4021.6,4042.6,-21.0,1,-44.800000000000004
343,2020/6/22 11:13,4020.4,4041.4,-21.0,1,-44.800000000000004
344,2020/6/22 11:14,4017.0,4037.2,-20.2,1,-44.800000000000004
345,2020/6/22 11:15,4015.4,4036.0,-20.6,1,-44.6
346,2020/6/22 11:16,4017.0,4037.2,-20.2,1,-44.6
347,2020/6/22 11:17,4018.2,4038.0,-19.8,1,-44.6
348,2020/6/22 11:18,4018.4,4038.2,-19.8,1,-44.6
349,2020/6/22 11:19,4019.0,4038.0,-19.0,1,-44.400000000000006
350,2020/6/22 11:20,4017.2,4036.4,-19.2,1,-44.400000000000006
351,2020/6/22 11:21,4018.6,4037.6,-19.0,1,-44.400000000000006
352,2020/6/22 11:22,4019.2,4037.8,-18.6,1,-44.2
353,2020/6/22 11:23,4019.8,4039.4,-19.6,1,-44.2
354,2020/6/22 11:24,4021.0,4041.0,-20.0,1,-44.2
355,2020/6/22 11:25,4019.8,4040.8,-21.0,1,-44.0
356,2020/6/22 11:26,4020.6,4041.4,-20.8,1,-44.0
357,2020/6/22 11:27,4020.6,4040.0,-19.4,1,-44.0
358,2020/6/22 11:28,4020.6,4040.4,-19.8,1,-44.0
359,2020/6/22 11:29,4018.6,4039.8,-21.2,1,-43.800000000000004
360,2020/6/22 13:00,4015.2,4035.8,-20.6,1,-43.800000000000004
361,2020/6/22 13:01,4016.4,4036.4,-20.0,1,-43.800000000000004
362,2020/6/22 13:02,4015.8,4036.6,-20.8,1,-43.6
363,2020/6/22 13:03,4016.0,4036.6,-20.6,1,-43.6
364,2020/6/22 13:04,4018.8,4038.8,-20.0,1,-43.6
365,2020/6/22 13:05,4022.0,4041.2,-19.2,1,-43.400000000000006
366,2020/6/22 13:06,4023.0,4043.0,-20.0,1,-43.400000000000006
367,2020/6/22 13:07,4021.4,4042.0,-20.6,1,-43.400000000000006
368,2020/6/22 13:08,4023.0,4044.0,-21.0,1,-43.400000000000006
369,2020/6/22 13:09,4020.4,4041.0,-20.6,1,-43.2
370,2020/6/22 13:10,4020.0,4041.0,-21.0,1,-43.2
371,2020/6/22 13:11,4020.2,4040.4,-20.2,1,-43.2
372,2020/6/22 13:12,4023.0,4042.6,-19.6,1,-43.0
373,2020/6/22 13:13,4021.2,4042.8,-21.6,1,-43.0
374,2020/6/22 13:14,4020.8,4041.2,-20.4,1,-43.0
375,2020/6/22 13:15,4018.4,4039.8,-21.4,1,-43.0
376,2020/6/22 13:16,4018.0,4039.4,-21.4,1,-42.800000000000004
377,2020/6/22 13:17,4019.8,4039.8,-20.0,1,-42.800000000000004
378,2020/6/22 13:18,4021.4,4042.4,-21.0,1,-42.800000000000004
379,2020/6/22 13:19,4022.8,4043.4,-20.6,1,-42.6
380,2020/6/22 13:20,4021.4,4041.8,-20.4,1,-42.6
