,datetime,IF2009,IF2006,spread,avg3,avg5
0,2020-03-24 09:30:00,3492.4,3540.0,-47.6,-45.400000000000006,-42.6
1,2020-03-24 09:31:00,3494.8,3545.2,-50.4,-45.400000000000006,-42.6
2,2020-03-24 09:32:00,3502.0,3552.0,-50.0,-45.400000000000006,-42.6
3,2020-03-24 09:33:00,3493.0,3541.2,-48.2,-45.400000000000006,-42.6
4,2020-03-24 09:34:00,3489.6,3539.2,-49.6,-45.400000000000006,-42.6
5,2020-03-24 09:35:00,3495.8,3546.4,-50.6,-45.400000000000006,-42.6
6,2020-03-24 09:36:00,3502.2,3554.0,-51.8,-45.400000000000006,-42.6
7,2020-03-24 09:37:00,3500.2,3552.4,-52.2,-45.400000000000006,-42.800000000000004
8,2020-03-24 09:38:00,3500.0,3551.4,-51.4,-45.6,-42.800000000000004
9,2020-03-24 09:39:00,3500.6,3552.0,-51.4,-45.6,-42.800000000000004
10,2020-03-24 09:40:00,3493.4,3543.2,-49.8,-45.6,-42.800000000000004
11,2020-03-24 09:41:00,3494.8,3547.4,-52.6,-45.6,-42.800000000000004
12,2020-03-24 09:42:00,3492.2,3547.0,-54.8,-45.6,-42.800000000000004
13,2020-03-24 09:43:00,3501.0,3553.6,-52.6,-45.6,-42.800000000000004
14,2020-03-24 09:44:00,3499.6,3553.0,-53.4,-45.6,-42.800000000000004
15,2020-03-24 09:45:00,3499.6,3551.2,-51.6,-45.6,-42.800000000000004
16,2020-03-24 09:46:00,3508.8,3563.0,-54.2,-45.6,-42.800000000000004
17,2020-03-24 09:47:00,3513.4,3566.8,-53.4,-45.6,-42.800000000000004
18,2020-03-24 09:48:00,3517.0,3570.0,-53.0,-45.6,-42.800000000000004
19,2020-03-24 09:49:00,3518.8,3573.0,-54.2,-45.800000000000004,-42.800000000000004
20,2020-03-24 09:50:00,3518.2,3569.0,-50.8,-45.800000000000004,-42.800000000000004
21,2020-03-24 09:51:00,3521.0,3576.8,-55.8,-45.800000000000004,-42.800000000000004
22,2020-03-24 09:52:00,3519.2,3573.6,-54.4,-45.800000000000004,-42.800000000000004
23,2020-03-24 09:53:00,3530.2,3584.2,-54.0,-45.800000000000004,-42.800000000000004
24,2020-03-24 09:54:00,3528.8,3580.0,-51.2,-45.800000000000004,-42.800000000000004
25,2020-03-24 09:55:00,3521.2,3575.4,-54.2,-45.800000000000004,-42.800000000000004
26,2020-03-24 09:56:00,3522.0,3575.6,-53.6,-45.800000000000004,-42.800000000000004
27,2020-03-24 09:57:00,3520.0,3573.4,-53.4,-46.0,-42.800000000000004
28,2020-03-24 09:58:00,3525.4,3578.0,-52.6,-46.0,-42.800000000000004
29,2020-03-24 09:59:00,3525.6,3581.2,-55.6,-46.0,-43.0
30,2020-03-24 10:00:00,3521.2,3579.0,-57.8,-46.0,-43.0
31,2020-03-24 10:01:00,3522.4,3576.8,-54.4,-46.0,-43.0
32,2020-03-24 10:02:00,3516.6,3570.0,-53.4,-46.0,-43.0
33,2020-03-24 10:03:00,3512.0,3565.6,-53.6,-46.0,-43.0
34,2020-03-24 10:04:00,3510.2,3564.4,-54.2,-46.0,-43.0
35,2020-03-24 10:05:00,3511.8,3563.6,-51.8,-46.2,-43.0
36,2020-03-24 10:06:00,3504.0,3559.8,-55.8,-46.2,-43.0
37,2020-03-24 10:07:00,3500.0,3555.6,-55.6,-46.2,-43.0
38,2020-03-24 10:08:00,3505.4,3560.4,-55.0,-46.2,-43.0
39,2020-03-24 10:09:00,3502.8,3556.6,-53.8,-46.2,-43.0
40,2020-03-24 10:10:00,3500.8,3553.0,-52.2,-46.2,-43.0
41,2020-03-24 10:11:00,3508.0,3559.0,-51.0,-46.2,-43.0
42,2020-03-24 10:12:00,3504.8,3556.8,-52.0,-46.400000000000006,-43.0
43,2020-03-24 10:13:00,3505.8,3559.0,-53.2,-46.400000000000006,-43.0
44,2020-03-24 10:14:00,3508.8,3559.4,-50.6,-46.400000000000006,-43.0
45,2020-03-24 10:15:00,3500.4,3554.8,-54.4,-46.400000000000006,-43.0
46,2020-03-24 10:16:00,3508.0,3559.8,-51.8,-46.400000000000006,-43.0
47,2020-03-24 10:17:00,3512.4,3565.4,-53.0,-46.400000000000006,-43.2
48,2020-03-24 10:18:00,3509.4,3563.0,-53.6,-46.400000000000006,-43.2
49,2020-03-24 10:19:00,3504.2,3559.6,-55.4,-46.400000000000006,-43.2
50,2020-03-24 10:20:00,3506.0,3559.2,-53.2,-46.400000000000006,-43.2
51,2020-03-24 10:21:00,3505.0,3559.0,-54.0,-46.400000000000006,-43.2
52,2020-03-24 10:22:00,3503.6,3558.0,-54.4,-46.6,-43.2
53,2020-03-24 10:23:00,3505.8,3559.2,-53.4,-46.6,-43.2
54,2020-03-24 10:24:00,3503.4,3556.0,-52.6,-46.6,-43.2
55,2020-03-24 10:25:00,3502.4,3555.0,-52.6,-46.6,-43.2
56,2020-03-24 10:26:00,3502.6,3558.6,-56.0,-46.6,-43.2
57,2020-03-24 10:27:00,3513.6,3568.6,-55.0,-46.6,-43.2
58,2020-03-24 10:28:00,3507.4,3559.8,-52.4,-46.6,-43.2
59,2020-03-24 10:29:00,3510.0,3563.6,-53.6,-46.6,-43.2
60,2020-03-24 10:30:00,3503.4,3557.8,-54.4,-46.800000000000004,-43.2
61,2020-03-24 10:31:00,3501.6,3557.2,-55.6,-46.800000000000004,-43.2
62,2020-03-24 10:32:00,3500.0,3553.4,-53.4,-46.800000000000004,-43.2
63,2020-03-24 10:33:00,3494.6,3548.4,-53.8,-46.800000000000004,-43.2
64,2020-03-24 10:34:00,3494.6,3546.8,-52.2,-46.800000000000004,-43.2
65,2020-03-24 10:35:00,3495.0,3548.8,-53.8,-46.800000000000004,-43.2
66,2020-03-24 10:36:00,3499.0,3553.0,-54.0,-46.800000000000004,-43.400000000000006
67,2020-03-24 10:37:00,3497.4,3550.6,-53.2,-46.800000000000004,-43.400000000000006
68,2020-03-24 10:38:00,3497.4,3550.4,-53.0,-47.0,-43.400000000000006
69,2020-03-24 10:39:00,3492.2,3544.4,-52.2,-47.0,-43.400000000000006
70,2020-03-24 10:40:00,3485.4,3536.0,-50.6,-47.0,-43.400000000000006
71,2020-03-24 10:41:00,3489.8,3541.0,-51.2,-47.0,-43.400000000000006
72,2020-03-24 10:42:00,3489.8,3542.8,-53.0,-47.0,-43.400000000000006
73,2020-03-24 10:43:00,3493.8,3545.0,-51.2,-47.0,-43.400000000000006
74,2020-03-24 10:44:00,3490.2,3541.2,-51.0,-47.0,-43.400000000000006
75,2020-03-24 10:45:00,3495.6,3545.6,-50.0,-47.0,-43.400000000000006
76,2020-03-24 10:46:00,3498.2,3547.2,-49.0,-47.0,-43.400000000000006
77,2020-03-24 10:47:00,3494.8,3543.0,-48.2,-47.0,-43.400000000000006
78,2020-03-24 10:48:00,3490.2,3541.0,-50.8,-47.0,-43.400000000000006
79,2020-03-24 10:49:00,3494.4,3545.4,-51.0,-47.0,-43.400000000000006
80,2020-03-24 10:50:00,3502.8,3552.6,-49.8,-47.0,-43.400000000000006
81,2020-03-24 10:51:00,3500.4,3553.0,-52.6,-47.2,-43.400000000000006
82,2020-03-24 10:52:00,3503.2,3554.4,-51.2,-47.2,-43.400000000000006
83,2020-03-24 10:53:00,3505.6,3556.0,-50.4,-47.2,-43.400000000000006
84,2020-03-24 10:54:00,3507.8,3560.6,-52.8,-47.2,-43.400000000000006
85,2020-03-24 10:55:00,3510.2,3565.8,-55.6,-47.2,-43.400000000000006
86,2020-03-24 10:56:00,3509.6,3564.0,-54.4,-47.2,-43.400000000000006
87,2020-03-24 10:57:00,3513.4,3565.8,-52.4,-47.2,-43.400000000000006
88,2020-03-24 10:58:00,3508.4,3564.4,-56.0,-47.2,-43.400000000000006
89,2020-03-24 10:59:00,3513.4,3567.2,-53.8,-47.2,-43.400000000000006
90,2020-03-24 11:00:00,3508.6,3560.6,-52.0,-47.400000000000006,-43.6
91,2020-03-24 11:01:00,3515.0,3567.0,-52.0,-47.400000000000006,-43.6
92,2020-03-24 11:02:00,3518.0,3568.6,-50.6,-47.400000000000006,-43.6
93,2020-03-24 11:03:00,3513.2,3567.0,-53.8,-47.400000000000006,-43.6
94,2020-03-24 11:04:00,3509.2,3564.4,-55.2,-47.400000000000006,-43.6
95,2020-03-24 11:05:00,3509.8,3564.2,-54.4,-47.400000000000006,-43.6
96,2020-03-24 11:06:00,3509.2,3563.2,-54.0,-47.400000000000006,-43.6
97,2020-03-24 11:07:00,3505.2,3560.0,-54.8,-47.400000000000006,-43.6
98,2020-03-24 11:08:00,3507.2,3557.6,-50.4,-47.400000000000006,-43.6
99,2020-03-24 11:09:00,3503.2,3556.4,-53.2,-47.400000000000006,-43.6
100,2020-03-24 11:10:00,3499.8,3551.0,-51.2,-47.6,-43.6
101,2020-03-24 11:11:00,3500.4,3551.6,-51.2,-47.6,-43.6
102,2020-03-24 11:12:00,3498.0,3549.4,-51.4,-47.6,-43.6
103,2020-03-24 11:13:00,3496.2,3545.8,-49.6,-47.6,-43.6
104,2020-03-24 11:14:00,3497.0,3548.6,-51.6,-47.6,-43.6
105,2020-03-24 11:15:00,3489.8,3542.6,-52.8,-47.6,-43.6
106,2020-03-24 11:16:00,3490.2,3541.0,-50.8,-47.6,-43.6
107,2020-03-24 11:17:00,3493.8,3546.2,-52.4,-47.6,-43.6
108,2020-03-24 11:18:00,3492.4,3545.6,-53.2,-47.6,-43.6
109,2020-03-24 11:19:00,3493.4,3545.2,-51.8,-47.6,-43.6
110,2020-03-24 11:20:00,3492.4,3544.8,-52.4,-47.6,-43.6
111,2020-03-24 11:21:00,3497.4,3548.2,-50.8,-47.6,-43.6
112,2020-03-24 11:22:00,3496.0,3548.0,-52.0,-47.6,-43.6
113,2020-03-24 11:23:00,3498.6,3550.2,-51.6,-47.800000000000004,-43.800000000000004
114,2020-03-24 11:24:00,3498.6,3549.2,-50.6,-47.800000000000004,-43.800000000000004
115,2020-03-24 11:25:00,3497.6,3548.4,-50.8,-47.800000000000004,-43.800000000000004
116,2020-03-24 11:26:00,3494.4,3545.6,-51.2,-47.800000000000004,-43.800000000000004
117,2020-03-24 11:27:00,3492.4,3543.0,-50.6,-47.800000000000004,-43.800000000000004
118,2020-03-24 11:28:00,3493.6,3546.6,-53.0,-47.800000000000004,-43.800000000000004
119,2020-03-24 11:29:00,3495.8,3548.6,-52.8,-47.800000000000004,-43.800000000000004
120,2020-03-24 13:00:00,3496.6,3550.0,-53.4,-47.800000000000004,-43.800000000000004
121,2020-03-24 13:01:00,3494.2,3546.2,-52.0,-47.800000000000004,-43.800000000000004
122,2020-03-24 13:02:00,3498.0,3548.2,-50.2,-47.800000000000004,-43.800000000000004
123,2020-03-24 13:03:00,3494.8,3545.8,-51.0,-47.800000000000004,-43.800000000000004
124,2020-03-24 13:04:00,3497.8,3550.4,-52.6,-47.800000000000004,-43.800000000000004
125,2020-03-24 13:05:00,3495.6,3549.4,-53.8,-47.800000000000004,-43.800000000000004
126,2020-03-24 13:06:00,3495.2,3547.8,-52.6,-47.800000000000004,-43.800000000000004
127,2020-03-24 13:07:00,3488.4,3542.6,-54.2,-48.0,-43.800000000000004
128,2020-03-24 13:08:00,3490.4,3542.0,-51.6,-48.0,-43.800000000000004
129,2020-03-24 13:09:00,3490.2,3540.8,-50.6,-48.0,-43.800000000000004
130,2020-03-24 13:10:00,3487.0,3540.6,-53.6,-48.0,-43.800000000000004
131,2020-03-24 13:11:00,3485.4,3538.8,-53.4,-48.0,-43.800000000000004
132,2020-03-24 13:12:00,3485.6,3537.2,-51.6,-48.0,-43.800000000000004
133,2020-03-24 13:13:00,3485.0,3537.4,-52.4,-48.0,-43.800000000000004
134,2020-03-24 13:14:00,3481.2,3533.0,-51.8,-48.0,-43.800000000000004
135,2020-03-24 13:15:00,3479.0,3531.8,-52.8,-48.0,-43.800000000000004
136,2020-03-24 13:16:00,3478.2,3530.4,-52.2,-48.0,-44.0
137,2020-03-24 13:17:00,3475.2,3527.8,-52.6,-48.0,-44.0
138,2020-03-24 13:18:00,3478.4,3530.4,-52.0,-48.0,-44.0
139,2020-03-24 13:19:00,3477.2,3529.6,-52.4,-48.0,-44.0
140,2020-03-24 13:20:00,3479.2,3531.4,-52.2,-48.0,-44.0
141,2020-03-24 13:21:00,3479.0,3530.0,-51.0,-48.0,-44.0
142,2020-03-24 13:22:00,3475.0,3526.0,-51.0,-48.0,-44.0
143,2020-03-24 13:23:00,3479.6,3530.0,-50.4,-48.2,-44.0
144,2020-03-24 13:24:00,3475.6,3528.0,-52.4,-48.2,-44.0
145,2020-03-24 13:25:00,3471.8,3522.4,-50.6,-48.2,-44.0
146,2020-03-24 13:26:00,3467.8,3519.2,-51.4,-48.2,-44.0
147,2020-03-24 13:27:00,3471.6,3523.0,-51.4,-48.2,-44.0
148,2020-03-24 13:28:00,3469.2,3522.6,-53.4,-48.2,-44.0
149,2020-03-24 13:29:00,3476.2,3529.8,-53.6,-48.2,-44.0
150,2020-03-24 13:30:00,3470.0,3520.0,-50.0,-48.2,-44.0
151,2020-03-24 13:31:00,3468.0,3519.2,-51.2,-48.2,-44.0
152,2020-03-24 13:32:00,3460.0,3513.6,-53.6,-48.2,-44.0
153,2020-03-24 13:33:00,3459.4,3512.4,-53.0,-48.2,-44.2
154,2020-03-24 13:34:00,3456.8,3509.0,-52.2,-48.2,-44.2
155,2020-03-24 13:35:00,3451.0,3502.8,-51.8,-48.2,-44.2
156,2020-03-24 13:36:00,3458.6,3509.8,-51.2,-48.2,-44.2
157,2020-03-24 13:37:00,3454.0,3506.8,-52.8,-48.2,-44.2
158,2020-03-24 13:38:00,3453.6,3507.0,-53.4,-48.2,-44.2
159,2020-03-24 13:39:00,3447.4,3501.0,-53.6,-48.2,-44.2
160,2020-03-24 13:40:00,3443.6,3495.0,-51.4,-48.2,-44.2
161,2020-03-24 13:41:00,3451.4,3503.0,-51.6,-48.2,-44.2
162,2020-03-24 13:42:00,3453.2,3505.6,-52.4,-48.2,-44.2
163,2020-03-24 13:43:00,3450.8,3503.4,-52.6,-48.2,-44.2
164,2020-03-24 13:44:00,3448.2,3502.2,-54.0,-48.400000000000006,-44.2
165,2020-03-24 13:45:00,3453.0,3505.6,-52.6,-48.400000000000006,-44.2
166,2020-03-24 13:46:00,3461.6,3514.2,-52.6,-48.400000000000006,-44.2
167,2020-03-24 13:47:00,3459.6,3513.8,-54.2,-48.400000000000006,-44.2
168,2020-03-24 13:48:00,3458.4,3510.6,-52.2,-48.400000000000006,-44.400000000000006
169,2020-03-24 13:49:00,3462.0,3516.0,-54.0,-48.400000000000006,-44.400000000000006
170,2020-03-24 13:50:00,3458.8,3511.2,-52.4,-48.400000000000006,-44.400000000000006
171,2020-03-24 13:51:00,3458.4,3510.4,-52.0,-48.400000000000006,-44.400000000000006
172,2020-03-24 13:52:00,3457.2,3509.0,-51.8,-48.400000000000006,-44.400000000000006
173,2020-03-24 13:53:00,3468.6,3521.2,-52.6,-48.400000000000006,-44.400000000000006
174,2020-03-24 13:54:00,3467.0,3518.0,-51.0,-48.400000000000006,-44.400000000000006
175,2020-03-24 13:55:00,3463.6,3516.4,-52.8,-48.400000000000006,-44.400000000000006
176,2020-03-24 13:56:00,3471.8,3526.6,-54.8,-48.400000000000006,-44.400000000000006
177,2020-03-24 13:57:00,3481.8,3532.8,-51.0,-48.400000000000006,-44.400000000000006
178,2020-03-24 13:58:00,3479.4,3533.2,-53.8,-48.400000000000006,-44.400000000000006
179,2020-03-24 13:59:00,3477.4,3531.6,-54.2,-48.400000000000006,-44.400000000000006
180,2020-03-24 14:00:00,3473.6,3530.4,-56.8,-48.6,-44.400000000000006
181,2020-03-24 14:01:00,3485.0,3539.8,-54.8,-48.6,-44.400000000000006
182,2020-03-24 14:02:00,3484.8,3539.8,-55.0,-48.6,-44.6
183,2020-03-24 14:03:00,3481.6,3537.0,-55.4,-48.6,-44.6
184,2020-03-24 14:04:00,3487.0,3543.0,-56.0,-48.6,-44.6
185,2020-03-24 14:05:00,3486.6,3542.6,-56.0,-48.6,-44.6
186,2020-03-24 14:06:00,3488.0,3542.0,-54.0,-48.6,-44.6
187,2020-03-24 14:07:00,3489.4,3546.0,-56.6,-48.6,-44.6
188,2020-03-24 14:08:00,3483.8,3538.8,-55.0,-48.6,-44.6
189,2020-03-24 14:09:00,3486.0,3542.2,-56.2,-48.6,-44.6
190,2020-03-24 14:10:00,3494.0,3547.8,-53.8,-48.6,-44.6
191,2020-03-24 14:11:00,3500.4,3556.6,-56.2,-48.6,-44.6
192,2020-03-24 14:12:00,3496.6,3552.0,-55.4,-48.800000000000004,-44.6
193,2020-03-24 14:13:00,3496.8,3551.6,-54.8,-48.800000000000004,-44.6
194,2020-03-24 14:14:00,3492.8,3547.6,-54.8,-48.800000000000004,-44.800000000000004
195,2020-03-24 14:15:00,3500.0,3553.8,-53.8,-48.800000000000004,-44.800000000000004
196,2020-03-24 14:16:00,3499.8,3552.4,-52.6,-48.800000000000004,-44.800000000000004
197,2020-03-24 14:17:00,3500.0,3556.2,-56.2,-48.800000000000004,-44.800000000000004
198,2020-03-24 14:18:00,3505.0,3560.8,-55.8,-48.800000000000004,-44.800000000000004
199,2020-03-24 14:19:00,3509.8,3565.6,-55.8,-48.800000000000004,-44.800000000000004
200,2020-03-24 14:20:00,3508.2,3562.0,-53.8,-48.800000000000004,-44.800000000000004
201,2020-03-24 14:21:00,3503.2,3558.0,-54.8,-48.800000000000004,-44.800000000000004
202,2020-03-24 14:22:00,3503.0,3557.0,-54.0,-48.800000000000004,-44.800000000000004
203,2020-03-24 14:23:00,3501.6,3558.0,-56.4,-48.800000000000004,-44.800000000000004
204,2020-03-24 14:24:00,3502.2,3558.8,-56.6,-48.800000000000004,-44.800000000000004
205,2020-03-24 14:25:00,3511.2,3568.2,-57.0,-49.0,-44.800000000000004
206,2020-03-24 14:26:00,3511.0,3568.4,-57.4,-49.0,-45.0
207,2020-03-24 14:27:00,3518.0,3576.2,-58.2,-49.0,-45.0
208,2020-03-24 14:28:00,3513.8,3569.6,-55.8,-49.0,-45.0
209,2020-03-24 14:29:00,3515.0,3575.6,-60.6,-49.0,-45.0
210,2020-03-24 14:30:00,3518.6,3576.2,-57.6,-49.0,-45.0
211,2020-03-24 14:31:00,3510.2,3567.6,-57.4,-49.0,-45.0
212,2020-03-24 14:32:00,3504.2,3561.0,-56.8,-49.0,-45.0
213,2020-03-24 14:33:00,3510.0,3568.4,-58.4,-49.0,-45.0
214,2020-03-24 14:34:00,3511.4,3568.4,-57.0,-49.0,-45.0
215,2020-03-24 14:35:00,3508.0,3564.8,-56.8,-49.0,-45.0
216,2020-03-24 14:36:00,3502.0,3559.6,-57.6,-49.2,-45.2
217,2020-03-24 14:37:00,3500.0,3557.4,-57.4,-49.2,-45.2
218,2020-03-24 14:38:00,3503.0,3561.4,-58.4,-49.2,-45.2
219,2020-03-24 14:39:00,3509.6,3567.0,-57.4,-49.2,-45.2
220,2020-03-24 14:40:00,3510.2,3568.8,-58.6,-49.2,-45.2
221,2020-03-24 14:41:00,3511.2,3571.6,-60.4,-49.2,-45.2
222,2020-03-24 14:42:00,3514.8,3572.2,-57.4,-49.2,-45.2
223,2020-03-24 14:43:00,3516.8,3575.0,-58.2,-49.2,-45.2
224,2020-03-24 14:44:00,3520.0,3577.8,-57.8,-49.2,-45.2
225,2020-03-24 14:45:00,3520.0,3577.6,-57.6,-49.400000000000006,-45.2
226,2020-03-24 14:46:00,3517.6,3577.0,-59.4,-49.400000000000006,-45.400000000000006
227,2020-03-24 14:47:00,3513.8,3570.0,-56.2,-49.400000000000006,-45.400000000000006
228,2020-03-24 14:48:00,3520.0,3578.6,-58.6,-49.400000000000006,-45.400000000000006
229,2020-03-24 14:49:00,3524.8,3582.2,-57.4,-49.400000000000006,-45.400000000000006
230,2020-03-24 14:50:00,3516.8,3575.2,-58.4,-49.400000000000006,-45.400000000000006
231,2020-03-24 14:51:00,3512.8,3569.6,-56.8,-49.400000000000006,-45.400000000000006
232,2020-03-24 14:52:00,3508.0,3565.8,-57.8,-49.400000000000006,-45.400000000000006
233,2020-03-24 14:53:00,3511.0,3567.2,-56.2,-49.400000000000006,-45.400000000000006
234,2020-03-24 14:54:00,3511.8,3568.8,-57.0,-49.400000000000006,-45.400000000000006
235,2020-03-24 14:55:00,3511.0,3568.6,-57.6,-49.400000000000006,-45.400000000000006
236,2020-03-24 14:56:00,3511.2,3567.6,-56.4,-49.400000000000006,-45.400000000000006
237,2020-03-24 14:57:00,3507.8,3564.8,-57.0,-49.6,-45.6
238,2020-03-24 14:58:00,3508.6,3564.8,-56.2,-49.6,-45.6
239,2020-03-24 14:59:00,3506.0,3563.0,-57.0,-49.6,-45.6
240,2020-03-25 09:30:00,3592.0,3646.6,-54.6,-49.6,-45.6
241,2020-03-25 09:31:00,3585.6,3642.6,-57.0,-49.6,-45.6
242,2020-03-25 09:32:00,3592.8,3651.6,-58.8,-49.6,-45.6
243,2020-03-25 09:33:00,3590.2,3646.8,-56.6,-49.6,-45.6
244,2020-03-25 09:34:00,3589.6,3643.2,-53.6,-49.6,-45.6
245,2020-03-25 09:35:00,3586.6,3645.6,-59.0,-49.6,-45.6
246,2020-03-25 09:36:00,3599.0,3657.4,-58.4,-49.6,-45.6
247,2020-03-25 09:37:00,3598.0,3658.0,-60.0,-49.6,-45.6
248,2020-03-25 09:38:00,3595.4,3655.6,-60.2,-49.6,-45.800000000000004
249,2020-03-25 09:39:00,3602.8,3662.4,-59.6,-49.6,-45.800000000000004
250,2020-03-25 09:40:00,3602.8,3662.4,-59.6,-49.6,-45.800000000000004
251,2020-03-25 09:41:00,3602.4,3661.8,-59.4,-49.800000000000004,-45.800000000000004
252,2020-03-25 09:42:00,3608.4,3665.0,-56.6,-49.800000000000004,-45.800000000000004
253,2020-03-25 09:43:00,3614.0,3668.0,-54.0,-49.800000000000004,-45.800000000000004
254,2020-03-25 09:44:00,3613.0,3670.8,-57.8,-49.800000000000004,-45.800000000000004
255,2020-03-25 09:45:00,3607.8,3663.0,-55.2,-49.800000000000004,-45.800000000000004
256,2020-03-25 09:46:00,3602.4,3657.8,-55.4,-49.800000000000004,-45.800000000000004
257,2020-03-25 09:47:00,3602.0,3658.0,-56.0,-49.800000000000004,-45.800000000000004
258,2020-03-25 09:48:00,3607.2,3664.8,-57.6,-49.800000000000004,-45.800000000000004
259,2020-03-25 09:49:00,3605.0,3660.2,-55.2,-49.800000000000004,-45.800000000000004
260,2020-03-25 09:50:00,3603.0,3659.2,-56.2,-49.800000000000004,-45.800000000000004
261,2020-03-25 09:51:00,3599.2,3656.2,-57.0,-49.800000000000004,-45.800000000000004
262,2020-03-25 09:52:00,3603.6,3660.4,-56.8,-49.800000000000004,-46.0
263,2020-03-25 09:53:00,3604.6,3660.0,-55.4,-49.800000000000004,-46.0
264,2020-03-25 09:54:00,3610.0,3665.8,-55.8,-49.800000000000004,-46.0
265,2020-03-25 09:55:00,3603.4,3660.4,-57.0,-50.0,-46.0
266,2020-03-25 09:56:00,3598.6,3656.4,-57.8,-50.0,-46.0
267,2020-03-25 09:57:00,3596.0,3654.4,-58.4,-50.0,-46.0
268,2020-03-25 09:58:00,3593.4,3650.6,-57.2,-50.0,-46.0
269,2020-03-25 09:59:00,3585.6,3642.8,-57.2,-50.0,-46.0
270,2020-03-25 10:00:00,3587.2,3645.8,-58.6,-50.0,-46.0
271,2020-03-25 10:01:00,3587.0,3645.8,-58.8,-50.0,-46.0
272,2020-03-25 10:02:00,3580.8,3638.6,-57.8,-50.0,-46.0
273,2020-03-25 10:03:00,3585.2,3641.0,-55.8,-50.0,-46.0
274,2020-03-25 10:04:00,3592.6,3646.8,-54.2,-50.0,-46.0
275,2020-03-25 10:05:00,3593.6,3650.0,-56.4,-50.0,-46.2
276,2020-03-25 10:06:00,3592.2,3649.6,-57.4,-50.0,-46.2
277,2020-03-25 10:07:00,3588.8,3646.2,-57.4,-50.0,-46.2
278,2020-03-25 10:08:00,3592.0,3650.4,-58.4,-50.0,-46.2
279,2020-03-25 10:09:00,3587.8,3644.2,-56.4,-50.2,-46.2
280,2020-03-25 10:10:00,3590.6,3648.4,-57.8,-50.2,-46.2
281,2020-03-25 10:11:00,3595.0,3653.6,-58.6,-50.2,-46.2
282,2020-03-25 10:12:00,3598.0,3657.0,-59.0,-50.2,-46.2
283,2020-03-25 10:13:00,3594.2,3651.6,-57.4,-50.2,-46.2
284,2020-03-25 10:14:00,3591.8,3650.2,-58.4,-50.2,-46.2
285,2020-03-25 10:15:00,3594.6,3653.0,-58.4,-50.2,-46.2
286,2020-03-25 10:16:00,3594.2,3654.8,-60.6,-50.2,-46.2
287,2020-03-25 10:17:00,3592.0,3650.2,-58.2,-50.2,-46.400000000000006
288,2020-03-25 10:18:00,3594.6,3651.4,-56.8,-50.2,-46.400000000000006
289,2020-03-25 10:19:00,3594.2,3649.0,-54.8,-50.2,-46.400000000000006
290,2020-03-25 10:20:00,3589.4,3644.6,-55.2,-50.2,-46.400000000000006
291,2020-03-25 10:21:00,3590.0,3647.0,-57.0,-50.2,-46.400000000000006
292,2020-03-25 10:22:00,3586.0,3641.2,-55.2,-50.2,-46.400000000000006
293,2020-03-25 10:23:00,3586.0,3640.2,-54.2,-50.2,-46.400000000000006
294,2020-03-25 10:24:00,3585.2,3641.2,-56.0,-50.2,-46.400000000000006
295,2020-03-25 10:25:00,3587.4,3642.2,-54.8,-50.2,-46.400000000000006
296,2020-03-25 10:26:00,3588.6,3642.0,-53.4,-50.2,-46.400000000000006
297,2020-03-25 10:27:00,3585.0,3639.8,-54.8,-50.2,-46.400000000000006
298,2020-03-25 10:28:00,3585.4,3640.6,-55.2,-50.400000000000006,-46.400000000000006
299,2020-03-25 10:29:00,3583.2,3638.0,-54.8,-50.400000000000006,-46.400000000000006
300,2020-03-25 10:30:00,3576.0,3631.8,-55.8,-50.400000000000006,-46.400000000000006
301,2020-03-25 10:31:00,3574.4,3628.6,-54.2,-50.400000000000006,-46.6
302,2020-03-25 10:32:00,3577.4,3631.8,-54.4,-50.400000000000006,-46.6
303,2020-03-25 10:33:00,3574.8,3629.8,-55.0,-50.400000000000006,-46.6
304,2020-03-25 10:34:00,3579.0,3634.0,-55.0,-50.400000000000006,-46.6
305,2020-03-25 10:35:00,3584.2,3637.8,-53.6,-50.400000000000006,-46.6
306,2020-03-25 10:36:00,3583.6,3638.2,-54.6,-50.400000000000006,-46.6
307,2020-03-25 10:37:00,3580.2,3636.2,-56.0,-50.400000000000006,-46.6
308,2020-03-25 10:38:00,3582.0,3637.0,-55.0,-50.400000000000006,-46.6
309,2020-03-25 10:39:00,3583.0,3637.6,-54.6,-50.400000000000006,-46.6
310,2020-03-25 10:40:00,3588.8,3643.2,-54.4,-50.400000000000006,-46.6
311,2020-03-25 10:41:00,3587.4,3642.0,-54.6,-50.400000000000006,-46.6
312,2020-03-25 10:42:00,3587.2,3640.8,-53.6,-50.400000000000006,-46.6
313,2020-03-25 10:43:00,3585.4,3641.0,-55.6,-50.400000000000006,-46.6
314,2020-03-25 10:44:00,3587.2,3642.2,-55.0,-50.400000000000006,-46.6
315,2020-03-25 10:45:00,3585.8,3642.4,-56.6,-50.400000000000006,-46.6
316,2020-03-25 10:46:00,3586.0,3642.0,-56.0,-50.400000000000006,-46.800000000000004
317,2020-03-25 10:47:00,3579.6,3635.2,-55.6,-50.6,-46.800000000000004
318,2020-03-25 10:48:00,3574.2,3632.0,-57.8,-50.6,-46.800000000000004
319,2020-03-25 10:49:00,3573.4,3629.8,-56.4,-50.6,-46.800000000000004
320,2020-03-25 10:50:00,3570.0,3626.2,-56.2,-50.6,-46.800000000000004
321,2020-03-25 10:51:00,3570.4,3626.8,-56.4,-50.6,-46.800000000000004
