,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
11970,13170,2020-12-07 14:30:00.000003,5010.2,5022.8,-12.6000000000003,-12.282108183079,-12.6997502081597,-0.31789181692129986,3,-1,0,243420.58252427346,240.0000000000599,214720.8462442735
11971,13171,2020-12-07 14:30:59.999999,5009.6,5022.8,-13.1999999999998,-12.2840499306518,-12.7000832639465,-0.9159500693479998,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
11972,13172,2020-12-07 14:32:00.000004,5011.6,5024.8,-13.1999999999998,-12.286269070735,-12.7005828476268,-0.9137309292647995,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
11973,13173,2020-12-07 14:33:00.000000,5010.2,5023.6,-13.4000000000005,-12.2873786407766,-12.7012489592005,-1.1126213592238994,3,-1,0,243420.58252427346,480.0000000001198,214960.84624427356
11974,13174,2020-12-07 14:33:59.999996,5010.0,5023.8,-13.8000000000001,-12.2912621359223,-12.7027477102413,-1.5087378640777995,3,-1,0,243420.58252427346,600.0,215080.84624427345
11975,13175,2020-12-07 14:35:00.000001,5010.4,5024.0,-13.6000000000003,-12.2932038834951,-12.7027477102413,-1.3067961165052004,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
11976,13176,2020-12-07 14:35:59.999997,5011.4,5024.6,-13.2000000000007,-12.2948682385575,-12.7030807660281,-0.9051317614431991,3,-1,0,243420.58252427346,420.0000000001797,214900.84624427362
11977,13177,2020-12-07 14:37:00.000002,5011.4,5023.6,-12.2000000000007,-12.2965325936199,-12.7009159034136,0.09653259361920163,4,-1,0,243420.58252427346,120.0000000001797,214600.84624427362
11978,13178,2020-12-07 14:37:59.999998,5013.0,5026.6,-13.6000000000003,-12.2981969486823,-12.7004163197334,-1.3018030513180001,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
11979,13179,2020-12-07 14:39:00.000003,5016.0,5028.2,-12.1999999999998,-12.3009708737864,-12.6989175686926,0.10097087378659886,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
11980,13180,2020-12-07 14:39:59.999999,5010.6,5025.2,-14.5999999999994,-12.3070735090152,-12.6994171523728,-2.2929264909841987,3,-1,0,243420.58252427346,839.9999999997897,215320.84624427324
11981,13181,2020-12-07 14:41:00.000004,5009.4,5023.6,-14.2000000000007,-12.311789181692,-12.697918401332,-1.8882108183086999,3,-1,0,243420.58252427346,720.0000000001797,215200.84624427362
11982,13182,2020-12-07 14:42:00.000000,5010.4,5024.2,-13.8000000000001,-12.3137309292649,-12.6977518734386,-1.4862690707352009,3,-1,0,243420.58252427346,600.0,215080.84624427345
11983,13183,2020-12-07 14:42:59.999996,5014.0,5027.4,-13.3999999999996,-12.3173370319001,-12.6957535387175,-1.0826629680995001,3,-1,0,243420.58252427346,479.99999999985016,214960.8462442733
11984,13184,2020-12-07 14:44:00.000001,5017.0,5029.8,-12.8000000000001,-12.3214979195561,-12.691590341382,-0.47850208044400055,3,-1,0,243420.58252427346,300.0,214780.84624427345
11985,13185,2020-12-07 14:44:59.999997,5018.8,5032.6,-13.8000000000001,-12.3251040221914,-12.6895920066609,-1.4748959778086999,3,-1,0,243420.58252427346,600.0,215080.84624427345
11986,13186,2020-12-07 14:46:00.000002,5019.0,5032.0,-13.0,-12.327600554785,-12.6867610324727,-0.6723994452149995,3,-1,0,243420.58252427346,359.99999999996993,214840.84624427342
11987,13187,2020-12-07 14:46:59.999998,5017.4,5031.0,-13.6000000000003,-12.3312066574202,-12.6869275603662,-1.2687933425801,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
11988,13188,2020-12-07 14:48:00.000003,5017.2,5030.8,-13.6000000000003,-12.3353675450762,-12.6862614487925,-1.264632454924099,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
11989,13189,2020-12-07 14:48:59.999999,5015.0,5028.0,-13.0,-12.3373092926491,-12.6854288093254,-0.6626907073508992,3,-1,0,243420.58252427346,359.99999999996993,214840.84624427342
11990,13190,2020-12-07 14:50:00.000004,5014.4,5026.8,-12.4000000000005,-12.3384188626907,-12.6830974188175,-0.061581137309799416,3,-1,0,243420.58252427346,180.0000000001198,214660.84624427356
11991,13191,2020-12-07 14:51:00.000000,5014.6,5026.8,-12.1999999999998,-12.3400832177531,-12.6792672772687,0.14008321775330046,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
11992,13192,2020-12-07 14:51:59.999996,5010.8,5024.8,-14.0,-12.3434119278779,-12.6772689425477,-1.6565880721220996,3,-1,0,243420.58252427346,659.99999999997,215140.84624427342
11993,13193,2020-12-07 14:53:00.000001,5014.0,5027.0,-13.0,-12.3456310679611,-12.6739383846792,-0.6543689320388992,3,-1,0,243420.58252427346,359.99999999996993,214840.84624427342
11994,13194,2020-12-07 14:53:59.999997,5014.8,5027.6,-12.8000000000001,-12.3478502080443,-12.6711074104911,-0.45214979195580085,3,-1,0,243420.58252427346,300.0,214780.84624427345
11995,13195,2020-12-07 14:55:00.000002,5016.2,5028.8,-12.6000000000003,-12.3492371705963,-12.6701082431305,-0.25076282940399963,3,-1,0,243420.58252427346,240.0000000000599,214720.8462442735
11996,13196,2020-12-07 14:55:59.999998,5013.4,5026.6,-13.2000000000007,-12.3528432732316,-12.6687760199832,-0.8471567267691,3,-1,0,243420.58252427346,420.0000000001797,214900.84624427362
11997,13197,2020-12-07 14:57:00.000003,5014.8,5027.2,-12.3999999999996,-12.3550624133148,-12.6671107410489,-0.04493758668480119,3,-1,0,243420.58252427346,179.99999999985016,214660.8462442733
11998,13198,2020-12-07 14:57:59.999999,5016.6,5029.2,-12.5999999999994,-12.35866851595,-12.6651124063279,-0.24133148404939853,3,-1,0,243420.58252427346,239.9999999997897,214720.84624427324
11999,13199,2020-12-07 14:59:00.000004,5015.0,5028.4,-13.3999999999996,-12.361442441054,-12.6657785179016,-1.0385575589456,3,-1,0,243420.58252427346,479.99999999985016,214960.8462442733
12000,13200,2020-12-08 09:29:59.999997,5028.8,5040.8,-12.0,-12.361442441054,-12.6649458784344,0.3614424410540007,4,-1,0,243420.58252427346,59.999999999969944,214540.84624427342
12001,13201,2020-12-08 09:31:00.000002,5029.8,5042.6,-12.8000000000001,-12.3656033287101,-12.6641132389673,-0.4343966712900009,3,-1,0,243420.58252427346,300.0,214780.84624427345
12002,13202,2020-12-08 09:31:59.999998,5030.0,5042.6,-12.6000000000003,-12.3678224687933,-12.6636136552871,-0.23217753120700024,3,-1,0,243420.58252427346,240.0000000000599,214720.8462442735
12003,13203,2020-12-08 09:33:00.000003,5026.4,5039.4,-13.0,-12.3736477115117,-12.6634471273937,-0.6263522884883006,3,-1,0,243420.58252427346,359.99999999996993,214840.84624427342
12004,13204,2020-12-08 09:33:59.999999,5021.8,5035.0,-13.1999999999998,-12.3797503467406,-12.6632805995002,-0.8202496532592001,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
12005,13205,2020-12-08 09:35:00.000004,5024.0,5037.6,-13.6000000000003,-12.3869625520111,-12.6641132389673,-1.2130374479891994,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
