,datetime,IC2012,IC2009,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
0,2020-06-23 09:30:00,5409.6,5575.0,-165.4,-176.4,-180.8,11.0,7,-4,0,0.0,-1600.0,-1600.0
1,2020-06-23 09:31:00,5420.4,5590.0,-169.6,-176.4,-180.8,6.800000000000011,6,-4,0,-80.0,1759.999999999991,1679.999999999991
2,2020-06-23 09:32:00,5420.2,5588.4,-168.2,-176.4,-180.8,8.200000000000017,6,-4,0,-160.0,639.9999999999864,479.99999999998636
3,2020-06-23 09:33:00,5419.6,5587.2,-167.6,-176.4,-180.8,8.800000000000011,6,-4,0,-240.0,159.9999999999909,-80.0000000000091
4,2020-06-23 09:34:00,5417.8,5587.4,-169.6,-176.4,-180.8,6.800000000000011,6,-4,0,-320.0,1759.999999999991,1439.999999999991
5,2020-06-23 09:35:00,5416.8,5586.4,-169.6,-176.20000000000002,-180.8,6.600000000000023,6,-4,0,-400.0,1759.999999999991,1359.999999999991
6,2020-06-23 09:36:00,5416.4,5584.2,-167.8,-176.20000000000002,-180.8,8.400000000000006,6,-4,0,-480.0,320.00000000000455,-159.99999999999545
7,2020-06-23 09:37:00,5414.8,5585.6,-170.8,-176.20000000000002,-180.8,5.400000000000006,5,-3,57.20208000000001,120.00000000000114,2040.000000000009,2102.79792000001
8,2020-06-23 09:38:00,5412.0,5582.0,-170.0,-176.20000000000002,-180.60000000000002,6.200000000000017,6,-3,0,120.00000000000114,1559.999999999991,1622.797919999992
9,2020-06-23 09:39:00,5412.6,5583.2,-170.6,-176.20000000000002,-180.60000000000002,5.600000000000023,5,-3,0,120.00000000000114,1919.9999999999818,1982.797919999983
10,2020-06-23 09:40:00,5418.0,5585.4,-167.4,-176.20000000000002,-180.60000000000002,8.800000000000011,6,-3,0,120.00000000000114,0.0,62.79792000000113
11,2020-06-23 09:41:00,5410.0,5582.6,-172.6,-176.0,-180.60000000000002,3.4000000000000057,5,-3,0,120.00000000000114,3119.999999999982,3182.7979199999827
12,2020-06-23 09:42:00,5411.8,5582.2,-170.4,-176.0,-180.60000000000002,5.599999999999994,5,-3,0,120.00000000000114,1800.0,1862.797920000001
13,2020-06-23 09:43:00,5408.0,5578.0,-170.0,-176.0,-180.60000000000002,6.0,6,-3,0,120.00000000000114,1559.999999999991,1622.797919999992
14,2020-06-23 09:44:00,5394.0,5570.0,-176.0,-176.0,-180.60000000000002,0.0,4,-2,57.0128,1760.0,3439.9999999999977,5085.785119999998
15,2020-06-23 09:45:00,5388.2,5565.0,-176.8,-176.0,-180.60000000000002,-0.8000000000000114,3,-1,56.95663999999999,3560.000000000001,1880.0000000000011,5268.828480000002
16,2020-06-23 09:46:00,5391.0,5569.0,-178.0,-176.0,-180.60000000000002,-2.0,3,-1,0,3480.000000000001,2119.999999999999,5428.82848
17,2020-06-23 09:47:00,5390.6,5568.2,-177.6,-176.0,-180.60000000000002,-1.5999999999999943,3,-1,0,3400.000000000001,2039.9999999999977,5268.828479999998
18,2020-06-23 09:48:00,5394.6,5570.8,-176.2,-176.0,-180.60000000000002,-0.19999999999998863,3,-1,0,3320.000000000001,1759.9999999999966,4908.828479999997
19,2020-06-23 09:49:00,5391.0,5566.8,-175.8,-176.0,-180.60000000000002,0.19999999999998863,4,-1,0,3320.000000000001,1680.0000000000011,4828.828480000002
20,2020-06-23 09:50:00,5390.4,5565.6,-175.2,-175.8,-180.60000000000002,0.6000000000000227,4,-1,0,3320.000000000001,1559.9999999999966,4708.828479999997
21,2020-06-23 09:51:00,5391.8,5566.4,-174.6,-175.8,-180.60000000000002,1.200000000000017,4,-1,0,3320.000000000001,1439.9999999999977,4588.828479999998
22,2020-06-23 09:52:00,5387.8,5560.8,-173.0,-175.8,-180.60000000000002,2.8000000000000114,4,-1,0,3320.000000000001,1119.9999999999989,4268.82848
23,2020-06-23 09:53:00,5388.2,5564.8,-176.6,-175.8,-180.60000000000002,-0.799999999999983,3,-1,0,3320.000000000001,1839.9999999999977,4988.828479999998
24,2020-06-23 09:54:00,5385.0,5563.0,-178.0,-175.8,-180.60000000000002,-2.1999999999999886,3,-1,0,3320.000000000001,2119.999999999999,5268.82848
25,2020-06-23 09:55:00,5383.2,5558.6,-175.4,-175.8,-180.60000000000002,0.4000000000000057,4,-1,0,3320.000000000001,1600.0,4748.828480000001
26,2020-06-23 09:56:00,5385.0,5559.4,-174.4,-175.8,-180.60000000000002,1.4000000000000057,4,-1,0,3320.000000000001,1400.0,4548.828480000001
27,2020-06-23 09:57:00,5378.2,5552.8,-174.6,-175.8,-180.60000000000002,1.200000000000017,4,-1,0,3320.000000000001,1439.9999999999977,4588.828479999998
28,2020-06-23 09:58:00,5383.6,5555.4,-171.8,-175.8,-180.60000000000002,4.0,5,-2,56.882799999999996,3240.000000000001,879.9999999999955,3891.945679999996
29,2020-06-23 09:59:00,5383.0,5554.0,-171.0,-175.60000000000002,-180.60000000000002,4.600000000000023,5,-2,0,3160.000000000001,559.9999999999909,3491.9456799999916
30,2020-06-23 10:00:00,5390.6,5559.8,-169.2,-175.60000000000002,-180.60000000000002,6.400000000000034,6,-3,56.94208000000001,3080.000000000001,-160.00000000001364,2635.0035999999873
31,2020-06-23 10:01:00,5396.0,5566.6,-170.6,-175.60000000000002,-180.60000000000002,5.000000000000028,5,-3,0,3080.000000000001,679.9999999999841,3475.003599999985
32,2020-06-23 10:02:00,5392.0,5563.0,-171.0,-175.60000000000002,-180.60000000000002,4.600000000000023,5,-3,0,3080.000000000001,919.9999999999932,3715.003599999994
33,2020-06-23 10:03:00,5396.4,5566.6,-170.2,-175.60000000000002,-180.60000000000002,5.400000000000034,5,-3,0,3080.000000000001,439.99999999998636,3235.0035999999873
34,2020-06-23 10:04:00,5399.4,5569.6,-170.2,-175.60000000000002,-180.4,5.400000000000034,5,-3,0,3080.000000000001,439.99999999998636,3235.0035999999873
35,2020-06-23 10:05:00,5396.8,5566.4,-169.6,-175.60000000000002,-180.4,6.000000000000028,6,-3,0,3080.000000000001,79.99999999998408,2875.003599999985
36,2020-06-23 10:06:00,5392.4,5561.8,-169.4,-175.4,-180.4,6.0,6,-3,0,3080.000000000001,-39.999999999997726,2755.003600000003
37,2020-06-23 10:07:00,5393.0,5561.4,-168.4,-175.4,-180.4,7.0,6,-3,0,3080.000000000001,-639.9999999999977,2155.003600000003
38,2020-06-23 10:08:00,5399.0,5567.6,-168.6,-175.4,-180.4,6.800000000000011,6,-3,0,3080.000000000001,-520.0000000000159,2275.003599999985
39,2020-06-23 10:09:00,5400.0,5568.4,-168.4,-175.4,-180.4,7.0,6,-3,0,3080.000000000001,-639.9999999999977,2155.003600000003
40,2020-06-23 10:10:00,5397.6,5566.4,-168.8,-175.4,-180.4,6.599999999999994,6,-3,0,3080.000000000001,-400.0,2395.003600000001
41,2020-06-23 10:11:00,5397.6,5566.4,-168.8,-175.4,-180.4,6.599999999999994,6,-3,0,3080.000000000001,-400.0,2395.003600000001
42,2020-06-23 10:12:00,5396.2,5566.6,-170.4,-175.4,-180.4,5.0,5,-3,0,3080.000000000001,560.0000000000023,3355.003600000003
43,2020-06-23 10:13:00,5397.2,5568.4,-171.2,-175.20000000000002,-180.4,4.000000000000028,5,-3,0,3080.000000000001,1039.999999999975,3835.0035999999764
44,2020-06-23 10:14:00,5396.6,5568.8,-172.2,-175.20000000000002,-180.4,3.0000000000000284,5,-3,0,3080.000000000001,1639.999999999975,4435.003599999976
45,2020-06-23 10:15:00,5398.2,5567.0,-168.8,-175.20000000000002,-180.4,6.400000000000006,6,-3,0,3080.000000000001,-400.0,2395.003600000001
46,2020-06-23 10:16:00,5402.8,5574.6,-171.8,-175.20000000000002,-180.4,3.4000000000000057,5,-3,0,3080.000000000001,1400.0000000000114,4195.003600000013
47,2020-06-23 10:17:00,5400.2,5570.0,-169.8,-175.20000000000002,-180.4,5.400000000000006,5,-3,0,3080.000000000001,200.0,2995.003600000001
48,2020-06-23 10:18:00,5403.2,5571.2,-168.0,-175.20000000000002,-180.4,7.200000000000017,6,-3,0,3080.000000000001,-880.0000000000068,1915.003599999994
49,2020-06-23 10:19:00,5406.0,5576.0,-170.0,-175.20000000000002,-180.4,5.200000000000017,5,-3,0,3080.000000000001,319.9999999999932,3115.003599999994
50,2020-06-23 10:20:00,5403.8,5575.2,-171.4,-175.20000000000002,-180.4,3.8000000000000114,5,-3,0,3080.000000000001,1160.0000000000023,3955.0036000000036
51,2020-06-23 10:21:00,5410.6,5579.8,-169.2,-175.20000000000002,-180.4,6.000000000000028,6,-3,0,3080.000000000001,-160.00000000001364,2635.0035999999873
52,2020-06-23 10:22:00,5417.0,5586.4,-169.4,-175.0,-180.4,5.599999999999994,5,-3,0,3080.000000000001,-39.999999999997726,2755.003600000003
53,2020-06-23 10:23:00,5415.8,5585.8,-170.0,-175.0,-180.4,5.0,5,-3,0,3080.000000000001,319.9999999999932,3115.003599999994
54,2020-06-23 10:24:00,5416.6,5586.8,-170.2,-175.0,-180.20000000000002,4.800000000000011,5,-3,0,3080.000000000001,439.99999999998636,3235.0035999999873
55,2020-06-23 10:25:00,5417.8,5585.4,-167.6,-175.0,-180.20000000000002,7.400000000000006,6,-3,0,3080.000000000001,-1120.000000000016,1675.003599999985
56,2020-06-23 10:26:00,5420.0,5587.6,-167.6,-175.0,-180.20000000000002,7.400000000000006,6,-3,0,3080.000000000001,-1120.000000000016,1675.003599999985
57,2020-06-23 10:27:00,5429.0,5595.0,-166.0,-175.0,-180.20000000000002,9.0,6,-3,0,3080.000000000001,-2080.000000000007,715.0035999999941
58,2020-06-23 10:28:00,5428.8,5594.2,-165.4,-175.0,-180.20000000000002,9.599999999999994,7,-4,57.319599999999994,3000.000000000001,-2440.000000000009,217.68399999999184
59,2020-06-23 10:29:00,5432.6,5595.4,-162.8,-174.8,-180.20000000000002,12.0,7,-4,0,2920.000000000001,-4520.000000000005,-1942.3160000000037
60,2020-06-23 10:30:00,5435.0,5599.0,-164.0,-174.8,-180.20000000000002,10.800000000000011,7,-4,0,2840.000000000001,-3560.0000000000136,-1062.3160000000128
61,2020-06-23 10:31:00,5442.0,5605.0,-163.0,-174.8,-180.20000000000002,11.800000000000011,7,-4,0,2760.000000000001,-4360.000000000014,-1942.3160000000128
62,2020-06-23 10:32:00,5435.4,5598.8,-163.4,-174.8,-180.20000000000002,11.400000000000006,7,-4,0,2680.000000000001,-4040.000000000009,-1702.3160000000082
63,2020-06-23 10:33:00,5432.6,5596.6,-164.0,-174.8,-180.20000000000002,10.800000000000011,7,-4,0,2600.000000000001,-3560.0000000000136,-1302.3160000000128
64,2020-06-23 10:34:00,5431.0,5595.0,-164.0,-174.60000000000002,-180.20000000000002,10.600000000000023,7,-4,0,2520.000000000001,-3560.0000000000136,-1382.3160000000128
65,2020-06-23 10:35:00,5431.2,5596.4,-165.2,-174.60000000000002,-180.20000000000002,9.400000000000034,7,-4,0,2440.000000000001,-2600.0000000000227,-502.3160000000218
66,2020-06-23 10:36:00,5427.2,5594.0,-166.8,-174.60000000000002,-180.20000000000002,7.800000000000011,6,-4,0,2440.000000000001,-1320.0000000000045,777.6839999999963
67,2020-06-23 10:37:00,5428.8,5596.4,-167.6,-174.60000000000002,-180.20000000000002,7.000000000000028,6,-4,0,2440.000000000001,-680.0000000000182,1417.6839999999827
68,2020-06-23 10:38:00,5425.2,5595.0,-169.8,-174.60000000000002,-180.0,4.800000000000011,5,-3,57.30504,3240.000000000002,200.0,3040.378960000002
69,2020-06-23 10:39:00,5428.2,5597.4,-169.2,-174.60000000000002,-180.0,5.400000000000034,5,-3,0,3160.000000000002,-160.00000000001364,2600.378959999988
70,2020-06-23 10:40:00,5427.4,5597.2,-169.8,-174.60000000000002,-180.0,4.800000000000011,5,-3,0,3080.000000000002,200.0,2880.378960000002
71,2020-06-23 10:41:00,5427.6,5596.8,-169.2,-174.4,-180.0,5.200000000000017,5,-3,0,3000.000000000002,-160.00000000001364,2440.378959999988
72,2020-06-23 10:42:00,5424.0,5592.2,-168.2,-174.4,-180.0,6.200000000000017,6,-3,0,3000.000000000002,-760.0000000000136,1840.3789599999882
73,2020-06-23 10:43:00,5416.4,5587.4,-171.0,-174.4,-180.0,3.4000000000000057,5,-3,0,3000.000000000002,919.9999999999932,3520.378959999995
74,2020-06-23 10:44:00,5415.6,5586.8,-171.2,-174.4,-180.0,3.200000000000017,5,-3,0,3000.000000000002,1039.999999999975,3640.378959999977
75,2020-06-23 10:45:00,5416.4,5584.8,-168.4,-174.4,-180.0,6.0,6,-3,0,3000.000000000002,-639.9999999999977,1960.378960000004
76,2020-06-23 10:46:00,5419.6,5589.6,-170.0,-174.4,-180.0,4.400000000000006,5,-3,0,3000.000000000002,319.9999999999932,2920.378959999995
77,2020-06-23 10:47:00,5424.0,5591.6,-167.6,-174.4,-180.0,6.800000000000011,6,-3,0,3000.000000000002,-1120.000000000016,1480.378959999986
78,2020-06-23 10:48:00,5419.0,5590.4,-171.4,-174.4,-180.0,3.0,5,-3,0,3000.000000000002,1160.0000000000023,3760.3789600000036
79,2020-06-23 10:49:00,5421.6,5590.6,-169.0,-174.20000000000002,-180.0,5.200000000000017,5,-3,0,3000.000000000002,-280.0000000000068,2320.378959999995
80,2020-06-23 10:50:00,5418.2,5589.0,-170.8,-174.20000000000002,-180.0,3.4000000000000057,5,-3,0,3000.000000000002,800.0000000000114,3400.378960000013
81,2020-06-23 10:51:00,5416.6,5586.0,-169.4,-174.20000000000002,-180.0,4.800000000000011,5,-3,0,3000.000000000002,-39.999999999997726,2560.378960000004
82,2020-06-23 10:52:00,5421.2,5591.6,-170.4,-174.20000000000002,-180.0,3.8000000000000114,5,-3,0,3000.000000000002,560.0000000000023,3160.378960000004
83,2020-06-23 10:53:00,5419.8,5588.8,-169.0,-174.20000000000002,-180.0,5.200000000000017,5,-3,0,3000.000000000002,-280.0000000000068,2320.378959999995
84,2020-06-23 10:54:00,5422.6,5590.6,-168.0,-174.20000000000002,-179.8,6.200000000000017,6,-3,0,3000.000000000002,-880.0000000000068,1720.378959999995
85,2020-06-23 10:55:00,5423.8,5591.4,-167.6,-174.20000000000002,-179.8,6.600000000000023,6,-3,0,3000.000000000002,-1120.000000000016,1480.378959999986
86,2020-06-23 10:56:00,5422.6,5591.0,-168.4,-174.0,-179.8,5.599999999999994,5,-3,0,3000.000000000002,-639.9999999999977,1960.378960000004
87,2020-06-23 10:57:00,5428.6,5595.2,-166.6,-174.0,-179.8,7.400000000000006,6,-3,0,3000.000000000002,-1720.000000000016,880.3789599999859
88,2020-06-23 10:58:00,5428.8,5595.6,-166.8,-174.0,-179.8,7.199999999999989,6,-3,0,3000.000000000002,-1600.0,1000.3789600000018
89,2020-06-23 10:59:00,5428.0,5595.0,-167.0,-174.0,-179.8,7.0,6,-3,0,3000.000000000002,-1480.0000000000068,1120.378959999995
90,2020-06-23 11:00:00,5428.2,5594.2,-166.0,-174.0,-179.8,8.0,6,-3,0,3000.000000000002,-2080.000000000007,520.378959999995
91,2020-06-23 11:01:00,5431.0,5596.0,-165.0,-174.0,-179.8,9.0,6,-3,0,3000.000000000002,-2680.000000000007,-79.621040000005
92,2020-06-23 11:02:00,5430.8,5596.2,-165.4,-173.8,-179.8,8.400000000000006,6,-3,0,3000.000000000002,-2439.9999999999977,160.3789600000041
93,2020-06-23 11:03:00,5431.4,5595.8,-164.4,-173.8,-179.8,9.400000000000006,7,-4,57.34144,2920.000000000002,-3040.000000000009,-576.9624800000072
94,2020-06-23 11:04:00,5428.4,5595.4,-167.0,-173.8,-179.8,6.800000000000011,6,-4,0,2920.000000000002,-960.0000000000136,1503.0375199999883
95,2020-06-23 11:05:00,5428.2,5592.0,-163.8,-173.8,-179.8,10.0,7,-4,0,2920.000000000002,-3520.0000000000045,-1056.9624800000026
96,2020-06-23 11:06:00,5427.0,5592.6,-165.6,-173.8,-179.8,8.200000000000017,6,-4,0,2920.000000000002,-2080.000000000018,383.03751999998366
97,2020-06-23 11:07:00,5428.0,5595.2,-167.2,-173.8,-179.8,6.600000000000023,6,-4,0,2920.000000000002,-800.0000000000227,1663.0375199999792
98,2020-06-23 11:08:00,5428.2,5591.8,-163.6,-173.60000000000002,-179.60000000000002,10.000000000000028,7,-4,0,2920.000000000002,-3680.000000000018,-1216.9624800000163
99,2020-06-23 11:09:00,5427.6,5593.0,-165.4,-173.60000000000002,-179.60000000000002,8.200000000000017,6,-4,0,2920.000000000002,-2240.000000000009,223.03751999999275
100,2020-06-23 11:10:00,5425.0,5591.4,-166.4,-173.60000000000002,-179.60000000000002,7.200000000000017,6,-4,0,2920.000000000002,-1440.000000000009,1023.0375199999928
101,2020-06-23 11:11:00,5426.4,5592.0,-165.6,-173.60000000000002,-179.60000000000002,8.000000000000028,6,-4,0,2920.000000000002,-2080.000000000018,383.03751999998366
102,2020-06-23 11:12:00,5429.2,5593.8,-164.6,-173.60000000000002,-179.60000000000002,9.000000000000028,7,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
103,2020-06-23 11:13:00,5432.0,5597.8,-165.8,-173.4,-179.60000000000002,7.599999999999994,6,-4,0,2920.000000000002,-1920.0000000000045,543.0375199999974
104,2020-06-23 11:14:00,5432.4,5595.0,-162.6,-173.4,-179.60000000000002,10.800000000000011,7,-4,0,2920.000000000002,-4480.000000000018,-2016.9624800000163
105,2020-06-23 11:15:00,5430.8,5594.8,-164.0,-173.4,-179.60000000000002,9.400000000000006,7,-4,0,2920.000000000002,-3360.0000000000136,-896.9624800000117
106,2020-06-23 11:16:00,5428.4,5593.0,-164.6,-173.4,-179.60000000000002,8.800000000000011,6,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
107,2020-06-23 11:17:00,5426.4,5590.0,-163.6,-173.4,-179.60000000000002,9.800000000000011,7,-4,0,2920.000000000002,-3680.000000000018,-1216.9624800000163
108,2020-06-23 11:18:00,5427.0,5590.2,-163.2,-173.20000000000002,-179.60000000000002,10.000000000000028,7,-4,0,2920.000000000002,-4000.0000000000227,-1536.9624800000208
109,2020-06-23 11:19:00,5428.8,5592.4,-163.6,-173.20000000000002,-179.60000000000002,9.600000000000023,7,-4,0,2920.000000000002,-3680.000000000018,-1216.9624800000163
110,2020-06-23 11:20:00,5431.8,5593.8,-162.0,-173.20000000000002,-179.60000000000002,11.200000000000017,7,-4,0,2920.000000000002,-4960.000000000014,-2496.962480000012
111,2020-06-23 11:21:00,5429.0,5591.6,-162.6,-173.20000000000002,-179.60000000000002,10.600000000000023,7,-4,0,2920.000000000002,-4480.000000000018,-2016.9624800000163
112,2020-06-23 11:22:00,5426.4,5589.2,-162.8,-173.20000000000002,-179.4,10.400000000000006,7,-4,0,2920.000000000002,-4320.000000000005,-1856.9624800000026
113,2020-06-23 11:23:00,5427.4,5590.0,-162.6,-173.0,-179.4,10.400000000000006,7,-4,0,2920.000000000002,-4480.000000000018,-2016.9624800000163
114,2020-06-23 11:24:00,5427.4,5592.0,-164.6,-173.0,-179.4,8.400000000000006,6,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
115,2020-06-23 11:25:00,5425.0,5589.6,-164.6,-173.0,-179.4,8.400000000000006,6,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
116,2020-06-23 11:26:00,5427.6,5593.2,-165.6,-173.0,-179.4,7.400000000000006,6,-4,0,2920.000000000002,-2080.000000000018,383.03751999998366
117,2020-06-23 11:27:00,5430.6,5595.8,-165.2,-173.0,-179.4,7.800000000000011,6,-4,0,2920.000000000002,-2400.0000000000227,63.03751999997911
118,2020-06-23 11:28:00,5429.4,5593.0,-163.6,-173.0,-179.4,9.400000000000006,7,-4,0,2920.000000000002,-3680.000000000018,-1216.9624800000163
119,2020-06-23 11:29:00,5430.0,5594.2,-164.2,-172.8,-179.4,8.600000000000023,6,-4,0,2920.000000000002,-3200.0000000000227,-736.9624800000208
120,2020-06-23 13:00:00,5431.4,5596.0,-164.6,-172.8,-179.4,8.200000000000017,6,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
121,2020-06-23 13:01:00,5432.4,5598.4,-166.0,-172.8,-179.4,6.800000000000011,6,-4,0,2920.000000000002,-1760.0000000000136,703.0375199999883
122,2020-06-23 13:02:00,5434.6,5599.2,-164.6,-172.8,-179.4,8.200000000000017,6,-4,0,2920.000000000002,-2880.000000000018,-416.96248000001634
123,2020-06-23 13:03:00,5432.8,5597.6,-164.8,-172.8,-179.4,8.0,6,-4,0,2920.000000000002,-2720.0000000000045,-256.9624800000027
124,2020-06-23 13:04:00,5435.6,5599.2,-163.6,-172.60000000000002,-179.4,9.000000000000028,7,-4,0,2920.000000000002,-3680.000000000018,-1216.9624800000163
125,2020-06-23 13:05:00,5440.0,5605.4,-165.4,-172.60000000000002,-179.4,7.200000000000017,6,-4,0,2920.000000000002,-2240.000000000009,223.03751999999275
126,2020-06-23 13:06:00,5439.8,5607.0,-167.2,-172.60000000000002,-179.20000000000002,5.400000000000034,5,-3,57.44336,3399.999999999998,-1360.0000000000136,1525.5941599999846
127,2020-06-23 13:07:00,5444.6,5611.0,-166.4,-172.60000000000002,-179.20000000000002,6.200000000000017,6,-3,0,3399.999999999998,-1839.9999999999977,1045.5941600000006
128,2020-06-23 13:08:00,5441.2,5607.8,-166.6,-172.60000000000002,-179.20000000000002,6.000000000000028,6,-3,0,3399.999999999998,-1720.000000000016,1165.5941599999824
129,2020-06-23 13:09:00,5442.4,5608.8,-166.4,-172.60000000000002,-179.20000000000002,6.200000000000017,6,-3,0,3399.999999999998,-1839.9999999999977,1045.5941600000006
130,2020-06-23 13:10:00,5447.2,5613.2,-166.0,-172.4,-179.20000000000002,6.400000000000006,6,-3,0,3399.999999999998,-2080.000000000007,805.5941599999913
131,2020-06-23 13:11:00,5445.6,5610.0,-164.4,-172.4,-179.20000000000002,8.0,6,-3,0,3399.999999999998,-3039.9999999999977,-154.40583999999956
132,2020-06-23 13:12:00,5442.8,5610.4,-167.6,-172.4,-179.20000000000002,4.800000000000011,5,-3,0,3399.999999999998,-1120.000000000016,1765.5941599999824
133,2020-06-23 13:13:00,5440.4,5606.2,-165.8,-172.4,-179.20000000000002,6.599999999999994,6,-3,0,3399.999999999998,-2200.0,685.5941599999982
134,2020-06-23 13:14:00,5442.0,5608.8,-166.8,-172.4,-179.20000000000002,5.599999999999994,5,-3,0,3399.999999999998,-1600.0,1285.5941599999983
135,2020-06-23 13:15:00,5439.8,5603.2,-163.4,-172.4,-179.20000000000002,9.0,6,-3,0,3399.999999999998,-3639.9999999999977,-754.4058399999996
136,2020-06-23 13:16:00,5437.0,5601.6,-164.6,-172.20000000000002,-179.20000000000002,7.600000000000023,6,-3,0,3399.999999999998,-2920.000000000016,-34.40584000001775
137,2020-06-23 13:17:00,5431.0,5599.2,-168.2,-172.20000000000002,-179.20000000000002,4.000000000000028,5,-3,0,3399.999999999998,-760.0000000000136,2125.5941599999846
138,2020-06-23 13:18:00,5431.2,5595.4,-164.2,-172.20000000000002,-179.0,8.000000000000028,6,-3,0,3399.999999999998,-3160.0000000000136,-274.4058400000155
139,2020-06-23 13:19:00,5432.6,5596.2,-163.6,-172.20000000000002,-179.0,8.600000000000023,6,-3,0,3399.999999999998,-3520.000000000016,-634.4058400000177
140,2020-06-23 13:20:00,5428.0,5593.4,-165.4,-172.20000000000002,-179.0,6.800000000000011,6,-3,0,3399.999999999998,-2439.9999999999977,445.59416000000044
141,2020-06-23 13:21:00,5430.0,5595.0,-165.0,-172.0,-179.0,7.0,6,-3,0,3399.999999999998,-2680.000000000007,205.59415999999135
142,2020-06-23 13:22:00,5429.4,5592.8,-163.4,-172.0,-179.0,8.599999999999994,6,-3,0,3399.999999999998,-3639.9999999999977,-754.4058399999996
143,2020-06-23 13:23:00,5427.4,5591.4,-164.0,-172.0,-179.0,8.0,6,-3,0,3399.999999999998,-3280.000000000007,-394.40584000000865
144,2020-06-23 13:24:00,5420.6,5587.2,-166.6,-172.0,-179.0,5.400000000000006,5,-3,0,3399.999999999998,-1720.000000000016,1165.5941599999824
145,2020-06-23 13:25:00,5422.4,5587.8,-165.4,-172.0,-179.0,6.599999999999994,6,-3,0,3399.999999999998,-2439.9999999999977,445.59416000000044
146,2020-06-23 13:26:00,5426.4,5593.0,-166.6,-172.0,-179.0,5.400000000000006,5,-3,0,3399.999999999998,-1720.000000000016,1165.5941599999824
147,2020-06-23 13:27:00,5427.8,5592.8,-165.0,-171.8,-179.0,6.800000000000011,6,-3,0,3399.999999999998,-2680.000000000007,205.59415999999135
148,2020-06-23 13:28:00,5427.6,5593.2,-165.6,-171.8,-179.0,6.200000000000017,6,-3,0,3399.999999999998,-2320.000000000016,565.5941599999823
149,2020-06-23 13:29:00,5430.0,5593.2,-163.2,-171.8,-178.8,8.600000000000023,6,-3,0,3399.999999999998,-3760.0000000000136,-874.4058400000155
150,2020-06-23 13:30:00,5426.4,5594.2,-167.8,-171.8,-178.8,4.0,5,-3,0,3399.999999999998,-1000.0,1885.5941599999983
151,2020-06-23 13:31:00,5432.6,5599.2,-166.6,-171.8,-178.8,5.200000000000017,5,-3,0,3399.999999999998,-1720.000000000016,1165.5941599999824
152,2020-06-23 13:32:00,5431.0,5598.2,-167.2,-171.60000000000002,-178.8,4.400000000000034,5,-3,0,3399.999999999998,-1360.0000000000136,1525.5941599999846
153,2020-06-23 13:33:00,5438.4,5602.4,-164.0,-171.60000000000002,-178.8,7.600000000000023,6,-3,0,3399.999999999998,-3280.000000000007,-394.40584000000865
154,2020-06-23 13:34:00,5437.6,5603.4,-165.8,-171.60000000000002,-178.8,5.800000000000011,5,-3,0,3399.999999999998,-2200.0,685.5941599999982
155,2020-06-23 13:35:00,5435.0,5602.6,-167.6,-171.60000000000002,-178.8,4.000000000000028,5,-3,0,3399.999999999998,-1120.000000000016,1765.5941599999824
156,2020-06-23 13:36:00,5432.4,5600.6,-168.2,-171.60000000000002,-178.8,3.400000000000034,5,-3,0,3399.999999999998,-760.0000000000136,2125.5941599999846
157,2020-06-23 13:37:00,5437.2,5603.6,-166.4,-171.4,-178.8,5.0,5,-3,0,3399.999999999998,-1839.9999999999977,1045.5941600000006
158,2020-06-23 13:38:00,5436.0,5605.6,-169.6,-171.4,-178.8,1.8000000000000114,4,-2,57.41632,3399.999999999999,-1.1368683772161603e-11,2828.1778399999876
159,2020-06-23 13:39:00,5435.8,5602.4,-166.6,-171.4,-178.8,4.800000000000011,5,-2,0,3399.999999999999,-1200.0000000000114,1628.1778399999876
160,2020-06-23 13:40:00,5439.8,5608.4,-168.6,-171.4,-178.8,2.8000000000000114,4,-2,0,3399.999999999999,-400.00000000001137,2428.1778399999876
161,2020-06-23 13:41:00,5438.6,5605.8,-167.2,-171.4,-178.8,4.200000000000017,5,-2,0,3399.999999999999,-960.0000000000136,1868.1778399999853
162,2020-06-23 13:42:00,5436.0,5603.6,-167.6,-171.4,-178.8,3.8000000000000114,5,-2,0,3399.999999999999,-800.0000000000114,2028.1778399999876
163,2020-06-23 13:43:00,5434.0,5601.6,-167.6,-171.20000000000002,-178.8,3.6000000000000227,5,-2,0,3399.999999999999,-800.0000000000114,2028.1778399999876
164,2020-06-23 13:44:00,5431.4,5596.8,-165.4,-171.20000000000002,-178.60000000000002,5.800000000000011,5,-2,0,3399.999999999999,-1680.0000000000068,1148.177839999992
165,2020-06-23 13:45:00,5431.6,5598.8,-167.2,-171.20000000000002,-178.60000000000002,4.000000000000028,5,-2,0,3399.999999999999,-960.0000000000136,1868.1778399999853
166,2020-06-23 13:46:00,5434.0,5600.4,-166.4,-171.20000000000002,-178.60000000000002,4.800000000000011,5,-2,0,3399.999999999999,-1280.0000000000068,1548.177839999992
