,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
12460,13660,2020-12-09 14:39:59.999999,4949.8,4961.4,-11.5999999999994,-11.8571428571428,-12.1603663613653,0.25714285714340157,4,1,0,623161.1650485417,180.00000000012034,509001.58436854166
12461,13661,2020-12-09 14:41:00.000004,4950.0,4962.0,-12.0,-11.8546463245492,-12.1613655287259,-0.14535367545079936,4,1,0,623161.1650485417,59.9999999999401,508881.58436854143
12462,13662,2020-12-09 14:42:00.000000,4950.4,4961.4,-11.0,-11.851040221914,-12.1601998334719,0.8510402219139994,4,1,0,623161.1650485417,359.9999999999401,509181.58436854143
12463,13663,2020-12-09 14:42:59.999996,4952.6,4964.6,-12.0,-11.8493758668516,-12.1611990008324,-0.1506241331483995,4,1,0,623161.1650485417,59.9999999999401,508881.58436854143
12464,13664,2020-12-09 14:44:00.000001,4953.6,4965.8,-12.1999999999998,-11.8477115117892,-12.1631973355535,-0.35228848821060055,3,1,0,623161.1650485417,0.0,508821.58436854155
12465,13665,2020-12-09 14:44:59.999997,4952.4,4965.2,-12.8000000000001,-11.846879334258,-12.1645295587009,-0.9531206657420999,3,1,0,623161.1650485417,-180.00000000008995,508641.58436854143
12466,13666,2020-12-09 14:46:00.000002,4957.0,4969.2,-12.1999999999998,-11.8446601941747,-12.165362198168,-0.35533980582509983,3,1,0,623161.1650485417,0.0,508821.58436854155
12467,13667,2020-12-09 14:46:59.999998,4953.8,4966.8,-13.0,-11.8441054091539,-12.1670274771022,-1.1558945908460991,3,1,0,623161.1650485417,-240.0000000000599,508581.58436854143
12468,13668,2020-12-09 14:48:00.000003,4943.2,4954.4,-11.1999999999998,-11.8407766990291,-12.1675270607825,0.6407766990292991,4,1,0,623161.1650485417,300.0,509121.58436854155
12469,13669,2020-12-09 14:48:59.999999,4938.0,4950.4,-12.3999999999996,-11.8385575589459,-12.1681931723562,-0.5614424410537016,3,1,0,623161.1650485417,-59.9999999999401,508761.58436854166
12470,13670,2020-12-09 14:50:00.000004,4931.4,4945.2,-13.8000000000001,-11.8385575589459,-12.1700249791838,-1.961442441054201,2,2,77.03747999999999,623161.1650485417,-480.0000000000899,508264.54688854143
12471,13671,2020-12-09 14:51:00.000000,4936.0,4946.6,-10.6000000000003,-11.8341192787794,-12.169691923397,1.2341192787791009,4,1,77.08427999999999,624121.1650485416,479.99999999985016,510107.4626085413
12472,13672,2020-12-09 14:51:59.999996,4936.6,4947.0,-10.3999999999996,-11.8302357836338,-12.1686927560364,1.430235783634199,4,1,0,624121.1650485416,540.0000000000599,510167.46260854154
12473,13673,2020-12-09 14:53:00.000001,4940.6,4951.4,-10.7999999999992,-11.8252427184466,-12.1681931723562,1.0252427184473998,4,1,0,624121.1650485416,420.00000000018025,510047.46260854165
12474,13674,2020-12-09 14:53:59.999997,4938.6,4950.0,-11.3999999999996,-11.8213592233009,-12.1683597002496,0.42135922330129993,4,1,0,624121.1650485416,240.0000000000599,509867.46260854154
12475,13675,2020-12-09 14:55:00.000002,4940.4,4952.0,-11.6000000000003,-11.8174757281553,-12.1683597002496,0.21747572815499971,4,1,0,624121.1650485416,179.99999999985016,509807.4626085413
12476,13676,2020-12-09 14:55:59.999998,4939.2,4950.6,-11.4000000000005,-11.8138696255201,-12.1690258118233,0.4138696255196006,4,1,0,624121.1650485416,239.99999999979025,509867.4626085412
12477,13677,2020-12-09 14:57:00.000003,4942.4,4954.2,-11.8000000000001,-11.8094313453537,-12.1698584512904,0.00943134535359924,4,1,0,624121.1650485416,119.99999999991005,509747.4626085413
12478,13678,2020-12-09 14:57:59.999999,4942.6,4954.2,-11.5999999999994,-11.805547850208,-12.1711906744378,0.20554785020860145,4,1,0,624121.1650485416,180.00000000012034,509807.46260854154
12479,13679,2020-12-09 14:59:00.000004,4947.0,4954.0,-7.0,-11.7952843273231,-12.1675270607825,4.795284327323101,6,-1,154.4556,625681.1650485415,0.0,511033.0070085413
12480,13680,2020-12-10 09:29:59.999997,4938.4,4948.6,-10.2000000000007,-11.7916782246879,-12.1660283097417,1.5916782246872003,4,0,77.1186,626641.1650485417,-0.0,511915.88840854156
12481,13681,2020-12-10 09:31:00.000002,4935.6,4947.2,-11.5999999999994,-11.7905686546463,-12.1675270607825,0.19056865464690098,4,0,0,626641.1650485417,-0.0,511915.88840854156
12482,13682,2020-12-10 09:31:59.999998,4940.8,4951.8,-11.0,-11.7880721220527,-12.1675270607825,0.7880721220527,4,0,0,626641.1650485417,-0.0,511915.88840854156
12483,13683,2020-12-10 09:33:00.000003,4933.4,4945.0,-11.6000000000003,-11.7869625520111,-12.1698584512904,0.18696255201080092,4,0,0,626641.1650485417,-0.0,511915.88840854156
12484,13684,2020-12-10 09:33:59.999999,4932.2,4944.6,-12.4000000000005,-11.7877947295423,-12.172855953372,-0.6122052704581993,3,1,77.03904,626641.1650485417,0.0,511838.8493685415
12485,13685,2020-12-10 09:35:00.000004,4937.8,4950.4,-12.5999999999994,-11.7877947295423,-12.1763530391338,-0.812205270457099,3,1,0,626641.1650485417,-59.99999999966992,511778.84936854185
12486,13686,2020-12-10 09:36:00.000000,4935.6,4947.6,-12.0,-11.7883495145631,-12.1795170691089,-0.21165048543690013,3,1,0,626641.1650485417,120.00000000014985,511958.8493685416
12487,13687,2020-12-10 09:36:59.999996,4931.4,4943.4,-12.0,-11.7883495145631,-12.1813488759365,-0.21165048543690013,3,1,0,626641.1650485417,120.00000000014985,511958.8493685416
