,datetime,IF2012,IF2009,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
1010,2020/7/1 10:20,4052.4,4094.0,-41.6,-37.0,-33.6,-4.600000000000001,2,0,0,2519.999999999993,-0.0,1578.3949199999934
1011,2020/7/1 10:21,4052.4,4093.8,-41.4,-37.0,-33.800000000000004,-4.399999999999999,2,0,0,2399.999999999993,-0.0,1458.3949199999934
1012,2020/7/1 10:22,4054.6,4096.0,-41.4,-37.0,-33.800000000000004,-4.399999999999999,2,0,0,2279.999999999993,-0.0,1338.3949199999934
1013,2020/7/1 10:23,4057.6,4098.0,-40.4,-37.0,-33.800000000000004,-3.3999999999999986,2,0,0,2159.999999999993,-0.0,1218.3949199999934
1014,2020/7/1 10:24,4057.6,4098.2,-40.6,-37.0,-33.800000000000004,-3.6000000000000014,2,0,0,2039.9999999999932,-0.0,1098.3949199999934
1015,2020/7/1 10:25,4059.2,4100.0,-40.8,-37.0,-33.800000000000004,-3.799999999999997,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1016,2020/7/1 10:26,4061.0,4100.8,-39.8,-37.0,-33.800000000000004,-2.799999999999997,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1017,2020/7/1 10:27,4061.0,4102.6,-41.6,-37.0,-33.800000000000004,-4.600000000000001,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1018,2020/7/1 10:28,4063.4,4104.0,-40.6,-37.0,-33.800000000000004,-3.6000000000000014,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1019,2020/7/1 10:29,4061.8,4102.4,-40.6,-37.0,-33.800000000000004,-3.6000000000000014,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1020,2020/7/1 10:30,4064.8,4104.6,-39.8,-37.2,-33.800000000000004,-2.5999999999999943,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1021,2020/7/1 10:31,4063.8,4103.8,-40.0,-37.2,-33.800000000000004,-2.799999999999997,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1022,2020/7/1 10:32,4065.0,4105.0,-40.0,-37.2,-34.0,-2.799999999999997,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1023,2020/7/1 10:33,4064.0,4103.6,-39.6,-37.2,-34.0,-2.3999999999999986,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1024,2020/7/1 10:34,4064.4,4104.2,-39.8,-37.2,-34.0,-2.5999999999999943,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1025,2020/7/1 10:35,4064.8,4106.0,-41.2,-37.2,-34.0,-4.0,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1026,2020/7/1 10:36,4064.2,4105.0,-40.8,-37.2,-34.0,-3.5999999999999943,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1027,2020/7/1 10:37,4069.0,4108.2,-39.2,-37.2,-34.0,-2.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1028,2020/7/1 10:38,4066.8,4106.2,-39.4,-37.2,-34.0,-2.1999999999999957,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1029,2020/7/1 10:39,4062.8,4104.0,-41.2,-37.2,-34.0,-4.0,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1030,2020/7/1 10:40,4060.0,4101.2,-41.2,-37.2,-34.0,-4.0,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1031,2020/7/1 10:41,4058.8,4100.0,-41.2,-37.2,-34.0,-4.0,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1032,2020/7/1 10:42,4058.8,4099.6,-40.8,-37.2,-34.0,-3.5999999999999943,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1033,2020/7/1 10:43,4061.0,4100.0,-39.0,-37.2,-34.2,-1.7999999999999972,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1034,2020/7/1 10:44,4062.4,4102.8,-40.4,-37.2,-34.2,-3.1999999999999957,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1035,2020/7/1 10:45,4064.6,4104.6,-40.0,-37.2,-34.2,-2.799999999999997,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1036,2020/7/1 10:46,4065.2,4104.8,-39.6,-37.2,-34.2,-2.3999999999999986,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1037,2020/7/1 10:47,4068.6,4107.8,-39.2,-37.2,-34.2,-2.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1038,2020/7/1 10:48,4064.4,4104.6,-40.2,-37.2,-34.2,-3.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1039,2020/7/1 10:49,4066.6,4107.2,-40.6,-37.2,-34.2,-3.3999999999999986,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1040,2020/7/1 10:50,4069.8,4110.0,-40.2,-37.4,-34.2,-2.8000000000000043,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1041,2020/7/1 10:51,4072.2,4110.6,-38.4,-37.4,-34.2,-1.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1042,2020/7/1 10:52,4068.4,4109.2,-40.8,-37.4,-34.2,-3.3999999999999986,2,0,0,1919.9999999999932,-0.0,978.3949199999932
1043,2020/7/1 10:53,4070.8,4111.0,-40.2,-37.4,-34.2,-2.8000000000000043,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1044,2020/7/1 10:54,4071.0,4111.0,-40.0,-37.4,-34.4,-2.6000000000000014,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1045,2020/7/1 10:55,4070.2,4108.8,-38.6,-37.4,-34.4,-1.2000000000000028,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1046,2020/7/1 10:56,4073.0,4112.0,-39.0,-37.4,-34.4,-1.6000000000000014,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1047,2020/7/1 10:57,4077.0,4115.8,-38.8,-37.4,-34.4,-1.3999999999999986,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1048,2020/7/1 10:58,4076.4,4115.0,-38.6,-37.4,-34.4,-1.2000000000000028,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1049,2020/7/1 10:59,4076.8,4114.4,-37.6,-37.4,-34.4,-0.20000000000000284,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1050,2020/7/1 11:00,4075.8,4114.0,-38.2,-37.4,-34.4,-0.8000000000000043,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1051,2020/7/1 11:01,4079.2,4117.6,-38.4,-37.4,-34.4,-1.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1052,2020/7/1 11:02,4075.0,4114.4,-39.4,-37.4,-34.4,-2.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1053,2020/7/1 11:03,4081.4,4119.0,-37.6,-37.4,-34.4,-0.20000000000000284,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1054,2020/7/1 11:04,4080.6,4119.0,-38.4,-37.4,-34.4,-1.0,3,0,0,1919.9999999999932,-0.0,978.3949199999932
1055,2020/7/1 11:05,4080.4,4118.2,-37.8,-37.4,-34.4,-0.3999999999999986,3,0,0,1919.9999999999932,-0.0,978.3949199999932
