,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
5170,6370,2020-10-28 13:09:59.999999,4643.8,4698.0,-54.1999999999998,-55.0490984743409,-57.9149042464611,0.8490984743411047,2,-2,0,90599.99999999859,119.99999999987807,70381.97423999848
5171,6371,2020-10-28 13:11:00.000004,4644.6,4698.6,-54.0,-55.0385575589456,-57.9087427144044,1.0385575589455982,2,-2,0,90599.99999999859,0.0,70261.9742399986
5172,6372,2020-10-28 13:12:00.000000,4643.4,4699.2,-55.8000000000001,-55.0330097087376,-57.9037468776018,-0.7669902912624948,1,-2,0,90599.99999999859,1080.000000000058,71341.97423999866
5173,6373,2020-10-28 13:12:59.999996,4645.2,4700.2,-55.0,-55.0266296809984,-57.8972522897583,0.02662968099839702,2,-2,0.0,90599.99999999859,600.0,70861.9742399986
5174,6374,2020-10-28 13:14:00.000001,4647.0,4701.0,-54.0,-55.0196948682383,-57.8897585345543,1.0196948682382967,2,-2,0,90599.99999999859,0.0,70261.9742399986
5175,6375,2020-10-28 13:14:59.999997,4648.6,4702.0,-53.3999999999996,-55.0102635228846,-57.8822647793503,1.610263522884999,2,-2,0,90599.99999999859,-360.0000000002396,69901.97423999837
5176,6376,2020-10-28 13:16:00.000002,4646.0,4699.8,-53.8000000000001,-55.0019417475726,-57.87543713572,1.201941747572505,2,-2,0,90599.99999999859,-119.99999999994202,70141.97423999866
5177,6377,2020-10-28 13:16:59.999998,4644.4,4698.4,-54.0,-54.9944521497917,-57.8686094920897,0.994452149791698,2,-2,0,90599.99999999859,0.0,70261.9742399986
5178,6378,2020-10-28 13:18:00.000003,4642.8,4698.0,-55.1999999999998,-54.9894590846045,-57.8629475437133,-0.21054091539529907,2,-2,0,90599.99999999859,719.9999999998781,70981.97423999848
5179,6379,2020-10-28 13:18:59.999999,4645.4,4700.8,-55.4000000000005,-54.983633841886,-57.8567860116567,-0.4163661581145064,1,-3,72.90035999999999,90599.99999999859,840.0000000003104,71029.0738799989
5180,6380,2020-10-28 13:20:00.000004,4650.2,4704.6,-54.4000000000005,-54.9755894590843,-57.8492922564527,0.575589459083794,2,-3,0,90599.99999999859,-59.999999999689635,70129.0738799989
5181,6381,2020-10-28 13:21:00.000000,4644.8,4699.4,-54.5999999999994,-54.9678224687931,-57.842298084929,0.3678224687937046,2,-3,0,90599.99999999859,119.99999999931106,70309.07387999792
5182,6382,2020-10-28 13:21:59.999996,4643.6,4697.8,-54.1999999999998,-54.9575589459082,-57.8349708576184,0.7575589459084,2,-3,0,90599.99999999859,-240.00000000032742,69949.07387999826
5183,6383,2020-10-28 13:23:00.000001,4641.2,4695.8,-54.6000000000003,-54.9486823855753,-57.8283097418815,0.3486823855750032,2,-3,0,90599.99999999859,120.00000000012108,70309.07387999872
5184,6384,2020-10-28 13:23:59.999997,4645.2,4698.4,-53.1999999999998,-54.9384188626904,-57.8203164029973,1.738418862690601,2,-3,0,90599.99999999859,-1140.0000000003274,69049.07387999826
5185,6385,2020-10-28 13:25:00.000002,4640.6,4695.0,-54.3999999999996,-54.9281553398056,-57.8133222314735,0.5281553398059984,2,-3,0,90599.99999999859,-60.00000000050818,70129.07387999809
5186,6386,2020-10-28 13:25:59.999998,4643.2,4697.0,-53.8000000000001,-54.9162274618583,-57.8068276436301,1.1162274618582018,2,-3,0,90599.99999999859,-600.0000000000597,69589.07387999854
5187,6387,2020-10-28 13:27:00.000003,4642.4,4696.4,-54.0,-54.9054091539526,-57.7988343047458,0.905409153952597,2,-3,0,90599.99999999859,-420.00000000014666,69769.07387999845
